instance family mcis-fc-induced
g44-g77 11 1000.000061
g44-g78 11 1000.000000
g44-g79 11 1000.000549
g44-g80 11 1000.006470
g44-g81 11 1000.000183
g44-g83 11 1e8
g44-g84 11 1e8
g44-g85 11 1e8
g44-g87 11 1e8
g44-g88 11 1e8
g44-g89 11 1e8
g44-g90 11 1e8
g44-g91 11 1e8
g44-g92 11 1e8
g44-g94 11 1e8
g44-g95 11 1e8
g44-g96 11 1e8
g44-g97 11 1e8
g44-g98 11 1e8
g44-g99 11 1e8
g45-g100 11 1e8
g45-g101 11 1e8
g45-g102 11 1e8
g45-g103 11 1e8
g45-g104 11 1e8
g45-g105 11 1e8
g45-g106 11 1e8
g45-g107 11 1e8
g45-g108 11 1e8
g45-g109 11 1e8
g45-g110 11 1e8
g45-g111 11 1e8
g45-g112 11 1e8
g45-g51 11 1000.000061
g45-g52 11 1000.000061
g45-g53 11 1000.000061
g45-g54 11 1000.000061
g45-g55 11 1000.000061
g45-g56 11 1000.000122
g45-g57 11 1000.000061
g45-g61 11 1000.000000
g45-g62 11 1000.000122
g45-g63 11 1000.000000
g45-g64 11 1000.000122
g45-g65 11 1000.000122
g45-g67 11 1000.000122
g45-g68 11 1000.000122
g45-g69 11 1000.000183
g45-g70 11 1000.000244
g45-g71 11 1000.000122
g45-g72 11 1000.000122
g45-g74 11 1000.000061
g45-g75 11 1000.000122
g45-g76 11 1000.000061
g45-g77 11 1000.000061
g45-g78 11 1000.000122
g45-g79 11 1000.000183
g45-g80 11 1000.000366
g45-g81 11 1000.008850
g45-g83 11 1e8
g45-g84 11 1e8
g45-g85 11 1e8
g45-g87 11 1e8
g45-g88 11 1e8
g45-g89 11 1e8
g45-g90 11 1e8
g45-g91 11 1e8
g45-g92 11 1e8
g45-g94 11 1e8
g45-g95 11 1e8
g45-g96 11 1e8
g45-g97 11 1e8
g45-g98 11 1e8
g45-g99 11 1e8
g46-g100 11 1e8
g46-g101 11 1e8
g46-g102 11 1e8
g46-g103 11 1e8
g46-g104 11 1e8
g46-g105 11 1e8
g46-g106 11 1e8
g46-g107 11 1e8
g46-g108 11 1e8
g46-g109 11 1e8
g46-g110 11 1e8
g46-g111 11 1e8
g46-g112 11 1e8
g46-g51 11 1000.000061
g46-g52 11 1000.000061
g46-g53 11 1000.000061
g46-g54 11 1000.000061
g46-g55 11 1000.000061
g46-g56 11 1000.000061
g46-g57 11 1000.000061
g46-g61 11 1000.000061
g46-g62 11 1000.000061
g46-g63 11 1000.000061
g46-g64 11 1000.000061
g46-g65 11 1000.000061
g46-g67 11 1000.000061
g46-g68 11 1000.000122
g46-g69 11 1000.000122
g46-g70 11 1000.000061
g46-g71 11 1000.000122
g46-g72 11 1000.000061
g46-g74 11 1000.013428
g46-g75 11 1000.000061
g46-g76 11 1000.000061
g46-g77 11 1000.000000
g46-g78 11 1000.000061
g46-g79 11 1000.000061
g46-g80 11 1000.000122
g46-g81 11 1000.000061
g46-g83 11 1e8
g46-g84 11 1e8
g46-g85 11 1e8
g46-g87 11 1e8
g46-g88 11 1e8
g46-g89 11 1e8
g46-g90 11 1e8
g46-g91 11 1e8
g46-g92 11 1e8
g46-g94 11 1e8
g46-g95 11 1e8
g46-g96 11 1e8
g46-g97 11 1e8
g46-g98 11 1e8
g46-g99 11 1e8
g47-g100 11 1e8
g47-g101 11 1e8
g47-g102 11 1e8
g47-g103 11 1e8
g47-g104 11 1e8
g47-g105 11 1e8
g47-g106 11 1e8
g47-g107 11 1e8
g47-g108 11 1e8
g47-g109 11 1e8
g47-g110 11 1e8
g47-g111 11 1e8
g47-g112 11 1e8
g47-g51 11 1000.000061
g47-g52 11 1000.000061
g47-g53 11 1000.000061
g47-g54 11 1000.000061
g47-g55 11 1000.000000
g47-g56 11 1000.000061
g47-g57 11 1000.000061
g47-g61 11 1000.000061
g47-g62 11 1000.000061
g47-g63 11 1000.000061
g47-g64 11 1000.000061
g47-g65 11 1000.000061
g47-g67 11 1000.000061
g47-g68 11 1000.000061
g47-g69 11 1000.000122
g47-g70 11 1000.000122
g47-g71 11 1000.000122
g47-g72 11 1000.000061
g47-g74 11 1000.000122
g47-g75 11 1000.000061
g47-g76 11 1000.000061
g47-g77 11 1000.000122
g47-g78 11 1000.000061
g47-g79 11 1000.000122
g47-g80 11 1000.000183
g47-g81 11 1000.000061
g47-g83 11 1e8
g47-g84 11 1e8
g47-g85 11 1e8
g47-g87 11 1e8
g47-g88 11 1e8
g47-g89 11 1e8
g47-g90 11 1e8
g47-g91 11 1e8
g47-g92 11 1e8
g47-g94 11 1e8
g47-g95 11 1e8
g47-g96 11 1e8
g47-g97 11 1e8
g47-g98 11 1e8
g47-g99 11 1e8
g48-g100 11 1e8
g48-g101 11 1e8
g48-g102 11 1e8
g48-g103 11 1e8
g48-g104 11 1e8
g48-g105 11 1e8
g48-g106 11 1e8
g48-g107 11 1e8
g48-g108 11 1e8
g48-g109 11 1e8
g48-g110 11 1e8
g48-g111 11 1e8
g48-g112 11 1e8
g48-g51 11 1000.000061
g48-g52 11 1000.000061
g48-g53 11 1000.000061
g48-g54 11 1000.000061
g48-g55 11 1000.000061
g48-g56 11 1000.000061
g48-g57 11 1000.000000
g48-g61 11 1000.000061
g48-g62 11 1000.000061
g48-g63 11 1000.000061
g48-g64 11 1000.000061
g48-g65 11 1000.000061
g48-g67 11 1000.000061
g48-g68 11 1000.000061
g48-g69 11 1000.000061
g48-g70 11 1000.000122
g48-g71 11 1000.000061
g48-g72 11 1000.000122
g48-g74 11 1000.000000
g48-g75 11 1000.000122
g48-g76 11 1000.000061
g48-g77 11 1000.000000
g48-g78 11 1000.000061
g48-g79 11 1000.000122
g48-g80 11 1000.000061
g48-g81 11 1000.000061
g48-g83 11 1e8
g48-g84 11 1e8
g48-g85 11 1e8
g48-g87 11 1e8
g48-g88 11 1e8
g48-g89 11 1e8
g48-g90 11 1e8
g48-g91 11 1e8
g48-g92 11 1e8
g48-g94 11 1e8
g48-g95 11 1e8
g48-g96 11 1e8
g48-g97 11 1e8
g48-g98 11 1e8
g48-g99 11 1e8
g49-g100 11 1e8
g49-g101 11 1e8
g49-g102 11 1e8
g49-g103 11 1e8
g49-g104 11 1e8
g49-g105 11 1e8
g49-g106 11 1e8
g49-g107 11 1e8
g49-g108 11 1e8
g49-g109 11 1e8
g49-g110 11 1e8
g49-g111 11 1e8
g49-g112 11 1e8
g49-g51 11 1000.000000
g49-g52 11 1000.000000
g49-g53 11 1000.000061
g49-g54 11 1000.000061
g49-g55 11 1000.000061
g49-g56 11 1000.000061
g49-g57 11 1000.000061
g49-g61 11 1000.000061
g49-g62 11 1000.000000
g49-g63 11 1000.000061
g49-g64 11 1000.000061
g49-g65 11 1000.000061
g49-g67 11 1000.000061
g49-g68 11 1000.000122
g49-g69 11 1000.000183
g49-g70 11 1000.000183
g49-g71 11 1000.000061
g49-g72 11 1000.000061
g49-g74 11 1000.000061
g49-g75 11 1000.000000
g49-g76 11 1000.000061
g49-g77 11 1000.000061
g49-g78 11 1000.000000
g49-g79 11 1000.000061
g49-g80 11 1000.000000
g49-g81 11 1000.000061
g49-g83 11 1e8
g49-g84 11 1e8
g49-g85 11 1e8
g49-g87 11 1e8
g49-g88 11 1e8
g49-g89 11 1e8
g49-g90 11 1e8
g49-g91 11 1e8
g49-g92 11 1e8
g49-g94 11 1e8
g49-g95 11 1e8
g49-g96 11 1e8
g49-g97 11 1e8
g49-g98 11 1e8
g49-g99 11 1e8
g5-g100 11 1000.000122
g5-g101 11 23.841869
g5-g102 11 10.690968
g5-g103 11 11.099247
g5-g104 11 58.086334
g5-g105 11 57.601871
g5-g106 11 299.407837
g5-g107 11 143.818588
g5-g108 11 183.203445
g5-g109 11 109.093750
g5-g110 11 1000.000000
g5-g111 11 366.425537
g5-g112 11 92.941650
g5-g51 11 0.130286
g5-g52 11 31.889820
g5-g53 11 1.492647
g5-g54 11 0.142004
g5-g55 11 0.119535
g5-g56 11 0.141293
g5-g57 11 9.991287
g5-g61 11 0.243172
g5-g62 11 1000.000000
g5-g63 11 1.618228
g5-g64 11 0.333988
g5-g65 11 0.389608
g5-g67 11 1.838103
g5-g68 11 0.357166
g5-g69 11 0.568674
g5-g70 11 0.519139
g5-g71 11 0.449299
g5-g72 11 0.635392
g5-g74 11 1000.000000
g5-g75 11 0.996633
g5-g76 11 4.904844
g5-g77 11 1000.000061
g5-g78 11 53.047096
g5-g79 11 11.096569
g5-g80 11 1.636668
g5-g81 11 2.128867
g5-g83 11 2.138026
g5-g84 11 4.692193
g5-g85 11 2.303549
g5-g87 11 69.353477
g5-g88 11 57.349091
g5-g89 11 2.316536
g5-g90 11 4.426069
g5-g91 11 4.442285
g5-g92 11 5.459973
g5-g94 11 27.128759
g5-g95 11 9.168170
g5-g96 11 9.226991
g5-g97 11 9.398995
g5-g98 11 9.805591
g5-g99 11 10.115260
g50-g100 11 1e8
g50-g101 11 1e8
g50-g102 11 1e8
g50-g103 11 1e8
g50-g104 11 1e8
g50-g105 11 1e8
g50-g106 11 1e8
g50-g107 11 1e8
g50-g108 11 1e8
g50-g109 11 1e8
g50-g110 11 1e8
g50-g111 11 1e8
g50-g112 11 1e8
g50-g51 11 1000.000000
g50-g52 11 1000.000000
g50-g53 11 1000.000061
g50-g54 11 1000.000000
g50-g55 11 1000.000000
g50-g56 11 1000.000000
g50-g57 11 1000.000000
g50-g61 11 1000.000000
g50-g62 11 1000.000000
g50-g63 11 1000.000061
g50-g64 11 1000.000000
g50-g65 11 1000.000061
g50-g67 11 1000.000000
g50-g68 11 1000.000061
g50-g69 11 1000.000061
g50-g70 11 1000.000000
g50-g71 11 1000.000122
g50-g72 11 1000.000061
g50-g74 11 1000.000000
g50-g75 11 1000.000000
g50-g76 11 1000.000000
g50-g77 11 1000.000000
g50-g78 11 1000.000000
g50-g79 11 1000.000000
g50-g80 11 1000.000122
g50-g81 11 1000.000061
g50-g83 11 1e8
g50-g84 11 1e8
g50-g85 11 1e8
g50-g87 11 1e8
g50-g88 11 1e8
g50-g89 11 1e8
g50-g90 11 1e8
g50-g91 11 1e8
g50-g92 11 1e8
g50-g94 11 1e8
g50-g95 11 1e8
g50-g96 11 1e8
g50-g97 11 1e8
g50-g98 11 1e8
g50-g99 11 1e8
g6-g100 11 1000.000122
g6-g101 11 1000.000000
g6-g102 11 1000.000000
g6-g103 11 1000.000061
g6-g104 11 1000.000366
g6-g105 11 1000.000366
g6-g106 11 1000.000122
g6-g107 11 1000.000061
g6-g108 11 1000.000000
g6-g109 11 1000.000061
g6-g110 11 1000.000061
g6-g111 11 1000.000244
g6-g112 11 1000.000183
g6-g51 11 757.755737
g6-g52 11 1000.000000
g6-g53 11 1000.000061
g6-g54 11 1000.000061
g6-g55 11 1000.000000
g6-g56 11 1000.000000
g6-g57 11 1000.000061
g6-g61 11 1000.000000
g6-g62 11 1000.000061
g6-g63 11 18.743595
g6-g64 11 1.126861
g6-g65 11 1000.000000
g6-g67 11 1000.000000
g6-g68 11 1000.000000
g6-g69 11 1000.000061
g6-g70 11 1000.000061
g6-g71 11 571.388184
g6-g72 11 1000.000061
g6-g74 11 1000.000061
g6-g75 11 1000.000000
g6-g76 11 1000.000000
g6-g77 11 1000.000000
g6-g78 11 1000.000000
g6-g79 11 1000.000000
g6-g80 11 1000.000061
g6-g81 11 1000.000000
g6-g83 11 1000.000000
g6-g84 11 1000.000000
g6-g85 11 1000.000061
g6-g87 11 1000.000000
g6-g88 11 1000.000000
g6-g89 11 1000.000000
g6-g90 11 1000.000061
g6-g91 11 1000.000061
g6-g92 11 45.575500
g6-g94 11 1000.000244
g6-g95 11 1000.000244
g6-g96 11 1000.000122
g6-g97 11 1000.000244
g6-g98 11 1000.000000
g6-g99 11 1000.000061
g7-g100 11 80.073738
g7-g101 11 408.002289
g7-g102 11 624.162354
g7-g103 11 1000.000061
g7-g104 11 564.082581
g7-g105 11 542.216919
g7-g106 11 1000.000427
g7-g107 11 1000.000305
g7-g108 11 1000.000122
g7-g109 11 1000.000366
g7-g110 11 1000.000000
g7-g111 11 1000.000854
g7-g112 11 1e8
g7-g51 11 3.913528
g7-g52 11 2.538610
g7-g53 11 8.138390
g7-g54 11 27.673405
g7-g55 11 14.003865
g7-g56 11 38.607632
g7-g57 11 1.294911
g7-g61 11 7.343678
g7-g62 11 43.216202
g7-g63 11 210.089645
g7-g64 11 1000.000061
g7-g65 11 73.848656
g7-g67 11 21.879211
g7-g68 11 1000.000061
g7-g69 11 18.305964
g7-g70 11 8.210836
g7-g71 11 107.906502
g7-g72 11 3.829669
g7-g74 11 1000.000000
g7-g75 11 1.657912
g7-g76 11 1.576198
g7-g77 11 1.733117
g7-g78 11 258.639130
g7-g79 11 39.552246
g7-g80 11 9.654320
g7-g81 11 278.774445
g7-g83 11 227.135468
g7-g84 11 1000.000000
g7-g85 11 35.192081
g7-g87 11 125.982368
g7-g88 11 183.537796
g7-g89 11 52.032097
g7-g90 11 223.572510
g7-g91 11 90.334785
g7-g92 11 111.188667
g7-g94 11 296.661804
g7-g95 11 74.974106
g7-g96 11 87.448906
g7-g97 11 86.596664
g7-g98 11 125.957008
g7-g99 11 127.323471
g8-g100 11 1000.000122
g8-g101 11 1000.000000
g8-g102 11 1000.000000
g8-g103 11 1000.000122
g8-g104 11 1000.000061
g8-g105 11 1000.000244
g8-g106 11 1e8
g8-g107 11 1e8
g8-g108 11 1e8
g8-g109 11 1e8
g8-g110 11 1e8
g8-g111 11 1e8
g8-g112 11 1e8
g8-g51 11 1000.000000
g8-g52 11 1000.000000
g8-g53 11 1000.000061
g8-g54 11 1000.000000
g8-g55 11 1000.000000
g8-g56 11 1000.000000
g8-g57 11 1000.000000
g8-g61 11 1000.000000
g8-g62 11 1000.000061
g8-g63 11 1000.000061
g8-g64 11 1000.000000
g8-g65 11 1000.000061
g8-g67 11 1000.000000
g8-g68 11 1000.000061
g8-g69 11 1000.000122
g8-g70 11 1000.000122
g8-g71 11 1000.000061
g8-g72 11 1000.000061
g8-g74 11 1000.000000
g8-g75 11 1000.000000
g8-g76 11 1000.000000
g8-g77 11 1000.000000
g8-g78 11 1000.000000
g8-g79 11 1000.000000
g8-g80 11 1000.000183
g8-g81 11 1000.000061
g8-g83 11 1000.000000
g8-g84 11 1000.000000
g8-g85 11 1000.000000
g8-g87 11 1000.000061
g8-g88 11 1000.000000
g8-g89 11 1000.000000
g8-g90 11 1000.000000
g8-g91 11 1000.000244
g8-g92 11 1000.000000
g8-g94 11 1000.000122
g8-g95 11 1000.000549
g8-g96 11 1000.000122
g8-g97 11 1000.000061
g8-g98 11 1000.000061
g8-g99 11 1000.000183
g9-g100 11 1000.000122
g9-g101 11 1000.000122
g9-g102 11 1000.000183
g9-g103 11 1000.000000
g9-g104 11 1000.000183
g9-g105 11 1000.000122
g9-g106 11 1e8
g9-g107 11 1e8
g9-g108 11 1e8
g9-g109 11 1e8
g9-g110 11 1e8
g9-g111 11 1e8
g9-g112 11 1e8
g9-g51 11 1000.000061
g9-g52 11 1000.000000
g9-g53 11 1000.000000
g9-g54 11 1000.000000
g9-g55 11 1000.000000
g9-g56 11 1000.000061
g9-g57 11 1000.000122
g9-g61 11 1000.000000
g9-g62 11 1000.000000
g9-g63 11 130.803482
g9-g64 11 1000.000061
g9-g65 11 1000.000061
g9-g67 11 1000.000000
g9-g68 11 1000.000061
g9-g69 11 1000.000183
g9-g70 11 1000.000061
g9-g71 11 1000.000122
g9-g72 11 1000.000122
g9-g74 11 1000.000000
g9-g75 11 1000.000000
g9-g76 11 1000.000000
g9-g77 11 1000.000000
g9-g78 11 1000.000061
g9-g79 11 1000.000061
g9-g80 11 1000.000061
g9-g81 11 1000.000061
g9-g83 11 1000.000061
g9-g84 11 1000.000000
g9-g85 11 1000.000061
g9-g87 11 1000.000061
g9-g88 11 1000.000000
g9-g89 11 1000.000122
g9-g90 11 1000.000122
g9-g91 11 1000.000122
g9-g92 11 1000.001221
g9-g94 11 1000.000061
g9-g95 11 1000.000427
g9-g96 11 1000.000305
g9-g97 11 1000.000427
g9-g98 11 1000.000305
g9-g99 11 1000.000183
g10-g58-normed 11 1000.000061
g10-g59-normed 11 1000.000061
g10-g60-normed 11 1000.000061
g10-g66-normed 11 1000.000061
g10-g73-normed 11 1000.000000
g10-g82-normed 11 1000.000183
g10-g86-normed 11 1000.000061
g10-g93-normed 11 1000.000122
g11-g58-normed 11 1000.000000
g11-g59-normed 11 1000.000000
g11-g60-normed 11 1000.000061
g11-g66-normed 11 1000.000061
g11-g73-normed 11 1000.000061
g11-g82-normed 11 1000.000000
g11-g86-normed 11 1000.000061
g11-g93-normed 11 1000.000061
g12-g58-normed 11 1000.000000
g12-g59-normed 11 1000.000061
g12-g60-normed 11 1000.000061
g12-g66-normed 11 1000.000122
g12-g73-normed 11 1000.000122
g12-g82-normed 11 1000.000061
g12-g86-normed 11 1000.000061
g12-g93-normed 11 1000.000122
g13-g58-normed 11 1000.000061
g13-g59-normed 11 1000.000000
g13-g60-normed 11 1000.000061
g13-g66-normed 11 1000.000061
g13-g73-normed 11 1000.000061
g13-g82-normed 11 1000.000122
g13-g86-normed 11 1000.000122
g13-g93-normed 11 1000.000122
g14-g58-normed 11 1000.000061
g14-g59-normed 11 1000.000061
g14-g60-normed 11 1000.000061
g14-g66-normed 11 1000.000000
g14-g73-normed 11 1000.000122
g14-g82-normed 11 1000.000122
g14-g86-normed 11 1000.000122
g14-g93-normed 11 1000.000061
g15-g58-normed 11 1000.000061
g15-g59-normed 11 1000.000061
g15-g60-normed 11 1000.000061
g15-g66-normed 11 1000.000061
g15-g73-normed 11 1000.000061
g15-g82-normed 11 1000.000061
g15-g86-normed 11 1000.000122
g15-g93-normed 11 1000.000122
g16-g58-normed 11 1000.000061
g16-g59-normed 11 1000.000061
g16-g60-normed 11 1000.000061
g16-g66-normed 11 1000.000000
g16-g73-normed 11 1000.000061
g16-g82-normed 11 1000.000061
g16-g86-normed 11 1000.000061
g16-g93-normed 11 1000.000061
g17-g58-normed 11 1000.000061
g17-g59-normed 11 1000.000061
g17-g60-normed 11 1000.000061
g17-g66-normed 11 1000.000061
g17-g73-normed 11 1000.000122
g17-g82-normed 11 1000.000122
g17-g86-normed 11 1000.000244
g17-g93-normed 11 1000.000000
g18-g58-normed 11 1000.000000
g18-g59-normed 11 1000.000000
g18-g60-normed 11 1000.000061
g18-g66-normed 11 1000.000061
g18-g73-normed 11 1000.000061
g18-g82-normed 11 1000.000061
g18-g86-normed 11 1000.000183
g18-g93-normed 11 1000.000122
g19-g58-normed 11 1000.000000
g19-g59-normed 11 1000.000061
g19-g60-normed 11 1000.000061
g19-g66-normed 11 1000.000000
g19-g73-normed 11 1000.000061
g19-g82-normed 11 1000.000061
g19-g86-normed 11 1000.000244
g19-g93-normed 11 1000.000122
g2-g58-normed 11 0.101176
g2-g59-normed 11 0.095232
g2-g60-normed 11 0.089136
g2-g66-normed 11 0.229174
g2-g73-normed 11 0.415345
g2-g82-normed 11 1.459077
g2-g86-normed 11 1.822741
g2-g93-normed 11 6.087101
g20-g58-normed 11 1000.000000
g20-g59-normed 11 1000.000000
g20-g60-normed 11 1000.000000
g20-g66-normed 11 1000.000061
g20-g73-normed 11 1000.000061
g20-g82-normed 11 1000.000061
g20-g86-normed 11 1000.000000
g20-g93-normed 11 1000.000061
g21-g58-normed 11 1000.000000
g21-g59-normed 11 1000.000061
g21-g60-normed 11 1000.000000
g21-g66-normed 11 1000.000000
g21-g73-normed 11 1000.000000
g21-g82-normed 11 1000.000000
g21-g86-normed 11 1000.000122
g21-g93-normed 11 1000.000000
g22-g58-normed 11 1000.000061
g22-g59-normed 11 1000.000061
g22-g60-normed 11 1000.000000
g22-g66-normed 11 1000.000061
g22-g73-normed 11 1000.000061
g22-g82-normed 11 1000.000122
g22-g86-normed 11 1000.000061
g22-g93-normed 11 1000.000061
g23-g58-normed 11 1000.000061
g23-g59-normed 11 1000.000061
g23-g60-normed 11 1000.000061
g23-g66-normed 11 1000.000061
g23-g73-normed 11 1000.000122
g23-g82-normed 11 1000.000061
g23-g86-normed 11 1000.000061
g23-g93-normed 11 1e8
g24-g58-normed 11 1000.000183
g24-g59-normed 11 1000.000183
g24-g60-normed 11 1000.000061
g24-g66-normed 11 1000.000183
g24-g73-normed 11 50.026745
g24-g82-normed 11 1000.000183
g24-g86-normed 11 1000.000122
g24-g93-normed 11 1e8
g25-g58-normed 11 1000.000122
g25-g59-normed 11 1000.000061
g25-g60-normed 11 1000.000122
g25-g66-normed 11 1000.000122
g25-g73-normed 11 1000.000122
g25-g82-normed 11 1000.000244
g25-g86-normed 11 1000.000366
g25-g93-normed 11 1e8
g26-g58-normed 11 1000.000183
g26-g59-normed 11 1000.000122
g26-g60-normed 11 1000.000122
g26-g66-normed 11 1000.000122
g26-g73-normed 11 1000.000122
g26-g82-normed 11 1000.000183
g26-g86-normed 11 1000.000305
g26-g93-normed 11 1e8
g27-g58-normed 11 1000.000061
g27-g59-normed 11 1000.000061
g27-g60-normed 11 1000.000061
g27-g66-normed 11 1000.000000
g27-g73-normed 11 1000.000183
g27-g82-normed 11 1000.000122
g27-g86-normed 11 1000.000061
g27-g93-normed 11 1e8
g28-g58-normed 11 1000.000122
g28-g59-normed 11 1000.000122
g28-g60-normed 11 1000.000122
g28-g66-normed 11 1000.000183
g28-g73-normed 11 1000.000244
g28-g82-normed 11 1000.000244
g28-g86-normed 11 1000.000427
g28-g93-normed 11 1e8
g29-g58-normed 11 1000.000061
g29-g59-normed 11 1000.000061
g29-g60-normed 11 1000.000061
g29-g66-normed 11 1000.000061
g29-g73-normed 11 1000.000122
g29-g82-normed 11 1000.000061
g29-g86-normed 11 1000.000244
g29-g93-normed 11 1e8
g3-g58-normed 11 0.659694
g3-g59-normed 11 0.523863
g3-g60-normed 11 1.141028
g3-g66-normed 11 23.599852
g3-g73-normed 11 3.177682
g3-g82-normed 11 166.468750
g3-g86-normed 11 17.235069
g3-g93-normed 11 4.800850
g30-g58-normed 11 1000.000061
g30-g59-normed 11 1000.000061
g30-g60-normed 11 1000.000061
g30-g66-normed 11 1000.000061
g30-g73-normed 11 1000.000061
g30-g82-normed 11 1000.000061
g30-g86-normed 11 1000.000183
g30-g93-normed 11 1e8
g31-g58-normed 11 1000.000000
g31-g59-normed 11 1000.000061
g31-g60-normed 11 1000.000000
g31-g66-normed 11 1000.000061
g31-g73-normed 11 1000.000061
g31-g82-normed 11 1000.000061
g31-g86-normed 11 1000.000183
g31-g93-normed 11 1e8
g32-g58-normed 11 1000.000000
g32-g59-normed 11 1000.000000
g32-g60-normed 11 1000.000000
g32-g66-normed 11 590.446167
g32-g73-normed 11 1000.000000
g32-g82-normed 11 1000.000061
g32-g86-normed 11 492.822571
g32-g93-normed 11 1e8
g33-g58-normed 11 1000.000061
g33-g59-normed 11 1000.000061
g33-g60-normed 11 1000.000061
g33-g66-normed 11 1000.000122
g33-g73-normed 11 1000.000122
g33-g82-normed 11 1000.000061
g33-g86-normed 11 1000.000122
g33-g93-normed 11 1e8
g34-g58-normed 11 1000.000061
g34-g59-normed 11 1000.000122
g34-g60-normed 11 1000.000061
g34-g66-normed 11 1000.000122
g34-g73-normed 11 1000.000122
g34-g82-normed 11 1000.000000
g34-g86-normed 11 1000.000244
g34-g93-normed 11 1e8
g35-g58-normed 11 1000.000061
g35-g59-normed 11 1000.000000
g35-g60-normed 11 1000.000122
g35-g66-normed 11 1000.000122
g35-g73-normed 11 1000.000122
g35-g82-normed 11 1000.000000
g35-g86-normed 11 1000.000244
g35-g93-normed 11 1e8
g36-g58-normed 11 1000.000061
g36-g59-normed 11 1000.000122
g36-g60-normed 11 1000.000122
g36-g66-normed 11 1000.000122
g36-g73-normed 11 1000.000122
g36-g82-normed 11 1000.000000
g36-g86-normed 11 1000.000183
g36-g93-normed 11 1e8
g37-g58-normed 11 1000.000061
g37-g59-normed 11 1000.000061
g37-g60-normed 11 1000.000061
g37-g66-normed 11 1000.000061
g37-g73-normed 11 1000.000122
g37-g82-normed 11 1000.000122
g37-g86-normed 11 1000.009094
g37-g93-normed 11 1e8
g38-g58-normed 11 1000.000183
g38-g59-normed 11 1000.000244
g38-g60-normed 11 1000.000244
g38-g66-normed 11 1000.000183
g38-g73-normed 11 1000.000488
g38-g82-normed 11 1000.000793
g38-g86-normed 11 1000.000854
g38-g93-normed 11 1e8
g39-g58-normed 11 1000.000122
g39-g59-normed 11 1000.000000
g39-g60-normed 11 1000.000000
g39-g66-normed 11 1000.000122
g39-g73-normed 11 1000.000183
g39-g82-normed 11 1000.000000
g39-g86-normed 11 1000.000305
g39-g93-normed 11 1e8
g4-g58-normed 11 0.062278
g4-g59-normed 11 0.061545
g4-g60-normed 11 0.039995
g4-g66-normed 11 0.827880
g4-g73-normed 11 0.234462
g4-g82-normed 11 3.397596
g4-g86-normed 11 2.414454
g4-g93-normed 11 1000.000000
g40-g58-normed 11 1000.000000
g40-g59-normed 11 1000.000061
g40-g60-normed 11 1000.000000
g40-g66-normed 11 1000.000000
g40-g73-normed 11 1000.000000
g40-g82-normed 11 1000.000000
g40-g86-normed 11 1000.000061
g40-g93-normed 11 1e8
g41-g58-normed 11 1000.000000
g41-g59-normed 11 1000.000000
g41-g60-normed 11 1000.000061
g41-g66-normed 11 1000.000122
g41-g73-normed 11 1000.000122
g41-g82-normed 11 1000.000000
g41-g86-normed 11 1e8
g41-g93-normed 11 1e8
g42-g58-normed 11 1000.000122
g42-g59-normed 11 1000.000122
g42-g60-normed 11 1000.000000
g42-g66-normed 11 1000.000122
g42-g73-normed 11 1000.000000
g42-g82-normed 11 1000.000183
g42-g86-normed 11 1e8
g42-g93-normed 11 1e8
g43-g58-normed 11 1000.000122
g43-g59-normed 11 1000.000000
g43-g60-normed 11 1000.000061
g43-g66-normed 11 1000.000061
g43-g73-normed 11 1000.000122
g43-g82-normed 11 1000.000061
g43-g86-normed 11 1e8
g43-g93-normed 11 1e8
g44-g58-normed 11 1000.000122
g44-g59-normed 11 1000.000061
g44-g60-normed 11 1000.000061
g44-g66-normed 11 1000.000122
g44-g73-normed 11 1000.000122
g44-g82-normed 11 1000.000183
g44-g86-normed 11 1e8
g44-g93-normed 11 1e8
g45-g58-normed 11 1000.000122
g45-g59-normed 11 1000.000061
g45-g60-normed 11 1000.000061
g45-g66-normed 11 1000.000122
g45-g73-normed 11 1000.000122
g45-g82-normed 11 1000.000183
g45-g86-normed 11 1e8
g45-g93-normed 11 1e8
g46-g58-normed 11 1000.000000
g46-g59-normed 11 1000.000061
g46-g60-normed 11 1000.000061
g46-g66-normed 11 1000.000061
g46-g73-normed 11 1000.000061
g46-g82-normed 11 1000.000061
g46-g86-normed 11 1e8
g46-g93-normed 11 1e8
g47-g58-normed 11 1000.000061
g47-g59-normed 11 1000.000061
g47-g60-normed 11 1000.000061
g47-g66-normed 11 1000.000061
g47-g73-normed 11 1000.000061
g47-g82-normed 11 1000.000061
g47-g86-normed 11 1e8
g47-g93-normed 11 1e8
g48-g58-normed 11 1000.000061
g48-g59-normed 11 1000.000061
g48-g60-normed 11 1000.000061
g48-g66-normed 11 1000.000061
g48-g73-normed 11 1000.000061
g48-g82-normed 11 1000.000122
g48-g86-normed 11 1e8
g48-g93-normed 11 1e8
g49-g58-normed 11 1000.000061
g49-g59-normed 11 1000.000061
g49-g60-normed 11 1000.000000
g49-g66-normed 11 1000.000061
g49-g73-normed 11 1000.000061
g49-g82-normed 11 1000.000122
g49-g86-normed 11 1e8
g49-g93-normed 11 1e8
g5-g58-normed 11 0.214306
g5-g59-normed 11 0.407133
g5-g60-normed 11 0.514563
g5-g66-normed 11 0.381681
g5-g73-normed 11 0.792490
g5-g82-normed 11 2.149181
g5-g86-normed 11 2.231620
g5-g93-normed 11 7.208351
