instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs70_r005_s30_AB09 2 0.005589 0.004286 0 1 0 0 6 5
mcs70_r005_s35_AB00 5 0.049008 0.040470 4 0 4 0 8 9
mcs70_r005_s35_AB01 4 0.005349 0.004945 0 0 0 0 8 7
mcs70_r005_s35_AB02 5 0.004482 0.004548 1 0 1 0 10 9
mcs70_r005_s35_AB03 5 0.021365 0.020966 2 3 2 2 9 8
mcs70_r005_s35_AB04 5 0.022108 0.013746 1 0 1 0 9 9
mcs70_r005_s35_AB05 5 0.007440 0.006733 0 0 0 0 8 9
mcs70_r005_s35_AB06 6 0.065817 0.056024 0 0 0 0 7 10
mcs70_r005_s35_AB07 5 0.006526 0.005255 1 1 1 1 8 11
mcs70_r005_s35_AB08 7 0.014488 0.013769 3 1 2 0 8 9
mcs70_r005_s35_AB09 5 0.006271 0.005936 0 0 0 0 8 9
mcs70_r005_s40_AB00 9 0.979132 0.560554 4 1 7 1 12 13
mcs70_r005_s40_AB01 8 0.133639 0.100949 3 1 2 1 10 12
mcs70_r005_s40_AB02 9 0.005231 0.004832 0 0 0 0 10 12
mcs70_r005_s40_AB03 8 0.021204 0.018767 0 0 6 1 11 12
mcs70_r005_s40_AB04 8 0.604646 0.520785 4 2 1 2 11 12
mcs70_r005_s40_AB05 6 0.021810 0.019299 0 0 0 0 10 10
mcs70_r005_s40_AB06 8 0.042785 0.025094 4 2 5 2 12 14
mcs70_r005_s40_AB07 10 0.009997 0.009150 0 1 0 1 10 12
mcs70_r005_s40_AB08 7 0.012916 0.011310 5 1 1 0 9 11
mcs70_r005_s40_AB09 8 0.037997 0.032431 2 3 4 3 11 12
mcs70_r005_s50_AB00 25 0.066745 0.062072 2 4 46 6 23 25
mcs70_r005_s50_AB01 18 0.277190 0.240398 21 9 31 6 23 20
mcs70_r005_s50_AB02 26 0.084245 0.123051 10 18 10 18 27 31
mcs70_r005_s50_AB03 21 0.263524 0.235644 50 6 49 5 24 26
mcs70_r005_s50_AB04 20 0.105838 0.099428 38 9 58 11 23 26
mcs70_r005_s50_AB05 20 0.031543 0.031310 59 1 17 1 23 26
mcs70_r005_s50_AB06 20 0.136767 0.109066 32 7 28 4 23 25
mcs70_r005_s50_AB07 22 0.105758 0.066731 180 9 47 6 26 28
mcs70_r005_s50_AB08 23 0.136825 0.139424 8 15 8 15 27 28
mcs70_r005_s50_AB09 22 0.025148 0.039124 1 3 1 2 25 26
mcs70_r005_s60_AB00 11 0.018845 0.019007 1 2 2 4 17 14
mcs70_r005_s60_AB01 18 0.208365 0.228120 7 4 6 4 17 18
mcs70_r005_s60_AB02 12 0.101126 0.095893 5 2 8 2 16 18
mcs70_r005_s60_AB03 15 0.209710 0.188983 2 5 2 5 20 22
mcs70_r005_s60_AB04 14 0.133433 0.093850 12 8 8 8 19 20
mcs70_r005_s60_AB05 11 0.255812 0.250872 5 3 3 2 15 17
mcs70_r005_s60_AB06 13 0.099504 0.073762 6 4 1 3 17 16
mcs70_r005_s60_AB07 17 0.177142 0.175342 2 5 1 2 21 22
mcs70_r005_s60_AB08 14 0.017882 0.018158 1 3 1 3 20 22
mcs70_r005_s60_AB09 16 0.148514 0.144685 25 6 26 6 18 18
mcs70_r005_s70_AB00 26 1.146724 1.107087 14 28 14 18 32 33
mcs70_r005_s70_AB01 24 0.028990 0.028641 1 2 1 2 27 29
mcs70_r005_s70_AB02 24 0.606336 0.551808 49 12 36 12 28 28
mcs70_r005_s70_AB03 21 0.183204 0.178354 2 4 2 4 25 27
mcs70_r005_s70_AB04 22 0.092766 0.092473 2 4 2 4 29 28
mcs70_r005_s70_AB05 21 0.627489 0.619547 6 12 4 9 25 29
mcs70_r005_s70_AB06 22 0.232063 0.230076 13 9 38 22 28 27
mcs70_r005_s70_AB07 30 0.119651 0.115740 6 12 4 9 25 26
mcs70_r005_s70_AB08 23 0.480055 0.463541 5 8 6 9 27 31
mcs70_r005_s70_AB09 28 0.028456 0.028301 1 3 6 3 33 33
mcs70_r005_s80_AB00 36 0.097155 0.096599 5 11 5 10 41 40
mcs70_r005_s80_AB01 36 0.108704 0.106693 200 13 61 13 40 40
mcs70_r005_s80_AB02 36 3.564692 3.661724 9 12 9 17 41 40
mcs70_r005_s80_AB03 38 1.239616 1.237062 44 39 44 39 41 43
mcs70_r005_s80_AB04 38 1.010272 0.916291 198 12 129 15 43 48
mcs70_r005_s80_AB05 40 1.699113 1.701043 164 40 86 23 47 43
mcs70_r005_s80_AB06 41 0.346889 0.344009 25 29 16 34 45 47
mcs70_r005_s80_AB07 40 0.421695 0.421271 151 54 209 42 48 46
mcs70_r005_s80_AB08 42 0.328528 0.253707 58 70 165 101 47 47
mcs70_r005_s80_AB09 35 0.391402 0.376937 35 110 29 61 38 39
mcs70_r005_s90_AB00 62 11.529849 11.316636 501 54 245 54 63 69
mcs70_r005_s90_AB01 65 0.153079 0.152230 81 38 83 40 69 69
mcs70_r005_s90_AB02 57 3.196616 2.798913 93 33 40 32 60 64
mcs70_r005_s90_AB03 74 3.187294 3.177419 188 146 130 141 80 82
mcs70_r005_s90_AB04 55 0.291671 0.316020 145 73 31 63 58 56
mcs70_r005_s90_AB05 61 0.140791 0.139677 2000 39 1438 39 67 64
mcs70_r005_s90_AB06 75 1.652028 1.627863 229 61 137 59 69 73
mcs70_r005_s90_AB07 56 6.749651 6.646846 493 128 351 185 63 61
mcs70_r005_s90_AB08 70 0.847119 0.796120 207 60 343 52 75 76
mcs70_r005_s90_AB09 54 0.621136 0.591282 31 67 26 55 59 65
mcs70_r01_s100_AB00 27 0.107867 0.107532 2 6 2 5 30 31
mcs70_r01_s100_AB01 25 0.011538 0.011354 6 4 9 3 29 31
mcs70_r01_s100_AB02 28 0.029482 0.028696 4 4 2 4 31 32
mcs70_r01_s100_AB03 29 0.056944 0.053916 3 7 2 7 27 28
mcs70_r01_s100_AB04 26 0.072785 0.047741 2 6 2 6 30 30
mcs70_r01_s100_AB05 26 0.023074 0.023082 7 10 5 10 32 29
mcs70_r01_s100_AB06 25 0.027038 0.026892 1 4 2 5 31 30
mcs70_r01_s100_AB07 22 0.067193 0.048710 2 5 3 7 27 28
mcs70_r01_s100_AB08 27 0.085481 0.085138 1 2 1 2 32 30
mcs70_r01_s100_AB09 35 0.027483 0.027429 2 8 2 8 31 31
mcs70_r01_s10_AB00 0 0.000465 0.000449 0 0 0 0 3 3
mcs70_r01_s10_AB01 0 0.000591 0.000569 0 0 0 0 2 4
mcs70_r01_s10_AB02 0 0.000416 0.000360 0 0 0 0 3 2
mcs70_r01_s10_AB03 0 0.000302 0.000323 0 0 0 0 3 4
mcs70_r01_s10_AB04 0 0.000461 0.000436 0 0 0 0 3 4
mcs70_r01_s10_AB05 0 0.000617 0.000468 0 0 0 0 3 4
mcs70_r01_s10_AB06 0 0.000381 0.000416 0 0 0 0 3 2
mcs70_r01_s10_AB07 0 0.000536 0.000476 0 0 0 0 3 3
mcs70_r01_s10_AB08 0 0.000520 0.000418 0 0 0 0 3 3
mcs70_r01_s10_AB09 0 0.000436 0.000372 0 0 0 0 3 4
mcs70_r01_s15_AB00 1 0.001194 0.001066 0 0 0 0 5 6
mcs70_r01_s15_AB01 2 0.003001 0.001808 0 0 0 0 4 5
mcs70_r01_s15_AB02 2 0.000893 0.000824 0 0 0 0 4 5
mcs70_r01_s15_AB03 1 0.004676 0.001942 0 0 0 0 4 6
mcs70_r01_s15_AB04 1 0.001560 0.001539 0 0 0 0 5 5
mcs70_r01_s15_AB05 2 0.001267 0.001237 0 0 0 0 5 7
mcs70_r01_s15_AB06 2 0.001439 0.001551 0 0 0 0 5 6
mcs70_r01_s15_AB07 1 0.002052 0.002263 0 0 0 0 4 5
mcs70_r01_s15_AB08 1 0.001835 0.001488 0 0 0 0 5 4
mcs70_r01_s15_AB09 2 0.002026 0.001951 0 0 0 0 5 6
mcs70_r01_s20_AB00 2 0.001261 0.000874 0 0 0 0 5 5
mcs70_r01_s20_AB01 2 0.001054 0.001064 0 0 0 0 6 5
mcs70_r01_s20_AB02 1 0.000686 0.000667 0 0 0 0 5 5
mcs70_r01_s20_AB03 1 0.000801 0.000630 0 0 0 0 5 5
mcs70_r01_s20_AB04 1 0.000767 0.000731 0 0 0 0 5 5
mcs70_r01_s20_AB05 2 0.001902 0.001221 0 0 0 0 6 6
mcs70_r01_s20_AB06 2 0.001152 0.000833 0 0 0 0 5 6
mcs70_r01_s20_AB07 1 0.002454 0.002070 0 0 0 0 5 6
mcs70_r01_s20_AB08 2 0.001396 0.001340 0 0 0 0 4 5
mcs70_r01_s20_AB09 2 0.001007 0.001013 0 0 0 0 5 6
mcs70_r01_s25_AB00 3 0.008361 0.008016 1 0 0 0 7 7
mcs70_r01_s25_AB01 5 0.019895 0.010848 0 0 0 0 8 8
mcs70_r01_s25_AB02 3 0.004706 0.004908 0 0 0 0 8 7
mcs70_r01_s25_AB03 3 0.016423 0.013462 0 0 0 0 7 7
mcs70_r01_s25_AB04 5 0.016907 0.012037 0 0 0 0 8 7
mcs70_r01_s25_AB05 4 0.006491 0.005375 0 0 0 0 8 8
mcs70_r01_s25_AB06 6 0.002114 0.002970 0 0 0 0 7 9
mcs70_r01_s25_AB07 5 0.002514 0.002435 0 0 0 0 7 8
mcs70_r01_s25_AB08 5 0.004632 0.004313 0 0 0 0 8 10
mcs70_r01_s25_AB09 5 0.006370 0.004258 2 0 1 0 6 9
mcs70_r01_s30_AB00 3 0.001277 0.001347 0 0 0 0 6 8
mcs70_r01_s30_AB01 3 0.001468 0.001346 0 0 0 0 6 8
mcs70_r01_s30_AB02 3 0.001641 0.001759 0 0 0 0 6 7
mcs70_r01_s30_AB03 3 0.001040 0.001089 0 0 0 0 5 7
mcs70_r01_s30_AB04 3 0.001356 0.001394 0 0 0 0 6 7
mcs70_r01_s30_AB05 2 0.001995 0.001794 0 0 0 0 5 6
mcs70_r01_s30_AB06 2 0.001610 0.001567 0 0 0 0 6 6
mcs70_r01_s30_AB07 2 0.002299 0.002141 0 0 0 0 5 7
mcs70_r01_s30_AB08 3 0.001978 0.001940 0 0 0 0 6 7
mcs70_r01_s30_AB09 3 0.001255 0.001250 0 0 0 0 5 6
mcs70_r01_s35_AB00 7 0.004106 0.003984 0 0 0 0 10 13
mcs70_r01_s35_AB01 5 0.002566 0.002294 0 0 0 0 9 10
mcs70_r01_s35_AB02 4 0.001945 0.001844 0 0 0 0 8 9
mcs70_r01_s35_AB03 5 0.001939 0.002067 0 0 0 0 7 9
mcs70_r01_s35_AB04 4 0.008531 0.007957 0 0 0 0 8 8
mcs70_r01_s35_AB05 4 0.003881 0.003146 0 0 0 0 8 7
mcs70_r01_s35_AB06 5 0.003391 0.002965 0 0 0 0 7 10
mcs70_r01_s35_AB07 4 0.001466 0.001558 0 0 0 0 8 8
mcs70_r01_s35_AB08 4 0.003939 0.004098 1 0 0 0 7 8
mcs70_r01_s35_AB09 5 0.001504 0.001400 0 0 0 0 8 8
mcs70_r01_s40_AB00 8 0.007032 0.004395 0 0 0 0 11 13
mcs70_r01_s40_AB01 7 0.003880 0.003924 0 0 0 0 10 12
mcs70_r01_s40_AB02 7 0.007822 0.007638 0 0 0 0 10 11
mcs70_r01_s40_AB03 8 0.002402 0.002343 0 0 0 0 11 13
mcs70_r01_s40_AB04 8 0.002193 0.002287 0 0 0 0 11 12
mcs70_r01_s40_AB05 10 0.005862 0.003590 0 0 0 0 14 14
mcs70_r01_s40_AB06 8 0.002852 0.002793 0 0 0 0 11 11
mcs70_r01_s40_AB07 8 0.004336 0.003907 0 0 1 0 11 14
mcs70_r01_s40_AB08 6 0.001784 0.002700 1 0 1 0 8 10
mcs70_r01_s40_AB09 8 0.040273 0.037717 0 0 0 0 11 14
mcs70_r01_s50_AB00 17 0.022708 0.022551 10 0 5 0 22 22
mcs70_r01_s50_AB01 23 0.048820 0.036947 5 3 6 2 21 24
mcs70_r01_s50_AB02 19 0.006525 0.010335 5 1 1 1 21 25
mcs70_r01_s50_AB03 17 0.007918 0.011930 1 3 0 2 22 23
mcs70_r01_s50_AB04 18 0.010734 0.010440 10 1 0 1 23 24
mcs70_r01_s50_AB05 18 0.102151 0.075407 5 1 3 2 24 24
mcs70_r01_s50_AB06 16 0.033093 0.031739 2 2 3 2 19 22
mcs70_r01_s50_AB07 18 0.007904 0.007708 2 1 2 1 21 24
mcs70_r01_s50_AB08 20 0.010859 0.007137 4 1 4 1 22 23
mcs70_r01_s50_AB09 22 0.004346 0.004300 1 1 1 1 19 22
mcs70_r01_s60_AB00 10 0.006065 0.009232 1 1 1 0 14 16
mcs70_r01_s60_AB01 11 0.008785 0.005467 1 1 1 1 16 14
mcs70_r01_s60_AB02 17 0.008647 0.005392 7 2 0 1 15 16
mcs70_r01_s60_AB03 11 0.012397 0.013545 0 0 0 0 14 16
mcs70_r01_s60_AB04 11 0.011119 0.011005 1 1 1 1 13 16
mcs70_r01_s60_AB05 11 0.004524 0.004416 1 1 1 1 14 17
mcs70_r01_s60_AB06 9 0.033078 0.030975 1 3 3 3 13 13
mcs70_r01_s60_AB07 14 0.009279 0.007853 1 1 1 2 14 16
mcs70_r01_s60_AB08 11 0.006136 0.007122 2 1 0 1 15 15
mcs70_r01_s60_AB09 10 0.007938 0.007798 2 1 1 1 14 13
mcs70_r01_s70_AB00 24 0.062934 0.039516 4 3 6 1 20 21
mcs70_r01_s70_AB01 22 0.010149 0.009827 5 1 1 1 26 27
mcs70_r01_s70_AB02 19 0.017028 0.016860 11 4 15 6 22 23
mcs70_r01_s70_AB03 19 0.010011 0.009446 0 1 1 2 25 24
mcs70_r01_s70_AB04 20 0.046701 0.045261 1 3 1 2 22 26
mcs70_r01_s70_AB05 18 0.007716 0.007755 0 1 2 0 22 23
mcs70_r01_s70_AB06 28 0.019319 0.013727 3 2 1 3 26 28
mcs70_r01_s70_AB07 19 0.060489 0.058334 1 6 1 6 21 24
mcs70_r01_s70_AB08 26 0.021549 0.034001 2 1 2 2 26 23
mcs70_r01_s70_AB09 28 0.016207 0.016215 1 5 1 3 23 22
mcs70_r01_s80_AB00 31 0.020931 0.013123 16 2 2 2 35 37
mcs70_r01_s80_AB01 34 0.066874 0.066357 4 3 2 3 39 36
mcs70_r01_s80_AB02 39 0.021344 0.013494 2 2 2 2 45 43
mcs70_r01_s80_AB03 38 0.144552 0.135253 5 3 6 2 35 34
mcs70_r01_s80_AB04 29 0.062584 0.062363 8 3 9 5 32 35
mcs70_r01_s80_AB05 52 0.054576 0.054841 10 6 6 7 42 43
mcs70_r01_s80_AB06 42 0.029932 0.025197 8 4 7 4 35 32
mcs70_r01_s80_AB07 38 0.026433 0.026618 11 3 1 5 33 33
mcs70_r01_s80_AB08 30 0.022279 0.022006 2 5 3 5 33 33
mcs70_r01_s80_AB09 34 0.054733 0.054464 12 6 10 7 38 38
mcs70_r01_s90_AB00 55 0.064592 0.043817 13 11 17 18 64 59
mcs70_r01_s90_AB01 83 0.229697 0.235723 4 14 7 20 62 61
mcs70_r01_s90_AB02 52 0.022342 0.022399 10 5 9 5 59 54
mcs70_r01_s90_AB03 45 0.078802 0.109597 11 4 8 4 49 50
mcs70_r01_s90_AB04 53 0.028565 0.044919 17 9 9 12 50 48
mcs70_r01_s90_AB05 54 0.067160 0.066665 1 3 1 4 59 59
mcs70_r01_s90_AB06 58 0.474862 0.442102 5 7 5 8 67 71
mcs70_r01_s90_AB07 54 0.112030 0.069699 7 4 7 3 57 56
mcs70_r01_s90_AB08 46 0.250303 0.244652 10 7 6 7 53 48
mcs70_r01_s90_AB09 54 0.026041 0.041211 26 7 17 6 56 57
mcs70_r02_s100_AB00 19 0.006154 0.005670 1 2 0 2 20 21
mcs70_r02_s100_AB01 19 0.014932 0.014874 1 1 1 1 21 22
mcs70_r02_s100_AB02 26 0.018869 0.020154 1 2 1 2 24 24
mcs70_r02_s100_AB03 19 0.012663 0.008021 1 2 1 2 23 21
mcs70_r02_s100_AB04 18 0.005693 0.008216 1 1 0 1 24 22
mcs70_r02_s100_AB05 16 0.007480 0.007191 0 2 1 3 22 22
mcs70_r02_s100_AB06 18 0.009116 0.009166 1 2 1 2 24 22
mcs70_r02_s100_AB07 22 0.013792 0.013631 0 2 1 2 28 23
mcs70_r02_s100_AB08 26 0.007683 0.008118 1 1 1 1 28 28
mcs70_r02_s100_AB09 20 0.009388 0.007580 1 2 1 2 23 22
mcs70_r02_s10_AB00 0 0.000407 0.000360 0 0 0 0 3 4
mcs70_r02_s10_AB01 0 0.000359 0.000365 0 0 0 0 2 4
mcs70_r02_s10_AB02 0 0.000334 0.000332 0 0 0 0 3 3
mcs70_r02_s10_AB03 0 0.000347 0.000334 0 0 0 0 3 3
mcs70_r02_s10_AB04 0 0.000335 0.000349 0 0 0 0 3 4
mcs70_r02_s10_AB05 0 0.000339 0.000388 0 0 0 0 3 4
mcs70_r02_s10_AB06 0 0.000398 0.000343 0 0 0 0 3 4
mcs70_r02_s10_AB07 0 0.000367 0.000357 0 0 0 0 2 4
mcs70_r02_s10_AB08 0 0.000361 0.000471 0 0 0 0 3 2
mcs70_r02_s10_AB09 0 0.000432 0.000527 0 0 0 0 3 3
mcs70_r02_s15_AB00 1 0.002044 0.001628 0 0 0 0 4 5
mcs70_r02_s15_AB01 1 0.000918 0.001036 0 0 0 0 3 5
mcs70_r02_s15_AB02 1 0.000786 0.000641 0 0 0 0 4 5
mcs70_r02_s15_AB03 1 0.001343 0.001247 0 0 0 0 5 5
mcs70_r02_s15_AB04 1 0.001010 0.000713 0 0 0 0 5 5
mcs70_r02_s15_AB05 1 0.001376 0.001263 0 0 0 0 4 5
mcs70_r02_s15_AB06 1 0.001134 0.001157 0 0 0 0 4 5
mcs70_r02_s15_AB07 1 0.000745 0.000953 0 0 0 0 4 7
mcs70_r02_s15_AB08 1 0.001572 0.001292 0 0 0 0 4 5
mcs70_r02_s15_AB09 1 0.003618 0.002847 0 0 0 0 4 5
mcs70_r02_s20_AB00 1 0.001017 0.000711 0 0 0 0 4 5
mcs70_r02_s20_AB01 3 0.000928 0.000876 0 0 0 0 4 5
mcs70_r02_s20_AB02 1 0.000669 0.000540 0 0 0 0 4 4
mcs70_r02_s20_AB03 1 0.001415 0.001200 0 0 0 0 4 5
mcs70_r02_s20_AB04 1 0.001168 0.001050 0 0 0 0 4 6
mcs70_r02_s20_AB05 1 0.000827 0.000619 0 0 0 0 4 5
mcs70_r02_s20_AB06 1 0.000983 0.001025 0 0 0 0 3 4
mcs70_r02_s20_AB07 1 0.000603 0.000632 0 0 0 0 4 5
mcs70_r02_s20_AB08 2 0.001034 0.001012 0 0 0 0 4 6
mcs70_r02_s20_AB09 1 0.000673 0.000920 0 0 0 0 4 5
mcs70_r02_s25_AB00 3 0.003229 0.002296 0 0 0 0 6 6
mcs70_r02_s25_AB01 3 0.001488 0.001396 0 0 0 0 6 6
mcs70_r02_s25_AB02 3 0.001607 0.001155 0 0 0 0 6 7
mcs70_r02_s25_AB03 3 0.001139 0.001104 0 0 0 0 6 7
mcs70_r02_s25_AB04 3 0.001013 0.001290 0 0 0 0 5 7
mcs70_r02_s25_AB05 4 0.002195 0.002090 0 0 0 0 8 9
mcs70_r02_s25_AB06 3 0.001927 0.001922 0 0 0 0 9 7
mcs70_r02_s25_AB07 3 0.002793 0.002553 0 0 0 0 7 6
mcs70_r02_s25_AB08 3 0.002263 0.001976 0 0 0 0 7 8
mcs70_r02_s25_AB09 3 0.002240 0.002167 0 0 0 0 7 6
mcs70_r02_s30_AB00 2 0.001030 0.000874 0 0 0 0 5 5
mcs70_r02_s30_AB01 2 0.000876 0.000849 0 0 0 0 4 6
mcs70_r02_s30_AB02 1 0.000792 0.000785 0 0 0 0 5 5
mcs70_r02_s30_AB03 2 0.001451 0.001406 0 0 0 0 5 6
mcs70_r02_s30_AB04 1 0.001403 0.001461 0 0 0 0 3 5
mcs70_r02_s30_AB05 2 0.001245 0.001125 0 0 0 0 6 7
mcs70_r02_s30_AB06 2 0.001413 0.001448 0 0 0 0 5 6
mcs70_r02_s30_AB07 1 0.000908 0.000823 0 0 0 0 4 5
mcs70_r02_s30_AB08 2 0.001270 0.001127 0 0 0 0 5 5
mcs70_r02_s30_AB09 2 0.001009 0.001003 0 0 0 0 5 6
mcs70_r02_s35_AB00 3 0.002426 0.002245 0 0 0 0 6 7
mcs70_r02_s35_AB01 3 0.003738 0.003656 0 0 0 0 7 7
mcs70_r02_s35_AB02 3 0.003037 0.002533 0 0 0 0 6 9
mcs70_r02_s35_AB03 3 0.001682 0.001757 0 0 0 0 6 8
mcs70_r02_s35_AB04 3 0.001287 0.001222 0 0 0 0 6 6
mcs70_r02_s35_AB05 3 0.001829 0.001677 0 0 0 0 6 6
mcs70_r02_s35_AB06 3 0.001412 0.001482 0 0 0 0 6 7
mcs70_r02_s35_AB07 3 0.001206 0.001160 0 0 0 0 6 7
mcs70_r02_s35_AB08 3 0.001599 0.001604 0 0 0 0 7 7
mcs70_r02_s35_AB09 3 0.002203 0.002077 0 0 0 0 5 7
mcs70_r02_s40_AB00 6 0.006506 0.004047 0 0 0 0 9 11
mcs70_r02_s40_AB01 5 0.008168 0.008038 0 0 0 0 8 9
mcs70_r02_s40_AB02 5 0.004025 0.004061 0 0 0 0 8 10
mcs70_r02_s40_AB03 7 0.002060 0.003186 0 0 0 0 10 10
mcs70_r02_s40_AB04 4 0.001893 0.001751 0 0 0 0 8 9
mcs70_r02_s40_AB05 4 0.001651 0.001623 0 0 0 0 7 8
mcs70_r02_s40_AB06 5 0.001810 0.001826 0 0 0 0 8 9
mcs70_r02_s40_AB07 5 0.002006 0.001946 0 0 0 0 8 9
mcs70_r02_s40_AB08 6 0.003226 0.003042 0 0 0 0 9 11
mcs70_r02_s40_AB09 6 0.003670 0.003557 0 0 0 0 10 11
mcs70_r02_s50_AB00 17 0.013567 0.008266 1 1 1 1 18 21
mcs70_r02_s50_AB01 16 0.008341 0.008944 0 0 1 1 17 22
mcs70_r02_s50_AB02 15 0.004181 0.004145 1 0 1 0 20 21
mcs70_r02_s50_AB03 13 0.006679 0.006874 1 0 0 1 18 18
mcs70_r02_s50_AB04 15 0.010778 0.015812 0 0 0 0 17 21
mcs70_r02_s50_AB05 13 0.006141 0.004209 0 0 0 0 18 20
mcs70_r02_s50_AB06 14 0.010741 0.007050 1 0 1 0 17 20
mcs70_r02_s50_AB07 20 0.018971 0.015178 0 1 1 0 18 19
mcs70_r02_s50_AB08 14 0.005215 0.004869 0 0 1 1 16 17
mcs70_r02_s50_AB09 16 0.010313 0.007581 0 1 0 0 16 16
mcs70_r02_s60_AB00 8 0.004960 0.006828 0 0 0 0 12 12
mcs70_r02_s60_AB01 12 0.006115 0.004749 0 0 0 0 13 13
mcs70_r02_s60_AB02 11 0.003465 0.005377 0 0 0 0 11 14
mcs70_r02_s60_AB03 9 0.004537 0.002956 0 1 0 1 11 13
mcs70_r02_s60_AB04 8 0.003308 0.003249 0 0 0 0 12 12
mcs70_r02_s60_AB05 7 0.004050 0.002689 0 0 0 1 10 11
mcs70_r02_s60_AB06 12 0.002936 0.004246 0 0 0 0 14 13
mcs70_r02_s60_AB07 9 0.003569 0.003515 0 0 0 0 14 13
mcs70_r02_s60_AB08 13 0.005870 0.005883 0 0 0 1 15 16
mcs70_r02_s60_AB09 8 0.002960 0.002903 0 1 0 0 12 13
mcs70_r02_s70_AB00 12 0.005176 0.004780 0 1 0 1 15 17
mcs70_r02_s70_AB01 14 0.012339 0.012104 0 2 1 1 21 18
mcs70_r02_s70_AB02 18 0.007925 0.007864 0 1 0 1 21 22
mcs70_r02_s70_AB03 16 0.012666 0.012537 0 1 0 1 20 20
mcs70_r02_s70_AB04 16 0.004639 0.004898 0 1 0 1 21 20
mcs70_r02_s70_AB05 14 0.018866 0.018692 0 1 0 1 18 17
mcs70_r02_s70_AB06 14 0.007602 0.004869 0 0 0 0 16 19
mcs70_r02_s70_AB07 14 0.006987 0.004840 1 2 1 2 19 17
mcs70_r02_s70_AB08 16 0.004674 0.004506 0 1 0 1 23 21
mcs70_r02_s70_AB09 20 0.004095 0.006293 0 1 0 1 18 20
mcs70_r02_s80_AB00 28 0.019264 0.019035 1 3 1 2 36 31
mcs70_r02_s80_AB01 29 0.008008 0.007718 1 2 1 2 30 28
mcs70_r02_s80_AB02 23 0.014476 0.014922 1 1 1 1 26 27
mcs70_r02_s80_AB03 26 0.006673 0.006647 1 1 1 1 31 29
mcs70_r02_s80_AB04 25 0.014034 0.013992 2 2 1 1 29 31
mcs70_r02_s80_AB05 26 0.006537 0.006451 0 1 0 1 28 28
mcs70_r02_s80_AB06 25 0.029475 0.028486 2 3 1 2 28 29
mcs70_r02_s80_AB07 25 0.008722 0.007609 1 2 1 3 28 30
mcs70_r02_s80_AB08 27 0.010953 0.010963 1 2 1 2 29 34
mcs70_r02_s80_AB09 27 0.007055 0.010057 1 3 1 2 28 29
mcs70_r02_s90_AB00 46 0.027156 0.039047 4 4 4 3 47 42
mcs70_r02_s90_AB01 42 0.009155 0.009032 1 2 0 1 43 48
mcs70_r02_s90_AB02 40 0.015936 0.011188 3 4 1 4 36 38
mcs70_r02_s90_AB03 39 0.021722 0.022262 2 5 3 5 41 41
mcs70_r02_s90_AB04 34 0.018793 0.012673 1 4 1 4 38 40
mcs70_r02_s90_AB05 36 0.019110 0.019125 1 3 4 2 44 39
mcs70_r02_s90_AB06 36 0.017052 0.016928 1 4 1 4 40 40
mcs70_r02_s90_AB07 53 0.011815 0.011574 2 5 2 5 50 46
mcs70_r02_s90_AB08 41 0.011176 0.016664 2 3 2 4 44 44
mcs70_r02_s90_AB09 42 0.010801 0.010596 1 2 1 3 50 53
mcs90_b03_s100_AB00 46 0.010727 0.011491 0 0 0 0 49 45
mcs90_b03_s100_AB01 48 0.160273 0.154471 0 0 0 0 43 41
mcs90_b03_s100_AB02 33 0.009198 0.009177 0 0 0 0 41 38
mcs90_b03_s100_AB03 48 0.024699 0.039766 1 1 1 1 42 41
mcs90_b03_s100_AB04 43 0.027280 0.043064 1 1 1 0 47 45
mcs90_b03_s100_AB05 30 0.006960 0.006902 0 0 0 0 38 34
mcs90_b03_s100_AB06 43 0.012805 0.014611 0 0 0 0 36 36
mcs90_b03_s100_AB07 37 0.005876 0.005840 0 0 0 0 40 40
mcs90_b03_s100_AB08 40 0.021997 0.021997 1 1 1 1 45 42
mcs90_b03_s100_AB09 38 1.168807 0.917246 1 1 1 1 42 41
mcs90_b03_s10_AB00 0 0.000375 0.000344 0 0 0 0 2 4
mcs90_b03_s10_AB01 0 0.000294 0.000327 0 0 0 0 1 4
mcs90_b03_s10_AB02 0 0.000377 0.000366 0 0 0 0 3 2
mcs90_b03_s10_AB03 0 0.000357 0.000355 0 0 0 0 1 3
mcs90_b03_s10_AB04 0 0.000349 0.000375 0 0 0 0 1 3
mcs90_b03_s10_AB05 0 0.000363 0.000395 0 0 0 0 2 4
mcs90_b03_s10_AB06 0 0.000369 0.000391 0 0 0 0 3 4
mcs90_b03_s10_AB07 0 0.000339 0.000357 0 0 0 0 4 2
mcs90_b03_s10_AB08 0 0.000322 0.000376 0 0 0 0 3 2
mcs90_b03_s10_AB09 0 0.000344 0.000398 0 0 0 0 1 4
mcs90_b03_s15_AB00 1 0.001351 0.000911 0 0 0 0 5 6
mcs90_b03_s15_AB01 1 0.000649 0.000620 0 0 0 0 5 5
mcs90_b03_s15_AB02 2 0.000670 0.000720 0 0 0 0 5 5
mcs90_b03_s15_AB03 2 0.001152 0.000739 0 0 0 0 5 6
mcs90_b03_s15_AB04 1 0.000733 0.000687 0 0 0 0 3 5
mcs90_b03_s15_AB05 1 0.001602 0.001327 0 0 0 0 4 5
