instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs30_m3Dr2_s40_AB09 38826 5118601.000000 2380724.000000 1045513 1489206 464391 691529 39755 39514
mcs30_m3Dr2_s70_AB00 140900 58809946.000000 56971906.000000 12981007 21667605 8675410 14471910 150842 147922
mcs30_m3Dr2_s70_AB01 461118 NaN NaN 42077957 72689974 28441939 48923967 487937 494866
mcs30_m3Dr2_s70_AB02 1272146 208702957.000000 179491345.000000 94341598 168740538 69590742 126600658 1148115 1169909
mcs30_m3Dr2_s70_AB03 156171 NaN NaN 54776344 67440075 33814703 45961566 164301 166077
mcs30_m3Dr2_s70_AB04 511178 NaN NaN 433129939 727021086 750758225 528097961 522982 524873
mcs30_m3Dr2_s70_AB05 10714100 145652820.000000 98662124.000000 87991742 152612579 52370260 90664936 960403 962198
mcs30_m3Dr2_s70_AB06 55370 NaN NaN 75786579 131273453 187874979 111851218 63317 60806
mcs30_m3Dr2_s70_AB07 102619 183346013.000000 167441113.000000 44219841 76410317 21415418 37826677 105848 106123
mcs30_m3Dr2_s70_AB08 26522830 NaN NaN 1742952808 NaN 878117825 1430094785 15070385 15099811
mcs30_m3Dr2_s70_AB09 177085 NaN NaN 159277619 274300873 95986744 169385499 84403 81803
mcs30_m3Dr2_s80_AB00 NaN NaN NaN NaN NaN NaN NaN 1346296375 1360459538
mcs30_m3Dr2_s80_AB01 NaN NaN NaN NaN NaN NaN NaN 1492482299 1492518626
mcs30_m3Dr2_s80_AB02 4372381 NaN NaN NaN NaN NaN NaN 4397238 4427678
mcs30_m3Dr2_s80_AB03 469772 NaN NaN NaN NaN 1232378675 1265180070 496748 506670
mcs30_m3Dr2_s80_AB04 22616385 NaN NaN NaN NaN NaN NaN 22632020 22690595
mcs30_m3Dr2_s80_AB05 79150628 NaN NaN NaN NaN NaN NaN 79176232 79204779
mcs30_m3Dr2_s80_AB06 4836938 NaN NaN NaN NaN 1662745157 NaN 4857047 4885397
mcs30_m3Dr2_s80_AB07 2854622 NaN NaN NaN NaN NaN NaN 3055155 3227876
mcs30_m3Dr2_s80_AB08 128936284 NaN NaN NaN NaN NaN NaN 343413902 241876033
mcs30_m3Dr2_s80_AB09 3941016 NaN NaN NaN NaN NaN NaN 4294252 5260026
mcs30_m3Dr2_s90_AB00 191024194 NaN NaN NaN NaN NaN NaN 191059399 191098925
mcs30_m3Dr2_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB02 NaN NaN NaN NaN NaN NaN NaN 3968449301 3983574867
mcs30_m3Dr2_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB05 NaN NaN NaN NaN NaN NaN NaN 2985311269 2988474821
mcs30_m3Dr2_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr4_s100_AB00 9660567 NaN NaN NaN NaN NaN NaN 9794010 9871141
mcs30_m3Dr4_s100_AB01 17214971 NaN NaN NaN NaN NaN NaN 17147600 17172115
mcs30_m3Dr4_s100_AB02 10306138 NaN NaN NaN NaN NaN NaN 7440198 8201752
mcs30_m3Dr4_s100_AB03 62112368 NaN NaN NaN NaN NaN NaN 61125955 61170890
mcs30_m3Dr4_s100_AB04 2884387 NaN NaN NaN NaN NaN NaN 705472 709028
mcs30_m3Dr4_s100_AB05 23993206 NaN NaN NaN NaN NaN NaN 13412673 13383533
mcs30_m3Dr4_s100_AB06 4207149 NaN NaN NaN NaN NaN NaN 3493537 3641515
mcs30_m3Dr4_s100_AB07 1296101 NaN NaN NaN NaN NaN NaN 1319167 1328752
mcs30_m3Dr4_s100_AB08 123964777 NaN NaN NaN NaN NaN NaN 124851570 125936807
mcs30_m3Dr4_s100_AB09 3888304 NaN NaN 1270912501 NaN 807631378 1558373355 5193878 6399276
mcs30_m3Dr4_s25_AB00 169 10649.000000 9070.000000 7645 11496 6415 10149 682 365
mcs30_m3Dr4_s25_AB01 256 18932.000000 12828.000000 7809 12880 7461 12618 413 412
mcs30_m3Dr4_s25_AB02 718 12915.000000 8523.000000 8445 13539 7706 11871 884 884
mcs30_m3Dr4_s25_AB03 690 16006.000000 9984.000000 8111 9817 6958 8399 1106 1106
mcs30_m3Dr4_s25_AB04 1624 40967.000000 26055.000000 31456 43262 29868 41482 1799 1799
mcs30_m3Dr4_s25_AB05 1533 28076.000000 17411.000000 13639 20544 12740 19031 1688 1688
mcs30_m3Dr4_s25_AB06 594 33040.000000 20230.000000 23017 34137 20654 30756 864 747
mcs30_m3Dr4_s25_AB07 1248 46691.000000 23641.000000 14199 23867 11943 20295 1408 1408
mcs30_m3Dr4_s25_AB08 448 6824.000000 4504.000000 7333 9263 7277 9193 590 556
mcs30_m3Dr4_s25_AB09 195 6550.000000 4399.000000 8989 13222 7250 10986 338 338
mcs30_m3Dr4_s30_AB00 1103 50831.000000 28135.000000 32508 54334 40144 48444 1580 1323
mcs30_m3Dr4_s30_AB01 5919 28804.000000 16825.000000 44118 73594 31173 52957 6287 6049
mcs30_m3Dr4_s30_AB02 140 9642.000000 5621.000000 13566 22517 11241 19048 395 687
mcs30_m3Dr4_s30_AB03 10769 11577.000000 7838.000000 10339 14979 6756 12069 10866 10901
mcs30_m3Dr4_s30_AB04 241 8764.000000 5876.000000 6716 10798 5677 9425 342 342
mcs30_m3Dr4_s30_AB05 1137 33811.000000 19486.000000 18972 29362 19420 30203 1125 1038
mcs30_m3Dr4_s30_AB06 404 18883.000000 11988.000000 32663 40744 25864 33123 519 755
mcs30_m3Dr4_s30_AB07 163 8261.000000 5408.000000 8477 10176 7370 9297 637 277
mcs30_m3Dr4_s30_AB08 97 18161.000000 10748.000000 34953 21570 11409 7413 235 208
mcs30_m3Dr4_s30_AB09 248 28015.000000 18416.000000 18160 25247 13891 20546 357 300
mcs30_m3Dr4_s40_AB00 13749 781958.000000 530353.000000 494505 608660 354950 441045 19458 22157
mcs30_m3Dr4_s40_AB01 247691 1010182.000000 425728.000000 629850 882540 477325 686387 164498 164305
mcs30_m3Dr4_s40_AB02 198623 1494257.000000 883618.000000 432266 671018 233300 355494 171690 158303
mcs30_m3Dr4_s40_AB03 90506 1087788.000000 761995.000000 310741 468527 238383 347530 83487 113924
mcs30_m3Dr4_s40_AB04 37900 2361831.000000 1534132.000000 1096631 1601309 734763 1098261 39750 38563
mcs30_m3Dr4_s40_AB05 25101 1098818.000000 755270.000000 348077 542700 175329 271043 25278 25486
mcs30_m3Dr4_s40_AB06 37271 4346661.000000 3052054.000000 2528528 3791446 1628184 2427880 36573 44612
mcs30_m3Dr4_s40_AB07 36378 1809348.000000 1103150.000000 589188 864063 532243 780392 36982 36588
mcs30_m3Dr4_s40_AB08 119555 1749042.000000 1277282.000000 1639502 1419014 1171455 1135584 109142 108840
mcs30_m3Dr4_s40_AB09 46860 583823.000000 438606.000000 918009 1407398 392220 629678 48901 48437
mcs30_m3Dr4_s70_AB00 59869 NaN NaN 120725840 202473837 55164237 89991578 68181 63373
mcs30_m3Dr4_s70_AB01 133379 70547111.000000 67790798.000000 31648650 38308500 37507310 53270450 144543 140978
mcs30_m3Dr4_s70_AB02 79715 174080446.000000 153943209.000000 93049067 163490750 59442354 107072019 87567 87616
mcs30_m3Dr4_s70_AB03 161166 NaN NaN 86593946 82266046 39895630 38530681 166785 167134
mcs30_m3Dr4_s70_AB04 21613 12420309.000000 11444154.000000 5066897 8481262 4700836 7895184 30089 25191
mcs30_m3Dr4_s70_AB05 151695 80018502.000000 67030467.000000 36810551 66731955 47427337 67794464 159176 155881
mcs30_m3Dr4_s70_AB06 1008437 NaN NaN 250958501 432774406 227511163 365110464 1024809 1030555
mcs30_m3Dr4_s70_AB07 820124 NaN NaN 113627279 201529369 66539644 122556690 831086 838535
mcs30_m3Dr4_s70_AB08 11222 NaN 187484875.000000 74648310 95334095 15038303 26455571 12826 15138
mcs30_m3Dr4_s70_AB09 2460343 163991997.000000 149377936.000000 75443941 136264876 66931654 123260817 2474306 2492422
mcs30_m3Dr4_s80_AB00 271721222 NaN NaN NaN NaN NaN NaN 272170386 275179391
mcs30_m3Dr4_s80_AB01 94316 NaN NaN 375985165 280456715 254904978 199095971 86332 81669
mcs30_m3Dr4_s80_AB02 454169817 NaN NaN NaN NaN NaN NaN 138648128 138675287
mcs30_m3Dr4_s80_AB03 21634584 NaN NaN NaN NaN NaN NaN 31567613 43115364
mcs30_m3Dr4_s80_AB04 18231199 NaN NaN 333524395 522422419 234388490 400967317 19193241 19871518
mcs30_m3Dr4_s80_AB05 217296810 NaN NaN NaN NaN NaN NaN 217388700 217478128
mcs30_m3Dr4_s80_AB06 14503363 NaN NaN NaN NaN 1579340040 NaN 1019715 1031588
mcs30_m3Dr4_s80_AB07 12012534 NaN NaN 609112566 722210268 556565273 726293203 16708223 21245624
mcs30_m3Dr4_s80_AB08 117274 NaN NaN 618479297 332859195 103521390 185591032 130206 131378
mcs30_m3Dr4_s80_AB09 1544741 NaN NaN NaN NaN NaN NaN 1565528 1583574
mcs30_m3Dr4_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB01 235277321 NaN NaN NaN NaN NaN NaN 225640931 230694974
mcs30_m3Dr4_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB05 NaN NaN NaN NaN NaN NaN NaN 1546204097 1587835162
mcs30_m3Dr4_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB07 108407716 NaN NaN NaN NaN NaN NaN 98383364 98454029
mcs30_m3Dr4_s90_AB08 NaN NaN NaN NaN NaN NaN NaN 2370047978 2375304716
mcs30_m3Dr4_s90_AB09 NaN NaN NaN NaN NaN NaN NaN 2673430676 2821706041
mcs30_m3Dr6_s100_AB00 1691640 NaN NaN 1636979712 NaN 416695977 696457454 1567600 1592771
mcs30_m3Dr6_s100_AB01 3915873 NaN NaN NaN NaN NaN NaN 6271556 8800264
mcs30_m3Dr6_s100_AB02 3948149 NaN NaN NaN NaN 1370140032 NaN 5593214 7248013
mcs30_m3Dr6_s100_AB03 1287930 NaN NaN 1978445574 NaN 857138741 1050071961 1116385 1294866
mcs30_m3Dr6_s100_AB04 1501037 NaN NaN NaN NaN 755708691 1307530634 1622659 1737681
mcs30_m3Dr6_s100_AB05 733691 NaN NaN NaN NaN 1145924240 NaN 750246 754844
mcs30_m3Dr6_s100_AB06 95307169 NaN NaN NaN NaN NaN NaN 33885498 40083567
mcs30_m3Dr6_s100_AB07 1479476 NaN NaN NaN NaN 1381852721 1145300034 1616977 1811663
mcs30_m3Dr6_s100_AB08 333481 NaN NaN NaN NaN 615188830 948855092 350384 352928
mcs30_m3Dr6_s100_AB09 93166609 NaN NaN NaN NaN NaN NaN 92849202 92883948
mcs30_m3Dr6_s25_AB00 451 9008.000000 5031.000000 7343 8568 7882 9242 614 1496
mcs30_m3Dr6_s25_AB01 1064 20130.000000 9223.000000 21581 25379 13938 20588 1533 1247
mcs30_m3Dr6_s25_AB02 15636 41027.000000 13130.000000 16532 23391 16476 23303 15847 15248
mcs30_m3Dr6_s25_AB03 7003 35810.000000 16787.000000 26445 38952 26295 38689 7203 7381
mcs30_m3Dr6_s25_AB04 1138 55128.000000 33214.000000 12913 18604 10835 15527 1212 1062
mcs30_m3Dr6_s25_AB05 1373 49503.000000 19834.000000 38842 58672 29876 44397 1575 1523
mcs30_m3Dr6_s25_AB06 682 12947.000000 9538.000000 8165 13071 7927 12826 814 1610
mcs30_m3Dr6_s25_AB07 1875 41991.000000 28058.000000 16588 27223 18229 31608 1939 2076
mcs30_m3Dr6_s25_AB08 1133 30735.000000 18701.000000 21877 32945 19439 30337 1159 1113
mcs30_m3Dr6_s25_AB09 998 13470.000000 8912.000000 6396 9196 3997 6347 1147 1147
mcs30_m3Dr6_s30_AB00 112 7383.000000 6334.000000 4574 6567 5889 8929 223 223
mcs30_m3Dr6_s30_AB01 738 30941.000000 19651.000000 14340 20726 15881 22597 846 997
mcs30_m3Dr6_s30_AB02 657 14263.000000 10285.000000 15979 26927 11715 20665 781 781
mcs30_m3Dr6_s30_AB03 530 35317.000000 20579.000000 25810 45402 15443 27325 640 640
mcs30_m3Dr6_s30_AB04 435 12040.000000 8950.000000 11791 14696 9392 11689 893 796
mcs30_m3Dr6_s30_AB05 397 9383.000000 5496.000000 8756 12674 6161 9251 502 502
mcs30_m3Dr6_s30_AB06 161 3918.000000 2670.000000 9674 15174 5028 7549 278 278
mcs30_m3Dr6_s30_AB07 2689 24819.000000 14851.000000 19572 32187 15764 25026 2816 2816
mcs30_m3Dr6_s30_AB08 247 15325.000000 9841.000000 8203 14724 5483 9975 462 394
mcs30_m3Dr6_s30_AB09 2846 7472.000000 5371.000000 7531 8178 3887 5794 3004 2962
mcs30_m3Dr6_s40_AB00 143411 690003.000000 375306.000000 881570 1194134 1103929 974827 127447 123251
mcs30_m3Dr6_s40_AB01 18664 1284174.000000 769018.000000 1083949 1571645 862904 1244340 17953 18345
mcs30_m3Dr6_s40_AB02 8993 683359.000000 374041.000000 483183 696549 503237 688259 9709 11258
mcs30_m3Dr6_s40_AB03 47477 1093035.000000 906323.000000 360075 528537 263451 411556 48049 48037
mcs30_m3Dr6_s40_AB04 21964 800282.000000 627158.000000 317401 464884 273717 407669 18589 18765
mcs30_m3Dr6_s40_AB05 20513 1083472.000000 688159.000000 1258844 1846748 1054548 1506739 21075 20761
mcs30_m3Dr6_s40_AB06 176748 1452933.000000 801004.000000 1717865 2433022 1027220 1529112 189248 188026
mcs30_m3Dr6_s40_AB07 111320 1479311.000000 1027485.000000 869700 1271920 761229 1116414 107092 113846
mcs30_m3Dr6_s40_AB08 71569 1035869.000000 630988.000000 660275 887702 219375 292254 72442 72446
mcs30_m3Dr6_s40_AB09 71651 768508.000000 428228.000000 859798 1204304 612091 845780 70766 68550
mcs30_m3Dr6_s70_AB00 1427905 NaN NaN 689854933 625446432 339473785 302347829 1458246 1475846
mcs30_m3Dr6_s70_AB01 81047 117655297.000000 102214945.000000 71468103 136926680 43437949 81331812 86704 84736
mcs30_m3Dr6_s70_AB02 163664 9109435.000000 8135901.000000 3486503 6272447 3595386 4679319 168747 174352
mcs30_m3Dr6_s70_AB03 235410 85527531.000000 83908296.000000 49155931 88944991 50306248 91144886 243500 244576
mcs30_m3Dr6_s70_AB04 63614 NaN NaN 65236518 103386856 27899829 46100040 71509 67764
mcs30_m3Dr6_s70_AB05 130124 135873759.000000 121006843.000000 72527878 125592495 66083187 118225233 139128 145074
mcs30_m3Dr6_s70_AB06 197875 92829969.000000 83088444.000000 263104247 93678693 29246548 54982042 210845 207437
mcs30_m3Dr6_s70_AB07 67719 NaN NaN 172327608 107348632 19210423 37205505 67774 67234
mcs30_m3Dr6_s70_AB08 22029 100814319.000000 90583752.000000 34517510 62119144 18120882 35974041 14742 14986
mcs30_m3Dr6_s70_AB09 86003 13724750.000000 12191761.000000 9332165 17496041 7694785 14819008 88433 85575
mcs30_m3Dr6_s80_AB00 10429899 NaN NaN 2455755615 1970191017 1526823368 1330617691 10456418 10478280
mcs30_m3Dr6_s80_AB01 6872324 NaN NaN 2276807197 NaN 2509291637 NaN 4248836 4311186
mcs30_m3Dr6_s80_AB02 2569330 NaN NaN NaN NaN NaN NaN 2689885 2778115
mcs30_m3Dr6_s80_AB03 6172400 NaN NaN NaN NaN 1889321808 NaN 6802251 7592622
mcs30_m3Dr6_s80_AB04 31641914 NaN NaN NaN NaN NaN NaN 31672503 31695374
mcs30_m3Dr6_s80_AB05 1602801 NaN NaN NaN NaN 1952414819 1625550426 1717788 1847287
mcs30_m3Dr6_s80_AB06 1179996 NaN NaN 1342730727 2209020499 554777685 919619115 1209228 1234821
mcs30_m3Dr6_s80_AB07 1442804 NaN NaN NaN NaN NaN NaN 1474052 1475543
mcs30_m3Dr6_s80_AB08 282841 NaN NaN 181343230 295803880 111364872 187879903 243860 244375
mcs30_m3Dr6_s80_AB09 14836695 NaN NaN 1936340726 NaN 1220847015 1651405027 18963451 23422672
mcs30_m3Dr6_s90_AB00 NaN NaN NaN NaN NaN NaN NaN 1803497927 2017936121
mcs30_m3Dr6_s90_AB01 NaN NaN NaN NaN NaN NaN NaN 518961465 519230760
mcs30_m3Dr6_s90_AB02 NaN NaN NaN NaN NaN NaN NaN 959621702 960787990
mcs30_m3Dr6_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB04 171733919 NaN NaN NaN NaN NaN NaN 157970900 160682417
mcs30_m3Dr6_s90_AB05 NaN NaN NaN NaN NaN NaN NaN 4684524629 4684569506
mcs30_m3Dr6_s90_AB06 17476243 NaN NaN NaN NaN NaN NaN 17529773 17574421
mcs30_m3Dr6_s90_AB07 NaN NaN NaN NaN NaN NaN NaN 1239472427 1288755228
mcs30_m3Dr6_s90_AB08 NaN NaN NaN NaN NaN NaN NaN 1841894275 1844675168
mcs30_m3Dr6_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s50_AB00 113234543 NaN NaN 823036493 851122988 221345679 296157419 36727782 37169344
mcs30_m4D_s50_AB01 261975039 NaN 205697960.000000 238361924 330728652 72441740 101466980 261591277 261641738
mcs30_m4D_s50_AB02 NaN NaN 172698739.000000 685953985 795307985 233186630 260856802 12899866875 12902332775
mcs30_m4D_s50_AB03 2918 13263840.000000 10408910.000000 2791555 3415593 1213887 1683504 4835 3700
mcs30_m4D_s50_AB04 2048828 191322250.000000 141359369.000000 185658269 234115156 88884456 118630403 4104541 5904456
mcs30_m4D_s50_AB05 323272907 NaN NaN 845188634 909426971 452422479 537007156 323332537 323386395
mcs30_m4D_s50_AB06 48624177 98252074.000000 51329909.000000 25377969 33005287 10799705 13161485 2867820 2878797
mcs30_m4D_s50_AB07 20875229 NaN NaN 1618896898 1332198112 747374245 157534613 20997580 21107847
mcs30_m4D_s50_AB08 1715850 NaN NaN 2713624452 3118654006 969971271 1143704883 1745930 1743800
mcs30_m4D_s50_AB09 2036546 196770306.000000 104002996.000000 73678663 86033741 45020792 57482827 1851010 1853521
mcs30_m4D_s60_AB00 16748513 NaN NaN 334379871 426842905 214243224 266707245 16779497 16791179
mcs30_m4D_s60_AB01 592958 128837481.000000 69698222.000000 41857231 48784744 8094733 11521013 212677 206920
mcs30_m4D_s60_AB02 5497452 3310316.000000 3014945.000000 9166020 8387895 1022272 1158513 560543 568305
mcs30_m4D_s60_AB03 900215 NaN NaN 12187017 16230541 22833004 22278329 1308867 1434160
mcs30_m4D_s60_AB04 11534 90983764.000000 64951939.000000 37220283 51651473 6948023 9824305 15496 12599
mcs30_m4D_s60_AB05 379120 NaN NaN 163130579 234986503 70860187 102464119 389404 389952
mcs30_m4D_s60_AB06 65306 79576767.000000 55985709.000000 5027471 6668321 2290253 3394855 71749 68649
mcs30_m4D_s60_AB07 2060494 31903696.000000 21397841.000000 25786566 40390197 4510628 6662014 1965584 1966246
mcs30_m4D_s60_AB08 233828 58640421.000000 46378946.000000 45811291 33972370 20764521 29104907 271936 291259
mcs30_m4D_s60_AB09 1737936 8953379.000000 7584708.000000 8713678 12135241 12194937 16805232 1748757 1749380
mcs30_m4D_s70_AB00 13453598 NaN NaN NaN NaN 2615160326 NaN 23828660 39822711
mcs30_m4D_s70_AB01 NaN NaN NaN NaN NaN NaN NaN 15769355542 18121247607
mcs30_m4D_s70_AB02 NaN NaN NaN NaN NaN NaN NaN 1757850786 1756361178
mcs30_m4D_s70_AB03 260658902 NaN NaN NaN NaN NaN NaN 172802335 172912690
mcs30_m4D_s70_AB04 9302276 NaN NaN NaN NaN NaN NaN 9302707 9333919
mcs30_m4D_s70_AB05 42598254 NaN NaN 198073878 251812216 724846064 793786174 49124468 57373156
mcs30_m4D_s70_AB06 8123582 NaN NaN NaN NaN NaN NaN 8150291 8176888
mcs30_m4D_s70_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s70_AB08 9199479 NaN NaN NaN NaN 1449498279 1787953056 11396229 13747821
mcs30_m4D_s70_AB09 685712793 NaN NaN NaN NaN 1555012644 2073035383 688493123 691738287
mcs30_m4D_s80_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB02 NaN NaN NaN NaN NaN NaN NaN NaN 6387227163
mcs30_m4D_s80_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB07 227656424 NaN NaN NaN NaN NaN NaN 281046501 352063258
mcs30_m4D_s80_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s80_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4D_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s50_AB00 2773216 161313813.000000 118729041.000000 120231652 167158153 155376401 217937216 2791716 2813679
mcs30_m4Dr2_s50_AB01 6518067 221165451.000000 126671513.000000 190985956 237516464 37821621 47419765 2693084 2804173
mcs30_m4Dr2_s50_AB02 6911447 NaN NaN 24069717 18495669 12148864 10407385 6841121 6869946
mcs30_m4Dr2_s50_AB03 111574107 NaN 200891892.000000 123715198 160016609 122062496 155572020 111585661 111607941
mcs30_m4Dr2_s50_AB04 167984 186593191.000000 99884169.000000 6563774 9212455 8866359 11705712 158658 185411
mcs30_m4Dr2_s50_AB05 10315278 89329542.000000 54192096.000000 66989242 84659339 46236131 58601183 5418312 5430434
mcs30_m4Dr2_s50_AB06 6656869 NaN NaN 354748530 488945935 245065211 340566141 6671789 6694379
mcs30_m4Dr2_s50_AB07 49641103 NaN NaN 693866459 917403864 454635587 609922133 49488069 49516481
mcs30_m4Dr2_s50_AB08 5450552 NaN NaN 1206669801 1652747361 587332882 813095942 10004095 14833968
mcs30_m4Dr2_s50_AB09 158787 NaN NaN 72151677 114437956 48983046 78614341 171943 169344
mcs30_m4Dr2_s60_AB00 19437460 NaN NaN 125376650 99319424 22476201 30734998 19756625 20156101
mcs30_m4Dr2_s60_AB01 509984 29291147.000000 20315218.000000 41305296 53277782 16050535 20371831 815819 899426
mcs30_m4Dr2_s60_AB02 591897 146700792.000000 124405618.000000 209482024 289486471 68469605 85199713 603763 616951
mcs30_m4Dr2_s60_AB03 3553201 26679634.000000 22679043.000000 35925641 50845449 27022272 17377543 3571097 3589854
mcs30_m4Dr2_s60_AB04 48372 33925903.000000 29188161.000000 18465173 18912352 10052009 9367669 51217 52972
mcs30_m4Dr2_s60_AB05 2268252 NaN NaN 74284857 82382102 28401001 29294835 1874798 2233293
mcs30_m4Dr2_s60_AB06 837191 NaN NaN 183130391 265514818 69883631 98750337 841164 847085
mcs30_m4Dr2_s60_AB07 1961467 27683180.000000 24237880.000000 12671007 19007764 5783002 5441047 1609759 1522744
mcs30_m4Dr2_s60_AB08 13362 96877094.000000 57188589.000000 15626550 16607467 2663676 4043181 14023 15551
mcs30_m4Dr2_s60_AB09 719265 111457605.000000 78964948.000000 79058252 84223355 41052831 49420918 734341 729860
mcs30_m4Dr2_s70_AB00 830541591 NaN NaN NaN NaN 3507339752 NaN 253508633 256529072
mcs30_m4Dr2_s70_AB01 1372799411 NaN NaN 2780109517 NaN 3622037794 3208598027 1169983215 1172216069
mcs30_m4Dr2_s70_AB02 10181727 NaN NaN 196833475 242986161 124742371 159137157 10202477 10202192
mcs30_m4Dr2_s70_AB03 40193302 NaN NaN NaN NaN NaN NaN 36880430 36895385
mcs30_m4Dr2_s70_AB04 2796202 NaN NaN NaN NaN NaN NaN 2825886 2848074
mcs30_m4Dr2_s70_AB05 10368282 NaN NaN 598250517 761790158 524795793 651235877 28946740 11941677
mcs30_m4Dr2_s70_AB06 5002255 NaN NaN 1137130872 1191315748 378857716 547841547 5409621 5729033
mcs30_m4Dr2_s70_AB07 6256686 NaN NaN 2156927799 2897040574 780602257 1040857619 6399179 6476620
mcs30_m4Dr2_s70_AB08 104896755 NaN NaN 1002657233 1120007994 468022446 655093963 104928635 104954093
mcs30_m4Dr2_s70_AB09 502314173 NaN NaN NaN NaN NaN NaN 502345160 502363915
mcs30_m4Dr2_s80_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s80_AB01 298807841 NaN NaN NaN NaN NaN NaN 400960107 500800072
mcs30_m4Dr2_s80_AB02 NaN NaN NaN NaN NaN NaN NaN 7186092265 8507632068
mcs30_m4Dr2_s80_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s80_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s80_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s80_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s80_AB08 NaN NaN NaN NaN NaN NaN NaN 3019002654 3024715353
mcs30_m4Dr2_s80_AB09 NaN NaN NaN NaN NaN NaN NaN NaN 9778214324
mcs30_m4Dr2_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs30_m4Dr2_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
