instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs10_r01_s50_AB00 NaN NaN NaN 23107674 NaN NaN NaN NaN NaN NaN NaN NaN 132407942
mcs10_r01_s50_AB01 NaN NaN NaN 24818491 NaN NaN NaN NaN NaN NaN NaN NaN 127261846
mcs10_r01_s50_AB02 NaN NaN NaN 21414491 NaN NaN NaN NaN NaN NaN NaN NaN 172416467
mcs10_r01_s50_AB03 NaN NaN NaN 22647394 NaN NaN NaN NaN NaN NaN NaN NaN 117268417
mcs10_r01_s50_AB04 NaN NaN NaN 24622448 NaN NaN NaN NaN NaN NaN NaN NaN 149410891
mcs10_r01_s50_AB05 NaN NaN NaN 24908235 NaN NaN NaN NaN NaN NaN NaN NaN 80499550
mcs10_r01_s50_AB06 NaN NaN NaN 22934746 NaN NaN NaN NaN NaN NaN NaN NaN 145432875
mcs10_r01_s50_AB07 NaN NaN NaN 21902743 NaN NaN NaN NaN NaN NaN NaN NaN 140025105
mcs10_r01_s50_AB08 NaN NaN NaN 23351350 NaN NaN NaN NaN NaN NaN NaN NaN 155327640
mcs10_r01_s50_AB09 NaN NaN NaN 22301456 NaN NaN NaN NaN NaN NaN NaN NaN 178960967
mcs10_r02_s20_AB00 121882 735159.000000 499722.000000 357132 552344 897845 537560 875509 121718 121180 197122 177782 345825
mcs10_r02_s20_AB01 62054 345835.000000 249268.000000 175840 231600 360580 214117 332962 61554 61629 81254 86301 150049
mcs10_r02_s20_AB02 48149 183476.000000 130793.000000 118310 130057 200334 126466 194583 47394 51060 61197 83050 150471
mcs10_r02_s20_AB03 96866 433943.000000 300918.000000 156190 286737 444579 278308 431729 92419 95927 109477 94743 159691
mcs10_r02_s20_AB04 106502 655906.000000 485724.000000 315055 330481 536356 322844 522805 100934 98198 101882 102520 257073
mcs10_r02_s20_AB05 105173 692922.000000 497222.000000 328302 559417 906079 544475 880156 105446 105572 206511 172728 327365
mcs10_r02_s20_AB06 73112 289029.000000 205207.000000 253336 405906 685664 392955 667828 68329 85633 115446 84595 265663
mcs10_r02_s20_AB07 143068 639266.000000 493072.000000 291278 430411 671760 417689 651559 143467 143760 183959 169547 307170
mcs10_r02_s20_AB08 106078 546864.000000 370421.000000 297065 386303 622434 367352 591536 104697 105917 140961 134161 243971
mcs10_r02_s20_AB09 69915 276307.000000 199109.000000 162832 210305 342431 198269 323224 70570 73818 63765 78751 149935
mcs10_r02_s25_AB00 1001734 5862847.000000 4431917.000000 3729486 4035365 6971291 3839937 6644656 960358 952718 1628052 1484980 3898657
mcs10_r02_s25_AB01 1478640 6808592.000000 5129580.000000 3600290 4591860 7635506 4448244 7413779 1488071 1504991 1945902 1734769 3724998
mcs10_r02_s25_AB02 1346570 7488435.000000 6028640.000000 5795619 6867031 12064892 6776736 11911929 1314764 1328933 2551142 1810727 5748916
mcs10_r02_s25_AB03 1286094 3685587.000000 2776716.000000 2206370 3302959 5657853 3165619 5421643 1263794 1227728 1136535 860852 2436621
mcs10_r02_s25_AB04 1430867 7839777.000000 6257301.000000 4219011 5182505 8639686 4941532 8231978 1436941 1441802 2140601 2053665 4105166
mcs10_r02_s25_AB05 1297653 6581367.000000 5064152.000000 4507112 5245167 9341385 5057923 9012599 1252668 1262288 1975828 1776893 4870688
mcs10_r02_s25_AB06 1432878 8296059.000000 6466567.000000 5420903 5838719 10087596 5662646 9798499 1431009 1430480 2293880 1918149 5781766
mcs10_r02_s25_AB07 2234502 9844256.000000 7020616.000000 6076338 8140820 14057278 7900388 13656101 2252863 2251611 3455600 2692260 6116530
mcs10_r02_s25_AB08 710767 6002711.000000 4698226.000000 3036476 3541409 6228053 3328879 5853091 719320 726151 1463210 1223503 2968128
mcs10_r02_s25_AB09 1511536 7455023.000000 5511718.000000 4150032 5684552 9613855 5418512 9149970 1503045 1488834 2237964 2004460 4176803
mcs10_r02_s30_AB00 12690735 68895703.000000 54504606.000000 65536232 68274482 125893655 65595006 120779916 12399629 12439589 21925156 20417285 62456031
mcs10_r02_s30_AB01 12403885 74624001.000000 61245252.000000 68446742 68625607 127847252 65455967 122012984 12298082 12449502 23628794 20888913 68149716
mcs10_r02_s30_AB02 17771358 131479869.000000 105833005.000000 71962171 81981489 148870874 77340939 140795704 17859964 18022180 35821152 31696218 77260693
mcs10_r02_s30_AB03 21621421 135704375.000000 104939864.000000 75340910 91416663 171033772 87684891 164213355 21383352 21533775 35228066 31023091 84855940
mcs10_r02_s30_AB04 19194529 132927681.000000 106116744.000000 72305458 93255208 169705355 89691631 164917103 19181317 19158265 37903753 34988668 96778980
mcs10_r02_s30_AB05 15685139 62685125.000000 50864093.000000 57628665 73272751 135566793 69900198 129385450 15620102 15334899 24111486 21344548 68615840
mcs10_r02_s30_AB06 12527544 112481824.000000 92355908.000000 72557409 75029447 142371077 71686154 135966840 12604262 12528651 32022537 29159895 82164030
mcs10_r02_s30_AB07 9282804 55997978.000000 44923194.000000 40959868 59034605 110805670 55220705 103800610 9047675 8392876 16306218 13868036 56370129
mcs10_r02_s30_AB08 20817294 136588963.000000 108841814.000000 74169623 96862704 180078392 92677916 172874231 20869234 20947107 41612792 39291204 93895487
mcs10_r02_s30_AB09 21969522 135965554.000000 107544875.000000 73141739 96240875 179785601 90828379 169926557 21667618 21671707 37029888 32798786 91532161
mcs10_r02_s35_AB00 221355304 NaN NaN 44815098 1140571576 2196549318 1107617731 2131891298 221338125 220787957 553004911 504953827 169463492
mcs10_r02_s35_AB01 184232040 NaN NaN 48346810 1002361435 1945316023 967433959 1880356856 180635817 180998746 336873632 300895956 183726633
mcs10_r02_s35_AB02 220675298 NaN NaN 50026724 1142661037 2246533907 1113909043 2195174633 219519786 220502724 535256265 515794133 169251514
mcs10_r02_s35_AB03 226818871 NaN NaN 46472502 1241472591 NaN 1189936486 NaN 227835089 227564865 528483045 467781113 188014191
mcs10_r02_s35_AB04 170351726 NaN NaN 47881061 1070791853 2120705175 1025741033 2029342131 168752987 168800036 475109860 431305976 166657189
mcs10_r02_s35_AB05 170931065 NaN NaN 49313736 1097911976 NaN 1061090382 NaN 169124576 169203520 506038085 474312013 181871430
mcs10_r02_s35_AB06 227246156 NaN NaN 48416588 1287291725 NaN 1244258318 NaN 227711814 228317143 588138839 544595845 191973973
mcs10_r02_s35_AB07 164332102 NaN NaN 44240736 965464937 1890921760 920083219 1803365845 164767728 165633838 406433595 369153309 252108252
mcs10_r02_s35_AB08 232439622 NaN NaN 46737816 1364958593 NaN 1309621451 NaN 234617369 232985085 581701832 517984595 202020325
mcs10_r02_s35_AB09 241608358 NaN NaN 49794991 1368084549 NaN 1290690986 NaN 239814819 239158419 603660974 553991938 186647428
mcs10_r02_s40_AB00 NaN NaN NaN 35054171 NaN NaN NaN NaN 1153812512 1133970812 NaN 2209295086 158759748
mcs10_r02_s40_AB01 NaN NaN NaN 30688276 NaN NaN NaN NaN 1391488083 1388613877 1992099758 1789347051 173927681
mcs10_r02_s40_AB02 NaN NaN NaN 34298812 NaN NaN NaN NaN 1531518802 1536281448 NaN NaN 136867936
mcs10_r02_s40_AB03 NaN NaN NaN 35950054 NaN NaN NaN NaN 1894724213 1900402834 NaN NaN 144048810
mcs10_r02_s40_AB04 NaN NaN NaN 35800944 NaN NaN NaN NaN 1755941347 1757048462 NaN NaN 175301537
mcs10_r02_s40_AB05 NaN NaN NaN 35445539 NaN NaN NaN NaN 1671923288 1672189035 NaN NaN 144863051
mcs10_r02_s40_AB06 NaN NaN NaN 33439891 NaN NaN NaN NaN 2273303205 2275820172 NaN NaN 166539943
mcs10_r02_s40_AB07 NaN NaN NaN 33431627 NaN NaN NaN NaN 1706518808 1711192467 NaN NaN 158491134
mcs10_r02_s40_AB08 NaN NaN NaN 33928430 NaN NaN NaN NaN 1950291526 1942669474 NaN NaN 149639001
mcs10_r02_s40_AB09 NaN NaN NaN 34145440 NaN NaN NaN NaN 1477942197 1472012919 NaN NaN 141853834
mcs10_r02_s50_AB00 NaN NaN NaN 19408383 NaN NaN NaN NaN NaN NaN NaN NaN 93342791
mcs10_r02_s50_AB01 NaN NaN NaN 22394836 NaN NaN NaN NaN NaN NaN NaN NaN 102636787
mcs10_r02_s50_AB02 NaN NaN NaN 19258569 NaN NaN NaN NaN NaN NaN NaN NaN 95460804
mcs10_r02_s50_AB03 NaN NaN NaN 19165107 NaN NaN NaN NaN NaN NaN NaN NaN 103009904
mcs10_r02_s50_AB04 NaN NaN NaN 20061668 NaN NaN NaN NaN NaN NaN NaN NaN 89941060
mcs10_r02_s50_AB05 NaN NaN NaN 18315732 NaN NaN NaN NaN NaN NaN NaN NaN 95246578
mcs10_r02_s50_AB06 NaN NaN NaN 20874461 NaN NaN NaN NaN NaN NaN NaN NaN 114054403
mcs10_r02_s50_AB07 NaN NaN NaN 20124313 NaN NaN NaN NaN NaN NaN NaN NaN 97396422
mcs10_r02_s50_AB08 NaN NaN NaN 19168533 NaN NaN NaN NaN NaN NaN NaN NaN 94649507
mcs10_r02_s50_AB09 NaN NaN NaN 19947415 NaN NaN NaN NaN NaN NaN NaN NaN 88528783
mcs30_b03_s15_AB00 1651 9993.000000 4517.000000 757 3468 4223 3260 3977 1875 1875 2483 2351 1319
mcs30_b03_s15_AB01 2704 1106.000000 623.000000 285 665 730 622 708 2358 2578 615 790 325
mcs30_b03_s15_AB02 6908 9212.000000 4725.000000 8910 3941 4765 3748 4549 7576 7132 3251 3424 1611
mcs30_b03_s15_AB03 2217 4709.000000 2445.000000 3933 3270 4035 3010 3718 2441 2441 2620 2887 2266
mcs30_b03_s15_AB04 2642 4689.000000 2607.000000 2312 4925 5463 4706 5081 2866 2866 3280 3419 1893
mcs30_b03_s15_AB05 5686 4594.000000 2221.000000 2684 4219 5251 3999 5013 5910 5910 3566 3864 2413
mcs30_b03_s15_AB06 2190 5289.000000 2826.000000 5020 3356 4526 3218 4350 2414 2414 2975 3143 3387
mcs30_b03_s15_AB07 910 1501.000000 963.000000 382 4945 1190 4420 1024 2149 733 743 759 559
mcs30_b03_s15_AB08 1354 6450.000000 3014.000000 2427 2892 3402 2835 3307 1578 1578 2805 2660 2983
mcs30_b03_s15_AB09 1464 4773.000000 2946.000000 1261 3592 1878 3373 1878 1483 2052 1347 1650 314
mcs30_b03_s20_AB00 138411 83271.000000 40095.000000 213920 19608 23427 18940 22727 141012 139542 11337 11652 177126
mcs30_b03_s20_AB01 60045 104374.000000 54641.000000 106045 28598 34161 26678 32042 77984 64685 14677 21303 72788
mcs30_b03_s20_AB02 133966 91821.000000 49581.000000 107366 38068 48317 36542 47008 132521 132944 18224 27641 104802
mcs30_b03_s20_AB03 309268 76457.000000 41081.000000 41471 26051 27886 24263 26150 216277 213890 10335 16244 20999
mcs30_b03_s20_AB04 120387 55345.000000 29814.000000 40121 38383 32533 35861 29584 74230 69879 17259 25039 34756
mcs30_b03_s20_AB05 68449 154579.000000 94339.000000 121266 58515 55063 55623 52401 82160 77164 25392 37496 128217
mcs30_b03_s20_AB06 204190 65885.000000 37229.000000 17718 13598 16672 12769 15815 185124 178174 8988 11405 13002
mcs30_b03_s20_AB07 84021 27207.000000 12558.000000 23718 23588 20717 22532 20063 53808 64438 5926 6273 54821
mcs30_b03_s20_AB08 7896 22992.000000 9227.000000 12400 14401 16533 13971 16143 11283 8065 11741 14317 6046
mcs30_b03_s20_AB09 20538 62325.000000 26281.000000 194339 23570 30070 23458 29953 20532 17313 17219 22343 196864
mcs30_b03_s25_AB00 6870089 2335504.000000 614493.000000 2817134 143636 160793 136522 152905 3728136 3323134 61304 66666 2610527
mcs30_b03_s25_AB01 3759378 134633.000000 65479.000000 306839 47857 59485 44967 56746 3644307 3763541 35994 30916 237829
mcs30_b03_s25_AB02 1358480 28158574.000000 5208392.000000 3949542 451422 437057 445908 431972 1349408 1353041 192605 193099 3684129
mcs30_b03_s25_AB03 7742295 493444.000000 268785.000000 224066 162678 153403 162235 155227 8511007 10366764 34844 50436 255873
mcs30_b03_s25_AB04 972669 277827.000000 167291.000000 41970 37808 36855 35791 35086 1113359 1023619 20735 27629 45492
mcs30_b03_s25_AB05 2244897 3713112.000000 1712102.000000 243575 271361 268655 272289 267793 2108519 2090245 105333 85722 272537
mcs30_b03_s25_AB06 8638202 7942141.000000 4557734.000000 240290 235343 255772 229155 248291 8616334 8626334 98726 103736 244043
mcs30_b03_s25_AB07 1087644 1354173.000000 680312.000000 158771 243106 292685 228134 275765 1189423 1346620 73495 56817 232735
mcs30_b03_s25_AB08 413445 336880.000000 156358.000000 2239914 383693 449189 367776 438154 446439 507858 94520 69247 2166228
mcs30_b03_s25_AB09 2703701 3651834.000000 1767517.000000 214778 157597 154846 152431 149126 2583378 2588657 70393 70420 133285
mcs30_b03_s30_AB00 64363242 8302318.000000 4102996.000000 11803071 1048140 1178240 968806 1088135 70195204 77543794 400561 310520 11208430
mcs30_b03_s30_AB01 46628544 5273107.000000 2600030.000000 1718407 1652846 1894916 1528767 1751635 46625625 46677661 639497 515002 2059174
mcs30_b03_s30_AB02 30840770 5088269.000000 2275040.000000 3570017 5817800 6742757 5503667 6370133 31216106 33348622 1570134 1064491 2694427
mcs30_b03_s30_AB03 67170885 50699608.000000 NaN 19225628 1934599 619880 1834679 592873 87515772 55215921 674851 706306 27700790
mcs30_b03_s30_AB04 11766081 5309236.000000 2667790.000000 552585 588351 537014 545797 501948 10321031 10138415 84428 85206 656163
mcs30_b03_s30_AB05 4705289 12985727.000000 3032165.000000 37581730 2693987 2972807 2520791 2788104 7353961 3606798 804039 675722 163116139
mcs30_b03_s30_AB06 193337286 NaN NaN 47391489 10505292 11922342 10056561 11378561 197848989 182836928 3328168 2573823 97022838
mcs30_b03_s30_AB07 14020879 1391735.000000 456201.000000 6078277 1772094 776225 1623037 732272 12136193 11122548 213221 154559 6283548
mcs30_b03_s30_AB08 155536217 25982593.000000 11047537.000000 4660574 1346433 1533331 1239692 1411691 156023564 154077807 353936 308362 4585063
mcs30_b03_s30_AB09 NaN 4538038.000000 2241401.000000 959763 855218 951423 819798 912048 509059494 431075364 403237 336619 956184
mcs30_b03_s35_AB00 NaN NaN NaN 31873435 6098894 7270616 5688526 6780008 1875752984 1840496638 2063319 1460043 35739477
mcs30_b03_s35_AB01 NaN 71616340.000000 NaN 6042240 13453641 16112177 12097877 14658224 681934943 603730977 2522395 2254301 5976938
mcs30_b03_s35_AB02 NaN 42467728.000000 NaN 10404109 8404677 6824911 7802120 6218700 NaN NaN 1424866 1195274 12668912
mcs30_b03_s35_AB03 NaN NaN NaN 23243777 17439831 10478453 16720398 9757344 2094862828 1792931174 3217029 2282909 9317458
mcs30_b03_s35_AB04 NaN 32127653.000000 NaN 31674405 7463500 8822113 6859479 8100199 NaN NaN 2059308 1737154 23759519
mcs30_b03_s35_AB05 NaN NaN NaN 33469377 11018918 12097101 10364423 11411729 447180264 440743101 2839132 2299594 281398143
mcs30_b03_s35_AB06 NaN 45684095.000000 NaN 3486501 5767901 6327440 5267922 5752486 2327908635 2216415411 1813453 1209193 5529279
mcs30_b03_s35_AB07 NaN 120738484.000000 NaN 8157560 11433068 12614650 10758105 12144686 NaN NaN 3582790 2811985 8066116
mcs30_b03_s35_AB08 NaN 93571508.000000 NaN 3602957 4767614 5403442 4293045 4843780 NaN NaN 1469021 1055603 3554452
mcs30_b03_s35_AB09 NaN 80384632.000000 NaN 28813587 6428541 7229468 6206820 6940916 NaN 2775809756 2520987 1973937 45006117
mcs30_b03_s40_AB00 NaN NaN NaN 31255855 155043009 167533152 151157446 162454815 NaN NaN 91395711 89722689 59186281
mcs30_b03_s40_AB01 NaN NaN NaN 29310423 74444679 82258717 69468102 76614185 NaN NaN 22719297 19015406 121088056
mcs30_b03_s40_AB02 NaN NaN NaN 30960089 103839674 58162328 99241244 56007975 NaN NaN 37588097 31460529 51287861
mcs30_b03_s40_AB03 NaN NaN NaN 30950461 110222036 123968794 100914712 113218491 NaN NaN 35856595 32093390 52550224
mcs30_b03_s40_AB04 NaN NaN NaN 31616783 52257368 58547048 47348672 53040344 NaN NaN 16010242 14207746 78445934
mcs30_b03_s40_AB05 NaN NaN NaN 23175876 114944996 113628506 108196108 106542644 NaN NaN 16768778 16032361 205111325
mcs30_b03_s40_AB06 NaN NaN NaN 22920081 53686165 62101193 48455440 55852045 NaN NaN 22463718 15440047 88942263
mcs30_b03_s40_AB07 NaN NaN NaN 25371781 116349113 71024754 110604773 66099385 NaN NaN 23894753 19508172 69874010
mcs30_b03_s40_AB08 NaN NaN NaN 26525123 56483049 64480551 52277086 59490535 NaN NaN 11190772 8805983 159102025
mcs30_b03_s40_AB09 NaN NaN NaN 33221873 75019902 86909950 66751499 76947255 NaN NaN 19839187 17311138 100465618
mcs30_b03_s50_AB00 NaN NaN NaN 22664784 2121021308 875874231 2030359339 823483352 NaN NaN 351137481 247993519 169623706
mcs30_b03_s50_AB01 NaN NaN NaN 25400050 NaN NaN NaN NaN NaN NaN 1025625070 964905069 205843262
mcs30_b03_s50_AB02 NaN NaN NaN 18428293 2660763289 2983382538 2434364933 2723149923 NaN NaN 709695138 706101003 143151569
mcs30_b03_s50_AB03 NaN NaN NaN 13532085 NaN 2358179061 NaN 2231899762 NaN NaN 1177059975 1011938790 162363243
mcs30_b03_s50_AB04 NaN NaN NaN 17804104 NaN NaN NaN NaN NaN NaN 1772317238 1583648616 137614156
mcs30_b03_s50_AB05 NaN NaN NaN 18999214 3426669881 2539031657 3253967446 2399271518 NaN NaN 1155729598 1105511901 177164325
mcs30_b03_s50_AB06 NaN NaN NaN 17210088 NaN NaN NaN NaN NaN NaN NaN NaN 177980357
mcs30_b03_s50_AB07 NaN NaN NaN 17309515 NaN NaN NaN NaN NaN NaN 1837124924 1442870112 152279673
mcs30_b03_s50_AB08 NaN NaN NaN 18675099 NaN NaN NaN NaN NaN NaN NaN 2555349537 198240891
mcs30_b03_s50_AB09 NaN NaN NaN 18801592 NaN NaN NaN NaN NaN NaN 1334633742 1183999333 207710420
mcs30_b03m_s15_AB00 1335 3852.000000 1972.000000 203 848 1058 832 1015 2155 2365 1432 1429 295
mcs30_b03m_s15_AB01 1708 6461.000000 3432.000000 3087 3264 3951 3074 3755 1849 1850 3024 3148 3050
mcs30_b03m_s15_AB02 4310 5831.000000 3020.000000 1492 3595 3918 3464 3779 4532 4584 3188 3147 1283
mcs30_b03m_s15_AB03 3238 1506.000000 724.000000 697 2988 3751 2880 3630 3159 4264 2706 2680 1049
mcs30_b03m_s15_AB04 14368 8963.000000 4379.000000 6466 3139 3598 3062 3536 14592 14592 2863 2957 1172
mcs30_b03m_s15_AB05 2187 4672.000000 2745.000000 1672 1550 1923 1575 1946 5777 2881 1483 1547 2244
mcs30_b03m_s15_AB06 2314 7503.000000 4011.000000 2505 4375 4853 4267 4793 2603 2571 3319 3848 2595
mcs30_b03m_s15_AB07 1450 3098.000000 1071.000000 4661 2156 2454 2154 2451 1636 1252 2124 2175 1163
mcs30_b03m_s15_AB08 4536 6567.000000 3425.000000 2030 3620 4447 3446 4240 4760 4760 2946 3090 2262
mcs30_b03m_s15_AB09 2530 6672.000000 3366.000000 1116 2517 2676 2364 2556 2580 2618 2391 4112 1600
mcs30_b03m_s20_AB00 360567 111774.000000 67545.000000 3940 13626 13562 13220 12918 42142 71623 10243 11128 9877
mcs30_b03m_s20_AB01 14980 31928.000000 12122.000000 213562 35349 31922 34071 30152 22570 18382 11239 16186 202355
mcs30_b03m_s20_AB02 20423 94026.000000 22497.000000 65991 42117 44768 40203 42849 21373 20822 11151 12686 29515
mcs30_b03m_s20_AB03 225810 44765.000000 22873.000000 34967 63180 73721 60139 70247 189088 236510 19840 25576 39334
mcs30_b03m_s20_AB04 300403 91522.000000 54182.000000 32674 31161 35636 29975 34387 324569 325059 14106 18748 34979
mcs30_b03m_s20_AB05 65366 63378.000000 26988.000000 30425 25488 29169 24390 28082 60987 60330 13778 17634 11482
mcs30_b03m_s20_AB06 45035 57298.000000 28516.000000 29504 21111 22677 19769 21978 42830 45313 11409 15914 12395
mcs30_b03m_s20_AB07 27609 13433.000000 6096.000000 32656 19382 13736 18480 13373 26186 34555 10225 15165 19683
mcs30_b03m_s20_AB08 73980 83867.000000 37940.000000 22588 23168 28318 23332 28622 72093 71266 14229 17767 23987
mcs30_b03m_s20_AB09 183367 43436.000000 23689.000000 18387 37100 44008 34513 41346 212063 199639 15704 23567 19302
mcs30_b03m_s25_AB00 5414317 551155.000000 301375.000000 274813 71359 79287 68581 76449 6298674 4055090 40922 36052 405106
mcs30_b03m_s25_AB01 466334 1224640.000000 358923.000000 3861784 138931 135397 128269 123238 464065 463430 38939 53617 3851860
mcs30_b03m_s25_AB02 1620408 476245.000000 198388.000000 1010304 258365 298041 251131 289880 1522720 1409705 93566 132808 1026981
mcs30_b03m_s25_AB03 4562276 1011325.000000 526965.000000 263816 322257 339439 313998 328310 4498068 4528830 89780 99476 252447
mcs30_b03m_s25_AB04 546187 18928227.000000 5105494.000000 122097 331757 371242 329683 366329 405114 387755 129504 117845 110003
mcs30_b03m_s25_AB05 133717 1031299.000000 302210.000000 606992 130764 145424 127762 142557 126564 113068 67464 66373 564476
mcs30_b03m_s25_AB06 8185283 716059.000000 364139.000000 278101 185287 202262 176109 191001 8627619 8054289 68256 78573 247629
mcs30_b03m_s25_AB07 11521267 751077.000000 361243.000000 207284 213979 236380 194636 218916 11066666 11069602 54818 56928 201856
mcs30_b03m_s25_AB08 262549341 95804266.000000 44490748.000000 6613103 1854380 288349 1827472 288523 396778294 668077279 342468 331049 4900394
mcs30_b03m_s25_AB09 978314 432770.000000 181340.000000 1219628 150233 170676 142445 161718 932030 954426 61108 64504 1261632
mcs30_b03m_s30_AB00 36590361 9158910.000000 2501837.000000 38454025 1544496 1369449 1420948 1292503 29370562 29109075 259940 193576 16277521
mcs30_b03m_s30_AB01 9278759 30932817.000000 5229607.000000 36433149 665074 783834 618986 727770 8155652 8259194 273557 188841 358062004
mcs30_b03m_s30_AB02 14077646 1396911.000000 626338.000000 9951924 1758709 1225952 1754985 1176952 12390251 12883726 459430 372523 10152348
mcs30_b03m_s30_AB03 31790391 4062483.000000 1908262.000000 2082187 1858277 2157990 1755547 2025263 30681646 30765605 574594 449222 1963087
mcs30_b03m_s30_AB04 164595703 31462683.000000 11704541.000000 8188899 2022514 2311059 1847444 2100915 124201632 127528231 537709 360470 8718616
mcs30_b03m_s30_AB05 205248981 8391515.000000 4389096.000000 1106341 2961081 1344541 2856799 1236203 125214570 124211132 327144 299560 1458113
mcs30_b03m_s30_AB06 54313918 18518457.000000 9142540.000000 38361325 1647604 893555 1609404 863501 28213510 26466893 209967 179425 148159397
mcs30_b03m_s30_AB07 40717989 10476656.000000 4561728.000000 1166421 1278363 1475795 1225264 1402690 34467513 34737072 470256 300916 2552581
mcs30_b03m_s30_AB08 99752809 7655334.000000 3749119.000000 1003383 1396432 1448414 1304177 1338147 94646508 94889616 669504 636820 826652
mcs30_b03m_s30_AB09 91191763 6467991.000000 2997037.000000 792842 1502407 1769281 1384927 1643911 86131452 80569930 369691 303470 887882
mcs30_b03m_s35_AB00 NaN 51612242.000000 NaN 7359675 8949547 7931264 8123462 7340822 899142467 899419768 1851410 1683198 7297750
mcs30_b03m_s35_AB01 NaN 56321272.000000 NaN 30391349 9207603 10477606 8630267 9796130 1147283976 1211527236 2067707 1761330 53965673
