instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs70_m2Dr6_s25_AB09 7154 8.235140 17.472420 17903 335 291 322 268 584 444 77 81 2883
mcs70_m2Dr6_s35_AB00 1000000 646.420227 1000.000000 1000000 3789 4414 3608 4121 1000003 884582 1527 1560 150267
mcs70_m2Dr6_s35_AB01 1000000 1000.000000 1000.000000 752213 15762 8971 15431 8373 1000002 1000004 3047 2628 139165
mcs70_m2Dr6_s35_AB02 1000000 842.639343 1000.000244 257257 5292 1868 4745 1855 742639 496479 567 464 26526
mcs70_m2Dr6_s35_AB03 1000000 948.307007 1000.000000 322019 17822 2770 16743 2690 885520 491769 455 390 58879
mcs70_m2Dr6_s35_AB04 1000000 870.296448 1000.000000 1000000 9703 8269 9219 8123 1000003 641121 1436 1376 105268
mcs70_m2Dr6_s35_AB05 1000000 368.521545 909.113403 178156 2310 526 2275 466 314339 131033 166 251 16764
mcs70_m2Dr6_s35_AB06 1000001 280.729065 754.017578 1000000 11044 9125 10713 9249 1000003 1000004 2970 2812 132096
mcs70_m2Dr6_s35_AB07 1000000 527.445923 1000.000061 742657 27956 12598 26664 12049 701866 513815 5881 2160 135149
mcs70_m2Dr6_s35_AB08 1000000 509.621002 1000.000183 386965 1566 2085 1370 1928 1000003 985431 379 367 46847
mcs70_m2Dr6_s35_AB09 1000000 130.725525 304.372437 213238 8697 2511 8258 2378 944765 391976 979 1055 35488
mcs70_m2Dr6_s40_AB00 1000000 1000.000000 1000.000122 1000000 391690 478803 375700 462679 1000003 1000005 179402 154451 1000004
mcs70_m2Dr6_s40_AB01 1000000 1000.000000 1000.000183 1000000 193755 142279 183916 134030 1000003 1000004 44458 39065 1000004
mcs70_m2Dr6_s40_AB02 1000001 1000.000000 1000.000000 1000000 221985 276729 210268 263287 1000003 1000005 124630 113001 1000002
mcs70_m2Dr6_s40_AB03 1000000 1000.000000 1000.000183 1000000 211758 45024 196025 41103 1000003 1000005 7343 5903 742389
mcs70_m2Dr6_s40_AB04 1000000 1000.000000 1000.000488 1000000 15198 20825 14407 19715 1000003 1000005 5504 4686 861383
mcs70_m2Dr6_s40_AB05 1000000 1000.000000 1000.000000 1000000 512882 671355 469940 614961 1000003 1000005 186439 140320 1000002
mcs70_m2Dr6_s40_AB06 1000001 1000.000000 1000.000000 1000000 122987 134740 118970 129823 1000003 1000005 57671 44948 1000005
mcs70_m2Dr6_s40_AB07 1000000 1000.000000 1000.000061 1000000 182660 148216 164830 127915 1000003 1000005 44485 39729 1000003
mcs70_m2Dr6_s40_AB08 1000001 1000.000000 1000.000061 1000000 77660 101479 72421 93626 1000003 1000005 26120 22426 1000002
mcs70_m2Dr6_s40_AB09 1000000 1000.000000 1000.000000 1000000 381560 493972 363904 478768 1000003 1000005 167791 132307 1000003
mcs70_m2Dr6_s50_AB00 1000001 1000.000061 1000.000061 1000000 1000000 569646 1000000 530975 1000005 1000005 488034 566157 1000009
mcs70_m2Dr6_s50_AB01 1000000 1000.000061 1000.001465 1000000 1000000 635717 1000000 545108 1000004 1000006 142806 123786 1000007
mcs70_m2Dr6_s50_AB02 1000001 1000.000000 1000.000061 1000000 1000000 368036 1000000 331710 1000005 1000006 568088 311072 1000010
mcs70_m2Dr6_s50_AB03 1000001 1000.000000 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000005 677324 572578 1000002
mcs70_m2Dr6_s50_AB04 1000000 1000.000061 1000.000732 1000000 1000000 1000000 1000000 1000000 1000004 1000006 831947 598779 1000009
mcs70_m2Dr6_s50_AB05 1000001 1000.000061 1000.000366 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000000 1000001 1000004
mcs70_m2Dr6_s50_AB06 1000001 1000.000061 1000.000000 1000000 1000000 1000000 1000000 947249 1000005 1000006 1000000 917292 1000008
mcs70_m2Dr6_s50_AB07 1000000 1000.000000 1000.001160 1000000 1000000 585022 1000000 521865 1000004 1000006 139591 105007 1000008
mcs70_m2Dr6_s50_AB08 1000001 1000.000000 1000.000610 1000000 1000000 145469 1000000 134466 1000004 1000006 421816 463872 1000007
mcs70_m2Dr6_s50_AB09 1000001 1000.000000 1000.000244 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000008
mcs70_m3D_s35_AB00 1000000 25.928776 58.323166 96188 2709 976 2653 944 1000003 916592 157 158 7444
mcs70_m3D_s35_AB01 1000000 20.111092 53.502495 121249 2848 936 3004 916 395616 262663 240 264 14904
mcs70_m3D_s35_AB02 1000000 93.094933 263.796143 36978 1667 281 1629 232 251667 168610 26 32 4485
mcs70_m3D_s35_AB03 1000000 11.309420 34.205238 51462 213 293 231 279 221935 148188 74 67 4671
mcs70_m3D_s35_AB04 1000000 14.209380 34.229416 25572 260 201 265 311 335495 222464 133 116 2910
mcs70_m3D_s35_AB05 1000000 48.517593 161.640686 244528 3519 1904 3529 1873 651312 435110 246 274 25558
mcs70_m3D_s35_AB06 1000000 65.187866 161.433929 92612 10754 2934 10642 2714 1000002 715913 1632 1436 18713
mcs70_m3D_s35_AB07 1000000 66.681221 235.665970 205795 5134 1340 5437 1343 248313 166466 207 212 20844
mcs70_m3D_s35_AB08 1000001 102.323524 297.150024 20790 1363 223 1563 229 200066 124452 19 23 2458
mcs70_m3D_s35_AB09 1000000 23.278536 49.212959 100092 1024 568 967 609 555582 375232 79 89 9184
mcs70_m3D_s40_AB00 1000000 1000.000000 1000.000122 1000000 74288 71658 67569 66880 1000003 1000004 16843 12436 1000006
mcs70_m3D_s40_AB01 1000000 1000.000000 1000.000244 1000000 16250 17631 15224 16647 1000003 1000005 3868 2931 445690
mcs70_m3D_s40_AB02 1000000 1000.000000 1000.000122 1000000 38267 37452 34379 34517 1000003 1000004 6658 5556 404823
mcs70_m3D_s40_AB03 1000000 1000.000000 1000.000793 1000000 69023 61220 64256 55919 1000003 1000005 10901 8527 677974
mcs70_m3D_s40_AB04 1000000 1000.000000 1000.001038 1000000 20243 20203 19491 19506 1000003 1000005 4422 3120 350822
mcs70_m3D_s40_AB05 1000000 1000.000000 1000.000061 1000000 47945 64683 46409 60575 1000003 1000005 15865 13138 1000002
mcs70_m3D_s40_AB06 1000000 534.257996 1000.001526 1000000 4540 5983 3996 5539 1000003 1000005 1003 786 139666
mcs70_m3D_s40_AB07 1000000 1000.000000 1000.000549 1000000 14349 19577 13850 19002 1000003 1000005 6140 4116 369184
mcs70_m3D_s40_AB08 1000001 1000.000000 1000.000000 1000000 62906 15367 60801 15576 1000003 1000004 8283 5996 465846
mcs70_m3D_s40_AB09 1000001 1000.000000 1000.000000 1000000 74735 20961 81754 20480 1000004 1000005 4821 3637 333069
mcs70_m3Dr2_s35_AB00 1000000 316.792694 714.172852 41466 3228 325 3044 320 631118 361283 153 229 5433
mcs70_m3Dr2_s35_AB01 1000000 453.359528 1000.000061 49099 6050 563 5791 474 303802 174966 59 66 5057
mcs70_m3Dr2_s35_AB02 1000000 247.711182 712.761597 38512 9972 368 9669 395 88830 65943 524 454 3600
mcs70_m3Dr2_s35_AB03 1000000 64.341743 145.294418 37831 3008 408 2995 397 369539 251222 96 96 4697
mcs70_m3Dr2_s35_AB04 1000000 100.461182 213.812546 263427 2863 432 3062 456 291223 152999 858 611 21964
mcs70_m3Dr2_s35_AB05 1000000 142.660797 401.543823 159504 8700 1278 8274 1253 196131 132615 399 377 20109
mcs70_m3Dr2_s35_AB06 1000000 810.958557 1000.000122 171406 846 1202 1062 1358 204276 138987 780 727 20250
mcs70_m3Dr2_s35_AB07 1000000 162.407074 378.926453 68431 12748 314 12410 334 110614 69730 256 245 6027
mcs70_m3Dr2_s35_AB08 1000000 317.350616 774.734192 166642 11587 1785 11656 1904 250010 172042 463 458 13611
mcs70_m3Dr2_s35_AB09 1000000 887.063477 1000.000000 182247 2292 1441 2119 1406 306086 232071 358 481 17174
mcs70_m3Dr2_s40_AB00 1000000 1000.000000 1000.000122 1000000 363094 474439 335078 441708 1000003 1000005 140821 114011 1000002
mcs70_m3Dr2_s40_AB01 1000000 1000.000000 1000.000061 1000000 196557 57678 188947 57679 1000003 1000004 14882 13875 771728
mcs70_m3Dr2_s40_AB02 1000000 1000.000000 1000.000244 1000000 119581 164838 115218 156236 1000003 1000005 47929 32933 1000005
mcs70_m3Dr2_s40_AB03 1000001 1000.000000 1000.000000 1000000 46561 40191 46353 39316 1000003 1000005 17449 15869 765239
mcs70_m3Dr2_s40_AB04 1000000 1000.000000 1000.000183 1000000 185739 53158 178414 51281 1000003 1000005 11640 9436 621504
mcs70_m3Dr2_s40_AB05 1000001 1000.000000 1000.000305 1000000 58111 66346 52862 60343 1000003 1000005 15186 13914 798453
mcs70_m3Dr2_s40_AB06 1000000 1000.000000 1000.000061 1000000 420419 537002 405987 518925 1000003 1000005 141627 118776 1000005
mcs70_m3Dr2_s40_AB07 1000000 1000.000000 1000.000061 1000000 380843 500845 363109 469553 1000003 1000005 148038 120204 1000003
mcs70_m3Dr2_s40_AB08 1000000 1000.000000 1000.000000 1000000 398344 76628 389793 75588 1000003 1000004 95868 26143 567593
mcs70_m3Dr2_s40_AB09 1000000 1000.000000 1000.000061 1000000 451997 501163 434247 478182 1000003 1000005 154153 126051 1000006
mcs70_m3Dr4_s35_AB00 1000000 17.573528 40.403149 94005 3494 477 3253 481 84597 48128 462 645 11280
mcs70_m3Dr4_s35_AB01 1000000 521.602844 992.672180 96562 25092 878 25594 908 298029 224218 168 154 10583
mcs70_m3Dr4_s35_AB02 1000000 279.752380 458.227081 28358 5401 113 4825 111 91422 65107 44 70 992
mcs70_m3Dr4_s35_AB03 1000000 575.748169 1000.000000 188944 40585 1088 38595 1057 455429 142550 118 124 22937
mcs70_m3Dr4_s35_AB04 1000000 660.780090 1000.000061 71084 384 523 373 509 153768 102244 103 99 7120
mcs70_m3Dr4_s35_AB05 1000000 272.426483 619.548889 98734 11644 853 11496 761 83001 55051 493 558 9685
mcs70_m3Dr4_s35_AB06 1000000 387.830566 794.496521 157569 3141 947 3089 1067 566550 181994 3462 3364 15447
mcs70_m3Dr4_s35_AB07 1000000 538.734314 1000.000061 49204 1712 664 1710 699 333048 225466 144 177 8286
mcs70_m3Dr4_s35_AB08 1000000 233.806107 519.387146 37498 105 153 105 153 60260 40680 28 29 7799
mcs70_m3Dr4_s35_AB09 1000000 413.514221 869.828369 150975 1557 912 1656 1033 657035 307440 2887 2304 16149
mcs70_m3Dr4_s40_AB00 1000000 1000.000000 1000.000305 1000000 63955 54503 63345 53664 1000003 1000005 16770 14423 1000001
mcs70_m3Dr4_s40_AB01 1000000 1000.000000 1000.000366 1000000 418146 120404 508842 115533 1000003 1000005 23122 19921 1000002
mcs70_m3Dr4_s40_AB02 1000000 1000.000000 1000.000061 1000000 222829 222893 220467 222602 1000003 1000005 73812 65067 1000003
mcs70_m3Dr4_s40_AB03 1000000 1000.000000 1000.000000 1000000 228666 100921 214742 94717 1000004 1000004 56393 58601 1000007
mcs70_m3Dr4_s40_AB04 1000000 1000.000000 1000.000000 1000000 258910 94651 251670 93490 1000003 1000004 35071 30445 1000003
mcs70_m3Dr4_s40_AB05 1000001 1000.000000 1000.000488 1000000 144032 70132 136582 66346 1000004 1000005 24765 23778 1000008
mcs70_m3Dr4_s40_AB06 1000000 1000.000000 1000.000000 1000000 142816 145454 137646 138411 1000003 1000004 39732 34602 1000002
mcs70_m3Dr4_s40_AB07 1000000 1000.000000 1000.000061 1000000 316509 359328 305576 346434 1000003 1000005 86799 66817 1000002
mcs70_m3Dr4_s40_AB08 1000000 1000.000061 1000.000183 1000000 555112 115996 522623 107518 1000004 1000004 110374 13643 1000007
mcs70_m3Dr4_s40_AB09 1000000 1000.000000 1000.000061 1000000 137077 35340 131760 34751 1000003 1000004 14285 11863 457692
mcs70_m3Dr6_s35_AB00 1000000 787.874084 1000.000000 86484 6814 841 7179 784 165916 116375 535 523 8232
mcs70_m3Dr6_s35_AB01 1000000 96.524147 183.766235 94841 46352 1405 44646 1405 128931 104810 6753 213 12200
mcs70_m3Dr6_s35_AB02 1000000 211.613495 469.662964 79883 18336 359 17683 335 68082 47655 228 236 10905
mcs70_m3Dr6_s35_AB03 1000000 75.624382 190.623077 52406 246 455 306 319 46849 18176 72 84 7423
mcs70_m3Dr6_s35_AB04 1000000 815.816345 1000.000427 178058 925 398 933 401 671283 362411 2718 915 7362
mcs70_m3Dr6_s35_AB05 1000000 204.150009 391.035950 134079 464 674 520 722 85062 57965 204 232 26198
mcs70_m3Dr6_s35_AB06 1000000 475.961151 875.488708 60475 6746 681 6716 700 73016 47676 205 303 8802
mcs70_m3Dr6_s35_AB07 871755 291.870789 597.354309 112099 4896 473 5007 405 40807 29652 608 1058 12558
mcs70_m3Dr6_s35_AB08 1000000 104.501999 199.418350 145564 636 275 561 399 159776 113724 193 402 15002
mcs70_m3Dr6_s35_AB09 1000000 6.583685 15.487709 81054 799 302 803 298 66786 40379 2406 2180 9273
mcs70_m3Dr6_s40_AB00 1000000 1000.000000 1000.000061 1000000 49804 28263 47122 26854 1000004 1000005 10811 10762 527156
mcs70_m3Dr6_s40_AB01 1000000 1000.000000 1000.000000 1000000 126466 152628 121806 146401 1000004 1000004 69163 56914 1000007
mcs70_m3Dr6_s40_AB02 1000000 1000.000000 1000.000000 1000000 141115 14781 130665 13548 1000003 1000005 33550 6031 138717
mcs70_m3Dr6_s40_AB03 1000000 1000.000000 1000.000061 1000000 155468 48789 146998 46164 1000003 1000005 12660 11319 474908
mcs70_m3Dr6_s40_AB04 1000000 1000.000000 1000.000244 1000000 89098 126493 84393 120727 1000003 1000005 31345 26446 1000004
mcs70_m3Dr6_s40_AB05 1000000 1000.000000 1000.000000 1000000 54836 40450 51929 38487 1000004 1000005 10697 9297 635097
mcs70_m3Dr6_s40_AB06 1000001 1000.000000 1000.000000 1000000 166637 184094 165075 183245 1000003 1000006 60666 50171 1000006
mcs70_m3Dr6_s40_AB07 1000000 1000.000000 1000.000000 1000000 458469 61364 431768 56515 1000003 1000005 130578 66202 653275
mcs70_m3Dr6_s40_AB08 1000001 1000.000000 1000.000000 1000000 315084 92177 301824 89669 1000003 1000005 32921 32808 1000008
mcs70_m3Dr6_s40_AB09 1000000 1000.000000 1000.000061 1000000 96477 43638 94259 42015 1000003 1000004 31492 32495 334192
mcs70_m4D_s25_AB00 2124 1.022022 2.867177 7010 233 218 264 257 189 168 28 29 595
mcs70_m4D_s25_AB01 2485 1.091327 3.405627 4380 57 72 58 68 214 174 13 15 471
mcs70_m4D_s25_AB02 4643 0.733650 1.660270 3686 16 20 16 20 366 295 7 10 546
mcs70_m4D_s25_AB03 2645 1.310443 3.359841 3759 15 19 15 19 240 194 7 9 318
mcs70_m4D_s25_AB04 8034 1.508889 3.823235 1942 39 44 59 42 549 426 14 16 433
mcs70_m4D_s25_AB05 8303 0.469827 1.856255 2026 19 30 19 23 634 510 10 11 384
mcs70_m4D_s25_AB06 1464 0.362318 1.145316 588 32 11 19 11 163 138 6 9 103
mcs70_m4D_s25_AB07 4133 1.072374 2.512957 985 17 21 17 21 356 283 8 13 220
mcs70_m4D_s25_AB08 3640 0.763671 0.641658 288 17 19 17 23 300 237 12 11 115
mcs70_m4D_s25_AB09 7667 0.908078 2.712460 9010 21 21 24 22 620 510 11 13 803
mcs70_m4Dr2_s25_AB00 5221 2.699871 5.413320 3408 107 150 102 124 403 329 27 33 634
mcs70_m4Dr2_s25_AB01 3987 2.876955 7.736680 3839 55 61 44 57 346 274 17 19 622
mcs70_m4Dr2_s25_AB02 12603 3.562338 9.749187 11044 74 92 72 138 821 645 27 30 1928
mcs70_m4Dr2_s25_AB03 4378 3.084910 6.341372 6665 83 132 82 105 362 294 35 38 718
mcs70_m4Dr2_s25_AB04 5655 3.328464 7.255572 11544 97 105 60 80 464 352 24 25 1056
mcs70_m4Dr2_s25_AB05 10123 3.894446 7.855137 10549 70 123 98 113 732 590 34 29 1849
mcs70_m4Dr2_s25_AB06 20133 7.077068 19.776045 33146 199 207 208 208 1434 1132 75 78 5306
mcs70_m4Dr2_s25_AB07 5857 1.722784 3.830685 5671 136 130 121 110 442 338 30 34 545
mcs70_m4Dr2_s25_AB08 15296 5.306315 10.573478 18862 56 75 94 124 1100 891 20 25 981
mcs70_m4Dr2_s25_AB09 2642 0.852040 2.059795 6715 14 29 14 17 225 189 9 10 533
mcs70_m4Dr4_s25_AB00 3632 2.218605 4.388874 13323 40 54 63 53 318 254 17 20 1657
mcs70_m4Dr4_s25_AB01 3878 5.695502 11.025333 17638 158 212 157 176 332 269 50 53 5186
mcs70_m4Dr4_s25_AB02 7571 1.489963 3.237083 20350 134 141 128 137 534 392 38 40 4295
mcs70_m4Dr4_s25_AB03 3720 2.250488 5.278842 6035 47 72 45 63 312 277 22 24 1533
mcs70_m4Dr4_s25_AB04 7797 2.745459 6.131709 11563 40 66 60 60 638 511 17 20 841
mcs70_m4Dr4_s25_AB05 5667 4.680517 10.492025 24507 107 117 92 132 455 362 41 39 3857
mcs70_m4Dr4_s25_AB06 10575 8.792205 19.552496 18171 77 123 74 100 775 630 35 39 2827
mcs70_m4Dr4_s25_AB07 6297 2.355096 5.279915 20876 53 79 60 60 466 376 19 22 3431
mcs70_m4Dr4_s25_AB08 3349 1.373850 4.441503 7491 16 21 16 20 248 216 8 13 1170
mcs70_m4Dr4_s25_AB09 6643 5.636399 12.191893 16608 134 217 162 198 514 414 47 45 2373
mcs70_m4Dr6_s25_AB00 4217 2.713755 5.096643 18608 136 174 120 204 372 301 61 43 2640
mcs70_m4Dr6_s25_AB01 1807 4.231623 7.979464 15798 55 82 65 79 184 155 20 24 1464
mcs70_m4Dr6_s25_AB02 4358 2.668437 4.637270 13009 94 163 92 146 332 268 40 37 2525
mcs70_m4Dr6_s25_AB03 5224 3.492509 7.810890 13582 79 144 97 102 445 331 35 39 1924
mcs70_m4Dr6_s25_AB04 7488 3.759769 8.206022 12908 95 123 94 119 519 413 52 43 1957
mcs70_m4Dr6_s25_AB05 2894 3.426732 6.623899 12194 171 243 154 261 250 211 55 50 2451
mcs70_m4Dr6_s25_AB06 2056 3.301607 6.442222 35451 238 230 195 234 196 158 48 48 4419
mcs70_m4Dr6_s25_AB07 6669 2.180197 5.000675 28157 67 109 65 91 489 356 27 29 1522
mcs70_m4Dr6_s25_AB08 10015 10.748490 17.665768 16366 127 198 126 179 718 559 56 48 2387
mcs70_m4Dr6_s25_AB09 2231 3.398043 7.836098 18986 79 136 75 131 209 176 29 34 2345
mcs70_r005_s20_AB00 246 0.152229 0.417097 519 2 2 2 2 46 46 3 6 148
mcs70_r005_s20_AB01 43 0.313504 0.342044 125 0 1 0 1 30 32 3 6 29
mcs70_r005_s20_AB02 121 0.128018 0.496991 312 3 4 3 4 36 39 4 8 59
mcs70_r005_s20_AB03 42 0.230744 0.504229 247 2 2 2 2 27 30 3 7 40
mcs70_r005_s20_AB04 41 0.399858 0.625287 1120 21 24 20 23 29 30 9 12 119
mcs70_r005_s20_AB05 71 0.141501 0.423056 361 1 1 1 1 32 32 2 5 24
mcs70_r005_s20_AB06 50 0.037779 0.190265 133 0 0 0 0 31 32 2 5 24
mcs70_r005_s20_AB07 185 0.181202 0.482749 474 4 5 4 5 41 43 4 8 78
mcs70_r005_s20_AB08 66 0.253590 0.496387 1065 3 3 3 3 31 37 4 7 117
mcs70_r005_s20_AB09 82 2.483296 4.416928 518 2 1 2 1 29 30 4 7 116
mcs70_r005_s25_AB00 1427 2.315274 6.886503 1060 57 9 55 9 166 149 20 27 306
mcs70_r005_s25_AB01 18528 2.320177 8.850843 2368 112 69 115 64 842 602 20 22 289
mcs70_r005_s25_AB02 994 2.575835 11.821271 10038 11 7 10 11 140 125 6 9 639
mcs70_r005_s25_AB03 3379 0.485181 2.361580 12319 20 35 29 23 284 233 8 12 508
mcs70_r005_s25_AB04 2252 1.257635 3.392650 2369 44 53 43 50 191 166 8 12 472
mcs70_r005_s25_AB05 1621 4.679508 12.073126 15021 16 19 16 19 238 220 7 10 1803
mcs70_r005_s25_AB06 5349 3.765890 11.799194 2143 11 13 10 13 504 417 5 10 360
mcs70_r005_s25_AB07 9375 2.428871 11.298811 4127 8 9 9 9 739 570 5 8 397
mcs70_r005_s25_AB08 902 5.405164 11.931396 11110 11 14 10 13 122 116 5 11 1150
mcs70_r005_s25_AB09 1886 45.282539 95.267471 25548 99 92 80 89 197 179 36 39 2450
mcs70_r005_s30_AB00 779413 54.645855 261.208954 178284 176 162 181 156 50046 39747 31 38 16144
mcs70_r005_s30_AB01 942961 111.192787 485.472717 34832 678 736 591 617 55735 43731 157 186 5075
mcs70_r005_s30_AB02 769278 451.468842 1000.000427 41672 234 188 231 204 41264 23318 107 94 3332
mcs70_r005_s30_AB03 520593 78.337852 315.546295 380268 479 464 470 487 4864 3296 178 154 4967
mcs70_r005_s30_AB04 574720 5.781229 54.082672 5088 207 111 126 109 35224 26915 73 46 978
mcs70_r005_s30_AB05 16452 206.915115 243.535568 562998 53 52 50 51 1337 1043 18 23 49359
mcs70_r005_s30_AB06 967023 549.943787 1000.000244 140753 1861 1909 1797 1913 62935 48704 628 620 19075
mcs70_r005_s30_AB07 43855 34.406818 115.825493 353598 164 196 158 219 2886 2225 34 41 32072
mcs70_r005_s30_AB08 1000000 497.573914 1000.000305 61062 980 1197 1066 1127 107323 84122 433 355 12129
mcs70_r005_s30_AB09 428603 185.660660 692.409302 286556 588 656 571 654 23517 18371 266 264 30208
mcs70_r005_s35_AB00 1000000 1000.000000 1000.000183 270968 6771 6415 6313 6303 1000003 1000004 2099 1836 107823
mcs70_r005_s35_AB01 1000000 1000.000000 1000.000000 632117 4837 5715 4563 5495 1000003 1000004 1784 1542 128621
mcs70_r005_s35_AB02 1000000 532.381958 1000.000061 217809 2438 2329 2104 2136 514728 310596 854 673 32672
mcs70_r005_s35_AB03 1000000 554.038940 1000.000793 464704 8693 7071 7366 6752 1000003 1000003 3890 3576 108638
mcs70_r005_s35_AB04 1000000 647.909058 1000.000305 917757 32992 39806 31402 39118 1000003 1000004 10545 8020 355812
mcs70_r005_s35_AB05 1000000 1000.000061 1000.000061 629322 6509 7408 6289 7019 1000003 1000004 2415 2225 101560
mcs70_r005_s35_AB06 1000000 1000.000000 1000.000244 1000000 3148 3754 3044 3618 1000002 664058 1031 1062 327349
mcs70_r005_s35_AB07 1000000 654.622742 1000.000122 602841 2115 1758 2034 1692 1000003 1000004 505 589 76111
mcs70_r005_s35_AB08 1000000 1000.000000 1000.000183 1000000 10340 1130 10012 1097 252597 138116 3134 3351 95222
mcs70_r005_s35_AB09 1000000 1000.000000 1000.000854 1000000 8405 10578 8095 9843 1000002 857597 2890 2048 241668
mcs70_r005_s40_AB00 1000000 1000.000000 1000.000000 1000000 122485 144515 114536 134825 1000003 1000005 72798 69818 1000003
mcs70_r005_s40_AB01 1000000 1000.000000 1000.000000 1000000 336098 386247 316246 363481 1000003 1000006 134086 108852 1000002
mcs70_r005_s40_AB02 1000000 1000.000000 1000.000000 1000000 256669 306046 241478 287390 1000003 1000005 73540 57334 1000005
mcs70_r005_s40_AB03 1000000 1000.000000 1000.000549 1000000 98356 121116 95119 115945 1000004 1000004 19492 17970 1000003
mcs70_r005_s40_AB04 1000000 1000.000000 1000.000061 1000000 53381 56843 50512 53996 1000003 1000006 14087 13412 1000004
mcs70_r005_s40_AB05 1000001 1000.000000 1000.000732 1000000 18111 11354 17440 10619 1000003 1000005 2903 2662 577977
mcs70_r005_s40_AB06 1000001 1000.000000 1000.001160 1000000 41254 44082 40222 41325 1000003 1000004 14938 13071 1000009
mcs70_r005_s40_AB07 1000000 1000.000000 1000.000061 1000000 67458 79069 62533 72911 1000003 1000004 22394 18395 1000007
mcs70_r005_s40_AB08 1000000 1000.000000 1000.000000 1000000 70097 84964 63025 77229 1000004 1000005 20455 16351 1000002
mcs70_r005_s40_AB09 1000001 1000.000000 1000.000244 1000000 97718 89831 92754 85602 1000003 1000004 25709 23377 1000003
mcs70_r005_s50_AB00 1000001 1000.000061 1000.000488 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000008
mcs70_r005_s50_AB01 1000001 1000.000061 1000.000122 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000002
mcs70_r005_s50_AB02 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 988480 1000005 1000006 1000000 496193 1000007
mcs70_r005_s50_AB03 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000001 1000001 1000010
mcs70_r005_s50_AB04 1000001 1000.000061 1000.001160 1000000 1000000 1000000 1000000 1000000 1000004 1000005 794147 657550 1000005
mcs70_r005_s50_AB05 1000001 1000.000000 1000.000793 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000008
mcs70_r005_s50_AB06 1000001 1000.000000 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000009
mcs70_r005_s50_AB07 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000001 1000002 1000008
mcs70_r005_s50_AB08 1000001 1000.000000 1000.000244 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000000 1000001 1000009
mcs70_r005_s50_AB09 1000001 1000.000000 1000.000244 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000006
mcs70_r01_s10_AB00 2 0.003188 0.003015 3 0 0 0 0 4 5 2 5 13
mcs70_r01_s10_AB01 2 0.000657 0.000767 0 0 0 0 0 4 6 1 3 4
mcs70_r01_s10_AB02 1 0.000870 0.001016 2 0 0 0 0 4 5 1 2 6
mcs70_r01_s10_AB03 1 0.001031 0.001145 1 0 0 0 0 4 5 1 3 7
mcs70_r01_s10_AB04 1 0.001016 0.001066 1 0 0 0 0 4 5 1 2 6
mcs70_r01_s10_AB05 1 0.001586 0.001519 3 0 0 0 0 4 5 2 3 8
mcs70_r01_s10_AB06 1 0.001159 0.001275 2 0 0 0 0 4 5 1 2 7
mcs70_r01_s10_AB07 1 0.001209 0.001470 1 0 0 0 0 4 4 1 3 7
mcs70_r01_s10_AB08 1 0.000757 0.000880 0 0 0 0 0 4 4 2 3 4
mcs70_r01_s10_AB09 2 0.001381 0.001319 1 0 0 0 0 3 6 1 1 6
mcs70_r01_s15_AB00 7 0.011456 0.014203 37 0 0 0 0 9 11 2 5 12
mcs70_r01_s15_AB01 12 0.017916 0.044427 35 1 1 1 1 10 11 3 7 21
mcs70_r01_s15_AB02 10 0.016214 0.014635 26 1 1 1 1 9 10 3 8 16
mcs70_r01_s15_AB03 6 0.016854 0.019709 37 0 0 0 0 8 9 3 6 16
mcs70_r01_s15_AB04 8 0.008940 0.013461 15 0 0 0 0 10 10 2 6 15
mcs70_r01_s15_AB05 11 0.007803 0.017251 20 0 0 0 0 11 11 2 7 12
mcs70_r01_s15_AB06 9 0.023500 0.041849 24 0 0 0 0 9 9 2 4 14
mcs70_r01_s15_AB07 9 0.004202 0.006176 6 0 0 0 0 10 10 2 6 15
mcs70_r01_s15_AB08 9 0.005608 0.011456 10 0 0 0 0 9 11 2 5 11
mcs70_r01_s15_AB09 12 0.041826 0.072793 31 0 1 1 0 11 12 3 6 19
mcs70_r01_s20_AB00 182 0.482796 1.046813 882 19 26 19 27 39 39 7 12 149
mcs70_r01_s20_AB01 93 0.150713 0.293817 710 8 11 8 11 29 38 4 11 116
mcs70_r01_s20_AB02 119 0.722201 0.630328 643 14 19 14 18 30 37 6 14 117
mcs70_r01_s20_AB03 432 0.268442 0.478331 353 19 25 19 25 60 53 7 11 130
