instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs30_b03_s25_AB01 11731 14 23 0.332493 0.271495 0.254805 1038
mcs30_b03_s25_AB02 16713 1178 622 30.909136 2.099575 1.835602 931
mcs30_b03_s25_AB03 21927 397 290 4.125323 0.946843 0.885097 1061
mcs30_b03_s25_AB04 57799 619 517 7.184483 1.379232 1.276824 2200
mcs30_b03_s25_AB05 34756 738 520 6.933991 1.150856 1.067938 1865
mcs30_b03_s25_AB06 14751 88 124 2.061470 1.568933 1.344800 930
mcs30_b03_s25_AB07 37053 555 476 6.857445 1.147942 1.033318 1325
mcs30_b03_s25_AB08 15954 160 191 2.938822 0.973509 0.866538 604
mcs30_b03_s25_AB09 36398 1108 1238 15.310292 1.412937 1.325208 1740
mcs30_b03_s30_AB00 802501 3042 3936 42.607738 5.773874 5.368353 22019
mcs30_b03_s30_AB01 687448 6662 5301 154.501312 12.024156 11.179648 29295
mcs30_b03_s30_AB02 593393 3147 2646 76.071968 17.691343 16.435493 20713
mcs30_b03_s30_AB03 901519 9766 4236 100.084702 17.385387 16.236225 39260
mcs30_b03_s30_AB04 458965 4142 3020 66.837761 12.291049 11.763549 17890
mcs30_b03_s30_AB05 539805 4435 3376 151.273056 15.196112 14.560843 18610
mcs30_b03_s30_AB06 788375 2563 3176 58.060707 12.665411 11.976823 30569
mcs30_b03_s30_AB07 496714 4250 3452 73.979935 10.979026 10.254680 23045
mcs30_b03_s30_AB08 702845 3276 3582 75.591354 12.601705 11.797857 27439
mcs30_b03_s30_AB09 655210 1934 1921 45.699024 7.778990 7.108541 32308
mcs30_b03_s35_AB00 1000000 112462 96113 1000.000000 73.393555 68.742638 1000004
mcs30_b03_s35_AB01 1000000 225971 106081 1000.000061 50.263283 46.750183 424178
mcs30_b03_s35_AB02 1000000 9150 9196 165.548828 33.751503 31.838737 783409
mcs30_b03_s35_AB03 1000000 54920 19470 868.181396 39.825562 36.312485 618986
mcs30_b03_s35_AB04 1000000 45107 26924 643.209167 48.230049 45.106937 1000004
mcs30_b03_s35_AB05 1000000 104464 16150 425.465790 49.294777 47.975746 396433
mcs30_b03_s35_AB06 1000000 6020 7172 617.900940 64.131165 59.424408 666266
mcs30_b03_s35_AB07 1000000 34687 32060 359.156097 60.845592 56.652981 794075
mcs30_b03_s35_AB08 1000000 67224 71942 1000.000000 79.103302 74.017281 1000026
mcs30_b03_s35_AB09 1000000 20304 19964 390.993835 41.781162 38.732441 517875
mcs30_b03_s40_AB00 1000001 395856 467985 1000.000000 658.783508 624.669495 1000004
mcs30_b03_s40_AB01 1000000 199371 128297 1000.000061 393.395294 368.045563 1000004
mcs30_b03_s40_AB02 1000000 440083 394115 1000.000061 519.806091 490.026489 1000005
mcs30_b03_s40_AB03 1000000 94669 92764 1000.000000 417.281342 393.138428 1000005
mcs30_b03_s40_AB04 1000000 1000000 621837 1000.000000 736.776611 689.183044 1000004
mcs30_b03_s40_AB05 1000000 407411 361415 1000.000000 397.793335 373.757080 1000005
mcs30_b03_s40_AB06 1000000 1000000 1000000 1000.000000 1000.000061 938.352783 1000004
mcs30_b03_s40_AB07 1000000 1000000 555712 1000.000000 731.028564 687.602051 1000004
mcs30_b03_s40_AB08 1000000 1000000 529492 1000.000061 687.862183 648.877258 1000004
mcs30_b03_s40_AB09 1000000 1000000 584265 1000.000000 1000.000000 1000.000000 1000004
mcs30_b03_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b03_s50_AB01 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03_s50_AB02 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b03_s50_AB03 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b03_s50_AB04 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03_s50_AB05 1000001 1000000 1000000 1000.000000 1000.000061 1000.000000 1000005
mcs30_b03_s50_AB06 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs30_b03_s50_AB07 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03_s50_AB08 1000001 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b03_s50_AB09 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03m_s15_AB00 24 1 0 0.017402 0.018874 0.011357 14
mcs30_b03m_s15_AB01 16 1 1 0.010828 0.013681 0.012023 14
mcs30_b03m_s15_AB02 18 1 1 0.011384 0.011435 0.015791 13
mcs30_b03m_s15_AB03 15 2 1 0.005353 0.007497 0.007005 14
mcs30_b03m_s15_AB04 32 1 1 0.022197 0.022342 0.013691 16
mcs30_b03m_s15_AB05 15 0 0 0.014643 0.010215 0.009396 18
mcs30_b03m_s15_AB06 24 1 2 0.027664 0.016674 0.016470 14
mcs30_b03m_s15_AB07 22 1 2 0.016227 0.008193 0.008231 15
mcs30_b03m_s15_AB08 28 2 3 0.029280 0.023330 0.022133 16
mcs30_b03m_s15_AB09 19 2 1 0.032779 0.012299 0.012078 18
mcs30_b03m_s20_AB00 699 22 22 0.315940 0.053451 0.050484 66
mcs30_b03m_s20_AB01 371 20 25 0.459439 0.091832 0.101663 72
mcs30_b03m_s20_AB02 1370 72 86 1.601740 0.161128 0.104606 108
mcs30_b03m_s20_AB03 664 58 42 0.703036 0.448002 0.502952 87
mcs30_b03m_s20_AB04 505 18 15 0.092046 0.117523 0.081679 78
mcs30_b03m_s20_AB05 422 13 6 0.283012 0.109074 0.087268 62
mcs30_b03m_s20_AB06 639 48 28 0.358062 0.111689 0.102815 75
mcs30_b03m_s20_AB07 679 22 23 0.550677 0.201859 0.216723 72
mcs30_b03m_s20_AB08 524 21 27 0.370678 0.178965 0.140321 66
mcs30_b03m_s20_AB09 803 29 20 0.410705 0.175275 0.164249 78
mcs30_b03m_s25_AB00 33592 259 165 2.369388 0.639870 0.603613 2032
mcs30_b03m_s25_AB01 8601 321 160 4.291289 0.627019 0.608784 493
mcs30_b03m_s25_AB02 18298 206 208 3.161821 0.828386 0.813850 1124
mcs30_b03m_s25_AB03 21815 173 123 2.944252 0.979700 0.794278 1039
mcs30_b03m_s25_AB04 27276 1204 412 9.231733 1.894002 1.750163 1461
mcs30_b03m_s25_AB05 30463 314 345 11.539371 1.606646 1.447603 1010
mcs30_b03m_s25_AB06 29949 601 604 14.390941 3.025868 2.765989 1602
mcs30_b03m_s25_AB07 23085 228 151 3.698837 0.716597 0.664702 995
mcs30_b03m_s25_AB08 58585 1411 827 26.661434 3.063668 2.800412 2658
mcs30_b03m_s25_AB09 10948 212 95 1.885701 0.814777 0.673863 519
mcs30_b03m_s30_AB00 613705 3298 2089 90.368484 13.689725 12.808782 26807
mcs30_b03m_s30_AB01 366362 4280 1647 95.980835 6.255805 5.860008 14500
mcs30_b03m_s30_AB02 898842 8657 9538 441.611145 20.409824 19.057848 30946
mcs30_b03m_s30_AB03 621078 4953 5211 111.137154 17.337694 15.774341 26686
mcs30_b03m_s30_AB04 591014 7037 2782 68.447685 8.082029 7.474145 22086
mcs30_b03m_s30_AB05 754157 2826 2085 71.705162 12.408331 11.223453 31559
mcs30_b03m_s30_AB06 1000000 5740 7344 78.233620 8.702270 8.142930 39027
mcs30_b03m_s30_AB07 813601 8180 11210 185.632050 16.279493 15.248851 37162
mcs30_b03m_s30_AB08 487837 6819 2341 49.676334 5.705238 5.339153 17396
mcs30_b03m_s30_AB09 808472 4725 4939 69.954880 16.094917 15.758216 30494
mcs30_b03m_s35_AB00 1000000 100559 21076 793.167175 49.592415 46.520744 469869
mcs30_b03m_s35_AB01 1000000 26003 18067 695.349304 65.046364 60.654785 576842
mcs30_b03m_s35_AB02 1000000 105103 27272 1000.000000 44.556946 41.342377 1000004
mcs30_b03m_s35_AB03 1000000 34718 4619 136.772430 25.448000 24.063663 914895
mcs30_b03m_s35_AB04 1000000 29577 20207 792.295288 65.222061 61.179474 819206
mcs30_b03m_s35_AB05 1000000 13601 9665 336.961365 56.717842 53.306969 478294
mcs30_b03m_s35_AB06 1000000 35512 13078 191.116165 42.637959 40.100117 795207
mcs30_b03m_s35_AB07 1000000 20111 22159 442.569946 48.573868 45.893986 446445
mcs30_b03m_s35_AB08 1000000 34613 22593 278.514130 33.598469 31.806992 284972
mcs30_b03m_s35_AB09 1000000 184938 189848 1000.000000 109.195152 102.650948 811023
mcs30_b03m_s40_AB00 1000000 246847 111600 1000.000000 458.387115 436.373718 1000004
mcs30_b03m_s40_AB01 1000000 207327 72992 1000.000000 238.942154 224.638199 1000004
mcs30_b03m_s40_AB02 1000000 344497 307420 1000.000061 387.147614 364.979614 1000004
mcs30_b03m_s40_AB03 1000000 839198 477894 1000.000061 353.385498 338.722656 1000004
mcs30_b03m_s40_AB04 1000000 236420 134766 1000.000000 1000.000000 941.971130 1000005
mcs30_b03m_s40_AB05 1000000 141727 141604 1000.000000 590.827209 556.471680 1000004
mcs30_b03m_s40_AB06 1000000 223920 227968 1000.000061 482.622345 443.098053 1000004
mcs30_b03m_s40_AB07 1000000 1000000 536204 1000.000000 1000.000000 948.581726 1000004
mcs30_b03m_s40_AB08 1000000 202565 104633 1000.000061 168.384201 157.416397 1000005
mcs30_b03m_s40_AB09 1000000 1000000 1000000 1000.000000 473.071594 444.254547 1000004
mcs30_b03m_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b03m_s50_AB01 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b03m_s50_AB02 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03m_s50_AB03 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03m_s50_AB04 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b03m_s50_AB05 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b03m_s50_AB06 1000001 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b03m_s50_AB07 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b03m_s50_AB08 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b03m_s50_AB09 1000000 1000000 1000000 1000.000061 1000.000122 1000.000000 1000006
mcs30_b06_s25_AB00 20589 230 345 5.654002 8.697950 8.089505 1082
mcs30_b06_s25_AB01 9892 197 253 3.560678 5.783124 5.418875 481
mcs30_b06_s25_AB02 14663 201 291 3.261873 5.627723 5.189473 790
mcs30_b06_s25_AB03 20373 237 346 4.903514 8.425035 7.898571 933
mcs30_b06_s25_AB04 18342 334 499 8.378781 12.839617 12.132372 915
mcs30_b06_s25_AB05 17168 226 345 4.528002 7.529006 7.048196 824
mcs30_b06_s25_AB06 16143 337 461 3.948234 6.276669 5.767774 685
mcs30_b06_s25_AB07 22320 229 336 4.259228 7.319828 6.807194 1010
mcs30_b06_s25_AB08 30764 506 736 14.106056 16.602518 15.638836 1439
mcs30_b06_s25_AB09 22008 158 225 2.935601 3.417969 3.196971 968
mcs30_b06_s30_AB00 1000001 8452 12088 131.020615 153.327072 144.115067 47375
mcs30_b06_s30_AB01 891644 3547 3510 103.663162 145.346405 135.375137 35002
mcs30_b06_s30_AB02 493909 3305 4262 171.553604 160.456253 149.924866 16064
mcs30_b06_s30_AB03 805483 4689 6488 88.141281 123.273788 114.022652 31932
mcs30_b06_s30_AB04 868458 4966 7194 107.522499 160.562805 149.876251 34619
mcs30_b06_s30_AB05 1000000 6710 9591 131.217789 170.392960 159.278870 51459
mcs30_b06_s30_AB06 515844 4072 4898 61.179150 83.755936 77.440971 21073
mcs30_b06_s30_AB07 568165 3435 5268 83.988800 88.050674 81.727501 20347
mcs30_b06_s30_AB08 321505 4206 6195 118.820061 149.241592 141.433456 13287
mcs30_b06_s30_AB09 957699 2951 4378 68.889160 63.417809 59.586407 38323
mcs30_b06_s35_AB00 1000000 127098 175131 1000.000061 1000.000000 1000.000000 1000003
mcs30_b06_s35_AB01 1000000 61783 90706 1000.000061 1000.000061 1000.000000 1000004
mcs30_b06_s35_AB02 1000000 49342 72014 1000.000000 1000.000000 1000.000000 832947
mcs30_b06_s35_AB03 1000000 81926 120280 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06_s35_AB04 1000000 71603 70799 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06_s35_AB05 1000000 82350 82066 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06_s35_AB06 1000000 109656 162960 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06_s35_AB07 1000000 71516 89755 1000.000000 1000.000000 1000.000000 1000003
mcs30_b06_s35_AB08 1000000 47760 61725 1000.000061 1000.000000 944.966553 683865
mcs30_b06_s35_AB09 1000000 105566 148233 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06_s40_AB00 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b06_s40_AB01 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06_s40_AB02 1000000 716797 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b06_s40_AB03 1000000 499365 706217 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06_s40_AB04 1000000 611844 855894 1000.000061 1000.000000 1000.000000 1000005
mcs30_b06_s40_AB05 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b06_s40_AB06 1000000 715802 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b06_s40_AB07 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06_s40_AB08 1000000 396951 517195 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06_s40_AB09 1000000 936380 773144 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b06_s50_AB01 1000001 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs30_b06_s50_AB02 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b06_s50_AB03 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b06_s50_AB04 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b06_s50_AB05 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b06_s50_AB06 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000005
mcs30_b06_s50_AB07 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b06_s50_AB08 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b06_s50_AB09 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b06m_s25_AB00 30972 605 759 11.174707 17.034719 15.918746 1231
mcs30_b06m_s25_AB01 27481 509 905 7.333242 12.737952 11.712395 1169
mcs30_b06m_s25_AB02 38300 723 1146 11.205640 14.859363 13.961953 1654
mcs30_b06m_s25_AB03 10108 225 345 4.571924 6.654983 6.240329 467
mcs30_b06m_s25_AB04 19180 218 335 3.777804 4.977272 4.595962 745
mcs30_b06m_s25_AB05 33411 663 920 13.985920 20.849770 20.053001 1519
mcs30_b06m_s25_AB06 15628 465 667 7.505174 11.600206 10.781035 784
mcs30_b06m_s25_AB07 26107 379 560 9.530085 13.887881 13.051091 1084
mcs30_b06m_s25_AB08 26373 401 629 4.609309 6.558254 6.104090 1145
mcs30_b06m_s25_AB09 41461 711 905 8.775296 13.770781 12.792534 1723
mcs30_b06m_s30_AB00 1000000 4738 6546 111.620300 150.440796 139.250076 42816
mcs30_b06m_s30_AB01 1000000 9342 13657 195.109238 284.001892 265.310272 77764
mcs30_b06m_s30_AB02 560585 6124 5128 79.969444 74.362358 69.709221 22751
mcs30_b06m_s30_AB03 1000000 9611 14752 182.573273 216.367416 202.832962 53227
mcs30_b06m_s30_AB04 987704 5203 7446 115.768562 112.805740 104.833603 37039
mcs30_b06m_s30_AB05 642902 3307 4531 78.516785 85.791161 80.071831 25399
mcs30_b06m_s30_AB06 616110 7761 12126 195.230148 237.361176 221.471863 23626
mcs30_b06m_s30_AB07 730398 8024 12292 138.599182 156.508774 145.394714 29532
mcs30_b06m_s30_AB08 1000000 5856 7065 148.759781 173.340561 161.962296 48256
mcs30_b06m_s30_AB09 1000000 6195 9399 128.351074 183.288803 170.426071 43367
mcs30_b06m_s35_AB00 1000000 77426 101714 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB01 1000000 105278 150761 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB02 1000000 199541 258429 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB03 1000000 64346 96486 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB04 1000000 41565 54691 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB05 1000000 191065 282905 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB06 1000000 101057 126306 1000.000000 1000.000000 1000.000000 1000003
mcs30_b06m_s35_AB07 1000000 92874 128823 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB08 1000000 79609 113221 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s35_AB09 1000000 272003 403469 1000.000061 1000.000000 1000.000000 1000004
mcs30_b06m_s40_AB00 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s40_AB01 1000000 872476 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s40_AB02 1000000 1000000 838356 1000.000061 1000.000000 1000.000000 1000005
mcs30_b06m_s40_AB03 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b06m_s40_AB04 1000000 710774 961760 1000.000061 1000.000000 1000.000000 1000005
mcs30_b06m_s40_AB05 1000000 924631 1000003 1000.000061 1000.000061 1000.000000 1000004
mcs30_b06m_s40_AB06 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b06m_s40_AB07 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b06m_s40_AB08 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b06m_s40_AB09 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b06m_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b06m_s50_AB01 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b06m_s50_AB02 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000007
mcs30_b06m_s50_AB03 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs30_b06m_s50_AB04 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000007
mcs30_b06m_s50_AB05 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b06m_s50_AB06 1000001 1000000 1000000 1000.000000 1000.000061 1000.000000 1000007
mcs30_b06m_s50_AB07 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b06m_s50_AB08 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs30_b06m_s50_AB09 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b09_s35_AB00 1000000 79708 130281 1000.000061 1000.000000 1000.000000 922398
mcs30_b09_s35_AB01 1000000 49610 79513 1000.000000 1000.000000 1000.000000 1000004
mcs30_b09_s35_AB02 1000000 75224 124981 1000.000061 1000.000000 1000.000000 448108
mcs30_b09_s35_AB03 1000000 38652 63661 755.571228 1000.000061 1000.000000 829968
mcs30_b09_s35_AB04 1000000 78076 123486 1000.000061 1000.000000 1000.000000 1000004
mcs30_b09_s35_AB05 1000000 41099 65599 902.404480 1000.000000 1000.000000 1000005
mcs30_b09_s35_AB06 1000000 92628 148706 1000.000061 1000.000000 1000.000000 1000004
mcs30_b09_s35_AB07 1000000 50640 82112 1000.000061 1000.000000 1000.000000 396190
mcs30_b09_s35_AB08 1000000 32772 51844 632.240662 1000.000000 960.558105 710911
mcs30_b09_s35_AB09 1000000 29108 44435 908.406128 1000.000000 1000.000000 1000004
mcs30_b09_s40_AB00 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b09_s40_AB01 1000000 682788 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09_s40_AB02 1000000 928505 1000000 1000.000061 1000.000000 1000.000000 1000004
mcs30_b09_s40_AB03 1000000 896375 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09_s40_AB04 1000000 807622 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09_s40_AB05 1000000 943505 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b09_s40_AB06 1000000 691949 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b09_s40_AB07 1000000 747063 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b09_s40_AB08 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09_s40_AB09 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs30_b09_s50_AB00 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b09_s50_AB01 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs30_b09_s50_AB02 1000001 1000000 1000000 1000.000000 1000.000000 1000.000000 1000006
mcs30_b09_s50_AB03 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b09_s50_AB04 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b09_s50_AB05 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b09_s50_AB06 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs30_b09_s50_AB07 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000006
mcs30_b09_s50_AB08 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs30_b09_s50_AB09 1000001 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09m_s35_AB00 1000000 70758 115683 1000.000061 1000.000000 1000.000000 322087
mcs30_b09m_s35_AB01 1000000 78415 126886 1000.000061 1000.000000 1000.000000 404482
mcs30_b09m_s35_AB02 1000000 147966 240618 1000.000000 1000.000061 1000.000000 592123
mcs30_b09m_s35_AB03 1000000 58843 91304 1000.000061 1000.000000 1000.000000 295809
mcs30_b09m_s35_AB04 1000000 201392 332147 1000.000061 1000.000000 1000.000000 821622
mcs30_b09m_s35_AB05 1000000 74507 109050 1000.000061 1000.000000 1000.000000 463370
mcs30_b09m_s35_AB06 1000000 169768 281946 1000.000061 1000.000000 1000.000000 615543
mcs30_b09m_s35_AB07 1000000 68116 112551 1000.000061 1000.000000 1000.000000 324443
mcs30_b09m_s35_AB08 1000000 68398 113893 1000.000000 1000.000000 1000.000000 352259
mcs30_b09m_s35_AB09 1000000 190132 309024 1000.000061 1000.000000 1000.000000 723596
mcs30_b09m_s40_AB00 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB01 1000000 855376 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB02 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB03 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000005
mcs30_b09m_s40_AB04 1000000 912028 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB05 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB06 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB07 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs30_b09m_s40_AB08 1000000 929048 1000000 1000.000000 1000.000061 1000.000000 1000005
mcs30_b09m_s40_AB09 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs30_b09m_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs30_b09m_s50_AB01 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
