instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs50_b03m_s20_AB05 544183 255685 87905 336108.000000 45626.000000 45798.000000 437132
mcs50_b03m_s20_AB06 360464 113601 121686 96496.000000 31772.000000 31951.000000 246983
mcs50_b03m_s20_AB07 133855 90271 98953 80976.000000 16239.000000 16447.000000 130144
mcs50_b03m_s20_AB08 135964 33940 42243 54136.000000 17422.000000 17433.000000 120096
mcs50_b03m_s20_AB09 122085 296054 15497 318510.000000 60806.000000 60801.000000 49086
mcs50_b03m_s25_AB00 5681706 691917 543834 545564.000000 98542.000000 98550.000000 4375553
mcs50_b03m_s25_AB01 3000339 598305 726139 680771.000000 167717.000000 167734.000000 3513537
mcs50_b03m_s25_AB02 6872669 1282267 988939 1557091.000000 184482.000000 184595.000000 7355068
mcs50_b03m_s25_AB03 4370075 855310 936575 1138950.000000 149262.000000 149439.000000 4339882
mcs50_b03m_s25_AB04 5499394 1051820 1312196 1511912.000000 173636.000000 173658.000000 4946004
mcs50_b03m_s25_AB05 1556711 1313538 457918 759496.000000 101043.000000 100806.000000 2105362
mcs50_b03m_s25_AB06 5916989 1817352 2124607 1576049.000000 286068.000000 286108.000000 5630537
mcs50_b03m_s25_AB07 1563693 1248806 487855 810194.000000 85115.000000 85024.000000 2155849
mcs50_b03m_s25_AB08 3533648 554239 193723 210011.000000 58468.000000 58455.000000 3508882
mcs50_b03m_s25_AB09 2014281 497420 349957 310090.000000 92658.000000 92665.000000 1791019
mcs50_b03m_s30_AB00 105200029 23334379 22989155 17317721.000000 1175631.000000 1174986.000000 99212502
mcs50_b03m_s30_AB01 NaN 96656127 117116260 80101608.000000 2641494.000000 2634947.000000 190453530
mcs50_b03m_s30_AB02 49196150 3613847 4171189 3918604.000000 488302.000000 488300.000000 51110160
mcs50_b03m_s30_AB03 31590262 5278762 4243080 6165205.000000 504512.000000 503990.000000 28431319
mcs50_b03m_s30_AB04 84661706 26823501 22522684 16597624.000000 2157454.000000 2154568.000000 84113659
mcs50_b03m_s30_AB05 105065922 10534594 9473184 11109536.000000 665828.000000 665283.000000 93688697
mcs50_b03m_s30_AB06 33401830 5364215 3580660 10700743.000000 592938.000000 594109.000000 31687433
mcs50_b03m_s30_AB07 93913903 9714894 6661859 9673615.000000 1655818.000000 1655878.000000 66089701
mcs50_b03m_s30_AB08 60178725 6343189 6758237 5469139.000000 653879.000000 653691.000000 48593832
mcs50_b03m_s30_AB09 126721707 13951320 16786034 17227437.000000 1061267.000000 1061096.000000 125592356
mcs50_b03m_s35_AB00 NaN 184335502 113852613 74086312.000000 3452989.000000 3459013.000000 2133712074
mcs50_b03m_s35_AB01 NaN 95928311 122455315 89725018.000000 6889523.000000 6888204.000000 1026131227
mcs50_b03m_s35_AB02 NaN 321738147 121776516 148888579.000000 8475677.000000 8475876.000000 1292274968
mcs50_b03m_s35_AB03 NaN 238591943 255571808 210218548.000000 7619432.000000 7616868.000000 1924689669
mcs50_b03m_s35_AB04 NaN 218304323 109627910 187232633.000000 3391245.000000 3390870.000000 1566909699
mcs50_b03m_s35_AB05 NaN 240785889 146020069 NaN 10315502.000000 10315117.000000 1111533495
mcs50_b03m_s35_AB06 NaN 439878215 200376180 185595454.000000 12750756.000000 12747856.000000 NaN
mcs50_b03m_s35_AB07 NaN 100367535 112222779 156641885.000000 7289885.000000 7289355.000000 1194103752
mcs50_b03m_s35_AB08 NaN 171977098 157494284 190062215.000000 8366983.000000 8368698.000000 1465292014
mcs50_b03m_s35_AB09 NaN 364338015 340333671 NaN 21537461.000000 21492114.000000 2203529036
mcs50_b03m_s40_AB00 NaN 2692369371 607956107 NaN 48935338.000000 48964734.000000 NaN
mcs50_b03m_s40_AB01 NaN 152997947 174665314 NaN 17200624.000000 17200615.000000 NaN
mcs50_b03m_s40_AB02 NaN 2490398426 2980813347 NaN 61440399.000000 61440785.000000 NaN
mcs50_b03m_s40_AB03 NaN 1312073590 1049218577 NaN 54784480.000000 54769490.000000 NaN
mcs50_b03m_s40_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s40_AB05 NaN 1239750470 723148037 NaN 35873562.000000 35872376.000000 NaN
mcs50_b03m_s40_AB06 NaN 392954156 338471118 NaN 25921140.000000 25918818.000000 NaN
mcs50_b03m_s40_AB07 NaN 2373924350 1631243352 NaN 46116225.000000 46106339.000000 NaN
mcs50_b03m_s40_AB08 NaN 1255266107 746950786 NaN 45195643.000000 45195353.000000 NaN
mcs50_b03m_s40_AB09 NaN 1114748390 922708832 NaN 60117349.000000 60115838.000000 NaN
mcs50_b03m_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs50_b03m_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s15_AB00 20817 8378 12371 9376.000000 8930.000000 7506.000000 22233
mcs50_b06_s15_AB01 9278 3114 3968 1700.000000 1533.000000 1870.000000 8555
mcs50_b06_s15_AB02 17967 10218 14725 5160.000000 3992.000000 3331.000000 17846
mcs50_b06_s15_AB03 25918 6285 8966 4071.000000 4004.000000 4029.000000 26206
mcs50_b06_s15_AB04 22438 4730 4414 2324.000000 2232.000000 2347.000000 18088
mcs50_b06_s15_AB05 30428 2597 3499 10723.000000 10566.000000 9658.000000 17041
mcs50_b06_s15_AB06 8769 2099 2861 3060.000000 3030.000000 2246.000000 7012
mcs50_b06_s15_AB07 7467 2869 3837 3222.000000 3195.000000 3451.000000 7691
mcs50_b06_s15_AB08 13577 3720 5251 3812.000000 3713.000000 2571.000000 13157
mcs50_b06_s15_AB09 18778 2560 3416 6362.000000 4219.000000 3913.000000 13080
mcs50_b06_s20_AB00 145439 73827 110481 88683.000000 81471.000000 81831.000000 138166
mcs50_b06_s20_AB01 132122 101828 159266 90563.000000 71554.000000 72051.000000 130249
mcs50_b06_s20_AB02 205854 211268 324906 248399.000000 213281.000000 214421.000000 205113
mcs50_b06_s20_AB03 109671 55843 87037 76000.000000 65015.000000 64032.000000 112858
mcs50_b06_s20_AB04 100055 40793 58092 66742.000000 64126.000000 64625.000000 101182
mcs50_b06_s20_AB05 84461 46433 69946 86361.000000 74046.000000 75239.000000 82705
mcs50_b06_s20_AB06 55180 56955 88001 65531.000000 61452.000000 64737.000000 48774
mcs50_b06_s20_AB07 123555 76495 102194 90231.000000 66411.000000 66280.000000 117182
mcs50_b06_s20_AB08 89701 70240 96136 72774.000000 62055.000000 61997.000000 88130
mcs50_b06_s20_AB09 100704 73994 117498 80920.000000 79463.000000 80580.000000 94569
mcs50_b06_s25_AB00 6805790 2256521 3261586 2485886.000000 1924787.000000 1935361.000000 6655085
mcs50_b06_s25_AB01 6681211 2047849 3067732 2353303.000000 1647205.000000 1652195.000000 6511766
mcs50_b06_s25_AB02 6592200 1613808 2389955 1941636.000000 977990.000000 978637.000000 6571937
mcs50_b06_s25_AB03 1963057 780420 1262249 795464.000000 568776.000000 570963.000000 1806715
mcs50_b06_s25_AB04 3103653 749591 1127951 2127331.000000 1666215.000000 1673313.000000 2828724
mcs50_b06_s25_AB05 3711954 841640 1338206 1639652.000000 1355957.000000 1360334.000000 3830019
mcs50_b06_s25_AB06 2714222 653110 957983 719585.000000 580014.000000 581375.000000 2716316
mcs50_b06_s25_AB07 2403509 770507 1196823 1209203.000000 771563.000000 774604.000000 1971595
mcs50_b06_s25_AB08 2933890 804623 1220779 2135927.000000 1787616.000000 1801107.000000 2623187
mcs50_b06_s25_AB09 2679378 436181 662894 761343.000000 616903.000000 617433.000000 2358472
mcs50_b06_s30_AB00 66797560 9236151 11418894 10123006.000000 7725351.000000 7730253.000000 66584314
mcs50_b06_s30_AB01 52887720 7513864 10951257 8960797.000000 7034364.000000 7037765.000000 52407625
mcs50_b06_s30_AB02 67001306 4785807 7266576 8066967.000000 6170589.000000 6174952.000000 57863157
mcs50_b06_s30_AB03 117765430 18896115 27833477 23064861.000000 14446711.000000 14452669.000000 116823340
mcs50_b06_s30_AB04 96325132 23157865 30227534 24683447.000000 15067848.000000 15093017.000000 94148545
mcs50_b06_s30_AB05 38538165 3419229 4998616 6806446.000000 5691974.000000 5692692.000000 39141919
mcs50_b06_s30_AB06 101954099 12616301 16863486 15438199.000000 9062524.000000 9069758.000000 92693564
mcs50_b06_s30_AB07 72059782 7284530 10324158 6998481.000000 3859233.000000 3863366.000000 67403712
mcs50_b06_s30_AB08 27759549 8301628 12185587 8743115.000000 5775693.000000 5779336.000000 30057463
mcs50_b06_s30_AB09 49808447 5509712 7784626 10071939.000000 6849993.000000 6856563.000000 50356870
mcs50_b06_s35_AB00 NaN 91167827 109935764 113835447.000000 75447784.000000 75447206.000000 2115396130
mcs50_b06_s35_AB01 NaN 49555227 36542594 115303485.000000 43859297.000000 43649670.000000 1035121884
mcs50_b06_s35_AB02 NaN 43882979 43899161 90261504.000000 50261730.000000 50398450.000000 1308369266
mcs50_b06_s35_AB03 NaN 61707089 87129906 75778113.000000 51414110.000000 51418740.000000 2069176174
mcs50_b06_s35_AB04 NaN 96639184 139239638 97832374.000000 85654808.000000 85658169.000000 2424483267
mcs50_b06_s35_AB05 NaN 95865155 108845846 163760896.000000 83294860.000000 83307292.000000 681754229
mcs50_b06_s35_AB06 NaN 84341083 116003683 NaN NaN NaN 1834748947
mcs50_b06_s35_AB07 NaN 121195256 148213212 162239592.000000 NaN NaN 2002169208
mcs50_b06_s35_AB08 NaN 231471282 331611639 NaN NaN NaN NaN
mcs50_b06_s35_AB09 NaN 279480750 406453419 NaN NaN NaN NaN
mcs50_b06_s40_AB00 NaN 983450740 1301636716 NaN NaN NaN NaN
mcs50_b06_s40_AB01 NaN 1118256458 1514506796 NaN NaN NaN NaN
mcs50_b06_s40_AB02 NaN 933183572 1321809390 NaN NaN NaN NaN
mcs50_b06_s40_AB03 NaN 1144952067 1359338517 NaN NaN NaN NaN
mcs50_b06_s40_AB04 NaN 1033581229 1496210616 NaN NaN NaN NaN
mcs50_b06_s40_AB05 NaN 480118274 652393622 NaN NaN NaN NaN
mcs50_b06_s40_AB06 NaN 151628024 133410316 NaN NaN NaN NaN
mcs50_b06_s40_AB07 NaN 1181532614 1397817734 NaN NaN NaN NaN
mcs50_b06_s40_AB08 NaN 2439446552 2865283558 NaN NaN NaN NaN
mcs50_b06_s40_AB09 NaN 623723087 695642674 NaN NaN NaN NaN
mcs50_b06_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s15_AB00 7297 17570 26655 20802.000000 17248.000000 19258.000000 7335
mcs50_b06m_s15_AB01 8072 7278 9834 8681.000000 8149.000000 7626.000000 8987
mcs50_b06m_s15_AB02 7891 4128 5668 8098.000000 7208.000000 6095.000000 8903
mcs50_b06m_s15_AB03 4715 7490 10665 6050.000000 5911.000000 6254.000000 4683
mcs50_b06m_s15_AB04 10200 7767 10521 12126.000000 11757.000000 11105.000000 9054
mcs50_b06m_s15_AB05 8570 13245 18492 8561.000000 7590.000000 7815.000000 9515
mcs50_b06m_s15_AB06 9295 7738 10636 13604.000000 10961.000000 11745.000000 13350
mcs50_b06m_s15_AB07 6119 5747 7872 7887.000000 7684.000000 7030.000000 6299
mcs50_b06m_s15_AB08 10207 4767 6937 6595.000000 6052.000000 5174.000000 10053
mcs50_b06m_s15_AB09 8016 11879 15612 13753.000000 11328.000000 11683.000000 9409
mcs50_b06m_s20_AB00 197609 81519 109228 196756.000000 151383.000000 154812.000000 145514
mcs50_b06m_s20_AB01 136854 173004 263950 105219.000000 98890.000000 99705.000000 113405
mcs50_b06m_s20_AB02 136666 114072 171085 169854.000000 131467.000000 144717.000000 134918
mcs50_b06m_s20_AB03 178180 297012 462678 342142.000000 218796.000000 222076.000000 190538
mcs50_b06m_s20_AB04 295403 197667 291261 255051.000000 214672.000000 216536.000000 259127
mcs50_b06m_s20_AB05 198400 252293 385748 288340.000000 228790.000000 232093.000000 199148
mcs50_b06m_s20_AB06 185836 213129 295288 255827.000000 215157.000000 215933.000000 187965
mcs50_b06m_s20_AB07 142285 84383 111100 100187.000000 88315.000000 88247.000000 121183
mcs50_b06m_s20_AB08 111119 70375 83518 69821.000000 65779.000000 66041.000000 105743
mcs50_b06m_s20_AB09 121071 151825 237255 117442.000000 102358.000000 103059.000000 134082
mcs50_b06m_s25_AB00 5973189 1897406 2728777 2554410.000000 2038944.000000 2053108.000000 5558291
mcs50_b06m_s25_AB01 5106568 2616011 3537549 2856904.000000 1794030.000000 1797514.000000 5123453
mcs50_b06m_s25_AB02 4382936 1226414 1829336 1689082.000000 1250272.000000 1261096.000000 4545195
mcs50_b06m_s25_AB03 3486758 1969977 2855516 2253957.000000 1616103.000000 1621639.000000 3456261
mcs50_b06m_s25_AB04 8314819 2377490 3458942 2609620.000000 2046214.000000 2048757.000000 8092122
mcs50_b06m_s25_AB05 6372148 1919028 2179729 2533138.000000 1930191.000000 1933418.000000 6565889
mcs50_b06m_s25_AB06 3650363 832542 1219192 1702045.000000 1375774.000000 1396218.000000 3865285
mcs50_b06m_s25_AB07 6556870 2280996 3326390 2191154.000000 1432828.000000 1434357.000000 7117532
mcs50_b06m_s25_AB08 8915413 2600493 3730393 3865113.000000 3503182.000000 3508009.000000 8916832
mcs50_b06m_s25_AB09 4501000 1949550 2818207 1809195.000000 1279320.000000 1282490.000000 4510782
mcs50_b06m_s30_AB00 133618448 15319836 22082699 21317136.000000 16065655.000000 16069517.000000 121945017
mcs50_b06m_s30_AB01 112811467 19408459 27835108 37074080.000000 19068498.000000 19083318.000000 111831218
mcs50_b06m_s30_AB02 158038446 20167426 28899718 29787959.000000 23011231.000000 23017131.000000 141202662
mcs50_b06m_s30_AB03 NaN 25835058 36853689 35503721.000000 28391478.000000 28405712.000000 223663389
mcs50_b06m_s30_AB04 96188062 7023622 9260657 18732322.000000 15088220.000000 15106160.000000 100170829
mcs50_b06m_s30_AB05 95076113 15576581 20125857 19579965.000000 12215895.000000 12231809.000000 93526519
mcs50_b06m_s30_AB06 NaN 23021598 33200856 22853088.000000 12394240.000000 12445407.000000 204749289
mcs50_b06m_s30_AB07 87362188 15535205 22669396 16151642.000000 9116145.000000 9116856.000000 88667422
mcs50_b06m_s30_AB08 93416209 7446307 10293739 11933084.000000 8315895.000000 8320778.000000 91573091
mcs50_b06m_s30_AB09 84828896 7905330 11059513 9107056.000000 6375801.000000 6378010.000000 79074754
mcs50_b06m_s35_AB00 NaN 264663167 340987935 NaN NaN NaN NaN
mcs50_b06m_s35_AB01 NaN 224176874 312813839 NaN NaN NaN NaN
mcs50_b06m_s35_AB02 NaN 345358717 500657933 NaN NaN NaN NaN
mcs50_b06m_s35_AB03 NaN 378087667 534555643 NaN NaN NaN NaN
mcs50_b06m_s35_AB04 NaN 642954300 325661307 NaN NaN NaN NaN
mcs50_b06m_s35_AB05 NaN 181984898 240788951 NaN NaN NaN NaN
mcs50_b06m_s35_AB06 NaN 192501788 273063352 NaN NaN NaN 2747961900
mcs50_b06m_s35_AB07 NaN 213459571 284632892 NaN NaN NaN NaN
mcs50_b06m_s35_AB08 NaN 296774120 422417872 NaN NaN NaN NaN
mcs50_b06m_s35_AB09 NaN 302621509 428548030 NaN NaN NaN NaN
mcs50_b06m_s40_AB00 NaN 2523969039 NaN NaN NaN NaN NaN
mcs50_b06m_s40_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s40_AB02 NaN 2308662326 3093824909 NaN NaN NaN NaN
mcs50_b06m_s40_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s40_AB04 NaN 3488629544 NaN NaN NaN NaN NaN
mcs50_b06m_s40_AB05 NaN 673271807 926488668 NaN NaN NaN NaN
mcs50_b06m_s40_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s40_AB07 NaN 1872033864 2162979784 NaN NaN NaN NaN
mcs50_b06m_s40_AB08 NaN NaN 1551063206 NaN NaN NaN NaN
mcs50_b06m_s40_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs50_b06m_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s20_AB00 869789 32318 47652 58936.000000 58696.000000 29526.000000 816769
mcs50_b09_s20_AB01 1203001 80367 117284 60708.000000 55692.000000 37497.000000 1175436
mcs50_b09_s20_AB02 730006 32010 45731 50620.000000 50485.000000 20334.000000 745103
mcs50_b09_s20_AB03 1348062 47053 69114 27470.000000 26987.000000 22197.000000 1495272
mcs50_b09_s20_AB04 3270810 20856 30217 70115.000000 60714.000000 26449.000000 2730733
mcs50_b09_s20_AB05 3810008 68953 102649 590171.000000 542694.000000 94276.000000 3840914
mcs50_b09_s20_AB06 1201948 30380 45196 16462.000000 16280.000000 10520.000000 985997
mcs50_b09_s20_AB07 1750982 28401 36942 75191.000000 74637.000000 16884.000000 1492565
mcs50_b09_s20_AB08 1203554 38061 58649 52911.000000 46136.000000 25768.000000 1121146
mcs50_b09_s20_AB09 2640630 23361 36656 122185.000000 116229.000000 38490.000000 1575415
mcs50_b09_s25_AB00 1049099 943043 1461279 1449064.000000 1363878.000000 1181888.000000 1020674
mcs50_b09_s25_AB01 2603308 1685386 2841123 2090685.000000 1995618.000000 1972042.000000 2276486
mcs50_b09_s25_AB02 2633391 1481351 2570211 1918635.000000 1824009.000000 1772399.000000 2630082
mcs50_b09_s25_AB03 2539220 1720586 3073158 1896159.000000 1852258.000000 1764045.000000 2535730
mcs50_b09_s25_AB04 2201595 1572464 2759040 2078777.000000 1769266.000000 1758333.000000 2206271
mcs50_b09_s25_AB05 2457371 1745829 3092162 1829947.000000 1761712.000000 1738936.000000 2533854
mcs50_b09_s25_AB06 1308520 715251 1308750 1266074.000000 1249541.000000 1218570.000000 1152679
mcs50_b09_s25_AB07 2673212 1639033 2874186 1717816.000000 1615790.000000 1574691.000000 2640726
mcs50_b09_s25_AB08 3020573 1404061 2388152 1923384.000000 1886363.000000 1955728.000000 2959223
mcs50_b09_s25_AB09 1772257 770062 1310262 1066078.000000 971278.000000 977006.000000 1548224
mcs50_b09_s30_AB00 34330149 20791823 36302851 31046775.000000 28543348.000000 28808966.000000 34000444
mcs50_b09_s30_AB01 13800263 5195100 6847866 7383299.000000 7112060.000000 7116066.000000 12240336
mcs50_b09_s30_AB02 32429986 9965549 17391978 12551370.000000 12373274.000000 12397157.000000 29361653
mcs50_b09_s30_AB03 14967894 6714744 11947452 10707210.000000 10035266.000000 10140855.000000 14515597
mcs50_b09_s30_AB04 23009880 16548752 29491140 24283610.000000 22634281.000000 22848451.000000 20908339
mcs50_b09_s30_AB05 17502523 8022658 10089155 12336020.000000 11534779.000000 11737085.000000 15105310
mcs50_b09_s30_AB06 23509757 10007980 16885666 14907502.000000 14516544.000000 14553514.000000 22396683
mcs50_b09_s30_AB07 27799066 18586660 26590475 22543157.000000 16771708.000000 16817099.000000 26293260
mcs50_b09_s30_AB08 16557200 6927597 12512015 10226051.000000 9148036.000000 9176798.000000 15861947
mcs50_b09_s30_AB09 26802400 10086869 18137827 12934918.000000 12089915.000000 12098395.000000 24873584
mcs50_b09_s35_AB00 NaN 60732954 95608094 NaN NaN NaN 347692818
mcs50_b09_s35_AB01 NaN 51573591 73682473 77979514.000000 59708773.000000 59934627.000000 399853083
mcs50_b09_s35_AB02 NaN 100904438 172766982 153476178.000000 NaN NaN 649406716
mcs50_b09_s35_AB03 NaN 124436161 214910218 168769644.000000 NaN NaN 577779994
mcs50_b09_s35_AB04 NaN 62211520 103138628 NaN NaN NaN 389383207
mcs50_b09_s35_AB05 NaN 200790906 314723201 NaN NaN NaN 1497359803
mcs50_b09_s35_AB06 NaN 119966913 206825883 169115928.000000 NaN NaN 782752769
mcs50_b09_s35_AB07 NaN 26688996 40002751 41509317.000000 39385554.000000 39519213.000000 298553366
mcs50_b09_s35_AB08 NaN 116218960 191369977 NaN NaN NaN 508284398
mcs50_b09_s35_AB09 NaN 51827714 86674509 74453414.000000 70869686.000000 70945286.000000 300670641
mcs50_b09_s40_AB00 NaN 742414999 1246374492 NaN NaN NaN NaN
mcs50_b09_s40_AB01 NaN 924038688 1549668764 NaN NaN NaN NaN
mcs50_b09_s40_AB02 NaN 327676537 491044001 NaN NaN NaN NaN
mcs50_b09_s40_AB03 NaN 358138966 597682493 NaN NaN NaN NaN
mcs50_b09_s40_AB04 NaN 813099073 1392248125 NaN NaN NaN NaN
mcs50_b09_s40_AB05 NaN 374518400 653423855 NaN NaN NaN NaN
mcs50_b09_s40_AB06 NaN 269758595 455096801 NaN NaN NaN NaN
mcs50_b09_s40_AB07 NaN 227103208 392823561 NaN NaN NaN NaN
mcs50_b09_s40_AB08 NaN 339476507 576322295 NaN NaN NaN NaN
mcs50_b09_s40_AB09 NaN 340899125 569133068 NaN NaN NaN NaN
mcs50_b09_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs50_b09m_s20_AB00 139499 102838 164298 136626.000000 135689.000000 151044.000000 135169
mcs50_b09m_s20_AB01 127463 102414 169048 120546.000000 119836.000000 109634.000000 121861
mcs50_b09m_s20_AB02 139636 151892 259699 137338.000000 129067.000000 136012.000000 136587
mcs50_b09m_s20_AB03 176264 127789 211010 156941.000000 142638.000000 140675.000000 164683
mcs50_b09m_s20_AB04 164170 118314 189283 121998.000000 119065.000000 110075.000000 145013
mcs50_b09m_s20_AB05 173754 58746 93580 68452.000000 68128.000000 70812.000000 143307
mcs50_b09m_s20_AB06 164694 126510 203182 165084.000000 162234.000000 159131.000000 147363
mcs50_b09m_s20_AB07 143320 140916 234691 138297.000000 135916.000000 116206.000000 144519
mcs50_b09m_s20_AB08 141569 113773 186001 151654.000000 148579.000000 137246.000000 136748
mcs50_b09m_s20_AB09 200108 118800 191995 99100.000000 98044.000000 114406.000000 204157
mcs50_b09m_s25_AB00 2357005 1783765 3069318 2934741.000000 2792886.000000 2768952.000000 2126843
mcs50_b09m_s25_AB01 2203199 1399642 2395231 1746482.000000 1700688.000000 1882689.000000 2164030
