instance family cp
mcs50_m3Dr6_s50_AB01 0 1000.000000
mcs50_m3Dr6_s50_AB02 0 1000.000000
mcs50_m3Dr6_s50_AB03 0 1000.000000
mcs50_m3Dr6_s50_AB04 0 1000.000061
mcs50_m3Dr6_s50_AB05 0 1000.000000
mcs50_m3Dr6_s50_AB06 0 1000.000061
mcs50_m3Dr6_s50_AB07 0 1000.000000
mcs50_m3Dr6_s50_AB08 0 1000.000000
mcs50_m3Dr6_s50_AB09 0 1000.000000
mcs50_m4D_s30_AB00 0 18.004196
mcs50_m4D_s30_AB01 0 343.035339
mcs50_m4D_s30_AB02 0 22.248272
mcs50_m4D_s30_AB03 0 289.919434
mcs50_m4D_s30_AB04 0 18.128325
mcs50_m4D_s30_AB05 0 71.614647
mcs50_m4D_s30_AB06 0 236.545456
mcs50_m4D_s30_AB07 0 23.795916
mcs50_m4D_s30_AB08 0 30.752247
mcs50_m4D_s30_AB09 0 461.465210
mcs50_m4D_s35_AB00 0 777.247314
mcs50_m4D_s35_AB01 0 899.246460
mcs50_m4D_s35_AB02 0 305.517151
mcs50_m4D_s35_AB03 0 110.781197
mcs50_m4D_s35_AB04 0 1000.000000
mcs50_m4D_s35_AB05 0 1000.000000
mcs50_m4D_s35_AB06 0 478.819122
mcs50_m4D_s35_AB07 0 1000.000000
mcs50_m4D_s35_AB08 0 1000.000061
mcs50_m4D_s35_AB09 0 1000.000000
mcs50_m4D_s40_AB00 0 1000.000000
mcs50_m4D_s40_AB01 0 1000.000000
mcs50_m4D_s40_AB02 0 1000.000000
mcs50_m4D_s40_AB03 0 1000.000000
mcs50_m4D_s40_AB04 0 1000.000000
mcs50_m4D_s40_AB05 0 1000.000061
mcs50_m4D_s40_AB06 0 1000.000000
mcs50_m4D_s40_AB07 0 1000.000000
mcs50_m4D_s40_AB08 0 1000.000000
mcs50_m4D_s40_AB09 0 1000.000000
mcs50_m4Dr2_s30_AB00 0 43.347256
mcs50_m4Dr2_s30_AB01 0 174.333069
mcs50_m4Dr2_s30_AB02 0 313.686707
mcs50_m4Dr2_s30_AB03 0 36.464375
mcs50_m4Dr2_s30_AB04 0 113.551170
mcs50_m4Dr2_s30_AB05 0 25.824242
mcs50_m4Dr2_s30_AB06 0 28.660944
mcs50_m4Dr2_s30_AB07 0 134.070358
mcs50_m4Dr2_s30_AB08 0 22.253170
mcs50_m4Dr2_s30_AB09 0 19.597033
mcs50_m4Dr2_s35_AB00 0 1000.000000
mcs50_m4Dr2_s35_AB01 0 814.730103
mcs50_m4Dr2_s35_AB02 0 1000.000000
mcs50_m4Dr2_s35_AB03 0 1000.000061
mcs50_m4Dr2_s35_AB04 0 1000.000000
mcs50_m4Dr2_s35_AB05 0 1000.000000
mcs50_m4Dr2_s35_AB06 0 864.165771
mcs50_m4Dr2_s35_AB07 0 1000.000000
mcs50_m4Dr2_s35_AB08 0 1000.000000
mcs50_m4Dr2_s35_AB09 0 1000.000000
mcs50_m4Dr2_s40_AB00 0 1000.000000
mcs50_m4Dr2_s40_AB01 0 1000.000000
mcs50_m4Dr2_s40_AB02 0 1000.000000
mcs50_m4Dr2_s40_AB03 0 1000.000000
mcs50_m4Dr2_s40_AB04 0 1000.000000
mcs50_m4Dr2_s40_AB05 0 1000.000000
mcs50_m4Dr2_s40_AB06 0 1000.000000
mcs50_m4Dr2_s40_AB07 0 1000.000000
mcs50_m4Dr2_s40_AB08 0 1000.000000
mcs50_m4Dr2_s40_AB09 0 1000.000000
mcs50_m4Dr4_s30_AB00 0 298.019196
mcs50_m4Dr4_s30_AB01 0 56.463684
mcs50_m4Dr4_s30_AB02 0 47.101692
mcs50_m4Dr4_s30_AB03 0 42.157967
mcs50_m4Dr4_s30_AB04 0 68.267105
mcs50_m4Dr4_s30_AB05 0 31.510574
mcs50_m4Dr4_s30_AB06 0 128.819580
mcs50_m4Dr4_s30_AB07 0 142.927567
mcs50_m4Dr4_s30_AB08 0 141.175552
mcs50_m4Dr4_s30_AB09 0 300.488953
mcs50_m4Dr4_s35_AB00 0 1000.000000
mcs50_m4Dr4_s35_AB01 0 1000.000000
mcs50_m4Dr4_s35_AB02 0 1000.000000
mcs50_m4Dr4_s35_AB03 0 1000.000000
mcs50_m4Dr4_s35_AB04 0 1000.000061
mcs50_m4Dr4_s35_AB05 0 941.137756
mcs50_m4Dr4_s35_AB06 0 375.276093
mcs50_m4Dr4_s35_AB07 0 1000.000000
mcs50_m4Dr4_s35_AB08 0 1000.000000
mcs50_m4Dr4_s35_AB09 0 418.597137
mcs50_m4Dr4_s40_AB00 0 1000.000000
mcs50_m4Dr4_s40_AB01 0 1000.000000
mcs50_m4Dr4_s40_AB02 0 1000.000000
mcs50_m4Dr4_s40_AB03 0 1000.000000
mcs50_m4Dr4_s40_AB04 0 1000.000061
mcs50_m4Dr4_s40_AB05 0 1000.000000
mcs50_m4Dr4_s40_AB06 0 1000.000000
mcs50_m4Dr4_s40_AB07 0 1000.000000
mcs50_m4Dr4_s40_AB08 0 1000.000000
mcs50_m4Dr4_s40_AB09 0 1000.000061
mcs50_m4Dr6_s30_AB00 0 84.235512
mcs50_m4Dr6_s30_AB01 0 55.055958
mcs50_m4Dr6_s30_AB02 0 202.157776
mcs50_m4Dr6_s30_AB03 0 74.264656
mcs50_m4Dr6_s30_AB04 0 168.724442
mcs50_m4Dr6_s30_AB05 0 281.904724
mcs50_m4Dr6_s30_AB06 0 135.959198
mcs50_m4Dr6_s30_AB07 0 135.821198
mcs50_m4Dr6_s30_AB08 0 178.119461
mcs50_m4Dr6_s30_AB09 0 87.629570
mcs50_m4Dr6_s35_AB00 0 1000.000000
mcs50_m4Dr6_s35_AB01 0 1000.000000
mcs50_m4Dr6_s35_AB02 0 1000.000000
mcs50_m4Dr6_s35_AB03 0 752.089355
mcs50_m4Dr6_s35_AB04 0 1000.000061
mcs50_m4Dr6_s35_AB05 0 548.495422
mcs50_m4Dr6_s35_AB06 0 1000.000000
mcs50_m4Dr6_s35_AB07 0 1000.000000
mcs50_m4Dr6_s35_AB08 0 1000.000000
mcs50_m4Dr6_s35_AB09 0 1000.000000
mcs50_m4Dr6_s40_AB00 0 1000.000000
mcs50_m4Dr6_s40_AB01 0 1000.000000
mcs50_m4Dr6_s40_AB02 0 1000.000000
mcs50_m4Dr6_s40_AB03 0 1000.000000
mcs50_m4Dr6_s40_AB04 0 1000.000000
mcs50_m4Dr6_s40_AB05 0 1000.000000
mcs50_m4Dr6_s40_AB06 0 1000.000000
mcs50_m4Dr6_s40_AB07 0 1000.000061
mcs50_m4Dr6_s40_AB08 0 1000.000000
mcs50_m4Dr6_s40_AB09 0 1000.000000
mcs50_r005_s20_AB00 0 0.078761
mcs50_r005_s20_AB01 0 0.292283
mcs50_r005_s20_AB02 0 0.435820
mcs50_r005_s20_AB03 0 0.406404
mcs50_r005_s20_AB04 0 0.165217
mcs50_r005_s20_AB05 0 0.161053
mcs50_r005_s20_AB06 0 0.332638
mcs50_r005_s20_AB07 0 0.217695
mcs50_r005_s20_AB08 0 0.126100
mcs50_r005_s20_AB09 0 0.117724
mcs50_r005_s25_AB00 0 35.913849
mcs50_r005_s25_AB01 0 4.230090
mcs50_r005_s25_AB02 0 1.985351
mcs50_r005_s25_AB03 0 8.444382
mcs50_r005_s25_AB04 0 4.058244
mcs50_r005_s25_AB05 0 32.490200
mcs50_r005_s25_AB06 0 1.121286
mcs50_r005_s25_AB07 0 1.267706
mcs50_r005_s25_AB08 0 1.286681
mcs50_r005_s25_AB09 0 15.542104
mcs50_r005_s30_AB00 0 202.780853
mcs50_r005_s30_AB01 0 20.771683
mcs50_r005_s30_AB02 0 9.767933
mcs50_r005_s30_AB03 0 51.673748
mcs50_r005_s30_AB04 0 47.305733
mcs50_r005_s30_AB05 0 74.031219
mcs50_r005_s30_AB06 0 1000.000000
mcs50_r005_s30_AB07 0 66.980103
mcs50_r005_s30_AB08 0 74.187973
mcs50_r005_s30_AB09 0 469.777313
mcs50_r005_s35_AB00 0 1000.000000
mcs50_r005_s35_AB01 0 1000.000000
mcs50_r005_s35_AB02 0 1000.000000
mcs50_r005_s35_AB03 0 1000.000000
mcs50_r005_s35_AB04 0 901.844116
mcs50_r005_s35_AB05 0 1000.000000
mcs50_r005_s35_AB06 0 1000.000000
mcs50_r005_s35_AB07 0 527.925903
mcs50_r005_s35_AB08 0 511.361816
mcs50_r005_s35_AB09 0 1000.000000
mcs50_r005_s40_AB00 0 1000.000000
mcs50_r005_s40_AB01 0 1000.000000
mcs50_r005_s40_AB02 0 1000.000000
mcs50_r005_s40_AB03 0 1000.000000
mcs50_r005_s40_AB04 0 1000.000000
mcs50_r005_s40_AB05 0 1000.000000
mcs50_r005_s40_AB06 0 1000.000000
mcs50_r005_s40_AB07 0 1000.000000
mcs50_r005_s40_AB08 0 1000.000000
mcs50_r005_s40_AB09 0 1000.000000
mcs50_r005_s50_AB00 0 1000.000000
mcs50_r005_s50_AB01 0 1000.000061
mcs50_r005_s50_AB02 0 1000.000000
mcs50_r005_s50_AB03 0 1000.000000
mcs50_r005_s50_AB04 0 1000.000061
mcs50_r005_s50_AB05 0 1000.000061
mcs50_r005_s50_AB06 0 1000.000061
mcs50_r005_s50_AB07 0 1000.000000
mcs50_r005_s50_AB08 0 1000.000000
mcs50_r005_s50_AB09 0 1000.000061
mcs50_r01_s10_AB00 0 0.001346
mcs50_r01_s10_AB01 0 0.000924
mcs50_r01_s10_AB02 0 0.000958
mcs50_r01_s10_AB03 0 0.000740
mcs50_r01_s10_AB04 0 0.000833
mcs50_r01_s10_AB05 0 0.000845
mcs50_r01_s10_AB06 0 0.001074
mcs50_r01_s10_AB07 0 0.000986
mcs50_r01_s10_AB08 0 0.000900
mcs50_r01_s10_AB09 0 0.000699
mcs50_r01_s15_AB00 0 0.010205
mcs50_r01_s15_AB01 0 0.019391
mcs50_r01_s15_AB02 0 0.015611
mcs50_r01_s15_AB03 0 0.011582
mcs50_r01_s15_AB04 0 0.027529
mcs50_r01_s15_AB05 0 0.013603
mcs50_r01_s15_AB06 0 0.016633
mcs50_r01_s15_AB07 0 0.032766
mcs50_r01_s15_AB08 0 0.015941
mcs50_r01_s15_AB09 0 0.013621
mcs50_r01_s20_AB00 0 0.451101
mcs50_r01_s20_AB01 0 0.619041
mcs50_r01_s20_AB02 0 0.396789
mcs50_r01_s20_AB03 0 0.422044
mcs50_r01_s20_AB04 0 0.289995
mcs50_r01_s20_AB05 0 0.469755
mcs50_r01_s20_AB06 0 0.187062
mcs50_r01_s20_AB07 0 0.472387
mcs50_r01_s20_AB08 0 0.387710
mcs50_r01_s20_AB09 0 0.413218
mcs50_r01_s25_AB00 0 10.328542
mcs50_r01_s25_AB01 0 21.096104
mcs50_r01_s25_AB02 0 3.057847
mcs50_r01_s25_AB03 0 9.657970
mcs50_r01_s25_AB04 0 5.118810
mcs50_r01_s25_AB05 0 4.092197
mcs50_r01_s25_AB06 0 8.594921
mcs50_r01_s25_AB07 0 15.188382
mcs50_r01_s25_AB08 0 7.054166
mcs50_r01_s25_AB09 0 7.837381
mcs50_r01_s30_AB00 0 202.401840
mcs50_r01_s30_AB01 0 437.938751
mcs50_r01_s30_AB02 0 166.683014
mcs50_r01_s30_AB03 0 322.094116
mcs50_r01_s30_AB04 0 275.793762
mcs50_r01_s30_AB05 0 174.312439
mcs50_r01_s30_AB06 0 213.444733
mcs50_r01_s30_AB07 0 250.712204
mcs50_r01_s30_AB08 0 178.659454
mcs50_r01_s30_AB09 0 348.594208
mcs50_r01_s35_AB00 0 1000.000000
mcs50_r01_s35_AB01 0 1000.000000
mcs50_r01_s35_AB02 0 1000.000000
mcs50_r01_s35_AB03 0 1000.000000
mcs50_r01_s35_AB04 0 1000.000000
mcs50_r01_s35_AB05 0 1000.000061
mcs50_r01_s35_AB06 0 1000.000000
mcs50_r01_s35_AB07 0 1000.000000
mcs50_r01_s35_AB08 0 1000.000000
mcs50_r01_s35_AB09 0 1000.000000
mcs50_r01_s40_AB00 0 1000.000000
mcs50_r01_s40_AB01 0 1000.000000
mcs50_r01_s40_AB02 0 1000.000000
mcs50_r01_s40_AB03 0 1000.000000
mcs50_r01_s40_AB04 0 1000.000000
mcs50_r01_s40_AB05 0 1000.000000
mcs50_r01_s40_AB06 0 1000.000000
mcs50_r01_s40_AB07 0 1000.000000
mcs50_r01_s40_AB08 0 1000.000000
mcs50_r01_s40_AB09 0 1000.000000
mcs50_r01_s50_AB00 0 1000.000000
mcs50_r01_s50_AB01 0 1000.000000
mcs50_r01_s50_AB02 0 1000.000000
mcs50_r01_s50_AB03 0 1000.000061
mcs50_r01_s50_AB04 0 1000.000000
mcs50_r01_s50_AB05 0 1000.000000
mcs50_r01_s50_AB06 0 1000.000000
mcs50_r01_s50_AB07 0 1000.000000
mcs50_r01_s50_AB08 0 1000.000061
mcs50_r01_s50_AB09 0 1000.000000
mcs50_r02_s10_AB00 0 0.001976
mcs50_r02_s10_AB01 0 0.002603
mcs50_r02_s10_AB02 0 0.002151
mcs50_r02_s10_AB03 0 0.002256
mcs50_r02_s10_AB04 0 0.001494
mcs50_r02_s10_AB05 0 0.001732
mcs50_r02_s10_AB06 0 0.001539
mcs50_r02_s10_AB07 0 0.001729
mcs50_r02_s10_AB08 0 0.001601
mcs50_r02_s10_AB09 0 0.003093
mcs50_r02_s15_AB00 0 0.044793
mcs50_r02_s15_AB01 0 0.045952
mcs50_r02_s15_AB02 0 0.049160
mcs50_r02_s15_AB03 0 0.010507
mcs50_r02_s15_AB04 0 0.023202
mcs50_r02_s15_AB05 0 0.024588
mcs50_r02_s15_AB06 0 0.052180
mcs50_r02_s15_AB07 0 0.040694
mcs50_r02_s15_AB08 0 0.027271
mcs50_r02_s15_AB09 0 0.044647
mcs50_r02_s20_AB00 0 0.938219
mcs50_r02_s20_AB01 0 1.026360
mcs50_r02_s20_AB02 0 0.986800
mcs50_r02_s20_AB03 0 1.723910
mcs50_r02_s20_AB04 0 0.647590
mcs50_r02_s20_AB05 0 0.915704
mcs50_r02_s20_AB06 0 1.072186
mcs50_r02_s20_AB07 0 0.920253
mcs50_r02_s20_AB08 0 1.440030
mcs50_r02_s20_AB09 0 0.881596
mcs50_r02_s25_AB00 0 24.073765
mcs50_r02_s25_AB01 0 26.631901
mcs50_r02_s25_AB02 0 28.032137
mcs50_r02_s25_AB03 0 36.616913
mcs50_r02_s25_AB04 0 29.003626
mcs50_r02_s25_AB05 0 14.713736
mcs50_r02_s25_AB06 0 26.000769
mcs50_r02_s25_AB07 0 25.847485
mcs50_r02_s25_AB08 0 24.504528
mcs50_r02_s25_AB09 0 27.690119
mcs50_r02_s30_AB00 0 374.871613
mcs50_r02_s30_AB01 0 244.600540
mcs50_r02_s30_AB02 0 207.326050
mcs50_r02_s30_AB03 0 214.435471
mcs50_r02_s30_AB04 0 274.186798
mcs50_r02_s30_AB05 0 289.693878
mcs50_r02_s30_AB06 0 331.286011
mcs50_r02_s30_AB07 0 266.212524
mcs50_r02_s30_AB08 0 207.907471
mcs50_r02_s30_AB09 0 331.178375
mcs50_r02_s35_AB00 0 1000.000000
mcs50_r02_s35_AB01 0 1000.000000
mcs50_r02_s35_AB02 0 1000.000000
mcs50_r02_s35_AB03 0 1000.000000
mcs50_r02_s35_AB04 0 1000.000000
mcs50_r02_s35_AB05 0 1000.000000
mcs50_r02_s35_AB06 0 1000.000000
mcs50_r02_s35_AB07 0 1000.000000
mcs50_r02_s35_AB08 0 1000.000000
mcs50_r02_s35_AB09 0 1000.000000
mcs50_r02_s40_AB00 0 1000.000000
mcs50_r02_s40_AB01 0 1000.000000
mcs50_r02_s40_AB02 0 1000.000000
mcs50_r02_s40_AB03 0 1000.000000
mcs50_r02_s40_AB04 0 1000.000000
mcs50_r02_s40_AB05 0 1000.000000
mcs50_r02_s40_AB06 0 1000.000000
mcs50_r02_s40_AB07 0 1000.000000
mcs50_r02_s40_AB08 0 1000.000000
mcs50_r02_s40_AB09 0 1000.000000
mcs50_r02_s50_AB00 0 1000.000000
mcs50_r02_s50_AB01 0 1000.000000
mcs50_r02_s50_AB02 0 1000.000000
mcs50_r02_s50_AB03 0 1000.000000
mcs50_r02_s50_AB04 0 1000.000000
mcs50_r02_s50_AB05 0 1000.000000
mcs50_r02_s50_AB06 0 1000.000000
mcs50_r02_s50_AB07 0 1000.000000
mcs50_r02_s50_AB08 0 1000.000000
mcs50_r02_s50_AB09 0 1000.000061
mcs70_b03_s10_AB00 0 0.001045
mcs70_b03_s10_AB01 0 0.001045
mcs70_b03_s10_AB02 0 0.002693
mcs70_b03_s10_AB03 0 0.001248
mcs70_b03_s10_AB04 0 0.000862
mcs70_b03_s10_AB05 0 0.001155
mcs70_b03_s10_AB06 0 0.001363
mcs70_b03_s10_AB07 0 0.001349
mcs70_b03_s10_AB08 0 0.000826
mcs70_b03_s10_AB09 0 0.000684
mcs70_b03_s15_AB00 0 0.003886
mcs70_b03_s15_AB01 0 0.027769
mcs70_b03_s15_AB02 0 0.004207
mcs70_b03_s15_AB03 0 0.006812
mcs70_b03_s15_AB04 0 0.008325
mcs70_b03_s15_AB05 0 0.038974
mcs70_b03_s15_AB06 0 0.005511
mcs70_b03_s15_AB07 0 0.007311
mcs70_b03_s15_AB08 0 0.008197
mcs70_b03_s15_AB09 0 0.003418
mcs70_b03_s20_AB00 0 0.069937
mcs70_b03_s20_AB01 0 0.078557
mcs70_b03_s20_AB02 0 0.023567
mcs70_b03_s20_AB03 0 0.048093
mcs70_b03_s20_AB04 0 0.093471
mcs70_b03_s20_AB05 0 0.096400
mcs70_b03_s20_AB06 0 0.059638
mcs70_b03_s20_AB07 0 0.029160
mcs70_b03_s20_AB08 0 0.209907
mcs70_b03_s20_AB09 0 0.093212
mcs70_b03_s25_AB00 0 0.564830
mcs70_b03_s25_AB01 0 0.078040
mcs70_b03_s25_AB02 0 0.518674
mcs70_b03_s25_AB03 0 0.583837
mcs70_b03_s25_AB04 0 0.336132
mcs70_b03_s25_AB05 0 0.181895
mcs70_b03_s25_AB06 0 0.867548
mcs70_b03_s25_AB07 0 0.785971
mcs70_b03_s25_AB08 0 0.381269
mcs70_b03_s25_AB09 0 1.249014
mcs70_b03_s30_AB00 0 5.375172
mcs70_b03_s30_AB01 0 75.395149
mcs70_b03_s30_AB02 0 13.332937
mcs70_b03_s30_AB03 0 10.075231
mcs70_b03_s30_AB04 0 42.024712
mcs70_b03_s30_AB05 0 3.706753
mcs70_b03_s30_AB06 0 5.676290
mcs70_b03_s30_AB07 0 3.515366
mcs70_b03_s30_AB08 0 2.456842
mcs70_b03_s30_AB09 0 5.883041
mcs70_b03_s35_AB00 0 13.632365
mcs70_b03_s35_AB01 0 29.920330
mcs70_b03_s35_AB02 0 520.873047
mcs70_b03_s35_AB03 0 42.163879
mcs70_b03_s35_AB04 0 65.508827
mcs70_b03_s35_AB05 0 92.329079
mcs70_b03_s35_AB06 0 61.836872
mcs70_b03_s35_AB07 0 166.943558
mcs70_b03_s35_AB08 0 103.503471
mcs70_b03_s35_AB09 0 61.690521
mcs70_b03_s40_AB00 0 125.271225
mcs70_b03_s40_AB01 0 1000.000000
mcs70_b03_s40_AB02 0 1000.000000
mcs70_b03_s40_AB03 0 1000.000000
mcs70_b03_s40_AB04 0 699.245422
mcs70_b03_s40_AB05 0 1000.000000
mcs70_b03_s40_AB06 0 276.207703
mcs70_b03_s40_AB07 0 394.689789
mcs70_b03_s40_AB08 0 1000.000000
mcs70_b03_s40_AB09 0 1000.000000
mcs70_b03_s50_AB00 0 1000.000061
mcs70_b03_s50_AB01 0 1000.000061
mcs70_b03_s50_AB02 0 1000.000000
mcs70_b03_s50_AB03 0 1000.000061
mcs70_b03_s50_AB04 0 1000.000061
mcs70_b03_s50_AB05 0 1000.000000
mcs70_b03_s50_AB06 0 1000.000000
mcs70_b03_s50_AB07 0 1000.000061
mcs70_b03_s50_AB08 0 1000.000061
mcs70_b03_s50_AB09 0 1000.000061
mcs70_b03m_s10_AB00 0 0.001293
mcs70_b03m_s10_AB01 0 0.001706
mcs70_b03m_s10_AB02 0 0.000996
mcs70_b03m_s10_AB03 0 0.001898
mcs70_b03m_s10_AB04 0 0.001635
mcs70_b03m_s10_AB05 0 0.001041
mcs70_b03m_s10_AB06 0 0.001388
mcs70_b03m_s10_AB07 0 0.001588
mcs70_b03m_s10_AB08 0 0.001113
mcs70_b03m_s10_AB09 0 0.000782
mcs70_b03m_s15_AB00 0 0.011169
mcs70_b03m_s15_AB01 0 0.006707
mcs70_b03m_s15_AB02 0 0.008379
mcs70_b03m_s15_AB03 0 0.004040
mcs70_b03m_s15_AB04 0 0.013788
mcs70_b03m_s15_AB05 0 0.014972
mcs70_b03m_s15_AB06 0 0.009004
mcs70_b03m_s15_AB07 0 0.020883
mcs70_b03m_s15_AB08 0 0.006907
mcs70_b03m_s15_AB09 0 0.005360
mcs70_b03m_s20_AB00 0 0.338653
mcs70_b03m_s20_AB01 0 0.103048
mcs70_b03m_s20_AB02 0 0.441443
mcs70_b03m_s20_AB03 0 0.110140
mcs70_b03m_s20_AB04 0 0.094308
mcs70_b03m_s20_AB05 0 0.135284
mcs70_b03m_s20_AB06 0 0.293298
mcs70_b03m_s20_AB07 0 0.246512
mcs70_b03m_s20_AB08 0 0.268001
mcs70_b03m_s20_AB09 0 0.038117
mcs70_b03m_s25_AB00 0 3.676613
mcs70_b03m_s25_AB01 0 2.943892
mcs70_b03m_s25_AB02 0 3.825297
mcs70_b03m_s25_AB03 0 3.497251
mcs70_b03m_s25_AB04 0 1.839159
mcs70_b03m_s25_AB05 0 2.689204
mcs70_b03m_s25_AB06 0 2.462446
mcs70_b03m_s25_AB07 0 28.476519
mcs70_b03m_s25_AB08 0 0.461364
mcs70_b03m_s25_AB09 0 3.196473
mcs70_b03m_s30_AB00 0 243.323273
mcs70_b03m_s30_AB01 0 86.536049
mcs70_b03m_s30_AB02 0 53.712421
mcs70_b03m_s30_AB03 0 216.430389
mcs70_b03m_s30_AB04 0 95.545822
mcs70_b03m_s30_AB05 0 78.319511
mcs70_b03m_s30_AB06 0 131.487885
mcs70_b03m_s30_AB07 0 12.811400
mcs70_b03m_s30_AB08 0 60.911839
mcs70_b03m_s30_AB09 0 126.522324
mcs70_b03m_s35_AB00 0 600.249756
mcs70_b03m_s35_AB01 0 469.824066
mcs70_b03m_s35_AB02 0 1000.000000
mcs70_b03m_s35_AB03 0 639.329041
mcs70_b03m_s35_AB04 0 1000.000061
mcs70_b03m_s35_AB05 0 537.864807
mcs70_b03m_s35_AB06 0 1000.000000
mcs70_b03m_s35_AB07 0 247.033463
mcs70_b03m_s35_AB08 0 350.962311
mcs70_b03m_s35_AB09 0 504.022034
mcs70_b03m_s40_AB00 0 1000.000061
mcs70_b03m_s40_AB01 0 1000.000000
mcs70_b03m_s40_AB02 0 1000.000061
mcs70_b03m_s40_AB03 0 1000.000000
mcs70_b03m_s40_AB04 0 1000.000000
mcs70_b03m_s40_AB05 0 1000.000061
mcs70_b03m_s40_AB06 0 1000.000000
mcs70_b03m_s40_AB07 0 749.507446
mcs70_b03m_s40_AB08 0 1000.000000
mcs70_b03m_s40_AB09 0 1000.000000
mcs70_b03m_s50_AB00 0 1000.000061
mcs70_b03m_s50_AB01 0 1000.000061
mcs70_b03m_s50_AB02 0 1000.000000
mcs70_b03m_s50_AB03 0 1000.000000
mcs70_b03m_s50_AB04 0 1000.000061
mcs70_b03m_s50_AB05 0 1000.000061
mcs70_b03m_s50_AB06 0 1000.000061
mcs70_b03m_s50_AB07 0 1000.000061
mcs70_b03m_s50_AB08 0 1000.000061
mcs70_b03m_s50_AB09 0 1000.000000
mcs70_b06_s10_AB00 0 0.000672
mcs70_b06_s10_AB01 0 0.000708
mcs70_b06_s10_AB02 0 0.000831
mcs70_b06_s10_AB03 0 0.001934
mcs70_b06_s10_AB04 0 0.000557
mcs70_b06_s10_AB05 0 0.001041
mcs70_b06_s10_AB06 0 0.000979
mcs70_b06_s10_AB07 0 0.000840
mcs70_b06_s10_AB08 0 0.001257
mcs70_b06_s10_AB09 0 0.000745
mcs70_b06_s15_AB00 0 0.020113
mcs70_b06_s15_AB01 0 0.007583
mcs70_b06_s15_AB02 0 0.025096
mcs70_b06_s15_AB03 0 0.027626
mcs70_b06_s15_AB04 0 0.004511
mcs70_b06_s15_AB05 0 0.011116
mcs70_b06_s15_AB06 0 0.017220
mcs70_b06_s15_AB07 0 0.013136
mcs70_b06_s15_AB08 0 0.012661
mcs70_b06_s15_AB09 0 0.010542
mcs70_b06_s20_AB00 0 0.072026
mcs70_b06_s20_AB01 0 0.071007
mcs70_b06_s20_AB02 0 0.095018
mcs70_b06_s20_AB03 0 0.059588
mcs70_b06_s20_AB04 0 0.068193
mcs70_b06_s20_AB05 0 0.089061
mcs70_b06_s20_AB06 0 0.071226
mcs70_b06_s20_AB07 0 0.067148
mcs70_b06_s20_AB08 0 0.151474
mcs70_b06_s20_AB09 0 0.077345
mcs70_b06_s25_AB00 0 0.803104
mcs70_b06_s25_AB01 0 0.453056
mcs70_b06_s25_AB02 0 0.422947
mcs70_b06_s25_AB03 0 0.283668
mcs70_b06_s25_AB04 0 0.601773
mcs70_b06_s25_AB05 0 0.989156
mcs70_b06_s25_AB06 0 0.645668
mcs70_b06_s25_AB07 0 1.084711
mcs70_b06_s25_AB08 0 0.230506
mcs70_b06_s25_AB09 0 0.497100
mcs70_b06_s30_AB00 0 5.169429
mcs70_b06_s30_AB01 0 3.955813
mcs70_b06_s30_AB02 0 5.970583
mcs70_b06_s30_AB03 0 0.641780
mcs70_b06_s30_AB04 0 1.601564
mcs70_b06_s30_AB05 0 5.191959
mcs70_b06_s30_AB06 0 2.917976
mcs70_b06_s30_AB07 0 5.651101
mcs70_b06_s30_AB08 0 4.952313
mcs70_b06_s30_AB09 0 4.933146
mcs70_b06_s35_AB00 0 46.721527
mcs70_b06_s35_AB01 0 27.592148
mcs70_b06_s35_AB02 0 26.703213
mcs70_b06_s35_AB03 0 18.665907
mcs70_b06_s35_AB04 0 20.501036
mcs70_b06_s35_AB05 0 34.469032
mcs70_b06_s35_AB06 0 62.490639
mcs70_b06_s35_AB07 0 22.044195
mcs70_b06_s35_AB08 0 37.068150
mcs70_b06_s35_AB09 0 58.433891
mcs70_b06_s40_AB00 0 157.537674
mcs70_b06_s40_AB01 0 533.322876
mcs70_b06_s40_AB02 0 50.048672
mcs70_b06_s40_AB03 0 174.738159
mcs70_b06_s40_AB04 0 224.190781
mcs70_b06_s40_AB05 0 146.544907
mcs70_b06_s40_AB06 0 117.438568
mcs70_b06_s40_AB07 0 488.840576
mcs70_b06_s40_AB08 0 78.176414
mcs70_b06_s40_AB09 0 123.821114
mcs70_b06_s50_AB00 0 1000.000061
mcs70_b06_s50_AB01 0 1000.000061
mcs70_b06_s50_AB02 0 1000.000000
mcs70_b06_s50_AB03 0 1000.000000
mcs70_b06_s50_AB04 0 1000.000000
mcs70_b06_s50_AB05 0 1000.000061
mcs70_b06_s50_AB06 0 1000.000000
mcs70_b06_s50_AB07 0 1000.000000
mcs70_b06_s50_AB08 0 1000.000061
mcs70_b06_s50_AB09 0 1000.000000
mcs70_b06m_s10_AB00 0 0.000926
mcs70_b06m_s10_AB01 0 0.000968
mcs70_b06m_s10_AB02 0 0.002208
mcs70_b06m_s10_AB03 0 0.001297
mcs70_b06m_s10_AB04 0 0.002215
mcs70_b06m_s10_AB05 0 0.001379
mcs70_b06m_s10_AB06 0 0.001089
mcs70_b06m_s10_AB07 0 0.001556
mcs70_b06m_s10_AB08 0 0.001528
mcs70_b06m_s10_AB09 0 0.001964
mcs70_b06m_s15_AB00 0 0.026846
mcs70_b06m_s15_AB01 0 0.055585
mcs70_b06m_s15_AB02 0 0.025973
