instance family
mcs30_m2Dr6_s50_AB03 0 1000001
mcs30_m2Dr6_s50_AB04 0 1000001
mcs30_m2Dr6_s50_AB05 0 1000001
mcs30_m2Dr6_s50_AB06 0 1000001
mcs30_m2Dr6_s50_AB07 0 1000001
mcs30_m2Dr6_s50_AB08 0 1000001
mcs30_m2Dr6_s50_AB09 0 1000001
mcs30_m3D_s25_AB00 0 12120
mcs30_m3D_s25_AB01 0 7477
mcs30_m3D_s25_AB02 0 19642
mcs30_m3D_s25_AB03 0 7420
mcs30_m3D_s25_AB04 0 10569
mcs30_m3D_s25_AB05 0 7935
mcs30_m3D_s25_AB06 0 42475
mcs30_m3D_s25_AB07 0 6770
mcs30_m3D_s25_AB08 0 10752
mcs30_m3D_s25_AB09 0 17585
mcs30_m3D_s30_AB00 0 912048
mcs30_m3D_s30_AB01 0 905624
mcs30_m3D_s30_AB02 0 221930
mcs30_m3D_s30_AB03 0 271724
mcs30_m3D_s30_AB04 0 435194
mcs30_m3D_s30_AB05 0 176859
mcs30_m3D_s30_AB06 0 226387
mcs30_m3D_s30_AB07 0 308096
mcs30_m3D_s30_AB08 0 570949
mcs30_m3D_s30_AB09 0 135162
mcs30_m3D_s40_AB00 0 1000000
mcs30_m3D_s40_AB01 0 1000000
mcs30_m3D_s40_AB02 0 1000000
mcs30_m3D_s40_AB03 0 1000000
mcs30_m3D_s40_AB04 0 1000000
mcs30_m3D_s40_AB05 0 1000000
mcs30_m3D_s40_AB06 0 1000001
mcs30_m3D_s40_AB07 0 1000000
mcs30_m3D_s40_AB08 0 1000000
mcs30_m3D_s40_AB09 0 1000001
mcs30_m3Dr2_s25_AB00 0 3364
mcs30_m3Dr2_s25_AB01 0 11032
mcs30_m3Dr2_s25_AB02 0 13646
mcs30_m3Dr2_s25_AB03 0 4197
mcs30_m3Dr2_s25_AB04 0 6755
mcs30_m3Dr2_s25_AB05 0 2991
mcs30_m3Dr2_s25_AB06 0 8365
mcs30_m3Dr2_s25_AB07 0 7248
mcs30_m3Dr2_s25_AB08 0 5286
mcs30_m3Dr2_s25_AB09 0 28755
mcs30_m3Dr2_s30_AB00 0 227692
mcs30_m3Dr2_s30_AB01 0 800931
mcs30_m3Dr2_s30_AB02 0 1000000
mcs30_m3Dr2_s30_AB03 0 274903
mcs30_m3Dr2_s30_AB04 0 796801
mcs30_m3Dr2_s30_AB05 0 241175
mcs30_m3Dr2_s30_AB06 0 453546
mcs30_m3Dr2_s30_AB07 0 509285
mcs30_m3Dr2_s30_AB08 0 1000000
mcs30_m3Dr2_s30_AB09 0 396867
mcs30_m3Dr2_s40_AB00 0 1000000
mcs30_m3Dr2_s40_AB01 0 1000000
mcs30_m3Dr2_s40_AB02 0 1000000
mcs30_m3Dr2_s40_AB03 0 1000000
mcs30_m3Dr2_s40_AB04 0 1000000
mcs30_m3Dr2_s40_AB05 0 1000000
mcs30_m3Dr2_s40_AB06 0 1000000
mcs30_m3Dr2_s40_AB07 0 1000000
mcs30_m3Dr2_s40_AB08 0 1000000
mcs30_m3Dr2_s40_AB09 0 1000000
mcs30_m3Dr4_s25_AB00 0 6628
mcs30_m3Dr4_s25_AB01 0 9450
mcs30_m3Dr4_s25_AB02 0 7518
mcs30_m3Dr4_s25_AB03 0 6633
mcs30_m3Dr4_s25_AB04 0 5299
mcs30_m3Dr4_s25_AB05 0 3609
mcs30_m3Dr4_s25_AB06 0 7879
mcs30_m3Dr4_s25_AB07 0 8041
mcs30_m3Dr4_s25_AB08 0 10107
mcs30_m3Dr4_s25_AB09 0 2688
mcs30_m3Dr4_s30_AB00 0 620483
mcs30_m3Dr4_s30_AB01 0 235172
mcs30_m3Dr4_s30_AB02 0 475450
mcs30_m3Dr4_s30_AB03 0 234390
mcs30_m3Dr4_s30_AB04 0 393061
mcs30_m3Dr4_s30_AB05 0 1000000
mcs30_m3Dr4_s30_AB06 0 162673
mcs30_m3Dr4_s30_AB07 0 960431
mcs30_m3Dr4_s30_AB08 0 119551
mcs30_m3Dr4_s30_AB09 0 304295
mcs30_m3Dr4_s40_AB00 0 1000000
mcs30_m3Dr4_s40_AB01 0 1000000
mcs30_m3Dr4_s40_AB02 0 1000000
mcs30_m3Dr4_s40_AB03 0 1000000
mcs30_m3Dr4_s40_AB04 0 1000000
mcs30_m3Dr4_s40_AB05 0 1000000
mcs30_m3Dr4_s40_AB06 0 1000000
mcs30_m3Dr4_s40_AB07 0 1000000
mcs30_m3Dr4_s40_AB08 0 1000001
mcs30_m3Dr4_s40_AB09 0 1000000
mcs30_m3Dr6_s25_AB00 0 17054
mcs30_m3Dr6_s25_AB01 0 12540
mcs30_m3Dr6_s25_AB02 0 6882
mcs30_m3Dr6_s25_AB03 0 8708
mcs30_m3Dr6_s25_AB04 0 7102
mcs30_m3Dr6_s25_AB05 0 5144
mcs30_m3Dr6_s25_AB06 0 6149
mcs30_m3Dr6_s25_AB07 0 4299
mcs30_m3Dr6_s25_AB08 0 12761
mcs30_m3Dr6_s25_AB09 0 15374
mcs30_m3Dr6_s30_AB00 0 257419
mcs30_m3Dr6_s30_AB01 0 793747
mcs30_m3Dr6_s30_AB02 0 62828
mcs30_m3Dr6_s30_AB03 0 300515
mcs30_m3Dr6_s30_AB04 0 438645
mcs30_m3Dr6_s30_AB05 0 571951
mcs30_m3Dr6_s30_AB06 0 497119
mcs30_m3Dr6_s30_AB07 0 419781
mcs30_m3Dr6_s30_AB08 0 145371
mcs30_m3Dr6_s30_AB09 0 418920
mcs30_m3Dr6_s40_AB00 0 1000000
mcs30_m3Dr6_s40_AB01 0 1000000
mcs30_m3Dr6_s40_AB02 0 1000000
mcs30_m3Dr6_s40_AB03 0 1000000
mcs30_m3Dr6_s40_AB04 0 1000000
mcs30_m3Dr6_s40_AB05 0 1000000
mcs30_m3Dr6_s40_AB06 0 1000000
mcs30_m3Dr6_s40_AB07 0 1000000
mcs30_m3Dr6_s40_AB08 0 1000000
mcs30_m3Dr6_s40_AB09 0 1000000
mcs30_m4D_s50_AB00 0 1000001
mcs30_m4D_s50_AB01 0 1000001
mcs30_m4D_s50_AB02 0 1000001
mcs30_m4D_s50_AB03 0 1000001
mcs30_m4D_s50_AB04 0 1000001
mcs30_m4D_s50_AB05 0 1000001
mcs30_m4D_s50_AB06 0 1000001
mcs30_m4D_s50_AB07 0 1000001
mcs30_m4D_s50_AB08 0 1000001
mcs30_m4D_s50_AB09 0 1000001
mcs30_m4Dr2_s50_AB00 0 1000001
mcs30_m4Dr2_s50_AB01 0 1000000
mcs30_m4Dr2_s50_AB02 0 1000001
mcs30_m4Dr2_s50_AB03 0 1000001
mcs30_m4Dr2_s50_AB04 0 1000000
mcs30_m4Dr2_s50_AB05 0 1000001
mcs30_m4Dr2_s50_AB06 0 1000001
mcs30_m4Dr2_s50_AB07 0 1000001
mcs30_m4Dr2_s50_AB08 0 1000001
mcs30_m4Dr2_s50_AB09 0 1000000
mcs30_m4Dr4_s50_AB00 0 1000000
mcs30_m4Dr4_s50_AB01 0 1000001
mcs30_m4Dr4_s50_AB02 0 1000001
mcs30_m4Dr4_s50_AB03 0 1000001
mcs30_m4Dr4_s50_AB04 0 1000001
mcs30_m4Dr4_s50_AB05 0 1000000
mcs30_m4Dr4_s50_AB06 0 1000001
mcs30_m4Dr4_s50_AB07 0 1000001
mcs30_m4Dr4_s50_AB08 0 1000001
mcs30_m4Dr4_s50_AB09 0 1000001
mcs30_m4Dr6_s50_AB00 0 1000001
mcs30_m4Dr6_s50_AB01 0 1000001
mcs30_m4Dr6_s50_AB02 0 1000001
mcs30_m4Dr6_s50_AB03 0 1000001
mcs30_m4Dr6_s50_AB04 0 1000001
mcs30_m4Dr6_s50_AB05 0 1000001
mcs30_m4Dr6_s50_AB06 0 1000000
mcs30_m4Dr6_s50_AB07 0 1000001
mcs30_m4Dr6_s50_AB08 0 1000001
mcs30_m4Dr6_s50_AB09 0 1000000
mcs30_r005_s20_AB00 0 50
mcs30_r005_s20_AB01 0 1527
mcs30_r005_s20_AB02 0 111
mcs30_r005_s20_AB03 0 259
mcs30_r005_s20_AB04 0 55
mcs30_r005_s20_AB05 0 28
mcs30_r005_s20_AB06 0 62
mcs30_r005_s20_AB07 0 55
mcs30_r005_s20_AB08 0 92
mcs30_r005_s20_AB09 0 30
mcs30_r005_s25_AB00 0 19679
mcs30_r005_s25_AB01 0 5454
mcs30_r005_s25_AB02 0 1374
mcs30_r005_s25_AB03 0 13742
mcs30_r005_s25_AB04 0 15719
mcs30_r005_s25_AB05 0 6578
mcs30_r005_s25_AB06 0 13282
mcs30_r005_s25_AB07 0 746
mcs30_r005_s25_AB08 0 32809
mcs30_r005_s25_AB09 0 1379
mcs30_r005_s30_AB00 0 105270
mcs30_r005_s30_AB01 0 332049
mcs30_r005_s30_AB02 0 1000000
mcs30_r005_s30_AB03 0 1000000
mcs30_r005_s30_AB04 0 271570
mcs30_r005_s30_AB05 0 243966
mcs30_r005_s30_AB06 0 215009
mcs30_r005_s30_AB07 0 618317
mcs30_r005_s30_AB08 0 666375
mcs30_r005_s30_AB09 0 747952
mcs30_r005_s35_AB00 0 1000000
mcs30_r005_s35_AB01 0 1000000
mcs30_r005_s35_AB02 0 1000000
mcs30_r005_s35_AB03 0 1000000
mcs30_r005_s35_AB04 0 1000000
mcs30_r005_s35_AB05 0 1000000
mcs30_r005_s35_AB06 0 1000000
mcs30_r005_s35_AB07 0 1000000
mcs30_r005_s35_AB08 0 1000000
mcs30_r005_s35_AB09 0 1000000
mcs30_r005_s40_AB00 0 1000000
mcs30_r005_s40_AB01 0 1000000
mcs30_r005_s40_AB02 0 1000000
mcs30_r005_s40_AB03 0 1000001
mcs30_r005_s40_AB04 0 1000000
mcs30_r005_s40_AB05 0 1000000
mcs30_r005_s40_AB06 0 1000000
mcs30_r005_s40_AB07 0 1000000
mcs30_r005_s40_AB08 0 1000000
mcs30_r005_s40_AB09 0 1000000
mcs30_r005_s50_AB00 0 1000001
mcs30_r005_s50_AB01 0 1000000
mcs30_r005_s50_AB02 0 1000000
mcs30_r005_s50_AB03 0 1000000
mcs30_r005_s50_AB04 0 1000000
mcs30_r005_s50_AB05 0 1000001
mcs30_r005_s50_AB06 0 1000001
mcs30_r005_s50_AB07 0 1000000
mcs30_r005_s50_AB08 0 1000001
mcs30_r005_s50_AB09 0 1000001
mcs30_r01_s10_AB00 0 1
mcs30_r01_s10_AB01 0 1
mcs30_r01_s10_AB02 0 2
mcs30_r01_s10_AB03 0 2
mcs30_r01_s10_AB04 0 1
mcs30_r01_s10_AB05 0 1
mcs30_r01_s10_AB06 0 2
mcs30_r01_s10_AB07 0 1
mcs30_r01_s10_AB08 0 1
mcs30_r01_s10_AB09 0 1
mcs30_r01_s15_AB00 0 13
mcs30_r01_s15_AB01 0 13
mcs30_r01_s15_AB02 0 8
mcs30_r01_s15_AB03 0 11
mcs30_r01_s15_AB04 0 10
mcs30_r01_s15_AB05 0 10
mcs30_r01_s15_AB06 0 7
mcs30_r01_s15_AB07 0 9
mcs30_r01_s15_AB08 0 8
mcs30_r01_s15_AB09 0 10
mcs30_r01_s20_AB00 0 286
mcs30_r01_s20_AB01 0 205
mcs30_r01_s20_AB02 0 72
mcs30_r01_s20_AB03 0 186
mcs30_r01_s20_AB04 0 135
mcs30_r01_s20_AB05 0 89
mcs30_r01_s20_AB06 0 183
mcs30_r01_s20_AB07 0 280
mcs30_r01_s20_AB08 0 225
mcs30_r01_s20_AB09 0 172
mcs30_r01_s25_AB00 0 14992
mcs30_r01_s25_AB01 0 9304
mcs30_r01_s25_AB02 0 11934
mcs30_r01_s25_AB03 0 7399
mcs30_r01_s25_AB04 0 16511
mcs30_r01_s25_AB05 0 18660
mcs30_r01_s25_AB06 0 10346
mcs30_r01_s25_AB07 0 7178
mcs30_r01_s25_AB08 0 14061
mcs30_r01_s25_AB09 0 12582
mcs30_r01_s30_AB00 0 418881
mcs30_r01_s30_AB01 0 329159
mcs30_r01_s30_AB02 0 241033
mcs30_r01_s30_AB03 0 233171
mcs30_r01_s30_AB04 0 280757
mcs30_r01_s30_AB05 0 469558
mcs30_r01_s30_AB06 0 352250
mcs30_r01_s30_AB07 0 508989
mcs30_r01_s30_AB08 0 305375
mcs30_r01_s30_AB09 0 362488
mcs30_r01_s35_AB00 0 1000000
mcs30_r01_s35_AB01 0 1000000
mcs30_r01_s35_AB02 0 1000000
mcs30_r01_s35_AB03 0 1000000
mcs30_r01_s35_AB04 0 1000000
mcs30_r01_s35_AB05 0 1000000
mcs30_r01_s35_AB06 0 1000000
mcs30_r01_s35_AB07 0 1000000
mcs30_r01_s35_AB08 0 1000000
mcs30_r01_s35_AB09 0 1000000
mcs30_r01_s40_AB00 0 1000001
mcs30_r01_s40_AB01 0 1000000
mcs30_r01_s40_AB02 0 1000001
mcs30_r01_s40_AB03 0 1000000
mcs30_r01_s40_AB04 0 1000000
mcs30_r01_s40_AB05 0 1000000
mcs30_r01_s40_AB06 0 1000000
mcs30_r01_s40_AB07 0 1000000
mcs30_r01_s40_AB08 0 1000000
mcs30_r01_s40_AB09 0 1000000
mcs30_r01_s50_AB00 0 1000000
mcs30_r01_s50_AB01 0 1000001
mcs30_r01_s50_AB02 0 1000000
mcs30_r01_s50_AB03 0 1000000
mcs30_r01_s50_AB04 0 1000001
mcs30_r01_s50_AB05 0 1000000
mcs30_r01_s50_AB06 0 1000001
mcs30_r01_s50_AB07 0 1000000
mcs30_r01_s50_AB08 0 1000001
mcs30_r01_s50_AB09 0 1000000
mcs30_r02_s10_AB00 0 1
mcs30_r02_s10_AB01 0 1
mcs30_r02_s10_AB02 0 1
mcs30_r02_s10_AB03 0 1
mcs30_r02_s10_AB04 0 1
mcs30_r02_s10_AB05 0 1
mcs30_r02_s10_AB06 0 1
mcs30_r02_s10_AB07 0 1
mcs30_r02_s10_AB08 0 1
mcs30_r02_s10_AB09 0 1
mcs30_r02_s15_AB00 0 9
mcs30_r02_s15_AB01 0 10
mcs30_r02_s15_AB02 0 9
mcs30_r02_s15_AB03 0 10
mcs30_r02_s15_AB04 0 10
mcs30_r02_s15_AB05 0 10
mcs30_r02_s15_AB06 0 7
mcs30_r02_s15_AB07 0 7
mcs30_r02_s15_AB08 0 8
mcs30_r02_s15_AB09 0 7
mcs30_r02_s20_AB00 0 80
mcs30_r02_s20_AB01 0 93
mcs30_r02_s20_AB02 0 55
mcs30_r02_s20_AB03 0 94
mcs30_r02_s20_AB04 0 59
mcs30_r02_s20_AB05 0 95
mcs30_r02_s20_AB06 0 52
mcs30_r02_s20_AB07 0 101
mcs30_r02_s20_AB08 0 94
mcs30_r02_s20_AB09 0 110
mcs30_r02_s25_AB00 0 1380
mcs30_r02_s25_AB01 0 2012
mcs30_r02_s25_AB02 0 2135
mcs30_r02_s25_AB03 0 1565
mcs30_r02_s25_AB04 0 1876
mcs30_r02_s25_AB05 0 1735
mcs30_r02_s25_AB06 0 2089
mcs30_r02_s25_AB07 0 1591
mcs30_r02_s25_AB08 0 1919
mcs30_r02_s25_AB09 0 2089
mcs30_r02_s30_AB00 0 26431
mcs30_r02_s30_AB01 0 31730
mcs30_r02_s30_AB02 0 16235
mcs30_r02_s30_AB03 0 32279
mcs30_r02_s30_AB04 0 22463
mcs30_r02_s30_AB05 0 43915
mcs30_r02_s30_AB06 0 18003
mcs30_r02_s30_AB07 0 23224
mcs30_r02_s30_AB08 0 32817
mcs30_r02_s30_AB09 0 31826
mcs30_r02_s35_AB00 0 239843
mcs30_r02_s35_AB01 0 463959
mcs30_r02_s35_AB02 0 263163
mcs30_r02_s35_AB03 0 495341
mcs30_r02_s35_AB04 0 245608
mcs30_r02_s35_AB05 0 373829
mcs30_r02_s35_AB06 0 461859
mcs30_r02_s35_AB07 0 291593
mcs30_r02_s35_AB08 0 483777
mcs30_r02_s35_AB09 0 342646
mcs30_r02_s40_AB00 0 1000000
mcs30_r02_s40_AB01 0 1000000
mcs30_r02_s40_AB02 0 1000000
mcs30_r02_s40_AB03 0 1000000
mcs30_r02_s40_AB04 0 1000000
mcs30_r02_s40_AB05 0 1000000
mcs30_r02_s40_AB06 0 1000000
mcs30_r02_s40_AB07 0 1000000
mcs30_r02_s40_AB08 0 1000000
mcs30_r02_s40_AB09 0 1000000
mcs30_r02_s50_AB00 0 1000000
mcs30_r02_s50_AB01 0 1000000
mcs30_r02_s50_AB02 0 1000000
mcs30_r02_s50_AB03 0 1000000
mcs30_r02_s50_AB04 0 1000000
mcs30_r02_s50_AB05 0 1000000
mcs30_r02_s50_AB06 0 1000001
mcs30_r02_s50_AB07 0 1000000
mcs30_r02_s50_AB08 0 1000000
mcs30_r02_s50_AB09 0 1000001
mcs50_b03_s10_AB00 0 1
mcs50_b03_s10_AB01 0 1
mcs50_b03_s10_AB02 0 1
mcs50_b03_s10_AB03 0 1
mcs50_b03_s10_AB04 0 1
mcs50_b03_s10_AB05 0 1
mcs50_b03_s10_AB06 0 1
mcs50_b03_s10_AB07 0 1
mcs50_b03_s10_AB08 0 1
mcs50_b03_s10_AB09 0 1
mcs50_b03_s15_AB00 0 8
mcs50_b03_s15_AB01 0 9
mcs50_b03_s15_AB02 0 7
mcs50_b03_s15_AB03 0 7
mcs50_b03_s15_AB04 0 7
mcs50_b03_s15_AB05 0 7
mcs50_b03_s15_AB06 0 7
mcs50_b03_s15_AB07 0 11
mcs50_b03_s15_AB08 0 10
mcs50_b03_s15_AB09 0 11
mcs50_b03_s20_AB00 0 190
mcs50_b03_s20_AB01 0 111
mcs50_b03_s20_AB02 0 587
mcs50_b03_s20_AB03 0 92
mcs50_b03_s20_AB04 0 166
mcs50_b03_s20_AB05 0 108
mcs50_b03_s20_AB06 0 247
mcs50_b03_s20_AB07 0 112
mcs50_b03_s20_AB08 0 152
mcs50_b03_s20_AB09 0 43
mcs50_b03_s25_AB00 0 16390
mcs50_b03_s25_AB01 0 13014
mcs50_b03_s25_AB02 0 11327
mcs50_b03_s25_AB03 0 17627
mcs50_b03_s25_AB04 0 3056
mcs50_b03_s25_AB05 0 3038
mcs50_b03_s25_AB06 0 2788
mcs50_b03_s25_AB07 0 17691
mcs50_b03_s25_AB08 0 5626
mcs50_b03_s25_AB09 0 7016
mcs50_b03_s30_AB00 0 356776
mcs50_b03_s30_AB01 0 30795
mcs50_b03_s30_AB02 0 75202
mcs50_b03_s30_AB03 0 206005
mcs50_b03_s30_AB04 0 15313
mcs50_b03_s30_AB05 0 241044
mcs50_b03_s30_AB06 0 282144
mcs50_b03_s30_AB07 0 340143
mcs50_b03_s30_AB08 0 399977
mcs50_b03_s30_AB09 0 324462
mcs50_b03_s35_AB00 0 1000000
mcs50_b03_s35_AB01 0 1000000
mcs50_b03_s35_AB02 0 1000000
mcs50_b03_s35_AB03 0 1000000
mcs50_b03_s35_AB04 0 1000000
mcs50_b03_s35_AB05 0 1000000
mcs50_b03_s35_AB06 0 1000000
mcs50_b03_s35_AB07 0 1000000
mcs50_b03_s35_AB08 0 1000000
mcs50_b03_s35_AB09 0 1000000
mcs50_b03_s40_AB00 0 1000000
mcs50_b03_s40_AB01 0 1000000
mcs50_b03_s40_AB02 0 1000000
mcs50_b03_s40_AB03 0 1000000
mcs50_b03_s40_AB04 0 1000001
mcs50_b03_s40_AB05 0 1000001
mcs50_b03_s40_AB06 0 1000000
mcs50_b03_s40_AB07 0 1000000
mcs50_b03_s40_AB08 0 1000000
mcs50_b03_s40_AB09 0 1000000
mcs50_b03_s50_AB00 0 1000001
mcs50_b03_s50_AB01 0 1000001
mcs50_b03_s50_AB02 0 1000000
mcs50_b03_s50_AB03 0 1000000
mcs50_b03_s50_AB04 0 1000001
mcs50_b03_s50_AB05 0 1000001
mcs50_b03_s50_AB06 0 1000001
mcs50_b03_s50_AB07 0 1000001
mcs50_b03_s50_AB08 0 1000001
mcs50_b03_s50_AB09 0 1000001
mcs50_b03m_s10_AB00 0 2
mcs50_b03m_s10_AB01 0 1
mcs50_b03m_s10_AB02 0 2
mcs50_b03m_s10_AB03 0 1
mcs50_b03m_s10_AB04 0 1
mcs50_b03m_s10_AB05 0 1
mcs50_b03m_s10_AB06 0 1
mcs50_b03m_s10_AB07 0 1
mcs50_b03m_s10_AB08 0 1
mcs50_b03m_s10_AB09 0 1
mcs50_b03m_s15_AB00 0 10
mcs50_b03m_s15_AB01 0 10
mcs50_b03m_s15_AB02 0 11
mcs50_b03m_s15_AB03 0 7
mcs50_b03m_s15_AB04 0 11
mcs50_b03m_s15_AB05 0 9
mcs50_b03m_s15_AB06 0 11
mcs50_b03m_s15_AB07 0 10
mcs50_b03m_s15_AB08 0 14
mcs50_b03m_s15_AB09 0 10
mcs50_b03m_s20_AB00 0 28
mcs50_b03m_s20_AB01 0 125
mcs50_b03m_s20_AB02 0 107
mcs50_b03m_s20_AB03 0 91
mcs50_b03m_s20_AB04 0 233
mcs50_b03m_s20_AB05 0 50
mcs50_b03m_s20_AB06 0 114
mcs50_b03m_s20_AB07 0 73
mcs50_b03m_s20_AB08 0 71
mcs50_b03m_s20_AB09 0 63
mcs50_b03m_s25_AB00 0 1928
mcs50_b03m_s25_AB01 0 5825
mcs50_b03m_s25_AB02 0 4653
mcs50_b03m_s25_AB03 0 9740
mcs50_b03m_s25_AB04 0 31945
mcs50_b03m_s25_AB05 0 912
mcs50_b03m_s25_AB06 0 4246
mcs50_b03m_s25_AB07 0 1618
mcs50_b03m_s25_AB08 0 9142
mcs50_b03m_s25_AB09 0 8318
mcs50_b03m_s30_AB00 0 363447
mcs50_b03m_s30_AB01 0 1000000
mcs50_b03m_s30_AB02 0 321002
mcs50_b03m_s30_AB03 0 352207
mcs50_b03m_s30_AB04 0 157342
mcs50_b03m_s30_AB05 0 1000001
mcs50_b03m_s30_AB06 0 30155
mcs50_b03m_s30_AB07 0 327705
mcs50_b03m_s30_AB08 0 636009
mcs50_b03m_s30_AB09 0 617674
mcs50_b03m_s35_AB00 0 1000000
mcs50_b03m_s35_AB01 0 1000000
mcs50_b03m_s35_AB02 0 1000000
mcs50_b03m_s35_AB03 0 1000001
mcs50_b03m_s35_AB04 0 1000000
mcs50_b03m_s35_AB05 0 1000000
mcs50_b03m_s35_AB06 0 1000000
mcs50_b03m_s35_AB07 0 1000000
mcs50_b03m_s35_AB08 0 1000000
mcs50_b03m_s35_AB09 0 1000000
mcs50_b03m_s40_AB00 0 1000001
mcs50_b03m_s40_AB01 0 1000000
mcs50_b03m_s40_AB02 0 1000000
mcs50_b03m_s40_AB03 0 1000000
mcs50_b03m_s40_AB04 0 1000000
mcs50_b03m_s40_AB05 0 1000001
mcs50_b03m_s40_AB06 0 1000000
mcs50_b03m_s40_AB07 0 1000001
mcs50_b03m_s40_AB08 0 1000000
mcs50_b03m_s40_AB09 0 1000000
mcs50_b03m_s50_AB00 0 1000001
mcs50_b03m_s50_AB01 0 1000001
mcs50_b03m_s50_AB02 0 1000000
mcs50_b03m_s50_AB03 0 1000001
mcs50_b03m_s50_AB04 0 1000001
mcs50_b03m_s50_AB05 0 1000000
mcs50_b03m_s50_AB06 0 1000001
mcs50_b03m_s50_AB07 0 1000001
mcs50_b03m_s50_AB08 0 1000001
mcs50_b03m_s50_AB09 0 1000001
mcs50_b06_s15_AB00 0 9
mcs50_b06_s15_AB01 0 10
mcs50_b06_s15_AB02 0 8
mcs50_b06_s15_AB03 0 13
mcs50_b06_s15_AB04 0 8
mcs50_b06_s15_AB05 0 10
mcs50_b06_s15_AB06 0 7
mcs50_b06_s15_AB07 0 8
mcs50_b06_s15_AB08 0 9
mcs50_b06_s15_AB09 0 7
mcs50_b06_s20_AB00 0 50
mcs50_b06_s20_AB01 0 65
mcs50_b06_s20_AB02 0 60
mcs50_b06_s20_AB03 0 58
mcs50_b06_s20_AB04 0 94
mcs50_b06_s20_AB05 0 50
mcs50_b06_s20_AB06 0 36
mcs50_b06_s20_AB07 0 58
mcs50_b06_s20_AB08 0 68
mcs50_b06_s20_AB09 0 57
mcs50_b06_s25_AB00 0 2591
mcs50_b06_s25_AB01 0 2320
mcs50_b06_s25_AB02 0 3212
mcs50_b06_s25_AB03 0 1386
mcs50_b06_s25_AB04 0 2493
mcs50_b06_s25_AB05 0 3641
mcs50_b06_s25_AB06 0 2578
mcs50_b06_s25_AB07 0 1682
mcs50_b06_s25_AB08 0 2548
mcs50_b06_s25_AB09 0 1757
mcs50_b06_s30_AB00 0 69805
mcs50_b06_s30_AB01 0 60661
mcs50_b06_s30_AB02 0 74267
mcs50_b06_s30_AB03 0 69201
mcs50_b06_s30_AB04 0 57548
mcs50_b06_s30_AB05 0 66876
mcs50_b06_s30_AB06 0 49887
mcs50_b06_s30_AB07 0 121357
mcs50_b06_s30_AB08 0 23495
mcs50_b06_s30_AB09 0 35649
mcs50_b06_s35_AB00 0 1000000
mcs50_b06_s35_AB01 0 1000000
mcs50_b06_s35_AB02 0 1000000
mcs50_b06_s35_AB03 0 1000000
mcs50_b06_s35_AB04 0 1000000
mcs50_b06_s35_AB05 0 1000001
mcs50_b06_s35_AB06 0 1000000
mcs50_b06_s35_AB07 0 1000000
mcs50_b06_s35_AB08 0 1000000
mcs50_b06_s35_AB09 0 1000000
mcs50_b06_s40_AB00 0 1000001
mcs50_b06_s40_AB01 0 1000000
mcs50_b06_s40_AB02 0 1000001
mcs50_b06_s40_AB03 0 1000000
mcs50_b06_s40_AB04 0 1000000
mcs50_b06_s40_AB05 0 1000000
mcs50_b06_s40_AB06 0 1000001
mcs50_b06_s40_AB07 0 1000000
mcs50_b06_s40_AB08 0 1000000
mcs50_b06_s40_AB09 0 1000000
mcs50_b06_s50_AB00 0 1000000
mcs50_b06_s50_AB01 0 1000001
mcs50_b06_s50_AB02 0 1000001
mcs50_b06_s50_AB03 0 1000000
mcs50_b06_s50_AB04 0 1000001
mcs50_b06_s50_AB05 0 1000001
mcs50_b06_s50_AB06 0 1000001
mcs50_b06_s50_AB07 0 1000001
mcs50_b06_s50_AB08 0 1000001
mcs50_b06_s50_AB09 0 1000000
mcs50_b06m_s15_AB00 0 7
mcs50_b06m_s15_AB01 0 9
mcs50_b06m_s15_AB02 0 7
mcs50_b06m_s15_AB03 0 6
mcs50_b06m_s15_AB04 0 7
mcs50_b06m_s15_AB05 0 9
mcs50_b06m_s15_AB06 0 7
mcs50_b06m_s15_AB07 0 7
mcs50_b06m_s15_AB08 0 7
mcs50_b06m_s15_AB09 0 7
mcs50_b06m_s20_AB00 0 77
mcs50_b06m_s20_AB01 0 73
mcs50_b06m_s20_AB02 0 83
mcs50_b06m_s20_AB03 0 91
mcs50_b06m_s20_AB04 0 100
mcs50_b06m_s20_AB05 0 90
mcs50_b06m_s20_AB06 0 104
mcs50_b06m_s20_AB07 0 59
mcs50_b06m_s20_AB08 0 57
mcs50_b06m_s20_AB09 0 49
mcs50_b06m_s25_AB00 0 4970
mcs50_b06m_s25_AB01 0 4015
mcs50_b06m_s25_AB02 0 4872
mcs50_b06m_s25_AB03 0 1675
mcs50_b06m_s25_AB04 0 8317
mcs50_b06m_s25_AB05 0 5391
mcs50_b06m_s25_AB06 0 3802
mcs50_b06m_s25_AB07 0 4755
mcs50_b06m_s25_AB08 0 9922
mcs50_b06m_s25_AB09 0 3260
mcs50_b06m_s30_AB00 0 209794
mcs50_b06m_s30_AB01 0 160407
mcs50_b06m_s30_AB02 0 266410
mcs50_b06m_s30_AB03 0 457472
mcs50_b06m_s30_AB04 0 149569
mcs50_b06m_s30_AB05 0 42912
mcs50_b06m_s30_AB06 0 86833
mcs50_b06m_s30_AB07 0 114187
mcs50_b06m_s30_AB08 0 72692
mcs50_b06m_s30_AB09 0 128937
mcs50_b06m_s35_AB00 0 1000000
mcs50_b06m_s35_AB01 0 1000000
mcs50_b06m_s35_AB02 0 1000000
mcs50_b06m_s35_AB03 0 1000000
