instance clique cp-fc james-cpp-max
mcs90_b03_s25_AB05 144 460.000000 756
mcs90_b03_s25_AB06 128 1067.000000 759
mcs90_b03_s25_AB07 54 864.000000 65
mcs90_b03_s25_AB08 141 1776.000000 81
mcs90_b03_s25_AB09 906 113.000000 48
mcs90_b03_s30_AB00 26 155.000000 119
mcs90_b03_s30_AB01 26 218.000000 176
mcs90_b03_s30_AB02 26 76.000000 54
mcs90_b03_s30_AB03 64 124.000000 53
mcs90_b03_s30_AB04 26 192.000000 175
mcs90_b03_s30_AB05 26 419.000000 410
mcs90_b03_s30_AB06 26 509.000000 61
mcs90_b03_s30_AB07 26 185.000000 53
mcs90_b03_s30_AB08 26 133.000000 148
mcs90_b03_s30_AB09 26 113.000000 127
mcs90_b03_s35_AB00 30 799.000000 63
mcs90_b03_s35_AB01 72 674.000000 176
mcs90_b03_s35_AB02 30 103.000000 63
mcs90_b03_s35_AB03 30 552.000000 62
mcs90_b03_s35_AB04 34 4881.000000 238
mcs90_b03_s35_AB05 30 3295.000000 1000
mcs90_b03_s35_AB06 31 636.000000 2229
mcs90_b03_s35_AB07 237 285.000000 173
mcs90_b03_s35_AB08 80 147.000000 62
mcs90_b03_s35_AB09 31 993.000000 597
mcs90_b03_s40_AB00 43 307.000000 137
mcs90_b03_s40_AB01 76 250.000000 163
mcs90_b03_s40_AB02 40 28513.000000 549
mcs90_b03_s40_AB03 145 582.000000 295
mcs90_b03_s40_AB04 36 204.000000 140
mcs90_b03_s40_AB05 151 294.000000 99
mcs90_b03_s40_AB06 120 1822.000000 779
mcs90_b03_s40_AB07 36 398.000000 203
mcs90_b03_s40_AB08 36 232.000000 260
mcs90_b03_s40_AB09 135 176.000000 73
mcs90_b03m_s10_AB00 22 43.000000 26
mcs90_b03m_s10_AB01 16 48.000000 25
mcs90_b03m_s10_AB02 18 58.000000 71
mcs90_b03m_s10_AB03 13 42.000000 25
mcs90_b03m_s10_AB04 28 102.000000 23
mcs90_b03m_s10_AB05 8 33.000000 20
mcs90_b03m_s10_AB06 12 59.000000 30
mcs90_b03m_s10_AB07 12 48.000000 98
mcs90_b03m_s10_AB08 18 81.000000 57
mcs90_b03m_s10_AB09 8 29.000000 56
mcs90_b03m_s15_AB00 45 135.000000 34
mcs90_b03m_s15_AB01 88 125.000000 45
mcs90_b03m_s15_AB02 62 228.000000 190
mcs90_b03m_s15_AB03 21 134.000000 31
mcs90_b03m_s15_AB04 63 274.000000 175
mcs90_b03m_s15_AB05 21 377.000000 241
mcs90_b03m_s15_AB06 57 180.000000 73
mcs90_b03m_s15_AB07 177 285.000000 128
mcs90_b03m_s15_AB08 80 110.000000 89
mcs90_b03m_s15_AB09 36 157.000000 78
mcs90_b03m_s20_AB00 18 77.000000 196
mcs90_b03m_s20_AB01 17 160.000000 160
mcs90_b03m_s20_AB02 18 125.000000 60
mcs90_b03m_s20_AB03 20 59.000000 40
mcs90_b03m_s20_AB04 18 134.000000 40
mcs90_b03m_s20_AB05 18 129.000000 51
mcs90_b03m_s20_AB06 18 96.000000 38
mcs90_b03m_s20_AB07 31 74.000000 95
mcs90_b03m_s20_AB08 18 92.000000 40
mcs90_b03m_s20_AB09 18 54.000000 40
mcs90_b03m_s25_AB00 117 110.000000 58
mcs90_b03m_s25_AB01 25 206.000000 51
mcs90_b03m_s25_AB02 24 187.000000 143
mcs90_b03m_s25_AB03 25 234.000000 307
mcs90_b03m_s25_AB04 145 98.000000 55
mcs90_b03m_s25_AB05 22 101.000000 59
mcs90_b03m_s25_AB06 27 540.000000 141
mcs90_b03m_s25_AB07 61 125.000000 49
mcs90_b03m_s25_AB08 41 496.000000 151
mcs90_b03m_s25_AB09 65 76.000000 86
mcs90_b03m_s30_AB00 26 428.000000 82
mcs90_b03m_s30_AB01 26 129.000000 55
mcs90_b03m_s30_AB02 26 284.000000 96
mcs90_b03m_s30_AB03 26 189.000000 55
mcs90_b03m_s30_AB04 25 121.000000 52
mcs90_b03m_s30_AB05 26 142.000000 104
mcs90_b03m_s30_AB06 25 170.000000 305
mcs90_b03m_s30_AB07 26 210.000000 54
mcs90_b03m_s30_AB08 25 89.000000 93
mcs90_b03m_s30_AB09 33 166.000000 69
mcs90_b03m_s35_AB00 30 159.000000 97
mcs90_b03m_s35_AB01 30 236.000000 163
mcs90_b03m_s35_AB02 30 342.000000 205
mcs90_b03m_s35_AB03 35 392.000000 225
mcs90_b03m_s35_AB04 31 244.000000 127
mcs90_b03m_s35_AB05 37 1816.000000 453
mcs90_b03m_s35_AB06 76 415.000000 67
mcs90_b03m_s35_AB07 31 631.000000 612
mcs90_b03m_s35_AB08 55 1871.000000 191
mcs90_b03m_s35_AB09 40 397.000000 275
mcs90_b03m_s40_AB00 36 1135.000000 375
mcs90_b03m_s40_AB01 36 702.000000 501
mcs90_b03m_s40_AB02 36 286.000000 252
mcs90_b03m_s40_AB03 36 287.000000 76
mcs90_b03m_s40_AB04 36 723.000000 75
mcs90_b03m_s40_AB05 39 373.000000 190
mcs90_b03m_s40_AB06 36 196.000000 74
mcs90_b03m_s40_AB07 84 465.000000 232
mcs90_b03m_s40_AB08 36 130.000000 83
mcs90_b03m_s40_AB09 35 530.000000 169
mcs90_b06_s10_AB00 9 34.000000 45
mcs90_b06_s10_AB01 9 69.000000 43
mcs90_b06_s10_AB02 9 71.000000 62
mcs90_b06_s10_AB03 9 81.000000 41
mcs90_b06_s10_AB04 12 75.000000 41
mcs90_b06_s10_AB05 15 28.000000 20
mcs90_b06_s10_AB06 9 52.000000 44
mcs90_b06_s10_AB07 13 64.000000 44
mcs90_b06_s10_AB08 9 48.000000 38
mcs90_b06_s10_AB09 16 72.000000 57
mcs90_b06_s15_AB00 44 594.000000 418
mcs90_b06_s15_AB01 42 345.000000 143
mcs90_b06_s15_AB02 32 57.000000 104
mcs90_b06_s15_AB03 41 246.000000 43
mcs90_b06_s15_AB04 20 459.000000 250
mcs90_b06_s15_AB05 45 380.000000 34
mcs90_b06_s15_AB06 32 170.000000 43
mcs90_b06_s15_AB07 42 129.000000 44
mcs90_b06_s15_AB08 15 69.000000 91
mcs90_b06_s15_AB09 49 37.000000 143
mcs90_b06_s20_AB00 18 149.000000 98
mcs90_b06_s20_AB01 18 312.000000 179
mcs90_b06_s20_AB02 18 72.000000 39
mcs90_b06_s20_AB03 18 126.000000 170
mcs90_b06_s20_AB04 18 62.000000 39
mcs90_b06_s20_AB05 18 43.000000 156
mcs90_b06_s20_AB06 18 53.000000 41
mcs90_b06_s20_AB07 18 41.000000 41
mcs90_b06_s20_AB08 18 116.000000 39
mcs90_b06_s20_AB09 18 75.000000 97
mcs90_b06_s25_AB00 22 60.000000 271
mcs90_b06_s25_AB01 22 495.000000 621
mcs90_b06_s25_AB02 24 315.000000 54
mcs90_b06_s25_AB03 22 1303.000000 885
mcs90_b06_s25_AB04 22 170.000000 63
mcs90_b06_s25_AB05 22 528.000000 213
mcs90_b06_s25_AB06 22 77.000000 49
mcs90_b06_s25_AB07 22 101.000000 326
mcs90_b06_s25_AB08 24 87.000000 50
mcs90_b06_s25_AB09 23 153.000000 64
mcs90_b06_s30_AB00 27 95.000000 166
mcs90_b06_s30_AB01 27 78.000000 59
mcs90_b06_s30_AB02 27 352.000000 136
mcs90_b06_s30_AB03 27 73.000000 316
mcs90_b06_s30_AB04 27 157.000000 56
mcs90_b06_s30_AB05 27 159.000000 56
mcs90_b06_s30_AB06 27 67.000000 56
mcs90_b06_s30_AB07 27 70.000000 56
mcs90_b06_s30_AB08 27 85.000000 57
mcs90_b06_s30_AB09 27 75.000000 55
mcs90_b06_s35_AB00 31 135.000000 65
mcs90_b06_s35_AB01 31 182.000000 64
mcs90_b06_s35_AB02 31 291.000000 73
mcs90_b06_s35_AB03 31 128.000000 81
mcs90_b06_s35_AB04 31 177.000000 64
mcs90_b06_s35_AB05 31 107.000000 69
mcs90_b06_s35_AB06 31 619.000000 94
mcs90_b06_s35_AB07 31 152.000000 65
mcs90_b06_s35_AB08 31 100.000000 172
mcs90_b06_s35_AB09 31 63.000000 484
mcs90_b06_s40_AB00 36 514.000000 201
mcs90_b06_s40_AB01 36 572.000000 436
mcs90_b06_s40_AB02 36 124.000000 74
mcs90_b06_s40_AB03 36 4590.000000 523
mcs90_b06_s40_AB04 36 6545.000000 314
mcs90_b06_s40_AB05 36 146.000000 128
mcs90_b06_s40_AB06 36 976.000000 326
mcs90_b06_s40_AB07 36 104.000000 86
mcs90_b06_s40_AB08 36 1721.000000 74
mcs90_b06_s40_AB09 36 153.000000 267
mcs90_b06m_s10_AB00 9 34.000000 23
mcs90_b06m_s10_AB01 12 54.000000 26
mcs90_b06m_s10_AB02 15 35.000000 22
mcs90_b06m_s10_AB03 8 60.000000 32
mcs90_b06m_s10_AB04 13 40.000000 21
mcs90_b06m_s10_AB05 8 74.000000 50
mcs90_b06m_s10_AB06 9 69.000000 51
mcs90_b06m_s10_AB07 12 47.000000 37
mcs90_b06m_s10_AB08 9 87.000000 56
mcs90_b06m_s10_AB09 16 23.000000 20
mcs90_b06m_s15_AB00 18 54.000000 174
mcs90_b06m_s15_AB01 18 264.000000 40
mcs90_b06m_s15_AB02 20 59.000000 38
mcs90_b06m_s15_AB03 27 108.000000 238
mcs90_b06m_s15_AB04 37 46.000000 39
mcs90_b06m_s15_AB05 37 53.000000 40
mcs90_b06m_s15_AB06 101 240.000000 280
mcs90_b06m_s15_AB07 47 39.000000 116
mcs90_b06m_s15_AB08 29 84.000000 60
mcs90_b06m_s15_AB09 23 280.000000 37
mcs90_b06m_s20_AB00 17 78.000000 51
mcs90_b06m_s20_AB01 17 78.000000 41
mcs90_b06m_s20_AB02 18 60.000000 116
mcs90_b06m_s20_AB03 17 117.000000 55
mcs90_b06m_s20_AB04 18 71.000000 37
mcs90_b06m_s20_AB05 18 49.000000 47
mcs90_b06m_s20_AB06 18 59.000000 107
mcs90_b06m_s20_AB07 27 125.000000 99
mcs90_b06m_s20_AB08 17 93.000000 47
mcs90_b06m_s20_AB09 18 85.000000 47
mcs90_b06m_s25_AB00 21 73.000000 548
mcs90_b06m_s25_AB01 22 114.000000 225
mcs90_b06m_s25_AB02 22 60.000000 49
mcs90_b06m_s25_AB03 22 64.000000 48
mcs90_b06m_s25_AB04 34 773.000000 292
mcs90_b06m_s25_AB05 22 121.000000 49
mcs90_b06m_s25_AB06 22 80.000000 48
mcs90_b06m_s25_AB07 22 85.000000 47
mcs90_b06m_s25_AB08 22 72.000000 1016
mcs90_b06m_s25_AB09 23 125.000000 62
mcs90_b06m_s30_AB00 26 109.000000 53
mcs90_b06m_s30_AB01 26 79.000000 53
mcs90_b06m_s30_AB02 26 134.000000 166
mcs90_b06m_s30_AB03 27 99.000000 56
mcs90_b06m_s30_AB04 27 99.000000 75
mcs90_b06m_s30_AB05 25 338.000000 547
mcs90_b06m_s30_AB06 26 124.000000 54
mcs90_b06m_s30_AB07 26 97.000000 54
mcs90_b06m_s30_AB08 25 230.000000 178
mcs90_b06m_s30_AB09 27 114.000000 63
mcs90_b06m_s35_AB00 29 765.000000 290
mcs90_b06m_s35_AB01 28 421.000000 567
mcs90_b06m_s35_AB02 30 246.000000 398
mcs90_b06m_s35_AB03 31 111.000000 93
mcs90_b06m_s35_AB04 30 343.000000 139
mcs90_b06m_s35_AB05 34 124.000000 125
mcs90_b06m_s35_AB06 31 418.000000 65
mcs90_b06m_s35_AB07 30 146.000000 65
mcs90_b06m_s35_AB08 31 157.000000 137
mcs90_b06m_s35_AB09 31 124.000000 156
mcs90_b06m_s40_AB00 36 221.000000 103
mcs90_b06m_s40_AB01 36 176.000000 286
mcs90_b06m_s40_AB02 36 110.000000 74
mcs90_b06m_s40_AB03 34 485.000000 127
mcs90_b06m_s40_AB04 36 119.000000 75
mcs90_b06m_s40_AB05 36 233.000000 637
mcs90_b06m_s40_AB06 36 188.000000 297
mcs90_b06m_s40_AB07 35 103.000000 1349
mcs90_b06m_s40_AB08 36 113.000000 79
mcs90_b06m_s40_AB09 35 96.000000 615
mcs90_b09_s15_AB00 46 151.000000 194
mcs90_b09_s15_AB01 46 82.000000 126
mcs90_b09_s15_AB02 50 343.000000 117
mcs90_b09_s15_AB03 44 121.000000 111
mcs90_b09_s15_AB04 38 79.000000 250
mcs90_b09_s15_AB05 40 46.000000 56
mcs90_b09_s15_AB06 24 277.000000 180
mcs90_b09_s15_AB07 27 328.000000 160
mcs90_b09_s15_AB08 33 71.000000 59
mcs90_b09_s15_AB09 21 303.000000 325
mcs90_b09_s20_AB00 18 77.000000 38
mcs90_b09_s20_AB01 18 71.000000 40
mcs90_b09_s20_AB02 18 154.000000 160
mcs90_b09_s20_AB03 18 62.000000 103
mcs90_b09_s20_AB04 18 43.000000 38
mcs90_b09_s20_AB05 18 62.000000 39
mcs90_b09_s20_AB06 18 43.000000 40
mcs90_b09_s20_AB07 18 82.000000 38
mcs90_b09_s20_AB08 18 50.000000 71
mcs90_b09_s20_AB09 18 72.000000 92
mcs90_b09_s25_AB00 23 190.000000 137
mcs90_b09_s25_AB01 22 176.000000 141
mcs90_b09_s25_AB02 22 222.000000 99
mcs90_b09_s25_AB03 22 51.000000 47
mcs90_b09_s25_AB04 34 42.000000 389
mcs90_b09_s25_AB05 22 63.000000 47
mcs90_b09_s25_AB06 23 82.000000 51
mcs90_b09_s25_AB07 22 53.000000 53
mcs90_b09_s25_AB08 22 63.000000 48
mcs90_b09_s25_AB09 22 97.000000 157
mcs90_b09_s30_AB00 26 128.000000 73
mcs90_b09_s30_AB01 26 63.000000 54
mcs90_b09_s30_AB02 26 70.000000 61
mcs90_b09_s30_AB03 26 142.000000 54
mcs90_b09_s30_AB04 26 90.000000 91
mcs90_b09_s30_AB05 26 72.000000 94
mcs90_b09_s30_AB06 26 93.000000 59
mcs90_b09_s30_AB07 26 98.000000 53
mcs90_b09_s30_AB08 26 70.000000 54
mcs90_b09_s30_AB09 26 50.000000 53
mcs90_b09_s35_AB00 30 368.000000 260
mcs90_b09_s35_AB01 30 173.000000 157
mcs90_b09_s35_AB02 30 506.000000 62
mcs90_b09_s35_AB03 30 242.000000 105
mcs90_b09_s35_AB04 30 117.000000 70
mcs90_b09_s35_AB05 30 79.000000 67
mcs90_b09_s35_AB06 30 54.000000 61
mcs90_b09_s35_AB07 30 123.000000 79
mcs90_b09_s35_AB08 30 107.000000 283
mcs90_b09_s35_AB09 30 59.000000 341
mcs90_b09_s40_AB00 36 474.000000 837
mcs90_b09_s40_AB01 36 82.000000 371
mcs90_b09_s40_AB02 36 69.000000 74
mcs90_b09_s40_AB03 36 278.000000 76
mcs90_b09_s40_AB04 36 143.000000 74
mcs90_b09_s40_AB05 36 85.000000 73
mcs90_b09_s40_AB06 36 741.000000 543
mcs90_b09_s40_AB07 36 103.000000 146
mcs90_b09_s40_AB08 36 522.000000 480
mcs90_b09_s40_AB09 36 157.000000 73
mcs90_b09m_s15_AB00 42 126.000000 159
mcs90_b09m_s15_AB01 40 174.000000 120
mcs90_b09m_s15_AB02 38 354.000000 109
mcs90_b09m_s15_AB03 27 68.000000 170
mcs90_b09m_s15_AB04 71 542.000000 292
mcs90_b09m_s15_AB05 27 270.000000 190
mcs90_b09m_s15_AB06 61 390.000000 350
mcs90_b09m_s15_AB07 50 186.000000 120
mcs90_b09m_s15_AB08 35 121.000000 259
mcs90_b09m_s15_AB09 27 80.000000 77
mcs90_b09m_s20_AB00 18 51.000000 40
mcs90_b09m_s20_AB01 16 129.000000 111
mcs90_b09m_s20_AB02 16 119.000000 114
mcs90_b09m_s20_AB03 16 147.000000 66
mcs90_b09m_s20_AB04 17 107.000000 65
mcs90_b09m_s20_AB05 17 80.000000 38
mcs90_b09m_s20_AB06 17 77.000000 41
mcs90_b09m_s20_AB07 17 63.000000 39
mcs90_b09m_s20_AB08 16 105.000000 73
mcs90_b09m_s20_AB09 16 230.000000 79
mcs90_b09m_s25_AB00 22 68.000000 57
mcs90_b09m_s25_AB01 20 193.000000 104
mcs90_b09m_s25_AB02 22 79.000000 61
mcs90_b09m_s25_AB03 22 57.000000 317
mcs90_b09m_s25_AB04 21 160.000000 226
mcs90_b09m_s25_AB05 39 615.000000 358
mcs90_b09m_s25_AB06 22 150.000000 57
mcs90_b09m_s25_AB07 23 194.000000 79
mcs90_b09m_s25_AB08 22 78.000000 47
mcs90_b09m_s25_AB09 23 119.000000 65
mcs90_b09m_s30_AB00 23 244.000000 244
mcs90_b09m_s30_AB01 26 189.000000 326
mcs90_b09m_s30_AB02 24 314.000000 474
mcs90_b09m_s30_AB03 24 143.000000 199
mcs90_b09m_s30_AB04 24 155.000000 105
mcs90_b09m_s30_AB05 24 75.000000 57
mcs90_b09m_s30_AB06 24 403.000000 123
mcs90_b09m_s30_AB07 25 70.000000 52
mcs90_b09m_s30_AB08 24 156.000000 212
mcs90_b09m_s30_AB09 25 116.000000 63
mcs90_b09m_s35_AB00 28 206.000000 97
mcs90_b09m_s35_AB01 33 245.000000 123
mcs90_b09m_s35_AB02 29 94.000000 60
mcs90_b09m_s35_AB03 32 91.000000 67
mcs90_b09m_s35_AB04 29 272.000000 89
mcs90_b09m_s35_AB05 28 1000.000000 431
mcs90_b09m_s35_AB06 30 232.000000 100
mcs90_b09m_s35_AB07 29 155.000000 96
mcs90_b09m_s35_AB08 43 962.000000 989
mcs90_b09m_s35_AB09 29 129.000000 83
mcs90_b09m_s40_AB00 34 714.000000 887
mcs90_b09m_s40_AB01 36 77.000000 75
mcs90_b09m_s40_AB02 34 392.000000 233
mcs90_b09m_s40_AB03 35 174.000000 210
mcs90_b09m_s40_AB04 34 207.000000 127
mcs90_b09m_s40_AB05 36 83.000000 75
mcs90_b09m_s40_AB06 37 131.000000 269
mcs90_b09m_s40_AB07 33 205.000000 2080
mcs90_b09m_s40_AB08 35 152.000000 95
mcs90_b09m_s40_AB09 45 916.000000 301
mcs90_m2D_s10_AB00 9 39.000000 22
mcs90_m2D_s10_AB01 18 38.000000 22
mcs90_m2D_s10_AB02 9 44.000000 32
mcs90_m2D_s10_AB03 14 47.000000 23
mcs90_m2D_s10_AB04 15 35.000000 43
mcs90_m2D_s10_AB05 14 37.000000 21
mcs90_m2D_s10_AB06 14 50.000000 22
mcs90_m2D_s10_AB07 9 77.000000 49
mcs90_m2D_s10_AB08 14 28.000000 65
mcs90_m2D_s10_AB09 9 99.000000 23
mcs90_m2D_s20_AB00 16 85.000000 52
mcs90_m2D_s20_AB01 16 553.000000 170
mcs90_m2D_s20_AB02 17 159.000000 49
mcs90_m2D_s20_AB03 16 401.000000 53
mcs90_m2D_s20_AB04 16 130.000000 87
mcs90_m2D_s20_AB05 50 115.000000 108
mcs90_m2D_s20_AB06 29 474.000000 118
mcs90_m2D_s20_AB07 16 160.000000 78
mcs90_m2D_s20_AB08 27 1216.000000 296
mcs90_m2D_s20_AB09 18 753.000000 71
mcs90_m2D_s30_AB00 25 194.000000 51
mcs90_m2D_s30_AB01 25 420.000000 51
mcs90_m2D_s30_AB02 25 231.000000 231
mcs90_m2D_s30_AB03 25 100.000000 53
mcs90_m2D_s30_AB04 25 201.000000 165
mcs90_m2D_s30_AB05 25 443.000000 52
mcs90_m2D_s30_AB06 25 180.000000 51
mcs90_m2D_s30_AB07 26 372.000000 138
mcs90_m2D_s30_AB08 25 571.000000 97
mcs90_m2D_s30_AB09 25 211.000000 94
mcs90_m2D_s40_AB00 67 527.000000 95
mcs90_m2D_s40_AB01 102 130.000000 75
mcs90_m2D_s40_AB02 66 221.000000 85
mcs90_m2D_s40_AB03 36 520.000000 74
mcs90_m2D_s40_AB04 36 253.000000 91
mcs90_m2D_s40_AB05 67 251.000000 75
mcs90_m2D_s40_AB06 37 112.000000 74
mcs90_m2D_s40_AB07 36 345.000000 129
mcs90_m2D_s40_AB08 36 113.000000 82
mcs90_m2D_s40_AB09 36 289.000000 76
mcs90_m2Dr2_s10_AB00 9 84.000000 39
mcs90_m2Dr2_s10_AB01 20 49.000000 47
mcs90_m2Dr2_s10_AB02 15 84.000000 25
mcs90_m2Dr2_s10_AB03 10 33.000000 23
mcs90_m2Dr2_s10_AB04 17 78.000000 48
mcs90_m2Dr2_s10_AB05 9 34.000000 47
mcs90_m2Dr2_s10_AB06 15 59.000000 22
mcs90_m2Dr2_s10_AB07 15 36.000000 21
mcs90_m2Dr2_s10_AB08 14 86.000000 22
mcs90_m2Dr2_s10_AB09 15 38.000000 22
mcs90_m2Dr2_s20_AB00 17 95.000000 63
mcs90_m2Dr2_s20_AB01 20 163.000000 776
mcs90_m2Dr2_s20_AB02 79 212.000000 190
mcs90_m2Dr2_s20_AB03 16 104.000000 170
mcs90_m2Dr2_s20_AB04 21 263.000000 334
mcs90_m2Dr2_s20_AB05 17 164.000000 231
mcs90_m2Dr2_s20_AB06 16 157.000000 49
mcs90_m2Dr2_s20_AB07 19 73.000000 42
mcs90_m2Dr2_s20_AB08 30 136.000000 88
mcs90_m2Dr2_s20_AB09 16 105.000000 212
mcs90_m2Dr2_s30_AB00 45 300.000000 97
mcs90_m2Dr2_s30_AB01 45 241.000000 152
mcs90_m2Dr2_s30_AB02 25 185.000000 74
mcs90_m2Dr2_s30_AB03 25 132.000000 52
mcs90_m2Dr2_s30_AB04 25 155.000000 59
mcs90_m2Dr2_s30_AB05 26 220.000000 110
mcs90_m2Dr2_s30_AB06 25 392.000000 615
mcs90_m2Dr2_s30_AB07 27 176.000000 134
mcs90_m2Dr2_s30_AB08 26 152.000000 51
mcs90_m2Dr2_s30_AB09 26 360.000000 448
mcs90_m2Dr2_s40_AB00 105 246.000000 101
mcs90_m2Dr2_s40_AB01 36 310.000000 89
mcs90_m2Dr2_s40_AB02 40 99.000000 74
mcs90_m2Dr2_s40_AB03 229 369.000000 95
mcs90_m2Dr2_s40_AB04 38 118.000000 75
mcs90_m2Dr2_s40_AB05 36 261.000000 417
mcs90_m2Dr2_s40_AB06 35 350.000000 229
mcs90_m2Dr2_s40_AB07 36 114.000000 73
mcs90_m2Dr2_s40_AB08 36 336.000000 115
mcs90_m2Dr2_s40_AB09 36 272.000000 97
mcs90_m2Dr4_s10_AB00 14 40.000000 52
mcs90_m2Dr4_s10_AB01 9 42.000000 21
mcs90_m2Dr4_s10_AB02 9 26.000000 35
mcs90_m2Dr4_s10_AB03 10 38.000000 22
mcs90_m2Dr4_s10_AB04 15 36.000000 59
mcs90_m2Dr4_s10_AB05 9 62.000000 30
mcs90_m2Dr4_s10_AB06 9 43.000000 23
mcs90_m2Dr4_s10_AB07 13 76.000000 56
mcs90_m2Dr4_s10_AB08 16 60.000000 62
mcs90_m2Dr4_s10_AB09 10 70.000000 36
mcs90_m2Dr4_s20_AB00 17 201.000000 68
mcs90_m2Dr4_s20_AB01 36 172.000000 189
mcs90_m2Dr4_s20_AB02 35 96.000000 49
mcs90_m2Dr4_s20_AB03 32 85.000000 33
mcs90_m2Dr4_s20_AB04 16 121.000000 70
mcs90_m2Dr4_s20_AB05 17 170.000000 34
mcs90_m2Dr4_s20_AB06 17 109.000000 40
mcs90_m2Dr4_s20_AB07 15 176.000000 83
mcs90_m2Dr4_s20_AB08 36 103.000000 72
mcs90_m2Dr4_s20_AB09 16 72.000000 34
mcs90_m2Dr4_s30_AB00 25 97.000000 100
mcs90_m2Dr4_s30_AB01 25 87.000000 52
mcs90_m2Dr4_s30_AB02 25 97.000000 92
mcs90_m2Dr4_s30_AB03 24 357.000000 185
mcs90_m2Dr4_s30_AB04 25 107.000000 51
mcs90_m2Dr4_s30_AB05 24 310.000000 176
mcs90_m2Dr4_s30_AB06 25 280.000000 222
mcs90_m2Dr4_s30_AB07 25 153.000000 51
mcs90_m2Dr4_s30_AB08 24 148.000000 1450
mcs90_m2Dr4_s30_AB09 25 228.000000 119
mcs90_m2Dr4_s40_AB00 38 154.000000 85
mcs90_m2Dr4_s40_AB01 36 153.000000 75
mcs90_m2Dr4_s40_AB02 36 188.000000 226
mcs90_m2Dr4_s40_AB03 36 300.000000 151
mcs90_m2Dr4_s40_AB04 35 860.000000 345
mcs90_m2Dr4_s40_AB05 66 379.000000 183
mcs90_m2Dr4_s40_AB06 36 140.000000 1246
mcs90_m2Dr4_s40_AB07 38 322.000000 173
mcs90_m2Dr4_s40_AB08 39 184.000000 101
mcs90_m2Dr4_s40_AB09 36 197.000000 75
mcs90_m2Dr6_s10_AB00 9 31.000000 22
mcs90_m2Dr6_s10_AB01 9 71.000000 23
mcs90_m2Dr6_s10_AB02 15 39.000000 23
mcs90_m2Dr6_s10_AB03 14 82.000000 65
mcs90_m2Dr6_s10_AB04 9 38.000000 46
mcs90_m2Dr6_s10_AB05 9 32.000000 22
mcs90_m2Dr6_s10_AB06 9 47.000000 24
mcs90_m2Dr6_s10_AB07 9 30.000000 22
mcs90_m2Dr6_s10_AB08 13 45.000000 21
mcs90_m2Dr6_s10_AB09 9 35.000000 52
mcs90_m2Dr6_s20_AB00 19 333.000000 36
mcs90_m2Dr6_s20_AB01 16 99.000000 51
mcs90_m2Dr6_s20_AB02 17 102.000000 70
mcs90_m2Dr6_s20_AB03 16 120.000000 72
mcs90_m2Dr6_s20_AB04 16 73.000000 273
mcs90_m2Dr6_s20_AB05 33 119.000000 95
mcs90_m2Dr6_s20_AB06 16 167.000000 93
mcs90_m2Dr6_s20_AB07 16 119.000000 64
mcs90_m2Dr6_s20_AB08 16 47.000000 168
mcs90_m2Dr6_s20_AB09 17 426.000000 62
mcs90_m2Dr6_s30_AB00 25 88.000000 52
mcs90_m2Dr6_s30_AB01 25 151.000000 98
mcs90_m2Dr6_s30_AB02 25 369.000000 110
mcs90_m2Dr6_s30_AB03 25 212.000000 121
mcs90_m2Dr6_s30_AB04 25 119.000000 66
mcs90_m2Dr6_s30_AB05 25 268.000000 139
mcs90_m2Dr6_s30_AB06 25 270.000000 171
mcs90_m2Dr6_s30_AB07 25 134.000000 65
mcs90_m2Dr6_s30_AB08 24 184.000000 112
mcs90_m2Dr6_s30_AB09 25 316.000000 105
mcs90_m2Dr6_s40_AB00 35 183.000000 102
mcs90_m2Dr6_s40_AB01 35 669.000000 152
mcs90_m2Dr6_s40_AB02 36 149.000000 83
mcs90_m2Dr6_s40_AB03 36 97.000000 73
mcs90_m2Dr6_s40_AB04 36 81.000000 1088
mcs90_m2Dr6_s40_AB05 37 762.000000 1468
mcs90_m2Dr6_s40_AB06 36 212.000000 75
mcs90_m2Dr6_s40_AB07 36 162.000000 75
mcs90_m2Dr6_s40_AB08 36 219.000000 95
mcs90_m2Dr6_s40_AB09 36 133.000000 75
mcs90_m3D_s10_AB00 14 65.000000 42
mcs90_m3D_s10_AB01 32 70.000000 34
mcs90_m3D_s10_AB02 16 71.000000 52
mcs90_m3D_s10_AB03 19 85.000000 24
mcs90_m3D_s10_AB04 8 69.000000 58
mcs90_m3D_s10_AB05 13 51.000000 45
mcs90_m3D_s10_AB06 16 32.000000 22
mcs90_m3D_s10_AB07 17 85.000000 31
mcs90_m3D_s10_AB08 16 110.000000 151
mcs90_m3D_s10_AB09 11 56.000000 61
mcs90_m3D_s30_AB00 27 138.000000 55
mcs90_m3D_s30_AB01 27 146.000000 56
mcs90_m3D_s30_AB02 27 68.000000 55
mcs90_m3D_s30_AB03 27 95.000000 55
mcs90_m3D_s30_AB04 27 121.000000 56
mcs90_m3D_s30_AB05 27 128.000000 56
mcs90_m3D_s30_AB06 27 83.000000 107
mcs90_m3D_s30_AB07 27 117.000000 58
mcs90_m3D_s30_AB08 27 86.000000 55
mcs90_m3D_s30_AB09 27 181.000000 138
mcs90_m3Dr2_s10_AB00 11 100.000000 77
mcs90_m3Dr2_s10_AB01 17 41.000000 21
mcs90_m3Dr2_s10_AB02 17 34.000000 63
mcs90_m3Dr2_s10_AB03 23 103.000000 56
