instance clique cp-fc james-cpp-max
mcs70_m3Dr2_s35_AB01 6 0.004496 0
mcs70_m3Dr2_s35_AB02 5 0.001676 0
mcs70_m3Dr2_s35_AB03 6 0.003498 0
mcs70_m3Dr2_s35_AB04 6 0.002710 0
mcs70_m3Dr2_s35_AB05 4 0.002470 0
mcs70_m3Dr2_s35_AB06 6 0.002662 0
mcs70_m3Dr2_s35_AB07 5 0.008085 0
mcs70_m3Dr2_s35_AB08 5 0.015817 1
mcs70_m3Dr2_s35_AB09 8 0.003484 0
mcs70_m3Dr2_s40_AB00 11 0.164234 19
mcs70_m3Dr2_s40_AB01 8 0.062273 1
mcs70_m3Dr2_s40_AB02 7 0.014505 0
mcs70_m3Dr2_s40_AB03 9 0.046880 1
mcs70_m3Dr2_s40_AB04 10 0.021280 1
mcs70_m3Dr2_s40_AB05 8 0.046976 3
mcs70_m3Dr2_s40_AB06 9 0.033212 1
mcs70_m3Dr2_s40_AB07 10 0.003883 2
mcs70_m3Dr2_s40_AB08 9 0.023209 0
mcs70_m3Dr2_s40_AB09 7 0.008281 0
mcs70_m3Dr2_s90_AB00 87 129.086777 2167
mcs70_m3Dr2_s90_AB01 107 33.601688 2101
mcs70_m3Dr2_s90_AB02 73 271.582794 3359
mcs70_m3Dr2_s90_AB03 86 778.249573 6147
mcs70_m3Dr2_s90_AB04 78 4.128980 746
mcs70_m3Dr2_s90_AB05 219 676.656616 16365
mcs70_m3Dr2_s90_AB06 168 39.264454 62526
mcs70_m3Dr2_s90_AB07 81 165.949692 793
mcs70_m3Dr2_s90_AB08 85 33.469219 516
mcs70_m3Dr2_s90_AB09 106 959.348755 5048
mcs70_m3Dr4_s100_AB00 36 263.167023 7835
mcs70_m3Dr4_s100_AB01 34 25.683228 735
mcs70_m3Dr4_s100_AB02 39 390.699219 5214
mcs70_m3Dr4_s100_AB03 36 99.280426 3440
mcs70_m3Dr4_s100_AB04 27 627.240112 4589
mcs70_m3Dr4_s100_AB05 46 285.901764 11332
mcs70_m3Dr4_s100_AB06 154 1000.000122 189666
mcs70_m3Dr4_s100_AB07 52 1000.000122 16095
mcs70_m3Dr4_s100_AB08 39 1000.000061 8068
mcs70_m3Dr4_s100_AB09 32 1000.000061 53522
mcs70_m3Dr4_s35_AB00 4 0.001126 0
mcs70_m3Dr4_s35_AB01 5 0.002771 0
mcs70_m3Dr4_s35_AB02 5 0.011416 1
mcs70_m3Dr4_s35_AB03 5 0.001508 0
mcs70_m3Dr4_s35_AB04 5 0.002374 0
mcs70_m3Dr4_s35_AB05 5 0.005599 0
mcs70_m3Dr4_s35_AB06 5 0.003839 0
mcs70_m3Dr4_s35_AB07 4 0.040759 0
mcs70_m3Dr4_s35_AB08 4 0.001031 0
mcs70_m3Dr4_s35_AB09 5 0.009063 1
mcs70_m3Dr4_s40_AB00 11 0.008732 1
mcs70_m3Dr4_s40_AB01 7 0.004769 1
mcs70_m3Dr4_s40_AB02 8 0.064866 1
mcs70_m3Dr4_s40_AB03 9 0.011244 10
mcs70_m3Dr4_s40_AB04 8 0.029069 2
mcs70_m3Dr4_s40_AB05 10 0.011155 4
mcs70_m3Dr4_s40_AB06 7 0.009611 1
mcs70_m3Dr4_s40_AB07 8 0.102370 4
mcs70_m3Dr4_s40_AB08 8 0.020930 1
mcs70_m3Dr4_s40_AB09 6 0.031911 0
mcs70_m3Dr4_s90_AB00 104 290.778564 1007
mcs70_m3Dr4_s90_AB01 87 92.946465 2927
mcs70_m3Dr4_s90_AB02 77 1000.000122 1900
mcs70_m3Dr4_s90_AB03 86 6.586605 117
mcs70_m3Dr4_s90_AB04 95 693.428589 4477
mcs70_m3Dr4_s90_AB05 110 184.178268 3539
mcs70_m3Dr4_s90_AB06 162 437.939087 1314
mcs70_m3Dr4_s90_AB07 120 27.961124 1247
mcs70_m3Dr4_s90_AB08 113 30.876720 893
mcs70_m3Dr4_s90_AB09 105 171.340515 591
mcs70_m3Dr6_s100_AB00 55 500.748779 13317
mcs70_m3Dr6_s100_AB01 32 375.611023 25576
mcs70_m3Dr6_s100_AB02 29 1000.000183 31477
mcs70_m3Dr6_s100_AB03 28 36.404457 1523
mcs70_m3Dr6_s100_AB04 47 248.318283 4575
mcs70_m3Dr6_s100_AB05 32 466.928955 13542
mcs70_m3Dr6_s100_AB06 40 51.493740 1268
mcs70_m3Dr6_s100_AB07 38 229.852646 3468
mcs70_m3Dr6_s100_AB08 44 489.977356 12378
mcs70_m3Dr6_s100_AB09 43 302.711670 2995
mcs70_m3Dr6_s35_AB00 4 0.019616 0
mcs70_m3Dr6_s35_AB01 7 0.002409 0
mcs70_m3Dr6_s35_AB02 5 0.002869 0
mcs70_m3Dr6_s35_AB03 4 0.010348 1
mcs70_m3Dr6_s35_AB04 5 0.003031 0
mcs70_m3Dr6_s35_AB05 5 0.001381 0
mcs70_m3Dr6_s35_AB06 5 0.001533 0
mcs70_m3Dr6_s35_AB07 6 0.015715 0
mcs70_m3Dr6_s35_AB08 7 0.015448 0
mcs70_m3Dr6_s35_AB09 5 0.004765 0
mcs70_m3Dr6_s40_AB00 7 0.009757 1
mcs70_m3Dr6_s40_AB01 8 0.113857 4
mcs70_m3Dr6_s40_AB02 7 0.023385 2
mcs70_m3Dr6_s40_AB03 7 0.159936 1
mcs70_m3Dr6_s40_AB04 8 0.037037 2
mcs70_m3Dr6_s40_AB05 6 0.048534 0
mcs70_m3Dr6_s40_AB06 7 0.067253 2
mcs70_m3Dr6_s40_AB07 9 0.029279 1
mcs70_m3Dr6_s40_AB08 14 0.021121 1
mcs70_m3Dr6_s40_AB09 8 0.008916 0
mcs70_m3Dr6_s90_AB00 98 102.787544 697
mcs70_m3Dr6_s90_AB01 93 482.722748 2380
mcs70_m3Dr6_s90_AB02 108 232.800781 5432
mcs70_m3Dr6_s90_AB03 103 218.755997 23277
mcs70_m3Dr6_s90_AB04 100 89.137695 3940
mcs70_m3Dr6_s90_AB05 82 575.611389 5663
mcs70_m3Dr6_s90_AB06 3522 68.872162 1960
mcs70_m3Dr6_s90_AB07 89 16.411047 498
mcs70_m3Dr6_s90_AB08 78 50.282360 4068
mcs70_m3Dr6_s90_AB09 66 83.732864 3116
mcs70_m4D_s25_AB00 3 0.011411 0
mcs70_m4D_s25_AB01 5 0.018397 2
mcs70_m4D_s25_AB02 4 0.005026 0
mcs70_m4D_s25_AB03 4 0.003445 0
mcs70_m4D_s25_AB04 4 0.002226 0
mcs70_m4D_s25_AB05 5 0.004264 0
mcs70_m4D_s25_AB06 4 0.005670 0
mcs70_m4D_s25_AB07 3 0.003987 0
mcs70_m4D_s25_AB08 5 0.006605 0
mcs70_m4D_s25_AB09 4 0.007702 0
mcs70_m4Dr2_s25_AB00 3 0.007012 0
mcs70_m4Dr2_s25_AB01 4 0.003823 0
mcs70_m4Dr2_s25_AB02 3 0.002190 0
mcs70_m4Dr2_s25_AB03 4 0.040111 1
mcs70_m4Dr2_s25_AB04 4 0.010105 1
mcs70_m4Dr2_s25_AB05 5 0.003507 0
mcs70_m4Dr2_s25_AB06 4 0.018486 0
mcs70_m4Dr2_s25_AB07 4 0.003769 0
mcs70_m4Dr2_s25_AB08 5 0.002170 0
mcs70_m4Dr2_s25_AB09 4 0.002902 0
mcs70_m4Dr4_s25_AB00 4 0.005572 0
mcs70_m4Dr4_s25_AB01 3 0.004162 0
mcs70_m4Dr4_s25_AB02 4 0.006437 0
mcs70_m4Dr4_s25_AB03 4 0.003461 0
mcs70_m4Dr4_s25_AB04 4 0.001234 0
mcs70_m4Dr4_s25_AB05 4 0.008839 0
mcs70_m4Dr4_s25_AB06 3 0.005040 0
mcs70_m4Dr4_s25_AB07 3 0.002576 0
mcs70_m4Dr4_s25_AB08 3 0.001341 1
mcs70_m4Dr4_s25_AB09 4 0.004415 0
mcs70_m4Dr6_s25_AB00 3 0.002749 0
mcs70_m4Dr6_s25_AB01 4 0.004123 0
mcs70_m4Dr6_s25_AB02 3 0.003408 0
mcs70_m4Dr6_s25_AB03 3 0.006786 1
mcs70_m4Dr6_s25_AB04 3 0.005510 1
mcs70_m4Dr6_s25_AB05 3 0.013088 0
mcs70_m4Dr6_s25_AB06 3 0.009378 1
mcs70_m4Dr6_s25_AB07 4 0.003684 1
mcs70_m4Dr6_s25_AB08 4 0.002014 0
mcs70_m4Dr6_s25_AB09 4 0.003444 0
mcs70_r001_s100_AB00 36 109.499146 1878
mcs70_r001_s100_AB01 56 1000.000183 10830
mcs70_r001_s100_AB02 49 1000.000122 5791
mcs70_r001_s100_AB03 73 1000.000122 126875
mcs70_r001_s100_AB04 254 1000.000122 44664
mcs70_r001_s100_AB05 63 242.238525 20488
mcs70_r001_s100_AB06 50 1000.000122 210270
mcs70_r001_s100_AB07 56 1000.000122 241570
mcs70_r001_s100_AB08 55 1000.000122 100192
mcs70_r001_s100_AB09 33 1000.000122 56116
mcs70_r005_s100_AB00 32 0.857699 69
mcs70_r005_s100_AB01 40 0.120925 6
mcs70_r005_s100_AB02 33 1.834741 252
mcs70_r005_s100_AB03 31 2.731162 55
mcs70_r005_s100_AB04 36 1.768592 103
mcs70_r005_s100_AB05 31 0.620132 134
mcs70_r005_s100_AB06 30 1.632898 27
mcs70_r005_s100_AB07 33 0.773161 97
mcs70_r005_s100_AB08 35 2.120736 103
mcs70_r005_s100_AB09 38 0.359666 74
mcs70_r005_s20_AB00 2 0.003040 0
mcs70_r005_s20_AB01 1 0.000991 0
mcs70_r005_s20_AB02 1 0.004604 0
mcs70_r005_s20_AB03 2 0.000923 0
mcs70_r005_s20_AB04 1 0.001856 0
mcs70_r005_s20_AB05 1 0.001134 0
mcs70_r005_s20_AB06 2 0.001024 0
mcs70_r005_s20_AB07 4 0.002189 0
mcs70_r005_s20_AB08 2 0.001293 0
mcs70_r005_s20_AB09 3 0.002158 0
mcs70_r005_s25_AB00 7 0.215835 7
mcs70_r005_s25_AB01 5 0.032627 1
mcs70_r005_s25_AB02 5 0.052984 1
mcs70_r005_s25_AB03 4 0.025155 0
mcs70_r005_s25_AB04 4 0.002128 0
mcs70_r005_s25_AB05 5 0.027835 2
mcs70_r005_s25_AB06 4 0.024935 3
mcs70_r005_s25_AB07 3 0.015417 1
mcs70_r005_s25_AB08 6 0.035078 0
mcs70_r005_s25_AB09 4 0.064207 2
mcs70_r005_s30_AB00 2 0.001154 0
mcs70_r005_s30_AB01 3 0.003276 0
mcs70_r005_s30_AB02 4 0.002229 0
mcs70_r005_s30_AB03 2 0.020026 0
mcs70_r005_s30_AB04 2 0.011889 0
mcs70_r005_s30_AB05 3 0.002611 0
mcs70_r005_s30_AB06 3 0.002492 2
mcs70_r005_s30_AB07 3 0.004634 0
mcs70_r005_s30_AB08 3 0.002945 0
mcs70_r005_s30_AB09 3 0.006376 0
mcs70_r005_s35_AB00 5 0.066996 4
mcs70_r005_s35_AB01 5 0.006377 0
mcs70_r005_s35_AB02 6 0.009233 4
mcs70_r005_s35_AB03 5 0.023900 1
mcs70_r005_s35_AB04 6 0.017191 1
mcs70_r005_s35_AB05 4 0.007395 1
mcs70_r005_s35_AB06 6 0.050128 0
mcs70_r005_s35_AB07 5 0.005698 1
mcs70_r005_s35_AB08 5 0.016238 2
mcs70_r005_s35_AB09 4 0.007084 0
mcs70_r005_s40_AB00 15 0.821068 5
mcs70_r005_s40_AB01 8 0.088062 2
mcs70_r005_s40_AB02 10 0.007345 0
mcs70_r005_s40_AB03 8 0.033987 7
mcs70_r005_s40_AB04 8 0.545308 1
mcs70_r005_s40_AB05 7 0.020414 0
mcs70_r005_s40_AB06 12 0.028773 3
mcs70_r005_s40_AB07 10 0.012948 1
mcs70_r005_s40_AB08 7 0.026851 3
mcs70_r005_s40_AB09 9 0.057552 4
mcs70_r005_s50_AB00 26 0.132695 69
mcs70_r005_s50_AB01 19 0.574934 19
mcs70_r005_s50_AB02 43 0.165245 22
mcs70_r005_s50_AB03 21 0.264400 15
mcs70_r005_s50_AB04 26 0.109976 74
mcs70_r005_s50_AB05 21 0.032550 26
mcs70_r005_s50_AB06 19 0.152494 21
mcs70_r005_s50_AB07 23 0.072053 50
mcs70_r005_s50_AB08 29 0.109786 8
mcs70_r005_s50_AB09 30 0.026689 2
mcs70_r005_s60_AB00 11 0.019248 2
mcs70_r005_s60_AB01 12 0.412826 8
mcs70_r005_s60_AB02 16 0.016487 13
mcs70_r005_s60_AB03 15 0.476952 4
mcs70_r005_s60_AB04 14 0.122780 11
mcs70_r005_s60_AB05 11 0.258082 5
mcs70_r005_s60_AB06 16 0.084293 2
mcs70_r005_s60_AB07 15 0.050757 1
mcs70_r005_s60_AB08 14 0.018235 1
mcs70_r005_s60_AB09 16 0.291093 22
mcs70_r005_s70_AB00 35 1.609859 23
mcs70_r005_s70_AB01 23 0.051873 3
mcs70_r005_s70_AB02 32 0.809137 105
mcs70_r005_s70_AB03 21 0.514794 8
mcs70_r005_s70_AB04 22 0.281620 8
mcs70_r005_s70_AB05 22 0.128673 18
mcs70_r005_s70_AB06 23 0.977833 160
mcs70_r005_s70_AB07 28 0.331036 16
mcs70_r005_s70_AB08 23 1.099066 14
mcs70_r005_s70_AB09 28 0.072568 12
mcs70_r005_s80_AB00 47 0.315684 28
mcs70_r005_s80_AB01 36 1.045146 185
mcs70_r005_s80_AB02 36 4.563675 7
mcs70_r005_s80_AB03 38 1.268562 33
mcs70_r005_s80_AB04 51 1.043515 268
mcs70_r005_s80_AB05 53 3.641798 91
mcs70_r005_s80_AB06 41 0.647715 25
mcs70_r005_s80_AB07 53 0.602697 177
mcs70_r005_s80_AB08 41 0.264928 149
mcs70_r005_s80_AB09 44 0.422606 50
mcs70_r005_s90_AB00 77 21.843063 355
mcs70_r005_s90_AB01 66 7.941547 396
mcs70_r005_s90_AB02 81 1.259498 279
mcs70_r005_s90_AB03 79 13.692096 859
mcs70_r005_s90_AB04 55 0.538970 49
mcs70_r005_s90_AB05 81 0.271033 1670
mcs70_r005_s90_AB06 67 2.293272 503
mcs70_r005_s90_AB07 69 18.886335 1219
mcs70_r005_s90_AB08 70 2.404274 1128
mcs70_r005_s90_AB09 55 1.094911 56
mcs70_r01_s100_AB00 35 3.531342 1434
mcs70_r01_s100_AB01 32 3.766111 42
mcs70_r01_s100_AB02 36 0.539149 52
mcs70_r01_s100_AB03 23 2.265039 127
mcs70_r01_s100_AB04 26 7.591015 2613
mcs70_r01_s100_AB05 33 2.291611 344
mcs70_r01_s100_AB06 30 11.050540 688
mcs70_r01_s100_AB07 22 1.829511 761
mcs70_r01_s100_AB08 26 5.558654 191
mcs70_r01_s100_AB09 35 9.022553 7444
mcs70_r01_s10_AB00 0 0.000525 0
mcs70_r01_s10_AB01 0 0.000515 0
mcs70_r01_s10_AB02 0 0.000496 0
mcs70_r01_s10_AB03 0 0.000310 0
mcs70_r01_s10_AB04 0 0.000562 0
mcs70_r01_s10_AB05 0 0.000641 0
mcs70_r01_s10_AB06 0 0.000447 0
mcs70_r01_s10_AB07 0 0.000486 0
mcs70_r01_s10_AB08 0 0.000748 0
mcs70_r01_s10_AB09 0 0.000472 0
mcs70_r01_s15_AB00 1 0.001395 0
mcs70_r01_s15_AB01 1 0.002431 0
mcs70_r01_s15_AB02 2 0.000737 0
mcs70_r01_s15_AB03 2 0.001919 0
mcs70_r01_s15_AB04 2 0.001863 0
mcs70_r01_s15_AB05 2 0.002616 0
mcs70_r01_s15_AB06 2 0.001965 0
mcs70_r01_s15_AB07 1 0.002894 0
mcs70_r01_s15_AB08 1 0.002407 0
mcs70_r01_s15_AB09 2 0.002445 0
mcs70_r01_s20_AB00 2 0.002660 0
mcs70_r01_s20_AB01 2 0.000885 0
mcs70_r01_s20_AB02 1 0.001889 0
mcs70_r01_s20_AB03 2 0.001472 0
mcs70_r01_s20_AB04 1 0.001358 0
mcs70_r01_s20_AB05 2 0.001613 0
mcs70_r01_s20_AB06 1 0.001955 0
mcs70_r01_s20_AB07 1 0.001486 0
mcs70_r01_s20_AB08 2 0.002396 0
mcs70_r01_s20_AB09 2 0.002056 0
mcs70_r01_s25_AB00 3 0.007427 0
mcs70_r01_s25_AB01 5 0.019174 0
mcs70_r01_s25_AB02 4 0.011637 0
mcs70_r01_s25_AB03 4 0.017633 0
mcs70_r01_s25_AB04 4 0.005200 0
mcs70_r01_s25_AB05 5 0.009353 0
mcs70_r01_s25_AB06 4 0.008397 0
mcs70_r01_s25_AB07 3 0.002245 0
mcs70_r01_s25_AB08 4 0.007353 0
mcs70_r01_s25_AB09 4 0.003033 1
mcs70_r01_s30_AB00 3 0.001472 0
mcs70_r01_s30_AB01 3 0.002162 0
mcs70_r01_s30_AB02 3 0.001581 0
mcs70_r01_s30_AB03 3 0.001151 0
mcs70_r01_s30_AB04 4 0.001941 0
mcs70_r01_s30_AB05 2 0.006021 0
mcs70_r01_s30_AB06 3 0.004168 0
mcs70_r01_s30_AB07 3 0.002815 0
mcs70_r01_s30_AB08 3 0.002732 0
mcs70_r01_s30_AB09 3 0.004637 0
mcs70_r01_s35_AB00 8 0.006855 0
mcs70_r01_s35_AB01 5 0.002478 0
mcs70_r01_s35_AB02 4 0.004078 0
mcs70_r01_s35_AB03 5 0.002122 0
mcs70_r01_s35_AB04 4 0.016141 1
mcs70_r01_s35_AB05 5 0.007331 0
mcs70_r01_s35_AB06 5 0.008811 1
mcs70_r01_s35_AB07 4 0.004035 0
mcs70_r01_s35_AB08 4 0.018407 0
mcs70_r01_s35_AB09 4 0.001364 0
mcs70_r01_s40_AB00 9 0.004919 1
mcs70_r01_s40_AB01 7 0.012468 1
mcs70_r01_s40_AB02 7 0.005565 2
mcs70_r01_s40_AB03 9 0.005611 1
mcs70_r01_s40_AB04 9 0.004631 0
mcs70_r01_s40_AB05 10 0.003615 0
mcs70_r01_s40_AB06 9 0.007543 1
mcs70_r01_s40_AB07 8 0.004436 2
mcs70_r01_s40_AB08 7 0.011373 1
mcs70_r01_s40_AB09 9 0.006157 2
mcs70_r01_s50_AB00 17 0.077190 7
mcs70_r01_s50_AB01 18 0.078481 5
mcs70_r01_s50_AB02 19 0.122063 7
mcs70_r01_s50_AB03 17 0.021598 2
mcs70_r01_s50_AB04 18 0.083421 3
mcs70_r01_s50_AB05 18 0.130363 1
mcs70_r01_s50_AB06 16 0.085971 4
mcs70_r01_s50_AB07 24 0.013539 14
mcs70_r01_s50_AB08 23 0.023901 9
mcs70_r01_s50_AB09 22 0.005970 2
mcs70_r01_s60_AB00 10 0.041569 7
mcs70_r01_s60_AB01 14 0.036168 3
mcs70_r01_s60_AB02 13 0.046091 1
mcs70_r01_s60_AB03 15 0.031288 2
mcs70_r01_s60_AB04 11 0.027929 3
mcs70_r01_s60_AB05 13 0.004616 2
mcs70_r01_s60_AB06 9 0.039397 6
mcs70_r01_s60_AB07 11 0.065342 8
mcs70_r01_s60_AB08 11 0.024133 3
mcs70_r01_s60_AB09 10 0.010661 3
mcs70_r01_s70_AB00 23 0.113863 11
mcs70_r01_s70_AB01 22 0.055824 14
mcs70_r01_s70_AB02 19 0.079205 50
mcs70_r01_s70_AB03 19 0.141870 13
mcs70_r01_s70_AB04 20 0.105195 2
mcs70_r01_s70_AB05 17 0.057926 12
mcs70_r01_s70_AB06 23 0.132857 17
mcs70_r01_s70_AB07 18 0.376706 29
mcs70_r01_s70_AB08 24 0.242784 19
mcs70_r01_s70_AB09 24 0.093003 5
mcs70_r01_s80_AB00 41 2.167912 35
mcs70_r01_s80_AB01 34 0.355038 20
mcs70_r01_s80_AB02 46 0.353864 39
mcs70_r01_s80_AB03 31 1.123485 168
mcs70_r01_s80_AB04 28 0.153130 45
mcs70_r01_s80_AB05 40 0.091215 7
mcs70_r01_s80_AB06 29 2.322445 134
mcs70_r01_s80_AB07 39 0.354584 12
mcs70_r01_s80_AB08 30 0.202284 22
mcs70_r01_s80_AB09 34 0.116710 28
mcs70_r01_s90_AB00 55 1.099430 121
mcs70_r01_s90_AB01 58 2.527768 399
mcs70_r01_s90_AB02 52 0.582121 71
mcs70_r01_s90_AB03 60 0.743514 86
mcs70_r01_s90_AB04 55 1.203110 108
mcs70_r01_s90_AB05 65 0.107379 8
mcs70_r01_s90_AB06 58 0.769807 106
mcs70_r01_s90_AB07 53 21.345837 502
mcs70_r01_s90_AB08 49 0.647454 33
mcs70_r01_s90_AB09 53 0.790933 69
mcs70_r02_s100_AB00 17 177.265488 23608
mcs70_r02_s100_AB01 18 1000.000061 109725
mcs70_r02_s100_AB02 27 43.069923 1917
mcs70_r02_s100_AB03 19 1000.000061 64850
mcs70_r02_s100_AB04 17 36.258812 1780
mcs70_r02_s100_AB05 20 1000.000122 113905
mcs70_r02_s100_AB06 18 1000.000122 69011
mcs70_r02_s100_AB07 20 126.595299 9677
mcs70_r02_s100_AB08 25 34.708817 25100
mcs70_r02_s100_AB09 17 453.250397 36874
mcs70_r02_s10_AB00 0 0.000542 0
mcs70_r02_s10_AB01 0 0.000430 0
mcs70_r02_s10_AB02 0 0.000634 0
mcs70_r02_s10_AB03 0 0.000467 0
mcs70_r02_s10_AB04 0 0.000422 0
mcs70_r02_s10_AB05 0 0.000474 0
mcs70_r02_s10_AB06 0 0.000444 0
mcs70_r02_s10_AB07 0 0.000808 0
mcs70_r02_s10_AB08 0 0.000475 0
mcs70_r02_s10_AB09 0 0.000528 0
mcs70_r02_s15_AB00 1 0.001289 0
mcs70_r02_s15_AB01 1 0.001187 0
mcs70_r02_s15_AB02 1 0.002134 0
mcs70_r02_s15_AB03 1 0.002218 0
mcs70_r02_s15_AB04 1 0.000950 0
mcs70_r02_s15_AB05 1 0.000940 0
mcs70_r02_s15_AB06 1 0.001168 0
mcs70_r02_s15_AB07 1 0.001642 0
mcs70_r02_s15_AB08 1 0.000956 0
mcs70_r02_s15_AB09 1 0.003148 0
mcs70_r02_s20_AB00 1 0.001317 0
mcs70_r02_s20_AB01 2 0.001865 0
mcs70_r02_s20_AB02 1 0.000671 0
mcs70_r02_s20_AB03 1 0.001552 0
mcs70_r02_s20_AB04 1 0.001910 0
mcs70_r02_s20_AB05 1 0.000741 0
mcs70_r02_s20_AB06 1 0.000981 0
mcs70_r02_s20_AB07 1 0.002117 0
mcs70_r02_s20_AB08 2 0.001022 0
mcs70_r02_s20_AB09 1 0.001493 0
mcs70_r02_s25_AB00 2 0.004362 0
mcs70_r02_s25_AB01 4 0.003104 0
mcs70_r02_s25_AB02 2 0.001378 0
mcs70_r02_s25_AB03 3 0.001883 0
mcs70_r02_s25_AB04 2 0.003173 0
mcs70_r02_s25_AB05 4 0.002537 0
mcs70_r02_s25_AB06 3 0.003646 0
mcs70_r02_s25_AB07 3 0.002765 0
mcs70_r02_s25_AB08 3 0.003261 0
mcs70_r02_s25_AB09 3 0.002293 0
mcs70_r02_s30_AB00 2 0.001247 0
mcs70_r02_s30_AB01 2 0.001136 0
mcs70_r02_s30_AB02 1 0.002123 0
mcs70_r02_s30_AB03 2 0.001242 0
mcs70_r02_s30_AB04 1 0.002172 0
mcs70_r02_s30_AB05 2 0.002938 0
mcs70_r02_s30_AB06 2 0.001836 0
mcs70_r02_s30_AB07 1 0.002022 0
mcs70_r02_s30_AB08 1 0.001056 0
mcs70_r02_s30_AB09 2 0.001173 0
mcs70_r02_s35_AB00 3 0.004753 0
mcs70_r02_s35_AB01 4 0.005931 0
mcs70_r02_s35_AB02 3 0.005813 0
mcs70_r02_s35_AB03 4 0.002621 0
mcs70_r02_s35_AB04 3 0.003800 0
mcs70_r02_s35_AB05 3 0.006071 0
mcs70_r02_s35_AB06 3 0.008949 0
mcs70_r02_s35_AB07 3 0.001907 0
mcs70_r02_s35_AB08 4 0.003829 0
mcs70_r02_s35_AB09 3 0.002336 0
mcs70_r02_s40_AB00 6 0.002909 0
mcs70_r02_s40_AB01 5 0.016590 1
mcs70_r02_s40_AB02 5 0.010453 1
mcs70_r02_s40_AB03 7 0.004152 0
mcs70_r02_s40_AB04 5 0.008116 1
mcs70_r02_s40_AB05 4 0.005839 1
mcs70_r02_s40_AB06 5 0.003065 0
mcs70_r02_s40_AB07 5 0.005241 0
mcs70_r02_s40_AB08 6 0.003402 0
mcs70_r02_s40_AB09 6 0.015856 5
mcs70_r02_s50_AB00 14 0.093465 15
mcs70_r02_s50_AB01 18 0.064443 4
mcs70_r02_s50_AB02 14 0.020224 4
mcs70_r02_s50_AB03 14 0.029150 9
mcs70_r02_s50_AB04 14 0.061406 5
mcs70_r02_s50_AB05 17 0.019314 4
mcs70_r02_s50_AB06 14 0.028303 3
mcs70_r02_s50_AB07 19 0.028124 5
mcs70_r02_s50_AB08 15 0.028484 3
mcs70_r02_s50_AB09 13 0.062090 3
mcs70_r02_s60_AB00 10 0.055030 2
mcs70_r02_s60_AB01 9 0.074177 7
mcs70_r02_s60_AB02 9 1.069611 78
mcs70_r02_s60_AB03 9 0.318927 8
mcs70_r02_s60_AB04 9 0.201635 44
mcs70_r02_s60_AB05 9 0.045866 13
mcs70_r02_s60_AB06 9 0.263388 13
mcs70_r02_s60_AB07 11 0.067767 4
mcs70_r02_s60_AB08 13 0.314157 11
mcs70_r02_s60_AB09 8 0.022577 4
mcs70_r02_s70_AB00 16 1.827342 345
mcs70_r02_s70_AB01 17 0.203316 38
mcs70_r02_s70_AB02 17 0.745303 115
mcs70_r02_s70_AB03 16 1.639495 113
mcs70_r02_s70_AB04 16 0.444485 35
mcs70_r02_s70_AB05 13 0.333752 49
mcs70_r02_s70_AB06 13 10.358509 1057
mcs70_r02_s70_AB07 13 1.877147 80
mcs70_r02_s70_AB08 16 0.150468 167
mcs70_r02_s70_AB09 15 0.614780 36
mcs70_r02_s80_AB00 33 175.972839 6584
mcs70_r02_s80_AB01 22 19.025911 802
mcs70_r02_s80_AB02 22 7.466748 640
mcs70_r02_s80_AB03 24 7.800956 704
mcs70_r02_s80_AB04 32 118.105835 4033
mcs70_r02_s80_AB05 32 37.610802 2218
mcs70_r02_s80_AB06 25 0.903573 103
mcs70_r02_s80_AB07 24 5.698346 426
mcs70_r02_s80_AB08 25 1.730035 142
mcs70_r02_s80_AB09 23 2.509767 119
mcs70_r02_s90_AB00 47 79.632011 2832
mcs70_r02_s90_AB01 41 24.155476 1824
mcs70_r02_s90_AB02 41 38.859554 1270
mcs70_r02_s90_AB03 36 24.453272 1940
mcs70_r02_s90_AB04 34 32.774200 2040
mcs70_r02_s90_AB05 35 42.846371 20112
mcs70_r02_s90_AB06 36 210.662476 59581
mcs70_r02_s90_AB07 42 93.997696 1024
mcs70_r02_s90_AB08 41 59.806850 12101
mcs70_r02_s90_AB09 51 69.329262 2047
mcs90_b03_s100_AB00 42 0.034561 0
mcs90_b03_s100_AB01 48 0.160811 0
mcs90_b03_s100_AB02 41 0.009318 0
mcs90_b03_s100_AB03 37 0.039775 1
mcs90_b03_s100_AB04 43 0.027374 0
mcs90_b03_s100_AB05 32 0.007425 0
mcs90_b03_s100_AB06 34 0.012908 1
mcs90_b03_s100_AB07 36 0.005741 0
mcs90_b03_s100_AB08 38 0.013027 1
mcs90_b03_s100_AB09 38 0.993263 1
mcs90_b03_s10_AB00 0 0.000401 0
mcs90_b03_s10_AB01 0 0.000361 0
mcs90_b03_s10_AB02 0 0.000416 0
mcs90_b03_s10_AB03 0 0.000348 0
mcs90_b03_s10_AB04 0 0.000402 0
mcs90_b03_s10_AB05 0 0.000398 0
mcs90_b03_s10_AB06 0 0.000484 0
mcs90_b03_s10_AB07 0 0.000511 0
mcs90_b03_s10_AB08 0 0.000462 0
mcs90_b03_s10_AB09 0 0.000389 0
mcs90_b03_s15_AB00 2 0.001510 0
mcs90_b03_s15_AB01 2 0.001478 0
mcs90_b03_s15_AB02 2 0.001662 0
mcs90_b03_s15_AB03 3 0.001037 0
mcs90_b03_s15_AB04 2 0.001061 0
