instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
si2_b03m_m400.00 1e6 1000.000122 73 1000000 2 18
si2_b03m_m400.01 1e6 1000.000122 75 1000001 1 19
si2_b03m_m400.05 1e6 1000.000122 91 1000000 4 17
si2_b03m_m400.08 1e6 1000.000122 75 21 2 19
si2_b03m_m400.07 1e6 1000.000183 124 43 2 21
si2_b03m_m400.09 1e6 1000.000061 113 3 1 24
si2_b03m_m400.03 1e6 1000.000122 75 1000000 2 19
si2_b03m_m400.04 1e6 1000.000000 75 1000001 1 24
si2_b03m_m400.06 1e6 148.958405 77 2 1 22
si2_b03m_m200.05 1000004 5.357517 16 3025 0 8
si2_b03m_m200.03 1000003 1.012017 16 0 0 11
si2_b03m_m200.00 1000003 491.934326 25 1 1 11
si2_b03m_m200.08 1000003 68.706696 28 1463 0 7
si2_b03m_m200.06 1000003 1.106657 17 0 0 9
si2_b03m_m200.02 1000003 1.114201 16 0 0 10
si2_b03m_m200.09 1000003 37.510754 17 1463 0 9
si2_b03m_m200.04 1000004 1.019531 27 10 0 10
si2_b03m_m200.01 1000003 1.069558 27 2 0 9
si2_b03m_m200.07 1000003 1.290269 16 0 0 10
si4_r001_m200.04 1000013 1000.000061 29 1000000 10 13
si4_r001_m200.07 1000013 1000.000061 42 1000000 6 11
si4_r001_m200.00 1000012 1000.000183 27 1000000 64 15
si4_r001_m200.01 1000012 1000.000061 27 1000000 1 12
si4_r001_m200.03 1000012 1000.000061 27 1000000 326 12
si4_r001_m200.06 1000012 1000.000061 26 1000000 4 9
si4_r001_m200.05 1000012 1000.000061 33 1000000 30 12
si4_r001_m200.08 1000013 1000.000061 33 1000000 2 12
si4_r001_m200.09 1000013 1000.000061 35 1000000 360 12
si4_r001_m200.02 1000012 1000.000061 50 1000000 17 13
si2_m4D_m256.08 1000008 2.760107 50 21 1 12
si2_m4D_m256.03 1000009 2.821710 31 15 0 11
si2_m4D_m256.02 1000008 44.993839 33 16 1 12
si2_m4D_m256.06 1000008 2.778673 50 1 0 13
si2_m4D_m256.04 1000009 933.482483 48 1 1 11
si2_m4D_m256.07 1000008 10.097670 49 2 1 13
si2_m4D_m256.01 1000010 2.779332 45 17 1 11
si2_m4D_m256.09 1000010 2.917962 39 5 0 12
si2_m4D_m256.00 1000008 2.789370 30 17 0 12
si2_m4D_m256.05 1000009 2.937394 51 2 1 12
si6_r01_m400.04 1e6 1000.000061 125645 1000001 33 13522
si6_r01_m400.08 1e6 1000.000061 114116 1000001 43 12762
si6_r01_m400.07 1e6 1000.000061 93417 1000001 4 9628
si6_r01_m400.06 1e6 1000.000061 74527 1000001 60 8228
si6_r01_m400.05 1e6 1000.000061 226192 1000001 13 23312
si6_r01_m400.02 1e6 1000.000061 173892 1000001 10 18237
si6_r01_m400.00 1e6 1000.000061 281029 1000001 27 31643
si6_r01_m400.03 1e6 1000.000061 24012 1000001 142 3126
si6_r01_m400.01 1e6 1000.000061 73647 1000001 130 7908
si6_r01_m400.09 1e6 1000.000061 136241 1000001 295 16206
si2_m4Dr4_m625.07 1e6 1000.000000 227 1000002 30 37
si2_m4Dr4_m625.02 1e6 1000.000000 220 1000002 6 42
si2_m4Dr4_m625.03 1e6 1000.000061 248 1000002 4 34
si2_m4Dr4_m625.00 1e6 1000.000244 222 1000002 5 37
si2_m4Dr4_m625.05 1e6 1000.000244 215 4 4 35
si2_m4Dr4_m625.06 1e6 1000.000183 288 1000001 16 41
si2_m4Dr4_m625.09 1e6 1000.000244 415 1000002 2627 40
si2_m4Dr4_m625.01 1e6 1000.000244 224 1000002 5 39
si2_m4Dr4_m625.08 1e6 211.431702 285 1000002 52 40
si2_m4Dr4_m625.04 1e6 1000.000183 296 1000001 362 39
si4_r01_m400.01 1e6 1000.000061 71142 1000001 144 8297
si4_r01_m400.08 1e6 1000.000061 302034 1000001 8 31047
si4_r01_m400.02 1e6 1000.000061 833713 1000001 122 90769
si4_r01_m400.03 1e6 1000.000061 311782 1000001 304 37272
si4_r01_m400.07 1e6 1000.000061 687152 1000001 89 77240
si4_r01_m400.06 1e6 1000.000061 89741 1000001 18 9379
si4_r01_m400.04 1e6 1000.000061 811723 1000001 2785 97219
si4_r01_m400.00 1e6 1000.000061 924056 1000001 1738 99812
si4_r01_m400.05 1e6 1000.000061 85122 1000001 243 9813
si4_r01_m400.09 1e6 1000.000061 188858 1000001 1440 22058
si2_b09m_m400.09 1e6 1000.000000 95 2 1 21
si2_b09m_m400.03 1e6 1000.000122 94 1000001 2 21
si2_b09m_m400.01 1e6 1000.000061 157 1000001 1 20
si2_b09m_m400.08 1e6 1000.000000 94 1000001 3 31
si2_b09m_m400.05 1e6 1000.000061 115 1000001 6 19
si2_b09m_m400.06 1e6 1000.000000 93 1000001 2 22
si2_b09m_m400.00 1e6 1000.000122 162 1000001 2 19
si2_b09m_m400.02 1e6 1000.000000 135 1000001 2 23
si2_b09m_m400.04 1e6 19.467255 92 1000001 2 20
si2_b09m_m400.07 1e6 1000.000000 98 1000001 2 20
si2_b09_m800.07 1e6 477.300140 484 9 9 74
si2_b09_m800.04 1e6 471.908905 512 14 6 74
si2_b09_m800.05 1e6 741.215454 418 7 6 74
si2_b09_m800.00 1e6 661.254517 412 6 6 72
si2_b09_m800.02 1e6 528.135925 433 6 9 80
si2_b09_m800.01 1e6 452.118469 409 6 6 68
si2_b09_m800.08 1e6 448.101044 498 6 6 73
si2_b09_m800.09 1e6 618.284241 423 9 6 82
si2_b09_m800.03 1e6 619.978210 547 7 9 69
si2_b09_m800.06 1e6 469.692383 413 9 6 74
si6_b03_m400.04 1e6 344.435577 172 2 3 61
si6_b03_m400.09 1e6 316.527863 201 2 2 60
si6_b03_m400.02 1e6 368.093292 172 3 2 60
si6_b03_m400.06 1e6 312.747711 238 3 3 60
si6_b03_m400.05 1e6 357.440674 184 2 2 62
si6_b03_m400.08 1e6 228.462631 223 2 2 64
si6_b03_m400.01 1e6 216.436188 172 2 2 56
si6_b03_m400.07 1e6 270.239410 172 2 2 60
si6_b03_m400.03 1e6 256.036011 190 2 3 56
si6_b03_m400.00 1e6 437.969574 220 3 3 60
si2_r005_m600.03 1e6 1000.000122 44232 1000002 1008 4039
si2_r005_m600.00 1e6 1000.000122 255480 1000002 12104 23332
si2_r005_m600.06 1e6 1000.000122 178796 1000002 3803 18832
si2_r005_m600.01 1e6 1000.000122 162279 1000002 9707 13629
si2_r005_m600.04 1e6 1000.000122 311834 1000002 1172 29759
si2_r005_m600.09 1e6 1000.000122 77806 1000002 848 7950
si2_r005_m600.05 1e6 1000.000061 502861 1000002 2024 45986
si2_r005_m600.02 1e6 1000.000122 274352 1000002 4292 25539
si2_r005_m600.08 1e6 1000.000061 66120 1000003 6820 4328
si2_r005_m600.07 1e6 1000.000122 13682 1000002 1975 1452
si4_r01_m600.05 1e6 1e3 1000000 1000003 340 116812
si4_r01_m600.02 1e6 1e3 1000000 1000003 900 138984
si4_r01_m600.03 1e6 1e3 1000000 1000003 2693 237657
si4_r01_m600.07 1e6 1e3 1000000 1000003 605 250632
si4_r01_m600.08 1e6 1e3 1000000 1000003 1737 264076
si4_r01_m600.06 1e6 1e3 1000000 1000003 3882 149378
si4_r01_m600.01 1e6 1e3 1000000 1000003 71 390655
si4_r01_m600.04 1e6 1e3 1000000 1000003 24 148878
si4_r01_m600.00 1e6 1e3 1000000 1000003 18 320283
si4_r01_m600.09 1e6 1e3 1000000 1000003 2643 110202
si2_b09_m400.04 1e6 21.818216 91 2 1 27
si2_b09_m400.08 1e6 18.285711 157 2 2 26
si2_b09_m400.05 1e6 208.669434 91 2 2 24
si2_b09_m400.01 1e6 20.975016 105 1 2 24
si2_b09_m400.03 1e6 26.050421 92 2 1 24
si2_b09_m400.02 1e6 33.393559 92 1 1 23
si2_b09_m400.07 1e6 20.397505 92 2 2 25
si2_b09_m400.09 1e6 24.819347 91 1 3 23
si2_b09_m400.06 1e6 59.176857 91 2 1 26
si2_b09_m400.00 1e6 21.677999 115 2 1 25
si4_b06_m200.06 1000017 4.406304 50 0 0 13
si4_b06_m200.03 1000014 4.345479 30 0 0 14
si4_b06_m200.02 1000014 4.745122 29 0 0 14
si4_b06_m200.07 1000014 4.682268 51 1 0 14
si4_b06_m200.05 1000018 4.771265 29 0 0 15
si4_b06_m200.08 1000014 4.202571 43 1 1 14
si4_b06_m200.00 1000014 4.361328 29 1 1 14
si4_b06_m200.04 1000015 4.243485 30 0 0 15
si4_b06_m200.01 1000014 4.714605 50 0 0 15
si4_b06_m200.09 1000014 4.150857 29 0 0 14
si4_r005_m400.06 1e6 1000.000122 15530 1000001 11 1565
si4_r005_m400.03 1e6 1000.000122 2610 1000001 155 290
si4_r005_m400.07 1e6 1000.000122 17297 1000001 88 1776
si4_r005_m400.01 1e6 1000.000122 5531 1000001 17 610
si4_r005_m400.04 1e6 1000.000122 10200 1000001 105 1087
si4_r005_m400.00 1e6 1000.000122 10662 1000001 31 1167
si4_r005_m400.09 1e6 1000.000122 4802 1000001 14 524
si4_r005_m400.05 1e6 1000.000122 4330 1000001 36 455
si4_r005_m400.08 1e6 1000.000061 4010 1000001 5 439
si4_r005_m400.02 1e6 1000.000122 4865 1000001 266 546
si4_m4Dr2_m1296.07 1e6 1e3 2343 1000008 32 253
si4_m4Dr2_m1296.00 1e6 1e3 1867 1000009 24 248
si4_m4Dr2_m1296.05 1e6 1e3 2658 1000009 31 245
si4_m4Dr2_m1296.04 1e6 1e3 1934 1000009 25 256
si4_m4Dr2_m1296.08 1e6 1e3 2149 1000013 36 270
si4_m4Dr2_m1296.01 1e6 1e3 1956 1000012 27 262
si4_m4Dr2_m1296.06 1e6 1e3 1955 1000009 33 250
si4_m4Dr2_m1296.02 1e6 1e3 1907 1000012 21 263
si4_m4Dr2_m1296.03 1e6 1e3 2167 1000009 22 251
si4_m4Dr2_m1296.09 1e6 1e3 2100 1000008 22 238
si6_b09_m800.03 1e6 1e3 928 9 9 230
si6_b09_m800.09 1e6 1e3 928 19 19 238
si6_b09_m800.07 1e6 1e3 934 8 8 219
si6_b09_m800.05 1e6 1e3 929 9 8 219
si6_b09_m800.04 1e6 1e3 945 11 9 211
si6_b09_m800.01 1e6 1e3 1046 8 8 220
si6_b09_m800.00 1e6 1e3 964 8 9 227
si6_b09_m800.02 1e6 1e3 1074 8 10 216
si6_b09_m800.06 1e6 1e3 940 8 8 226
si6_b09_m800.08 1e6 1e3 1080 12 12 246
si6_b06m_m400.00 1e6 275.632599 166 2 3 30
si6_b06m_m400.08 1e6 247.878281 141 1000001 4 28
si6_b06m_m400.03 1e6 286.670105 146 3 3 30
si6_b06m_m400.04 1e6 264.740509 150 1000001 3 33
si6_b06m_m400.06 1e6 1000.000305 185 1000001 3 29
si6_b06m_m400.07 1e6 1000.000427 140 4 2 31
si6_b06m_m400.09 1e6 1000.000305 144 1000001 4 29
si6_b06m_m400.02 1e6 1000.000366 162 1000001 4 29
si6_b06m_m400.01 1e6 1000.000854 139 1000001 4 28
si6_b06m_m400.05 1e6 1000.000427 142 1000001 3 31
si2_m4Dr4_m1296.08 1e6 1e3 1500 1000010 35 163
si2_m4Dr4_m1296.07 1e6 1e3 1506 1000008 30 162
si2_m4Dr4_m1296.03 1e6 1e3 1417 1000009 24 200
si2_m4Dr4_m1296.05 1e6 1e3 1605 1000007 18 154
si2_m4Dr4_m1296.06 1e6 1e3 1457 1000012 19 183
si2_m4Dr4_m1296.04 1e6 1e3 1421 1000008 936 169
si2_m4Dr4_m1296.09 1e6 1e3 1559 1000008 33 179
si2_m4Dr4_m1296.01 1e6 1e3 1379 1000008 19 186
si2_m4Dr4_m1296.00 1e6 1e3 1348 1000012 23 158
si2_m4Dr4_m1296.02 1e6 1e3 1413 1000008 31 201
si6_m4Dr6_m1296.02 1e6 1e3 2969 1000013 39 338
si6_m4Dr6_m1296.08 1e6 1e3 2708 1000010 29 366
si6_m4Dr6_m1296.07 1e6 1e3 3080 1000009 43 362
si6_m4Dr6_m1296.06 1e6 1e3 2781 1000010 34 373
si6_m4Dr6_m1296.03 1e6 1e3 2896 1000010 34 357
si6_m4Dr6_m1296.04 1e6 1e3 3036 1000010 29 379
si6_m4Dr6_m1296.05 1e6 1e3 2786 1000010 31 370
si6_m4Dr6_m1296.00 1e6 1e3 2704 1000008 35 371
si6_m4Dr6_m1296.09 1e6 1e3 2665 1000014 44 331
si6_m4Dr6_m1296.01 1e6 1e3 2754 1000013 29 332
si4_m4Dr2_m256.00 1e6 1000.000122 42 1000000 2 17
si4_m4Dr2_m256.01 1e6 1000.000061 41 1 1 12
si4_m4Dr2_m256.05 1e6 1000.000122 66 1000000 1 14
si4_m4Dr2_m256.04 1e6 1000.000244 54 1000000 1 12
si4_m4Dr2_m256.08 1e6 1000.000061 69 1000000 1 13
si4_m4Dr2_m256.07 1e6 13.378692 43 1000000 1 13
si4_m4Dr2_m256.06 1e6 1000.000122 41 1000000 1 16
si4_m4Dr2_m256.02 1e6 11.823303 41 1000000 1 12
si4_m4Dr2_m256.09 1e6 13.067881 41 1000000 1 12
si4_m4Dr2_m256.03 1e6 1000.000122 65 1000000 1 14
si4_b09m_m200.01 1000010 4.417798 32 1000000 1 11
si4_b09m_m200.00 1000010 1000.000061 32 1000000 1 11
si4_b09m_m200.03 1000011 1000.000061 51 1000000 0 12
si4_b09m_m200.06 1000011 1000.000061 31 1000000 1 10
si4_b09m_m200.02 1000010 4.371626 54 0 0 11
si4_b09m_m200.04 1000010 4.761157 50 1000000 1 10
si4_b09m_m200.05 1000010 4.238955 50 73133 1 10
si4_b09m_m200.07 1000010 1000.000061 31 1000000 1 11
si4_b09m_m200.08 1000011 4.326200 31 32522 0 13
si4_b09m_m200.09 1000010 1000.000061 44 1000000 0 11
si4_m4Dr4_m625.07 1e6 1e3 316 1000002 6 52
si4_m4Dr4_m625.05 1e6 1e3 313 1000003 8 64
si4_m4Dr4_m625.01 1e6 1e3 299 1000002 8 48
si4_m4Dr4_m625.08 1e6 1e3 345 1000002 6 62
si4_m4Dr4_m625.09 1e6 1e3 310 1000002 8 56
si4_m4Dr4_m625.00 1e6 1e3 387 1000002 13 53
si4_m4Dr4_m625.04 1e6 1e3 305 1000002 6 59
si4_m4Dr4_m625.06 1e6 1e3 426 1000002 6 50
si4_m4Dr4_m625.03 1e6 1e3 329 1000002 8 52
si4_m4Dr4_m625.02 1e6 1e3 354 1000002 7 49
si4_m4Dr4_m1296.03 1e6 1e3 2073 1000009 22 236
si4_m4Dr4_m1296.01 1e6 1e3 2143 1000009 24 260
si4_m4Dr4_m1296.00 1e6 1e3 2083 1000009 24 250
si4_m4Dr4_m1296.07 1e6 1e3 1990 1000011 22 236
si4_m4Dr4_m1296.02 1e6 1e3 2078 20 21 261
si4_m4Dr4_m1296.04 1e6 1e3 1997 1000013 23 270
si4_m4Dr4_m1296.09 1e6 1e3 2171 1000010 25 253
si4_m4Dr4_m1296.06 1e6 1e3 2065 1000014 44 257
si4_m4Dr4_m1296.08 1e6 1e3 2050 1000008 26 248
si4_m4Dr4_m1296.05 1e6 1e3 2057 1000010 40 253
si2_r005_m400.05 1e6 1000.000061 5164 1000001 976 570
si2_r005_m400.06 1e6 1000.000061 1826 1000001 471 249
si2_r005_m400.08 1e6 1000.000061 5276 1000001 397 570
si2_r005_m400.02 1e6 1000.000061 417974 1000001 1210 42504
si2_r005_m400.03 1e6 1000.000061 9930 1000001 196 966
si2_r005_m400.00 1e6 1000.000061 4833 1000001 689 458
si2_r005_m400.07 1e6 1000.000061 31190 1000001 650 3127
si2_r005_m400.09 1e6 1000.000061 6276 1000001 90 697
si2_r005_m400.04 1e6 1000.000061 13879 1000001 231 1479
si2_r005_m400.01 1e6 1000.000061 4129 1000001 18 435
si2_b06m_m400.03 1e6 1000.000183 104 1000001 1 21
si2_b06m_m400.06 1e6 1000.000122 136 1000000 2 21
si2_b06m_m400.05 1e6 1000.000061 91 1000001 2 20
si2_b06m_m400.01 1e6 23.261492 137 1000001 2 23
si2_b06m_m400.00 1e6 1000.000061 136 5864 2 21
si2_b06m_m400.08 1e6 1000.000061 83 264935 2 23
si2_b06m_m400.07 1e6 1000.000061 138 2 1 22
si2_b06m_m400.09 1e6 1000.000122 92 1000001 2 18
si2_b06m_m400.04 1e6 1000.000122 106 1000000 2 21
si2_b06m_m400.02 1e6 1000.000061 89 1000000 3 22
si6_r005_m600.02 1e6 1e3 64630 1000002 30 6968
si6_r005_m600.08 1e6 1e3 41807 1000003 11 4669
si6_r005_m600.03 1e6 1e3 87831 1000002 19 8647
si6_r005_m600.05 1e6 1e3 105000 1000002 15 10958
si6_r005_m600.07 1e6 1e3 58105 1000003 25 6353
si6_r005_m600.04 1e6 1e3 70537 1000003 15 7362
si6_r005_m600.06 1e6 1e3 117887 1000002 83 12774
si6_r005_m600.01 1e6 1e3 17545 1000002 14 1892
si6_r005_m600.09 1e6 1e3 147886 1000002 9 14583
si6_r005_m600.00 1e6 1e3 32914 1000002 18 3422
si6_r005_m200.02 1000017 1000.000061 160 1000000 3 22
si6_r005_m200.08 1000018 1000.000061 143 1000000 3 27
si6_r005_m200.09 1000017 1000.000061 149 1000000 2 30
si6_r005_m200.05 1000018 1000.000061 187 1000000 13 27
si6_r005_m200.03 1000017 1000.000061 130 1000000 2 23
si6_r005_m200.00 1000022 1000.000061 186 1000000 11 31
si6_r005_m200.04 1000018 1000.000061 148 1000000 1 28
si6_r005_m200.07 1000018 1000.000061 108 1000000 2 21
si6_r005_m200.01 1000017 1000.000061 143 1000000 1 25
si6_r005_m200.06 1000018 1000.000061 89 1000000 2 20
si2_m4Dr6_m625.06 1e6 1000.000427 248 1000002 4 53
si2_m4Dr6_m625.08 1e6 1000.000305 220 1000002 6 39
si2_m4Dr6_m625.07 1e6 1000.000305 243 1000002 6 40
si2_m4Dr6_m625.03 1e6 1000.000122 221 1000002 10 45
si2_m4Dr6_m625.04 1e6 1000.000305 217 1000002 7 36
si2_m4Dr6_m625.05 1e6 1000.000000 311 1000002 6 45
si2_m4Dr6_m625.09 1e6 1000.000061 224 1000002 6 37
si2_m4Dr6_m625.01 1e6 1000.000305 254 1000003 10 37
si2_m4Dr6_m625.02 1e6 1000.000061 231 1000002 15 40
si2_m4Dr6_m625.00 1e6 1000.000244 218 1000002 5 42
si6_b03_m800.02 1e6 1e3 964 12 8 218
si6_b03_m800.04 1e6 1e3 1003 9 7 203
si6_b03_m800.03 1e6 1e3 941 12 12 217
si6_b03_m800.05 1e6 1e3 895 12 7 211
si6_b03_m800.06 1e6 1e3 894 9 8 206
si6_b03_m800.01 1e6 1e3 919 9 12 213
si6_b03_m800.00 1e6 1e3 997 8 18 202
si6_b03_m800.07 1e6 1e3 931 15 12 198
si6_b03_m800.09 1e6 1e3 910 9 12 202
si6_b03_m800.08 1e6 1e3 937 10 9 204
si4_m4D_m1296.09 1e6 1e3 1566 1000010 39 322
si4_m4D_m1296.06 1e6 1e3 1697 1000008 25 286
si4_m4D_m1296.05 1e6 1e3 1618 1000012 39 287
si4_m4D_m1296.00 1e6 1e3 3437 1000017 507 1717
si4_m4D_m1296.03 1e6 1e3 13756 1000013 287 4113
si4_m4D_m1296.04 1e6 1e3 1593 1000008 40 303
si4_m4D_m1296.08 1e6 1e3 1000004 1000012 1000008 41327
si4_m4D_m1296.02 1e6 1e3 4299 1000016 199 6232
si4_m4D_m1296.01 1e6 1e3 1638 1000008 74 304
si4_m4D_m1296.07 1e6 1e3 1628 31 23 322
si6_b03m_m400.03 1e6 1000.000549 168 1000001 2 33
si6_b03m_m400.01 1e6 1000.000488 138 1000001 5 30
si6_b03m_m400.09 1e6 1000.000610 134 10588 2 38
si6_b03m_m400.08 1e6 1000.000549 149 1000001 3 32
si6_b03m_m400.07 1e6 1000.000549 150 1000001 3 32
si6_b03m_m400.02 1e6 1000.000549 156 1000001 4 32
si6_b03m_m400.05 1e6 1000.000000 217 22167 3 32
si6_b03m_m400.00 1e6 1000.000732 205 1000001 3 33
si6_b03m_m400.06 1e6 1000.000000 149 1000001 4 31
si6_b03m_m400.04 1e6 1000.000183 131 1000001 2 36
si4_m4D_m256.07 1e6 1000.000122 38 1000000 1 15
si4_m4D_m256.06 1e6 137.643677 38 327580 1 15
si4_m4D_m256.05 1e6 12.028918 60 1000000 2 15
si4_m4D_m256.08 1e6 13.066447 65 1000000 2 15
si4_m4D_m256.04 1e6 12.704572 63 1000000 3 15
si4_m4D_m256.09 1e6 1000.000000 61 1000000 2 15
si4_m4D_m256.02 1e6 12.564306 60 365428 1 16
si4_m4D_m256.00 1e6 642.780884 40 1000000 2 14
si4_m4D_m256.03 1e6 114.516365 39 1000000 1 16
si4_m4D_m256.01 1e6 12.986930 39 1000000 2 14
si6_b06m_m800.07 1e6 1e3 725 1000003 19 108
si6_b06m_m800.04 1e6 1e3 707 1000005 10 111
si6_b06m_m800.01 1e6 1e3 675 46454 16 109
si6_b06m_m800.00 1e6 1e3 748 15 15 102
si6_b06m_m800.05 1e6 1e3 684 1000004 10 101
si6_b06m_m800.08 1e6 1e3 696 10 10 100
si6_b06m_m800.09 1e6 1e3 736 13 18 100
si6_b06m_m800.02 1e6 1e3 704 18 10 105
si6_b06m_m800.03 1e6 1e3 718 12 10 108
si6_b06m_m800.06 1e6 1e3 757 1000004 10 103
si4_r001_m400.08 1e6 1000.000244 585 1000001 7674 73
si4_r001_m400.06 1e6 1000.000244 134 1000001 141436 29
si4_r001_m400.02 1e6 1000.000244 176 1000001 8 29
si4_r001_m400.00 1e6 1000.000244 170 1000001 44 28
si4_r001_m400.04 1e6 1000.000244 166 1000001 6362 28
si4_r001_m400.03 1e6 1000.000000 145 1000001 266 32
si4_r001_m400.09 1e6 1000.000244 220 1000001 4 31
si4_r001_m400.05 1e6 1000.000000 653 1000001 4927 63
si4_r001_m400.01 1e6 1000.000244 148 1000001 109 31
si4_r001_m400.07 1e6 1000.000244 191 1000001 420 40
si2_m4Dr6_m1296.00 1e6 1e3 1496 1000007 18 192
si2_m4Dr6_m1296.01 1e6 1e3 1437 1000010 20 175
si2_m4Dr6_m1296.09 1e6 1e3 1352 1000008 28 194
si2_m4Dr6_m1296.06 1e6 1e3 1350 1000007 17 191
si2_m4Dr6_m1296.03 1e6 1e3 1319 1000008 18 157
si2_m4Dr6_m1296.02 1e6 1e3 1529 1000008 25 173
si2_m4Dr6_m1296.05 1e6 1e3 1511 1000008 21 170
si2_m4Dr6_m1296.08 1e6 1e3 1395 1000007 18 192
si2_m4Dr6_m1296.04 1e6 1e3 1643 1000008 39 171
si2_m4Dr6_m1296.07 1e6 1e3 1396 1000008 47 168
si2_b03_m800.07 1e6 722.679138 392 5 5 71
si2_b03_m800.08 1e6 643.337463 392 8 7 65
si2_b03_m800.04 1e6 821.488098 395 9 8 65
si2_b03_m800.05 1e6 521.557373 433 8 6 66
si2_b03_m800.09 1e6 704.111877 391 6 7 69
si2_b03_m800.00 1e6 658.605042 391 8 6 71
si2_b03_m800.02 1e6 506.549927 395 9 6 65
si2_b03_m800.03 1e6 575.508667 509 9 9 67
si2_b03_m800.01 1e6 501.670685 390 5 5 66
si2_b03_m800.06 1e6 661.940796 390 6 5 69
si4_b03m_m200.05 1000013 1000.000061 23 1000000 0 11
si4_b03m_m200.02 1000011 1000.000000 23 0 1 12
si4_b03m_m200.04 1000011 928.434875 22 1 0 11
si4_b03m_m200.07 1000012 1000.000061 35 165 1 11
si4_b03m_m200.00 1000012 5.869828 25 1000000 1 12
si4_b03m_m200.06 1000012 1000.000122 23 0 0 12
si4_b03m_m200.03 1000015 1000.000061 38 145 0 12
si4_b03m_m200.09 1000013 1000.000122 23 1000000 0 13
si4_b03m_m200.08 1000012 1000.000061 37 1000000 1 11
si4_b03m_m200.01 1000012 1000.000122 37 1000000 0 13
si2_b06m_m200.04 1000004 1.403719 33 1000000 0 9
si2_b06m_m200.03 1000003 1000.000000 32 31399 0 8
si2_b06m_m200.08 1000003 469.417664 19 28388 0 9
si2_b06m_m200.06 1000003 1000.000000 19 1000000 0 9
si2_b06m_m200.05 1000003 1.237985 20 0 0 9
si2_b06m_m200.02 1000003 1.033791 19 107864 1 11
si2_b06m_m200.00 1000003 1000.000061 27 1 0 11
si2_b06m_m200.01 1000003 441.901001 20 2 0 10
si2_b06m_m200.09 1000004 1000.000000 20 1000000 0 9
si2_b06m_m200.07 1000003 0.955928 20 0 0 8
si6_m4Dr4_m625.05 1e6 1e3 414 1000003 10 73
si6_m4Dr4_m625.09 1e6 1e3 408 1000002 9 68
si6_m4Dr4_m625.04 1e6 1e3 517 1000002 15 65
si6_m4Dr4_m625.00 1e6 1e3 472 1000003 10 67
si6_m4Dr4_m625.08 1e6 1e3 465 1000002 17 64
si6_m4Dr4_m625.06 1e6 1e3 398 1000002 7 64
si6_m4Dr4_m625.01 1e6 1e3 435 1000003 9 65
si6_m4Dr4_m625.03 1e6 1e3 413 1000003 12 73
si6_m4Dr4_m625.07 1e6 1e3 464 1000002 10 67
si6_m4Dr4_m625.02 1e6 1e3 406 1000002 7 66
si4_b03_m200.06 1000015 4.641622 28 0 0 12
si4_b03_m200.02 1000014 4.672872 47 0 0 12
si4_b03_m200.07 1000016 4.458178 45 0 0 13
si4_b03_m200.04 1000013 4.453054 33 1 0 11
si4_b03_m200.03 1000016 4.574642 28 0 0 13
si4_b03_m200.05 1000016 4.341641 28 1 0 13
si4_b03_m200.09 212056 4.286898 29 0 0 15
si4_b03_m200.01 1000015 4.592530 29 0 0 13
si4_b03_m200.00 1000013 4.308077 28 1 0 13
si4_b03_m200.08 1000015 4.314261 46 0 0 14
si2_b03_m400.03 1e6 21.089909 138 1 2 21
si2_b03_m400.06 1e6 20.014708 140 2 1 23
si2_b03_m400.07 1e6 18.497807 83 1 1 21
si2_b03_m400.01 1e6 18.643091 82 1 1 21
si2_b03_m400.05 1e6 19.985439 140 1 1 21
si2_b03_m400.09 1e6 20.493992 83 2 2 22
si2_b03_m400.02 1e6 18.769144 83 1 1 21
si2_b03_m400.00 1e6 18.699469 84 2 2 23
si2_b03_m400.08 1e6 24.044403 140 2 1 23
si2_b03_m400.04 1e6 20.195379 83 1 1 21
si4_b09_m200.02 1000014 4.125883 31 1 1 15
si4_b09_m200.01 1000012 4.406232 52 0 0 16
si4_b09_m200.00 1000019 4.320782 32 0 0 15
si4_b09_m200.09 1000012 4.048092 53 1 0 16
si4_b09_m200.08 1000010 4.193272 51 0 1 15
si4_b09_m200.04 1000012 4.019265 33 0 0 16
si4_b09_m200.06 1000014 7.110716 52 0 1 15
si4_b09_m200.05 1000012 4.345500 31 0 0 18
si4_b09_m200.07 1000012 4.725176 54 1 0 17
si4_b09_m200.03 1000010 166.477097 31 1 1 16
si4_m4Dr4_m256.05 1e6 1000.000122 42 1000000 1 14
si4_m4Dr4_m256.09 1e6 1000.000122 68 1000001 1 12
si4_m4Dr4_m256.01 1e6 1000.000122 46 1000000 1 13
si4_m4Dr4_m256.03 1e6 12.041948 63 1000000 1 13
si4_m4Dr4_m256.06 1e6 1000.000122 72 1000000 1 14
si4_m4Dr4_m256.07 1e6 1000.000122 61 1000000 1 12
si4_m4Dr4_m256.00 1e6 1000.000000 71 1000000 1 13
si4_m4Dr4_m256.02 1e6 1000.000122 43 1000000 1 13
si4_m4Dr4_m256.08 1e6 1000.000000 64 1000000 1 13
si4_m4Dr4_m256.04 1e6 1000.000000 53 1000000 1 15
si2_m4D_m625.01 1e6 117.329826 210 1000002 28 45
si2_m4D_m625.00 1e6 1000.000305 206 1000002 8 41
si2_m4D_m625.08 1e6 133.164719 208 1000001 8 43
si2_m4D_m625.04 1e6 1000.000061 273 1000001 5 37
si2_m4D_m625.09 1e6 119.822166 230 348424 5 38
si2_m4D_m625.02 1e6 1000.000122 231 1000001 33 41
