instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
g24-g70 NaN NaN NaN NaN NaN NaN
g24-g71 NaN NaN NaN NaN NaN NaN
g24-g72 NaN NaN NaN NaN NaN NaN
g24-g74 NaN NaN NaN NaN NaN NaN
g24-g75 NaN NaN NaN NaN NaN NaN
g24-g76 NaN NaN NaN NaN NaN NaN
g24-g77 NaN NaN NaN NaN NaN NaN
g24-g78 NaN NaN NaN NaN NaN NaN
g24-g79 NaN NaN NaN NaN NaN NaN
g24-g80 NaN NaN NaN NaN NaN NaN
g24-g81 NaN NaN NaN NaN NaN NaN
g24-g83 NaN NaN NaN NaN NaN NaN
g24-g84 NaN NaN NaN NaN NaN NaN
g24-g85 NaN NaN NaN NaN NaN NaN
g24-g87 NaN NaN NaN NaN NaN NaN
g24-g88 NaN NaN NaN NaN NaN NaN
g24-g89 NaN NaN NaN NaN NaN NaN
g24-g90 NaN NaN NaN NaN NaN NaN
g24-g91 NaN NaN NaN NaN NaN NaN
g24-g92 NaN NaN NaN NaN NaN NaN
g24-g94 NaN NaN NaN NaN NaN NaN
g24-g95 NaN NaN NaN NaN 46676614 17833410
g24-g96 NaN NaN NaN 8556645 358379 NaN
g24-g97 NaN NaN NaN 4316884 67397 9770379
g24-g98 NaN NaN NaN 10736094 10626361 NaN
g24-g99 NaN NaN NaN 10749247 10639450 NaN
g25-g100 NaN NaN NaN NaN NaN NaN
g25-g101 NaN NaN NaN NaN NaN NaN
g25-g102 NaN NaN NaN NaN NaN NaN
g25-g103 NaN NaN NaN NaN NaN NaN
g25-g104 NaN NaN NaN NaN NaN NaN
g25-g105 NaN NaN NaN NaN NaN NaN
g25-g106 NaN NaN NaN NaN NaN NaN
g25-g107 NaN NaN NaN NaN NaN NaN
g25-g108 NaN NaN NaN NaN NaN NaN
g25-g109 NaN NaN NaN NaN NaN NaN
g25-g110 NaN NaN NaN NaN NaN NaN
g25-g111 NaN NaN NaN NaN NaN NaN
g25-g112 NaN NaN NaN NaN NaN NaN
g25-g51 NaN NaN NaN NaN NaN NaN
g25-g52 NaN NaN NaN NaN NaN NaN
g25-g53 NaN NaN NaN NaN NaN NaN
g25-g54 NaN NaN NaN NaN NaN NaN
g25-g55 NaN NaN NaN NaN NaN NaN
g25-g56 NaN NaN NaN NaN NaN NaN
g25-g57 NaN NaN NaN NaN NaN NaN
g25-g61 NaN NaN NaN NaN NaN NaN
g25-g62 NaN NaN NaN NaN NaN NaN
g25-g63 NaN NaN NaN NaN NaN 42813958
g25-g64 NaN NaN NaN NaN NaN NaN
g25-g65 NaN NaN NaN NaN NaN NaN
g25-g67 NaN NaN NaN NaN NaN NaN
g25-g68 NaN NaN NaN NaN NaN NaN
g25-g69 NaN NaN NaN NaN NaN NaN
g25-g70 NaN NaN NaN NaN NaN NaN
g25-g71 NaN NaN NaN NaN NaN NaN
g25-g72 NaN NaN 1690973 179522744 197072905 3569112
g25-g74 NaN NaN NaN NaN NaN NaN
g25-g75 NaN NaN NaN NaN NaN NaN
g25-g76 NaN NaN NaN NaN NaN NaN
g25-g77 NaN NaN NaN NaN NaN NaN
g25-g78 NaN NaN NaN NaN NaN NaN
g25-g79 NaN NaN NaN NaN NaN NaN
g25-g80 NaN NaN NaN NaN NaN NaN
g25-g81 NaN NaN NaN NaN NaN NaN
g25-g83 NaN NaN NaN NaN NaN NaN
g25-g84 NaN NaN NaN NaN NaN NaN
g25-g85 NaN NaN NaN NaN NaN NaN
g25-g87 NaN NaN NaN NaN NaN NaN
g25-g88 NaN NaN NaN NaN NaN NaN
g25-g89 NaN NaN NaN NaN NaN NaN
g25-g90 NaN NaN NaN NaN NaN NaN
g25-g91 NaN NaN NaN NaN NaN NaN
g25-g92 NaN NaN NaN NaN NaN NaN
g25-g94 NaN NaN NaN NaN NaN NaN
g25-g95 NaN NaN NaN NaN NaN NaN
g25-g96 NaN NaN NaN NaN NaN NaN
g25-g97 NaN NaN NaN NaN NaN NaN
g25-g98 NaN NaN NaN NaN NaN NaN
g25-g99 NaN NaN NaN NaN NaN NaN
g26-g100 NaN NaN NaN NaN NaN NaN
g26-g101 NaN NaN NaN NaN NaN NaN
g26-g102 NaN NaN NaN NaN NaN NaN
g26-g103 NaN NaN NaN NaN NaN NaN
g26-g104 NaN NaN NaN NaN NaN NaN
g26-g105 NaN NaN NaN NaN NaN NaN
g26-g106 NaN NaN NaN NaN NaN NaN
g26-g107 NaN NaN NaN NaN NaN NaN
g26-g108 NaN NaN NaN NaN NaN NaN
g26-g109 NaN NaN NaN NaN NaN NaN
g26-g110 NaN NaN NaN NaN NaN NaN
g26-g111 NaN NaN NaN NaN NaN NaN
g26-g112 NaN NaN NaN NaN NaN NaN
g26-g51 NaN NaN NaN NaN NaN NaN
g26-g52 NaN NaN NaN NaN NaN NaN
g26-g53 NaN NaN NaN NaN NaN NaN
g26-g54 NaN NaN NaN NaN NaN NaN
g26-g55 NaN NaN NaN NaN NaN NaN
g26-g56 NaN NaN NaN NaN NaN NaN
g26-g57 NaN NaN NaN NaN NaN NaN
g26-g61 NaN NaN NaN NaN NaN NaN
g26-g62 NaN NaN NaN NaN NaN NaN
g26-g63 NaN NaN NaN NaN NaN NaN
g26-g64 NaN NaN NaN NaN NaN NaN
g26-g65 NaN NaN NaN NaN NaN NaN
g26-g67 NaN NaN NaN NaN NaN NaN
g26-g68 NaN NaN NaN NaN NaN NaN
g26-g69 NaN NaN NaN NaN NaN NaN
g26-g70 NaN NaN NaN NaN NaN NaN
g26-g71 NaN NaN NaN NaN NaN NaN
g26-g72 NaN NaN NaN NaN NaN NaN
g26-g74 NaN NaN NaN NaN NaN NaN
g26-g75 NaN NaN NaN NaN NaN NaN
g26-g76 NaN NaN NaN NaN NaN NaN
g26-g77 NaN NaN NaN NaN NaN NaN
g26-g78 NaN NaN NaN NaN NaN NaN
g26-g79 NaN NaN NaN NaN NaN NaN
g26-g80 NaN NaN NaN NaN NaN NaN
g26-g81 NaN NaN NaN NaN NaN NaN
g26-g83 NaN NaN NaN NaN NaN NaN
g26-g84 NaN NaN NaN NaN NaN NaN
g26-g85 NaN NaN NaN NaN NaN NaN
g26-g87 NaN NaN NaN NaN NaN NaN
g26-g88 NaN NaN NaN NaN NaN NaN
g26-g89 NaN NaN NaN NaN NaN NaN
g26-g90 NaN NaN NaN NaN NaN NaN
g26-g91 NaN NaN NaN NaN NaN NaN
g26-g92 NaN NaN NaN NaN NaN NaN
g26-g94 NaN NaN NaN NaN NaN NaN
g26-g95 NaN NaN NaN NaN NaN NaN
g26-g96 NaN NaN NaN NaN NaN NaN
g26-g97 NaN NaN NaN NaN NaN NaN
g26-g98 NaN NaN NaN NaN NaN NaN
g26-g99 NaN NaN NaN NaN NaN NaN
g27-g100 NaN NaN NaN NaN NaN NaN
g27-g101 NaN NaN NaN NaN NaN NaN
g27-g102 NaN NaN NaN NaN NaN NaN
g27-g103 NaN NaN NaN NaN NaN NaN
g27-g104 NaN NaN NaN NaN NaN NaN
g27-g105 NaN NaN NaN NaN NaN NaN
g27-g106 NaN NaN NaN NaN NaN NaN
g27-g107 NaN NaN NaN NaN NaN NaN
g27-g108 NaN NaN NaN NaN NaN NaN
g27-g109 NaN NaN NaN NaN NaN NaN
g27-g110 NaN NaN NaN NaN NaN NaN
g27-g111 NaN NaN NaN NaN NaN NaN
g27-g112 NaN NaN NaN NaN NaN NaN
g27-g51 NaN NaN NaN NaN NaN NaN
g27-g52 NaN NaN NaN NaN NaN NaN
g27-g53 NaN NaN NaN NaN NaN NaN
g27-g54 NaN NaN NaN NaN NaN NaN
g27-g55 NaN NaN NaN NaN NaN NaN
g27-g56 NaN NaN NaN NaN NaN NaN
g27-g57 NaN NaN NaN NaN NaN NaN
g27-g61 NaN NaN NaN NaN NaN NaN
g27-g62 NaN NaN NaN NaN NaN NaN
g27-g63 NaN NaN NaN NaN NaN NaN
g27-g64 NaN NaN NaN NaN NaN NaN
g27-g65 NaN NaN NaN NaN NaN NaN
g27-g67 NaN NaN NaN NaN NaN NaN
g27-g68 NaN NaN NaN NaN NaN NaN
g27-g69 NaN NaN NaN NaN NaN NaN
g27-g70 NaN NaN NaN NaN NaN NaN
g27-g71 NaN NaN NaN NaN NaN NaN
g27-g72 NaN NaN NaN NaN NaN NaN
g27-g74 NaN NaN NaN NaN NaN NaN
g27-g75 NaN NaN NaN NaN NaN NaN
g27-g76 NaN NaN NaN NaN NaN NaN
g27-g77 NaN NaN NaN NaN NaN NaN
g27-g78 NaN NaN NaN NaN NaN NaN
g27-g79 NaN NaN NaN NaN NaN NaN
g27-g80 NaN NaN NaN NaN NaN NaN
g27-g81 NaN NaN NaN NaN NaN NaN
g27-g83 NaN NaN NaN NaN NaN NaN
g27-g84 NaN NaN NaN NaN NaN NaN
g27-g85 NaN NaN NaN NaN NaN NaN
g27-g87 NaN NaN NaN NaN NaN NaN
g27-g88 NaN NaN NaN NaN NaN NaN
g27-g89 NaN NaN NaN NaN NaN NaN
g27-g90 NaN NaN NaN NaN NaN NaN
g27-g91 NaN NaN NaN NaN NaN NaN
g27-g92 NaN NaN NaN NaN NaN NaN
g27-g94 NaN NaN NaN NaN NaN NaN
g27-g95 NaN NaN NaN NaN NaN NaN
g27-g96 NaN NaN NaN NaN NaN NaN
g27-g97 NaN NaN NaN NaN NaN NaN
g27-g98 NaN NaN NaN NaN NaN NaN
g27-g99 NaN NaN NaN NaN NaN NaN
g28-g100 NaN NaN NaN NaN NaN NaN
g28-g101 NaN NaN NaN NaN NaN NaN
g28-g102 NaN NaN NaN NaN NaN NaN
g28-g103 NaN NaN NaN NaN NaN NaN
g28-g104 NaN NaN NaN NaN NaN NaN
g28-g105 NaN NaN NaN NaN NaN NaN
g28-g106 NaN NaN NaN NaN NaN NaN
g28-g107 NaN NaN NaN NaN NaN NaN
g28-g108 NaN NaN NaN NaN NaN NaN
g28-g109 NaN NaN NaN NaN NaN NaN
g28-g110 NaN NaN 335688 NaN NaN 181125
g28-g111 NaN NaN NaN NaN NaN NaN
g28-g112 NaN NaN NaN NaN NaN NaN
g28-g51 NaN NaN NaN NaN NaN NaN
g28-g52 NaN NaN NaN NaN NaN NaN
g28-g53 NaN NaN NaN NaN NaN NaN
g28-g54 NaN NaN NaN NaN NaN NaN
g28-g55 NaN NaN NaN NaN NaN NaN
g28-g56 NaN NaN NaN NaN NaN NaN
g28-g57 NaN NaN NaN NaN 464131639 1074648
g28-g61 NaN NaN NaN NaN NaN NaN
g28-g62 NaN NaN NaN NaN NaN NaN
g28-g63 NaN NaN NaN NaN NaN NaN
g28-g64 NaN NaN NaN NaN NaN NaN
g28-g65 NaN NaN NaN NaN NaN NaN
g28-g67 NaN NaN NaN NaN NaN NaN
g28-g68 NaN NaN NaN NaN NaN NaN
g28-g69 NaN NaN NaN NaN NaN NaN
g28-g70 NaN NaN NaN NaN NaN NaN
g28-g71 NaN NaN NaN NaN NaN NaN
g28-g72 NaN NaN NaN NaN NaN NaN
g28-g74 NaN NaN NaN NaN NaN NaN
g28-g75 NaN NaN NaN NaN NaN NaN
g28-g76 NaN NaN NaN NaN NaN NaN
g28-g77 NaN NaN NaN NaN NaN NaN
g28-g78 NaN NaN NaN NaN NaN NaN
g28-g79 NaN NaN NaN NaN NaN NaN
g28-g80 NaN NaN NaN NaN NaN NaN
g28-g81 NaN NaN NaN NaN NaN NaN
g28-g83 NaN NaN NaN NaN NaN NaN
g28-g84 NaN NaN NaN NaN NaN 115630
g28-g85 NaN NaN NaN NaN NaN NaN
g28-g87 NaN NaN 153 NaN NaN 10850
g28-g88 NaN NaN 16427 NaN NaN 30889
g28-g89 NaN NaN NaN NaN NaN NaN
g28-g90 NaN NaN NaN NaN NaN NaN
g28-g91 NaN NaN NaN NaN NaN NaN
g28-g92 NaN NaN NaN NaN NaN NaN
g28-g94 NaN NaN NaN NaN NaN NaN
g28-g95 NaN NaN NaN NaN NaN NaN
g28-g96 NaN NaN NaN NaN NaN NaN
g28-g97 NaN NaN NaN NaN NaN NaN
g28-g98 NaN NaN NaN NaN NaN NaN
g28-g99 NaN NaN NaN NaN NaN NaN
g29-g100 NaN NaN NaN NaN NaN NaN
g29-g101 NaN NaN NaN NaN NaN NaN
g29-g102 NaN NaN NaN NaN NaN NaN
g29-g103 NaN NaN NaN NaN NaN NaN
g29-g104 NaN NaN NaN NaN NaN NaN
g29-g105 NaN NaN NaN NaN NaN NaN
g29-g106 NaN NaN NaN NaN NaN NaN
g29-g107 NaN NaN NaN NaN NaN NaN
g29-g108 NaN NaN NaN NaN NaN NaN
g29-g109 NaN NaN NaN NaN NaN NaN
g29-g110 NaN NaN NaN NaN NaN NaN
g29-g111 NaN NaN NaN NaN NaN NaN
g29-g112 NaN NaN NaN NaN NaN NaN
g29-g51 NaN NaN NaN NaN NaN NaN
g29-g52 NaN NaN NaN NaN NaN NaN
g29-g53 NaN NaN NaN NaN NaN NaN
g29-g54 NaN NaN NaN NaN NaN NaN
g29-g55 NaN NaN NaN NaN NaN NaN
g29-g56 NaN NaN NaN NaN NaN NaN
g29-g57 NaN NaN NaN NaN NaN NaN
g29-g61 NaN NaN NaN NaN NaN NaN
g29-g62 NaN NaN NaN NaN NaN NaN
g29-g63 NaN NaN NaN NaN NaN NaN
g29-g64 NaN NaN NaN NaN NaN NaN
g29-g65 NaN NaN NaN NaN NaN NaN
g29-g67 NaN NaN NaN NaN NaN NaN
g29-g68 NaN NaN NaN NaN NaN NaN
g29-g69 NaN NaN NaN NaN NaN NaN
g29-g70 NaN NaN NaN NaN NaN NaN
g29-g71 NaN NaN NaN NaN NaN NaN
g29-g72 NaN NaN NaN NaN NaN NaN
g29-g74 NaN NaN NaN NaN NaN NaN
g29-g75 NaN NaN NaN NaN NaN NaN
g29-g76 NaN NaN NaN NaN NaN NaN
g29-g77 NaN NaN NaN NaN NaN NaN
g29-g78 NaN NaN NaN NaN NaN NaN
g29-g79 NaN NaN NaN NaN NaN NaN
g29-g80 NaN NaN NaN NaN NaN NaN
g29-g81 NaN NaN NaN NaN NaN NaN
g29-g83 NaN NaN NaN NaN NaN NaN
g29-g84 NaN NaN NaN NaN NaN NaN
g29-g85 NaN NaN NaN NaN NaN NaN
g29-g87 NaN NaN NaN NaN NaN NaN
g29-g88 NaN NaN NaN NaN NaN NaN
g29-g89 NaN NaN NaN NaN NaN NaN
g29-g90 NaN NaN NaN NaN NaN NaN
g29-g91 NaN NaN NaN NaN NaN NaN
g29-g92 NaN NaN NaN NaN NaN NaN
g29-g94 NaN NaN NaN NaN NaN NaN
g29-g95 NaN NaN NaN NaN NaN NaN
g29-g96 NaN NaN NaN NaN NaN NaN
g29-g97 NaN NaN NaN NaN NaN NaN
g29-g98 NaN NaN NaN NaN NaN NaN
g29-g99 NaN NaN NaN NaN NaN NaN
g3-g100 NaN NaN 4075443 32184088 32259863 4374391
g3-g101 NaN 34954960.000000 8083002 34954936 45377020 20338993
g3-g102 NaN NaN 21302756 133610588 169131210 21302878
g3-g103 NaN NaN NaN 886636324 1080907558 90334745
g3-g104 NaN 9127615.000000 2006306 9127016 11035165 2006406
g3-g105 NaN 9162764.000000 2012307 9162110 11078708 2012407
g3-g106 NaN NaN 8654097 45981637 54816807 8654257
g3-g107 NaN NaN 4165938 20338472 24449947 4165974
g3-g108 NaN NaN 4918370 24528900 29386887 4919053
g3-g109 NaN NaN 15251057 57702975 69456289 15251179
g3-g110 NaN NaN NaN NaN NaN NaN
g3-g111 NaN NaN 8659501 46002959 54848028 8659532
g3-g112 NaN 1350632.000000 302689 1334896 1553102 308710
g3-g51 579749 37218.000000 6731 37081 43585 6839
g3-g52 1290784 1101031.000000 161579 1100791 1207515 161695
g3-g53 76330550 373186.000000 90082 373275 499939 90148
g3-g54 212532554 19457120.000000 2864261 19457260 21523126 2864330
g3-g55 NaN 11368345.000000 1913326 11368312 12944722 1913403
g3-g56 NaN 24236826.000000 3484831 24236796 26690273 3484888
g3-g57 198583 109980.000000 49131 111055 113802 45293
g3-g61 20436990 440667.000000 127730 441234 597049 127849
g3-g62 22562540 11515056.000000 1386609 11515015 12149698 1386725
g3-g63 NaN 38722060.000000 6016189 38722079 44709904 6016310
g3-g64 NaN 4556.000000 281 17603 16004 201
g3-g65 NaN 4641628.000000 29705 4640766 4639857 29264
g3-g67 27099127 7394350.000000 1623484 7394326 9599026 1623619
g3-g68 359 38.000000 6 558 558 58
g3-g69 NaN 836587.000000 227895 836477 1040388 228556
g3-g70 NaN 181748.000000 51171 181693 228017 51328
g3-g71 NaN 904928.000000 243316 904794 1117424 243585
g3-g72 118436 17037.000000 3599 16979 20675 3216
g3-g74 NaN NaN 16552108 314878497 328202463 16552258
g3-g75 NaN NaN NaN NaN NaN NaN
g3-g76 NaN NaN NaN NaN NaN NaN
g3-g77 NaN NaN NaN NaN NaN NaN
g3-g78 NaN NaN 19500395 151282024 164243459 19500553
g3-g79 NaN 17529698.000000 2329592 17529677 19792041 2329704
g3-g80 2553957 19014.000000 4728 17345 25012 6944
g3-g81 NaN 17838058.000000 197037 14358643 14466523 441478
g3-g83 NaN NaN 20428816 144772116 156208200 20428935
g3-g84 NaN NaN NaN NaN NaN NaN
g3-g85 NaN 659154.000000 237005 659266 908584 246502
g3-g87 NaN 101854388.000000 10712293 101854397 111507802 10712404
g3-g88 NaN 120278472.000000 14540895 120278467 133038095 14541012
g3-g89 NaN 2621928.000000 968622 2621904 3521738 2716259
g3-g90 NaN 43921600.000000 8840505 43921574 50708360 8840618
g3-g91 NaN 290670.000000 67124 287254 333761 69629
g3-g92 NaN 358992.000000 77548 327566 383373 82273
g3-g94 NaN 25212238.000000 5934357 25212458 29403014 5935516
g3-g95 NaN 188388.000000 54626 187989 246496 57862
g3-g96 NaN 302587.000000 82741 299520 382714 83196
g3-g97 NaN 263147.000000 74306 262348 337076 74359
g3-g98 NaN 801590.000000 215088 798820 998752 215179
g3-g99 NaN 804924.000000 216008 802199 1002936 216053
g30-g100 NaN NaN NaN NaN NaN NaN
g30-g101 NaN NaN NaN NaN NaN NaN
g30-g102 NaN NaN NaN NaN NaN NaN
g30-g103 NaN NaN NaN NaN NaN NaN
g30-g104 NaN NaN NaN NaN NaN NaN
g30-g105 NaN NaN NaN NaN NaN NaN
g30-g106 NaN NaN NaN NaN NaN NaN
g30-g107 NaN NaN NaN NaN NaN NaN
g30-g108 NaN NaN NaN NaN NaN NaN
g30-g109 NaN NaN NaN NaN NaN NaN
g30-g110 NaN NaN NaN NaN NaN NaN
g30-g111 NaN NaN NaN NaN NaN NaN
g30-g112 NaN NaN NaN NaN NaN NaN
g30-g51 NaN NaN NaN NaN NaN NaN
g30-g52 NaN NaN NaN NaN NaN NaN
g30-g53 NaN NaN NaN NaN NaN NaN
g30-g54 NaN NaN NaN NaN NaN NaN
g30-g55 NaN NaN NaN NaN NaN NaN
g30-g56 NaN NaN NaN NaN NaN NaN
g30-g57 NaN NaN NaN NaN NaN NaN
g30-g61 NaN NaN NaN NaN NaN NaN
g30-g62 NaN NaN NaN NaN NaN NaN
g30-g63 NaN NaN NaN NaN NaN NaN
g30-g64 NaN NaN NaN NaN NaN NaN
g30-g65 NaN NaN NaN NaN NaN NaN
g30-g67 NaN NaN NaN NaN NaN NaN
g30-g68 NaN NaN NaN NaN NaN NaN
g30-g69 NaN NaN NaN NaN NaN NaN
g30-g70 NaN NaN NaN NaN NaN NaN
g30-g71 NaN NaN NaN NaN NaN NaN
g30-g72 NaN NaN NaN NaN NaN NaN
g30-g74 NaN NaN NaN NaN NaN NaN
g30-g75 NaN NaN NaN NaN NaN NaN
g30-g76 NaN NaN NaN NaN NaN NaN
g30-g77 NaN NaN NaN NaN NaN NaN
g30-g78 NaN NaN NaN NaN NaN NaN
g30-g79 NaN NaN NaN NaN NaN NaN
g30-g80 NaN NaN NaN NaN NaN NaN
g30-g81 NaN NaN NaN NaN NaN NaN
g30-g83 NaN NaN NaN NaN NaN NaN
g30-g84 NaN NaN NaN NaN NaN NaN
g30-g85 NaN NaN NaN NaN NaN NaN
g30-g87 NaN NaN NaN NaN NaN NaN
g30-g88 NaN NaN NaN NaN NaN NaN
g30-g89 NaN NaN NaN NaN NaN NaN
g30-g90 NaN NaN NaN NaN NaN NaN
g30-g91 NaN NaN NaN NaN NaN NaN
g30-g92 NaN NaN NaN NaN NaN NaN
g30-g94 NaN NaN NaN NaN NaN NaN
g30-g95 NaN NaN NaN NaN NaN NaN
g30-g96 NaN NaN NaN NaN NaN NaN
g30-g97 NaN NaN NaN NaN NaN NaN
g30-g98 NaN NaN NaN NaN NaN NaN
g30-g99 NaN NaN NaN NaN NaN NaN
g31-g100 NaN NaN NaN NaN NaN NaN
g31-g101 NaN NaN NaN NaN NaN NaN
g31-g102 NaN NaN NaN NaN NaN NaN
g31-g103 NaN NaN NaN NaN NaN NaN
g31-g104 NaN NaN NaN NaN NaN NaN
g31-g105 NaN NaN NaN NaN NaN NaN
g31-g106 NaN NaN NaN NaN NaN NaN
g31-g107 NaN NaN NaN NaN NaN NaN
g31-g108 NaN NaN NaN NaN NaN NaN
g31-g109 NaN NaN NaN NaN NaN NaN
g31-g110 NaN NaN NaN NaN NaN NaN
g31-g111 NaN NaN NaN NaN NaN NaN
g31-g112 NaN NaN NaN NaN NaN NaN
g31-g51 NaN NaN NaN NaN NaN NaN
g31-g52 NaN NaN NaN NaN NaN NaN
g31-g53 NaN NaN NaN NaN NaN NaN
g31-g54 NaN NaN NaN NaN NaN NaN
g31-g55 NaN NaN NaN NaN NaN NaN
g31-g56 NaN NaN NaN NaN NaN NaN
g31-g57 NaN NaN NaN NaN NaN NaN
g31-g61 NaN NaN NaN NaN NaN NaN
g31-g62 NaN NaN NaN NaN NaN NaN
g31-g63 NaN NaN NaN NaN NaN NaN
g31-g64 NaN NaN NaN NaN NaN NaN
g31-g65 NaN NaN NaN NaN NaN NaN
g31-g67 NaN NaN NaN NaN NaN NaN
g31-g68 NaN NaN NaN NaN NaN NaN
g31-g69 NaN NaN NaN NaN NaN NaN
g31-g70 NaN NaN NaN NaN NaN NaN
g31-g71 NaN NaN NaN NaN NaN NaN
g31-g72 NaN NaN NaN NaN NaN NaN
g31-g74 NaN NaN NaN NaN NaN NaN
g31-g75 NaN NaN NaN NaN NaN NaN
g31-g76 NaN NaN NaN NaN NaN NaN
g31-g77 NaN NaN NaN NaN NaN NaN
g31-g78 NaN NaN NaN NaN NaN NaN
g31-g79 NaN NaN NaN NaN NaN NaN
g31-g80 NaN NaN NaN NaN NaN NaN
g31-g81 NaN NaN NaN NaN NaN NaN
g31-g83 NaN NaN NaN NaN NaN NaN
g31-g84 NaN NaN NaN NaN NaN NaN
g31-g85 NaN NaN NaN NaN NaN NaN
g31-g87 NaN NaN NaN NaN NaN NaN
g31-g88 NaN NaN NaN NaN NaN NaN
g31-g89 NaN NaN NaN NaN NaN NaN
g31-g90 NaN NaN NaN NaN NaN NaN
g31-g91 NaN NaN NaN NaN NaN NaN
g31-g92 NaN NaN NaN NaN NaN NaN
g31-g94 NaN NaN NaN NaN NaN NaN
g31-g95 NaN NaN NaN NaN NaN NaN
g31-g96 NaN NaN NaN NaN NaN NaN
g31-g97 NaN NaN NaN NaN NaN NaN
g31-g98 NaN NaN NaN NaN NaN NaN
g31-g99 NaN NaN NaN NaN NaN NaN
g32-g100 NaN NaN 100 29070819 38657718 2759
g32-g101 NaN NaN 199 74376219 366580614 2196
g32-g102 NaN NaN 199 95565387 638294238 2158
g32-g103 NaN NaN 199 137943723 1377276846 2329
g32-g104 NaN NaN 100 8467162 38663871 2862
g32-g105 NaN NaN 100 8468658 38730460 1704
g32-g106 NaN NaN NaN 28742707 114722649 2778
g32-g107 NaN NaN NaN 17986600 73267094 2549
g32-g108 NaN NaN NaN 16034992 67849777 2669
g32-g109 NaN NaN NaN 171637299 845948790 1876
g32-g110 NaN NaN NaN 377185047 NaN 2967
g32-g111 NaN NaN NaN 28852675 119562505 2730
g32-g112 NaN NaN NaN 844164938 NaN 1319
g32-g51 1314 NaN NaN NaN NaN NaN
g32-g52 2 4071322.000000 486 4071313 32962646 2969
g32-g53 NaN 6928830.000000 271957 6928824 28597654 273850
g32-g54 3001 10178339.000000 946 10178330 87249138 2735
g32-g55 10001 10590674.000000 580 10590665 73431421 2660
g32-g56 2 10765310.000000 946 10765301 97481703 3172
g32-g57 1954256 1304290.000000 100 1304275 2693192 2738
g32-g61 8402 NaN NaN 829197808 857953674 NaN
g32-g62 2 10568575.000000 765 10568566 114670963 3043
g32-g63 NaN NaN NaN NaN NaN NaN
g32-g64 NaN NaN NaN NaN NaN NaN
g32-g65 29353 26065005.000000 197 26064983 230847654 2514
g32-g67 26335 15733518.000000 199 15733509 77549802 2100
g32-g68 NaN NaN NaN NaN NaN NaN
g32-g69 287502 62107548.000000 100 62107535 98729274 2690
g32-g70 24234 58924119.000000 19209 58924106 69613672 21460
g32-g71 313585 63790322.000000 100 63790600 102236069 2596
g32-g72 47031708 NaN NaN 378755086 403577418 46334893
g32-g74 2 10957635.000000 1296 10957626 211441144 3427
g32-g75 100 NaN 3466 74081288 1991630426 5805
g32-g76 NaN NaN 4952 347013101 NaN 7039
g32-g77 NaN NaN 4952 804035513 NaN 7535
g32-g78 2201 37487019.000000 1296 37487010 378620589 3545
g32-g79 NaN 21986849.000000 295 21986840 134855279 1583
g32-g80 25319 774738.000000 100 774726 5070576 2796
g32-g81 NaN NaN 197 61877616 561226989 1846
g32-g83 NaN NaN 296 54742115 457954134 1843
g32-g84 NaN NaN 4952 601158755 NaN 7920
g32-g85 NaN 20467506.000000 199 20467497 45387574 2619
g32-g87 NaN NaN 1123 39328871 326817818 3455
g32-g88 NaN NaN 1123 43990682 366088574 3511
g32-g89 NaN 26593584.000000 199 26593575 83161842 2552
g32-g90 NaN NaN 296 55635679 323326520 1749
g32-g91 NaN NaN 291 322473031 452054870 1890
g32-g92 NaN NaN 4947 263830039 408827163 5965
g32-g94 NaN NaN 296 63439419 326888826 1607
g32-g95 NaN NaN 100 2402749 13720683 2786
g32-g96 NaN NaN 100 2157435 12635576 2471
g32-g97 NaN NaN 100 630029 9155763 2241
g32-g98 NaN NaN 100 3324250 15516489 2825
g32-g99 NaN NaN 100 3367030 15594019 2887
g33-g100 NaN NaN NaN NaN NaN NaN
g33-g101 NaN NaN NaN NaN NaN NaN
g33-g102 NaN NaN NaN NaN NaN NaN
g33-g103 NaN NaN NaN NaN NaN NaN
g33-g104 NaN NaN NaN NaN NaN NaN
g33-g105 NaN NaN NaN NaN NaN NaN
g33-g106 NaN NaN NaN NaN NaN NaN
g33-g107 NaN NaN NaN NaN NaN NaN
g33-g108 NaN NaN NaN NaN NaN NaN
g33-g109 NaN NaN NaN NaN NaN NaN
g33-g110 NaN NaN NaN NaN NaN NaN
g33-g111 NaN NaN NaN NaN NaN NaN
g33-g112 NaN NaN NaN NaN NaN NaN
g33-g51 NaN NaN NaN NaN NaN NaN
g33-g52 NaN NaN NaN NaN NaN NaN
g33-g53 NaN NaN NaN NaN NaN NaN
g33-g54 NaN NaN NaN NaN NaN NaN
g33-g55 NaN NaN NaN NaN NaN NaN
g33-g56 NaN NaN NaN NaN NaN NaN
g33-g57 NaN NaN NaN NaN NaN NaN
g33-g61 NaN NaN NaN NaN NaN NaN
g33-g62 NaN NaN NaN NaN NaN NaN
g33-g63 NaN NaN NaN NaN NaN NaN
g33-g64 NaN NaN NaN NaN NaN NaN
g33-g65 NaN NaN NaN NaN NaN NaN
g33-g67 NaN NaN NaN NaN NaN NaN
g33-g68 NaN NaN NaN NaN NaN NaN
g33-g69 NaN NaN NaN NaN NaN NaN
g33-g70 NaN NaN NaN NaN NaN NaN
g33-g71 NaN NaN NaN NaN NaN NaN
g33-g72 NaN NaN NaN NaN NaN NaN
