instance clique cp-fc cp-mac james-cpp-max
mcs10_m2Dr4_s80_AB03 474790 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s80_AB04 1000000 1000.000000 1000.000000 1000000
mcs10_m2Dr4_s80_AB05 1000000 1000.000061 1000.000000 1000000
mcs10_m2Dr4_s80_AB06 626472 1000.000000 1000.000000 1000000
mcs10_m2Dr4_s80_AB07 921596 1000.000000 1000.000000 1000000
mcs10_m2Dr4_s80_AB08 605315 1000.000000 1000.000061 1000000
mcs10_m2Dr4_s80_AB09 1000000 1000.000061 1000.000000 1000000
mcs10_m2Dr4_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr4_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB00 649427 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB02 98617 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB03 26790 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB04 712840 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB06 87677 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB07 795697 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s100_AB09 440895 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s40_AB00 63 1.604995 1.390719 69
mcs10_m2Dr6_s40_AB01 176 12.136014 11.174446 471
mcs10_m2Dr6_s40_AB02 49 4.734488 3.867683 159
mcs10_m2Dr6_s40_AB03 12 1.284490 1.158416 63
mcs10_m2Dr6_s40_AB04 46 0.744129 0.679989 44
mcs10_m2Dr6_s40_AB05 29 3.101981 2.887105 300
mcs10_m2Dr6_s40_AB06 128 3.450686 2.837068 186
mcs10_m2Dr6_s40_AB07 50 8.937111 8.159334 352
mcs10_m2Dr6_s40_AB08 23 1.416336 1.077469 61
mcs10_m2Dr6_s40_AB09 68 12.477970 10.875141 504
mcs10_m2Dr6_s50_AB00 3393 69.398079 59.629513 2657
mcs10_m2Dr6_s50_AB01 41096 291.262665 269.317505 12324
mcs10_m2Dr6_s50_AB02 2485 160.482651 145.436356 1807
mcs10_m2Dr6_s50_AB03 1477 53.232853 48.940216 2126
mcs10_m2Dr6_s50_AB04 827 172.475296 163.847626 3467
mcs10_m2Dr6_s50_AB05 3957 95.815262 90.032791 1678
mcs10_m2Dr6_s50_AB06 31228 182.763763 175.433273 6993
mcs10_m2Dr6_s50_AB07 6653 33.020939 31.553871 3358
mcs10_m2Dr6_s50_AB08 781 39.818424 37.283173 825
mcs10_m2Dr6_s50_AB09 4925 462.821625 422.118561 17006
mcs10_m2Dr6_s60_AB00 3413 68.791702 67.773453 2154
mcs10_m2Dr6_s60_AB01 7522 135.219681 130.450958 4509
mcs10_m2Dr6_s60_AB02 245 25.603563 25.554996 802
mcs10_m2Dr6_s60_AB03 204 72.902328 68.035004 2901
mcs10_m2Dr6_s60_AB04 249 202.547714 163.736282 5411
mcs10_m2Dr6_s60_AB05 908 162.925079 146.208435 7822
mcs10_m2Dr6_s60_AB06 979 504.274689 446.140747 11192
mcs10_m2Dr6_s60_AB07 679 541.647095 514.652405 3621
mcs10_m2Dr6_s60_AB08 441 88.259773 81.693481 2314
mcs10_m2Dr6_s60_AB09 277 180.282608 171.205154 2826
mcs10_m2Dr6_s70_AB00 20014 1000.000000 1000.000061 372713
mcs10_m2Dr6_s70_AB01 15902 1000.000061 1000.000061 333457
mcs10_m2Dr6_s70_AB02 241442 1000.000000 1000.000061 863281
mcs10_m2Dr6_s70_AB03 54335 1000.000000 1000.000061 173230
mcs10_m2Dr6_s70_AB04 3688 1000.000061 1000.000061 4581
mcs10_m2Dr6_s70_AB05 69521 1000.000000 1000.000000 229398
mcs10_m2Dr6_s70_AB06 87106 1000.000000 1000.000061 321731
mcs10_m2Dr6_s70_AB07 287041 1000.000061 1000.000000 196951
mcs10_m2Dr6_s70_AB08 18070 1000.000061 1000.000000 483787
mcs10_m2Dr6_s70_AB09 1091 1000.000061 1000.000000 33180
mcs10_m2Dr6_s80_AB00 279058 1000.000000 1000.000000 1000000
mcs10_m2Dr6_s80_AB01 1000000 1000.000061 1000.000000 1000000
mcs10_m2Dr6_s80_AB02 1000000 1000.000061 1000.000000 1000000
mcs10_m2Dr6_s80_AB03 403562 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s80_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s80_AB05 1000000 1000.000061 1000.000000 1000000
mcs10_m2Dr6_s80_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s80_AB07 1000000 1000.000061 1000.000061 597172
mcs10_m2Dr6_s80_AB08 1000000 1000.000000 1000.000061 1000000
mcs10_m2Dr6_s80_AB09 1000000 1000.000000 1000.000061 1000000
mcs10_m2Dr6_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB04 1000000 1000.000061 1000.000122 1000000
mcs10_m2Dr6_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m2Dr6_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB00 150640 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB01 382165 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB02 210894 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB04 124629 1000.000061 1000.000061 305726
mcs10_m3D_s100_AB05 240341 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB07 45791 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB08 166156 1000.000061 1000.000061 1000000
mcs10_m3D_s100_AB09 316510 1000.000061 1000.000061 1000000
mcs10_m3D_s60_AB00 165 201.138123 201.909332 3394
mcs10_m3D_s60_AB01 1409 146.606049 134.123367 3678
mcs10_m3D_s60_AB02 1395 310.011139 287.768158 12453
mcs10_m3D_s60_AB03 503 68.194763 65.281792 7774
mcs10_m3D_s60_AB04 113 24.838512 20.298119 1408
mcs10_m3D_s60_AB05 558 35.697292 30.155231 1456
mcs10_m3D_s60_AB06 679 46.446884 45.113274 2025
mcs10_m3D_s60_AB07 324 334.645355 310.626129 7884
mcs10_m3D_s60_AB08 138 24.387243 19.229900 582
mcs10_m3D_s60_AB09 3843 205.352173 184.336731 10211
mcs10_m3D_s70_AB00 38503 1000.000000 1000.000000 607699
mcs10_m3D_s70_AB01 66029 1000.000061 1000.000000 404076
mcs10_m3D_s70_AB02 27134 1000.000061 1000.000000 423745
mcs10_m3D_s70_AB03 3028 1000.000000 1000.000000 122361
mcs10_m3D_s70_AB04 6279 1000.000000 1000.000000 60151
mcs10_m3D_s70_AB05 19371 1000.000000 1000.000061 33533
mcs10_m3D_s70_AB06 16443 1000.000000 1000.000000 65147
mcs10_m3D_s70_AB07 49062 1000.000061 1000.000000 1000000
mcs10_m3D_s70_AB08 154808 1000.000061 1000.000000 66735
mcs10_m3D_s70_AB09 252421 1000.000061 1000.000000 436484
mcs10_m3D_s80_AB00 159961 1000.000061 1000.000061 1000000
mcs10_m3D_s80_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s80_AB02 1000000 1000.000061 1000.000000 1000000
mcs10_m3D_s80_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s80_AB04 1000000 1000.000061 1000.000000 1000000
mcs10_m3D_s80_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s80_AB06 1000000 1000.000061 1000.000000 1000000
mcs10_m3D_s80_AB07 878869 1000.000061 1000.000000 1000000
mcs10_m3D_s80_AB08 62545 1000.000122 1000.000000 130588
mcs10_m3D_s80_AB09 885417 1000.000000 1000.000000 1000000
mcs10_m3D_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m3D_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB00 196490 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB02 958955 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB03 284867 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB04 560031 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB05 96480 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB06 265165 1000.000061 1000.000061 865156
mcs10_m3Dr2_s100_AB07 134656 1000.000122 1000.000061 1000000
mcs10_m3Dr2_s100_AB08 701672 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s100_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s60_AB00 1204 255.417023 234.580597 8098
mcs10_m3Dr2_s60_AB01 570 302.879761 293.396088 4489
mcs10_m3Dr2_s60_AB02 194 133.966385 116.149162 2414
mcs10_m3Dr2_s60_AB03 406 128.667801 113.758324 6095
mcs10_m3Dr2_s60_AB04 603 383.701599 354.643646 12154
mcs10_m3Dr2_s60_AB05 52 75.111366 69.013298 594
mcs10_m3Dr2_s60_AB06 450 427.435303 387.348541 13719
mcs10_m3Dr2_s60_AB07 899 186.469315 172.543411 1013
mcs10_m3Dr2_s60_AB08 599 433.524109 420.030518 10746
mcs10_m3Dr2_s60_AB09 64 111.242607 106.761452 1005
mcs10_m3Dr2_s70_AB00 4839 1000.000000 1000.000000 109407
mcs10_m3Dr2_s70_AB01 39227 1000.000000 1000.000000 113986
mcs10_m3Dr2_s70_AB02 7345 1000.000000 1000.000000 229456
mcs10_m3Dr2_s70_AB03 36492 1000.000061 1000.000061 57388
mcs10_m3Dr2_s70_AB04 29884 1000.000061 1000.000000 80622
mcs10_m3Dr2_s70_AB05 40117 1000.000000 1000.000000 585651
mcs10_m3Dr2_s70_AB06 101907 1000.000000 1000.000000 87596
mcs10_m3Dr2_s70_AB07 34073 1000.000000 1000.000000 190580
mcs10_m3Dr2_s70_AB08 968 1000.000061 1000.000000 17745
mcs10_m3Dr2_s70_AB09 21381 1000.000061 1000.000061 194554
mcs10_m3Dr2_s80_AB00 1000000 1000.000000 1000.000061 1000000
mcs10_m3Dr2_s80_AB01 73849 1000.000000 1000.000000 1000000
mcs10_m3Dr2_s80_AB02 106000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s80_AB03 1000000 1000.000000 1000.000061 1000000
mcs10_m3Dr2_s80_AB04 792000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s80_AB05 529199 1000.000000 1000.000000 1000000
mcs10_m3Dr2_s80_AB06 155205 1000.000000 1000.000061 86930
mcs10_m3Dr2_s80_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s80_AB08 1000000 1000.000061 1000.000000 1000000
mcs10_m3Dr2_s80_AB09 335792 1000.000000 1000.000000 1000000
mcs10_m3Dr2_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB04 1000000 1000.000061 1000.000122 1000000
mcs10_m3Dr2_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr2_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB00 392214 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB01 356928 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB02 265164 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB03 108834 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB05 41437 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB06 140610 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB07 29930 1000.000061 1000.000061 340459
mcs10_m3Dr4_s100_AB08 446945 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s100_AB09 162213 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s60_AB00 148 335.796631 315.694641 3851
mcs10_m3Dr4_s60_AB01 320 68.186493 62.262421 3105
mcs10_m3Dr4_s60_AB02 617 139.006058 130.264938 5587
mcs10_m3Dr4_s60_AB03 219 39.406406 38.986874 1290
mcs10_m3Dr4_s60_AB04 23 23.797995 22.034824 321
mcs10_m3Dr4_s60_AB05 4750 29.386307 27.269800 677
mcs10_m3Dr4_s60_AB06 424 127.806671 119.684464 3110
mcs10_m3Dr4_s60_AB07 919 244.494324 228.895142 6894
mcs10_m3Dr4_s60_AB08 344 306.381653 291.381042 17210
mcs10_m3Dr4_s60_AB09 94 129.765137 117.332474 1756
mcs10_m3Dr4_s70_AB00 24928 1000.000000 1000.000000 511784
mcs10_m3Dr4_s70_AB01 72749 1000.000061 1000.000000 155077
mcs10_m3Dr4_s70_AB02 11822 1000.000061 1000.000061 98512
mcs10_m3Dr4_s70_AB03 94041 1000.000000 1000.000000 419582
mcs10_m3Dr4_s70_AB04 12723 1000.000061 1000.000000 165729
mcs10_m3Dr4_s70_AB05 13079 1000.000061 1000.000000 48087
mcs10_m3Dr4_s70_AB06 85041 1000.000061 1000.000000 215888
mcs10_m3Dr4_s70_AB07 20576 1000.000000 1000.000000 86761
mcs10_m3Dr4_s70_AB08 59481 1000.000000 1000.000000 314901
mcs10_m3Dr4_s70_AB09 74341 1000.000061 1000.000061 250008
mcs10_m3Dr4_s80_AB00 1000000 1000.000000 1000.000000 1000000
mcs10_m3Dr4_s80_AB01 968534 1000.000000 1000.000061 1000000
mcs10_m3Dr4_s80_AB02 1000000 1000.000000 1000.000061 1000000
mcs10_m3Dr4_s80_AB03 107260 1000.000000 1000.000061 1000000
mcs10_m3Dr4_s80_AB04 794773 1000.000061 1000.000000 1000000
mcs10_m3Dr4_s80_AB05 1000000 1000.000000 1000.000061 1000000
mcs10_m3Dr4_s80_AB06 62473 1000.000061 1000.000000 812839
mcs10_m3Dr4_s80_AB07 802998 1000.000061 1000.000122 700962
mcs10_m3Dr4_s80_AB08 227672 1000.000000 1000.000000 1000000
mcs10_m3Dr4_s80_AB09 640678 1000.000000 1000.000061 1000000
mcs10_m3Dr4_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB05 1000000 1000.000061 1000.000122 1000000
mcs10_m3Dr4_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr4_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s100_AB00 46411 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s100_AB01 16702 1000.000061 1000.000061 155265
mcs10_m3Dr6_s100_AB02 197678 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s100_AB03 27260 1000.000061 1000.000061 562326
mcs10_m3Dr6_s100_AB04 64042 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s100_AB05 238249 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s100_AB06 97565 1000.000061 1000.000122 1000000
mcs10_m3Dr6_s100_AB07 23839 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s100_AB08 94492 1000.000061 1000.000061 730373
mcs10_m3Dr6_s100_AB09 403239 1000.000061 1000.000122 1000000
mcs10_m3Dr6_s60_AB00 659 139.507050 132.223633 4714
mcs10_m3Dr6_s60_AB01 219 46.833855 45.549644 1396
mcs10_m3Dr6_s60_AB02 192 75.865005 64.031860 4909
mcs10_m3Dr6_s60_AB03 1310 272.803833 258.122864 8804
mcs10_m3Dr6_s60_AB04 202 102.869286 97.616447 1986
mcs10_m3Dr6_s60_AB05 865 409.142975 379.823151 10836
mcs10_m3Dr6_s60_AB06 470 200.366684 189.251328 7553
mcs10_m3Dr6_s60_AB07 200 39.234531 37.967487 2349
mcs10_m3Dr6_s60_AB08 948 151.063156 144.221588 6418
mcs10_m3Dr6_s60_AB09 324 164.963089 155.372208 3686
mcs10_m3Dr6_s70_AB00 91040 1000.000000 1000.000000 138265
mcs10_m3Dr6_s70_AB01 5939 1000.000061 1000.000061 125436
mcs10_m3Dr6_s70_AB02 36458 1000.000061 1000.000061 96835
mcs10_m3Dr6_s70_AB03 4588 377.252899 359.230286 6131
mcs10_m3Dr6_s70_AB04 16701 1000.000000 1000.000000 258024
mcs10_m3Dr6_s70_AB05 6879 1000.000061 1000.000000 63456
mcs10_m3Dr6_s70_AB06 17492 1000.000061 1000.000000 138037
mcs10_m3Dr6_s70_AB07 5562 1000.000000 1000.000061 22084
mcs10_m3Dr6_s70_AB08 14698 1000.000000 1000.000061 139938
mcs10_m3Dr6_s70_AB09 5452 1000.000061 1000.000000 18111
mcs10_m3Dr6_s80_AB00 1000000 1000.000061 1000.000000 1000000
mcs10_m3Dr6_s80_AB01 169958 1000.000000 1000.000061 1000000
mcs10_m3Dr6_s80_AB02 635136 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s80_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s80_AB04 39767 1000.000061 1000.000000 995482
mcs10_m3Dr6_s80_AB05 315929 1000.000061 1000.000000 1000000
mcs10_m3Dr6_s80_AB06 423587 1000.000000 1000.000061 1000000
mcs10_m3Dr6_s80_AB07 569173 1000.000061 1000.000000 1000000
mcs10_m3Dr6_s80_AB08 459543 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s80_AB09 1000000 1000.000000 1000.000061 1000000
mcs10_m3Dr6_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB01 1000000 1000.000000 1000.000000 1000000
mcs10_m3Dr6_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB05 1000000 1000.000000 1000.000000 1000000
mcs10_m3Dr6_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m3Dr6_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_m4D_s100_AB00 817223 1000.000122 1000.000061 1000000
mcs10_m4D_s100_AB01 124126 1000.000061 1000.000061 1000000
mcs10_m4D_s100_AB02 832556 1000.000061 1000.000061 1000000
mcs10_m4D_s100_AB03 2224 1000.000061 1000.000122 1000000
mcs10_m4D_s100_AB04 110644 1000.000122 1000.000061 1000000
mcs10_m4D_s100_AB05 22675 1000.000061 1000.000122 1000000
mcs10_m4D_s100_AB06 70379 1000.000061 1000.000061 1000000
mcs10_m4D_s100_AB07 126574 1000.000061 1000.000061 1000000
mcs10_m4D_s100_AB08 21644 1000.000061 1000.000061 1000000
mcs10_m4D_s100_AB09 672215 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB01 1000000 1000.000122 1000.000061 1000000
mcs10_m4Dr2_s100_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB04 769285 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB05 1000000 1000.000122 1000.000061 1000000
mcs10_m4Dr2_s100_AB06 121067 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr2_s100_AB08 469719 1000.000061 1000.000122 1000000
mcs10_m4Dr2_s100_AB09 905857 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB00 953486 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB02 1000000 1000.000122 1000.000061 1000000
mcs10_m4Dr4_s100_AB03 29402 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB04 1303 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB05 60750 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB06 183696 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr4_s100_AB09 120600 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB00 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB01 970796 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB02 136114 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB03 53757 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB04 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB05 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB06 39928 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB07 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB08 1000000 1000.000061 1000.000061 1000000
mcs10_m4Dr6_s100_AB09 9061 1000.000061 1000.000061 1000000
mcs10_r001_s100_AB00 302829 1000.000122 1000.000061 1000000
mcs10_r001_s100_AB01 1000000 1000.000061 1000.000061 1000000
mcs10_r001_s100_AB02 1000000 1000.000061 1000.000061 1000000
mcs10_r001_s100_AB03 1000000 1000.000061 1000.000061 1000000
mcs10_r001_s100_AB04 1000000 1000.000061 1000.000061 623323
mcs10_r001_s100_AB05 1000000 1000.000061 1000.000122 1000000
mcs10_r001_s100_AB06 64231 1000.000061 1000.000122 1000000
mcs10_r001_s100_AB07 1000000 1000.000122 1000.000061 1000000
mcs10_r001_s100_AB08 366666 1000.000061 1000.000061 1000000
mcs10_r001_s100_AB09 1000000 1000.000061 1000.000061 1000000
mcs10_r005_s100_AB00 74719 1000.000000 1000.000000 959917
mcs10_r005_s100_AB01 28161 1000.000000 1000.000000 1000000
mcs10_r005_s100_AB02 47611 1000.000000 1000.000000 946268
mcs10_r005_s100_AB03 55680 1000.000000 1000.000061 913684
mcs10_r005_s100_AB04 60893 1000.000000 1000.000061 807791
mcs10_r005_s100_AB05 8268 1000.000000 1000.000000 232627
mcs10_r005_s100_AB06 38410 1000.000061 1000.000061 805614
mcs10_r005_s100_AB07 18338 1000.000061 1000.000000 300572
mcs10_r005_s100_AB08 154134 1000.000061 1000.000000 1000000
mcs10_r005_s100_AB09 194203 1000.000061 1000.000000 1000000
mcs10_r005_s20_AB00 2 0.002415 0.002163 0
mcs10_r005_s20_AB01 2 0.006531 0.005918 0
mcs10_r005_s20_AB02 4 0.024774 0.040780 2
mcs10_r005_s20_AB03 1 0.002011 0.001974 0
mcs10_r005_s20_AB04 1 0.007864 0.006197 0
mcs10_r005_s20_AB05 2 0.004179 0.004042 0
mcs10_r005_s20_AB06 2 0.019442 0.018241 0
mcs10_r005_s20_AB07 2 0.001101 0.001277 0
mcs10_r005_s20_AB08 1 0.002127 0.002243 0
mcs10_r005_s20_AB09 2 0.014004 0.015563 1
mcs10_r005_s25_AB00 8 0.295650 0.206384 11
mcs10_r005_s25_AB01 5 0.069342 0.059602 5
mcs10_r005_s25_AB02 8 0.110850 0.107546 7
mcs10_r005_s25_AB03 7 0.173413 0.143711 8
mcs10_r005_s25_AB04 9 0.010824 0.011711 1
mcs10_r005_s25_AB05 5 0.012775 0.010649 1
mcs10_r005_s25_AB06 4 0.001845 0.002008 0
mcs10_r005_s25_AB07 5 0.063927 0.066427 2
mcs10_r005_s25_AB08 5 0.024716 0.018820 1
mcs10_r005_s25_AB09 19 0.027523 0.023425 3
mcs10_r005_s30_AB00 4 0.034686 0.032929 2
mcs10_r005_s30_AB01 3 0.031304 0.027056 1
mcs10_r005_s30_AB02 2 0.024692 0.023461 2
mcs10_r005_s30_AB03 3 0.019165 0.016033 1
mcs10_r005_s30_AB04 3 0.038955 0.035232 2
mcs10_r005_s30_AB05 4 0.107321 0.092159 5
mcs10_r005_s30_AB06 1 0.019326 0.014332 0
mcs10_r005_s30_AB07 2 0.031213 0.024333 2
mcs10_r005_s30_AB08 2 0.014455 0.012183 0
mcs10_r005_s30_AB09 2 0.061513 0.051541 1
mcs10_r005_s35_AB00 4 0.182399 0.173006 6
mcs10_r005_s35_AB01 8 0.115674 0.097322 5
mcs10_r005_s35_AB02 12 0.981940 0.918632 68
mcs10_r005_s35_AB03 11 0.080915 0.075290 7
mcs10_r005_s35_AB04 27 1.510143 1.613663 107
mcs10_r005_s35_AB05 11 1.017247 0.758285 33
mcs10_r005_s35_AB06 6 0.396891 0.357829 23
mcs10_r005_s35_AB07 8 0.399788 0.384913 12
mcs10_r005_s35_AB08 11 1.338742 1.063878 34
mcs10_r005_s35_AB09 15 0.826823 0.822494 45
mcs10_r005_s40_AB00 13 0.227481 0.223842 15
mcs10_r005_s40_AB01 78 2.025539 1.843504 112
mcs10_r005_s40_AB02 89 3.832195 3.454284 144
mcs10_r005_s40_AB03 77 0.642186 0.577776 39
