instance clique cp-fc cp-mac james-cpp-max
mcs10_m2Dr6_s40_AB00 78557 448722.000000 345977.000000 140470
mcs10_m2Dr6_s40_AB01 239220 3627810.000000 2739712.000000 1575272
mcs10_m2Dr6_s40_AB02 59076 1416614.000000 927912.000000 473783
mcs10_m2Dr6_s40_AB03 5353 338957.000000 255697.000000 174866
mcs10_m2Dr6_s40_AB04 49145 192109.000000 153108.000000 95254
mcs10_m2Dr6_s40_AB05 22404 837194.000000 661737.000000 887623
mcs10_m2Dr6_s40_AB06 145741 872495.000000 580636.000000 628154
mcs10_m2Dr6_s40_AB07 58208 2692493.000000 1884236.000000 1152285
mcs10_m2Dr6_s40_AB08 15766 389554.000000 258013.000000 182155
mcs10_m2Dr6_s40_AB09 65208 3253497.000000 2681192.000000 1496975
mcs10_m2Dr6_s50_AB00 2418275 16016500.000000 11433617.000000 8027178
mcs10_m2Dr6_s50_AB01 34157789 67710892.000000 47080163.000000 44669226
mcs10_m2Dr6_s50_AB02 2618356 38387254.000000 30035322.000000 4986824
mcs10_m2Dr6_s50_AB03 1036566 11438711.000000 9219385.000000 5948503
mcs10_m2Dr6_s50_AB04 728297 39992542.000000 33925981.000000 9935497
mcs10_m2Dr6_s50_AB05 3523754 23027320.000000 17364948.000000 4981110
mcs10_m2Dr6_s50_AB06 26267559 42405724.000000 28791987.000000 23807429
mcs10_m2Dr6_s50_AB07 4983210 7157792.000000 5659536.000000 10090449
mcs10_m2Dr6_s50_AB08 642838 8535064.000000 6822726.000000 2291745
mcs10_m2Dr6_s50_AB09 4187883 110060541.000000 89776393.000000 51326786
mcs10_m2Dr6_s60_AB00 3530324 15694475.000000 13923803.000000 5633566
mcs10_m2Dr6_s60_AB01 9653455 31877369.000000 28245214.000000 12191521
mcs10_m2Dr6_s60_AB02 227715 5971472.000000 5492157.000000 2056627
mcs10_m2Dr6_s60_AB03 183845 17507433.000000 14884514.000000 7468769
mcs10_m2Dr6_s60_AB04 246641 52347100.000000 36133854.000000 16121606
mcs10_m2Dr6_s60_AB05 952470 41173455.000000 31122828.000000 19958697
mcs10_m2Dr6_s60_AB06 1015664 128136299.000000 99075499.000000 30789793
mcs10_m2Dr6_s60_AB07 629654 136455363.000000 115526636.000000 8833400
mcs10_m2Dr6_s60_AB08 453307 20737637.000000 17368074.000000 5639446
mcs10_m2Dr6_s60_AB09 220166 43906558.000000 36104578.000000 6995270
mcs10_m2Dr6_s70_AB00 18063734 NaN NaN 1021342829
mcs10_m2Dr6_s70_AB01 11139233 NaN NaN 893775916
mcs10_m2Dr6_s70_AB02 226404507 NaN NaN 2393309826
mcs10_m2Dr6_s70_AB03 51426364 NaN NaN 446462136
mcs10_m2Dr6_s70_AB04 2788620 NaN NaN 10311488
mcs10_m2Dr6_s70_AB05 53909565 NaN NaN 599259899
mcs10_m2Dr6_s70_AB06 61664033 NaN NaN 831704395
mcs10_m2Dr6_s70_AB07 395195517 NaN NaN 544866797
mcs10_m2Dr6_s70_AB08 12501683 NaN NaN 1302972442
mcs10_m2Dr6_s70_AB09 717339 NaN NaN 73473052
mcs10_m2Dr6_s80_AB00 195209942 NaN NaN NaN
mcs10_m2Dr6_s80_AB01 NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB02 NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB03 234656291 NaN NaN NaN
mcs10_m2Dr6_s80_AB04 NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB05 NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB06 NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB07 NaN NaN NaN 1438361955
mcs10_m2Dr6_s80_AB08 NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB09 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB00 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB01 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB02 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB03 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB04 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB05 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB06 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB07 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB08 NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB09 NaN NaN NaN NaN
mcs10_m3D_s100_AB00 87781125 NaN NaN NaN
mcs10_m3D_s100_AB01 258594197 NaN NaN NaN
mcs10_m3D_s100_AB02 144504397 NaN NaN NaN
mcs10_m3D_s100_AB03 NaN NaN NaN NaN
mcs10_m3D_s100_AB04 75936311 NaN NaN 645708819
mcs10_m3D_s100_AB05 141887297 NaN NaN NaN
mcs10_m3D_s100_AB06 NaN NaN NaN NaN
mcs10_m3D_s100_AB07 33164424 NaN NaN NaN
mcs10_m3D_s100_AB08 113936359 NaN NaN NaN
mcs10_m3D_s100_AB09 221390883 NaN NaN NaN
mcs10_m3D_s60_AB00 144712 47481868.000000 43127383.000000 9363742
mcs10_m3D_s60_AB01 1822717 37554569.000000 29575041.000000 9032741
mcs10_m3D_s60_AB02 1402736 73335117.000000 58489860.000000 32431742
mcs10_m3D_s60_AB03 446809 15604005.000000 13322120.000000 21184190
mcs10_m3D_s60_AB04 90479 6281684.000000 4181394.000000 3556251
mcs10_m3D_s60_AB05 599951 9045414.000000 6306479.000000 3761964
mcs10_m3D_s60_AB06 725245 10646632.000000 9647356.000000 5181052
mcs10_m3D_s60_AB07 305425 82700730.000000 68607007.000000 20505156
mcs10_m3D_s60_AB08 123343 6507338.000000 3746674.000000 1606115
mcs10_m3D_s60_AB09 4999774 48132820.000000 37849861.000000 29643738
mcs10_m3D_s70_AB00 26878853 NaN NaN 1545184587
mcs10_m3D_s70_AB01 45078230 NaN NaN 1154355840
mcs10_m3D_s70_AB02 22005818 NaN NaN 1193312810
mcs10_m3D_s70_AB03 2040161 NaN NaN 308646351
mcs10_m3D_s70_AB04 4619317 NaN NaN 153455804
mcs10_m3D_s70_AB05 12876191 NaN NaN 101048539
mcs10_m3D_s70_AB06 13831965 NaN NaN 170867346
mcs10_m3D_s70_AB07 38217622 NaN NaN NaN
mcs10_m3D_s70_AB08 129420309 NaN NaN 182018133
mcs10_m3D_s70_AB09 229833212 NaN NaN 1180806040
mcs10_m3D_s80_AB00 101889899 NaN NaN NaN
mcs10_m3D_s80_AB01 NaN NaN NaN NaN
mcs10_m3D_s80_AB02 NaN NaN NaN NaN
mcs10_m3D_s80_AB03 NaN NaN NaN NaN
mcs10_m3D_s80_AB04 NaN NaN NaN NaN
mcs10_m3D_s80_AB05 NaN NaN NaN NaN
mcs10_m3D_s80_AB06 NaN NaN NaN NaN
mcs10_m3D_s80_AB07 466512318 NaN NaN NaN
mcs10_m3D_s80_AB08 42480497 NaN NaN 313681697
mcs10_m3D_s80_AB09 592296335 NaN NaN NaN
mcs10_m3D_s90_AB00 NaN NaN NaN NaN
mcs10_m3D_s90_AB01 NaN NaN NaN NaN
mcs10_m3D_s90_AB02 NaN NaN NaN NaN
mcs10_m3D_s90_AB03 NaN NaN NaN NaN
mcs10_m3D_s90_AB04 NaN NaN NaN NaN
mcs10_m3D_s90_AB05 NaN NaN NaN NaN
mcs10_m3D_s90_AB06 NaN NaN NaN NaN
mcs10_m3D_s90_AB07 NaN NaN NaN NaN
mcs10_m3D_s90_AB08 NaN NaN NaN NaN
mcs10_m3D_s90_AB09 NaN NaN NaN NaN
mcs10_m3Dr2_s100_AB00 126833644 NaN NaN NaN
mcs10_m3Dr2_s100_AB01 NaN NaN NaN NaN
mcs10_m3Dr2_s100_AB02 558193801 NaN NaN NaN
mcs10_m3Dr2_s100_AB03 233094599 NaN NaN NaN
mcs10_m3Dr2_s100_AB04 344930508 NaN NaN NaN
mcs10_m3Dr2_s100_AB05 74205044 NaN NaN NaN
mcs10_m3Dr2_s100_AB06 214854983 NaN NaN 2306570603
mcs10_m3Dr2_s100_AB07 78545865 NaN NaN NaN
mcs10_m3Dr2_s100_AB08 445738800 NaN NaN NaN
mcs10_m3Dr2_s100_AB09 NaN NaN NaN NaN
mcs10_m3Dr2_s60_AB00 1322833 62194191.000000 50694808.000000 22287637
mcs10_m3Dr2_s60_AB01 606491 75941680.000000 64097632.000000 10662266
mcs10_m3Dr2_s60_AB02 165486 33241682.000000 23589945.000000 5742670
mcs10_m3Dr2_s60_AB03 353125 33014546.000000 24568319.000000 15906040
mcs10_m3Dr2_s60_AB04 590934 92010656.000000 73925494.000000 30618453
mcs10_m3Dr2_s60_AB05 43067 18260326.000000 14642679.000000 1585111
mcs10_m3Dr2_s60_AB06 445294 107269221.000000 83958397.000000 36766596
mcs10_m3Dr2_s60_AB07 1128376 47198904.000000 39025443.000000 3033592
mcs10_m3Dr2_s60_AB08 578727 102103170.000000 90964395.000000 27729365
mcs10_m3Dr2_s60_AB09 50126 28286077.000000 24127199.000000 2609161
mcs10_m3Dr2_s70_AB00 3575463 NaN NaN 279844850
mcs10_m3Dr2_s70_AB01 36115684 NaN NaN 301768357
mcs10_m3Dr2_s70_AB02 5885693 NaN NaN 594598508
mcs10_m3Dr2_s70_AB03 29578761 NaN NaN 142213207
mcs10_m3Dr2_s70_AB04 23028041 NaN NaN 192658099
mcs10_m3Dr2_s70_AB05 34787137 NaN NaN 1527553954
mcs10_m3Dr2_s70_AB06 96741960 NaN NaN 220287914
mcs10_m3Dr2_s70_AB07 28900809 NaN NaN 498227737
mcs10_m3Dr2_s70_AB08 924224 NaN NaN 43417507
mcs10_m3Dr2_s70_AB09 14389277 NaN NaN 479649158
mcs10_m3Dr2_s80_AB00 NaN NaN NaN NaN
mcs10_m3Dr2_s80_AB01 43598626 NaN NaN NaN
mcs10_m3Dr2_s80_AB02 62511393 NaN NaN NaN
mcs10_m3Dr2_s80_AB03 NaN NaN NaN NaN
mcs10_m3Dr2_s80_AB04 514457914 NaN NaN NaN
mcs10_m3Dr2_s80_AB05 286415504 NaN NaN NaN
mcs10_m3Dr2_s80_AB06 93591283 NaN NaN 219173950
mcs10_m3Dr2_s80_AB07 NaN NaN NaN NaN
mcs10_m3Dr2_s80_AB08 NaN NaN NaN NaN
mcs10_m3Dr2_s80_AB09 200045710 NaN NaN NaN
mcs10_m3Dr2_s90_AB00 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB01 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB02 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB03 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB04 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB05 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB06 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB07 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB08 NaN NaN NaN NaN
mcs10_m3Dr2_s90_AB09 NaN NaN NaN NaN
mcs10_m3Dr4_s100_AB00 228175330 NaN NaN NaN
mcs10_m3Dr4_s100_AB01 233426756 NaN NaN NaN
mcs10_m3Dr4_s100_AB02 189937952 NaN NaN NaN
mcs10_m3Dr4_s100_AB03 78367785 NaN NaN NaN
mcs10_m3Dr4_s100_AB04 NaN NaN NaN NaN
mcs10_m3Dr4_s100_AB05 26247152 NaN NaN NaN
mcs10_m3Dr4_s100_AB06 95896069 NaN NaN NaN
mcs10_m3Dr4_s100_AB07 24557979 NaN NaN 801094224
mcs10_m3Dr4_s100_AB08 338470300 NaN NaN NaN
mcs10_m3Dr4_s100_AB09 108029684 NaN NaN NaN
mcs10_m3Dr4_s60_AB00 130104 87841122.000000 71788078.000000 10094822
mcs10_m3Dr4_s60_AB01 352816 17369724.000000 13568132.000000 8052767
mcs10_m3Dr4_s60_AB02 617015 32663880.000000 27141499.000000 14637476
mcs10_m3Dr4_s60_AB03 226308 9054444.000000 8259137.000000 3130688
mcs10_m3Dr4_s60_AB04 18664 6410637.000000 5262862.000000 774899
mcs10_m3Dr4_s60_AB05 5521362 6488343.000000 5403443.000000 1839881
mcs10_m3Dr4_s60_AB06 427213 29936097.000000 24562449.000000 7754923
mcs10_m3Dr4_s60_AB07 1005023 61279346.000000 50429049.000000 14392636
mcs10_m3Dr4_s60_AB08 328853 75866829.000000 61658149.000000 45462462
mcs10_m3Dr4_s60_AB09 79002 32241155.000000 25590485.000000 4225707
mcs10_m3Dr4_s70_AB00 18078157 NaN NaN 1321489592
mcs10_m3Dr4_s70_AB01 58887239 NaN NaN 399557903
mcs10_m3Dr4_s70_AB02 9793066 NaN NaN 240322551
mcs10_m3Dr4_s70_AB03 70182594 NaN NaN 1056421406
mcs10_m3Dr4_s70_AB04 9669418 NaN NaN 447151656
mcs10_m3Dr4_s70_AB05 10656502 NaN NaN 119347028
mcs10_m3Dr4_s70_AB06 70452135 NaN NaN 595206517
mcs10_m3Dr4_s70_AB07 17311277 NaN NaN 213390238
mcs10_m3Dr4_s70_AB08 50579095 NaN NaN 793460049
mcs10_m3Dr4_s70_AB09 62058362 NaN NaN 657371682
mcs10_m3Dr4_s80_AB00 NaN NaN NaN NaN
mcs10_m3Dr4_s80_AB01 685063815 NaN NaN NaN
mcs10_m3Dr4_s80_AB02 NaN NaN NaN NaN
mcs10_m3Dr4_s80_AB03 53257455 NaN NaN NaN
mcs10_m3Dr4_s80_AB04 514258558 NaN NaN NaN
mcs10_m3Dr4_s80_AB05 NaN NaN NaN NaN
mcs10_m3Dr4_s80_AB06 33606908 NaN NaN 1744711139
mcs10_m3Dr4_s80_AB07 504871535 NaN NaN 1616501648
mcs10_m3Dr4_s80_AB08 144286437 NaN NaN NaN
mcs10_m3Dr4_s80_AB09 337507667 NaN NaN NaN
mcs10_m3Dr4_s90_AB00 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB01 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB02 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB03 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB04 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB05 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB06 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB07 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB08 NaN NaN NaN NaN
mcs10_m3Dr4_s90_AB09 NaN NaN NaN NaN
mcs10_m3Dr6_s100_AB00 30860624 NaN NaN NaN
mcs10_m3Dr6_s100_AB01 13646070 NaN NaN 318586044
mcs10_m3Dr6_s100_AB02 127939389 NaN NaN NaN
mcs10_m3Dr6_s100_AB03 19859682 NaN NaN 1149205488
mcs10_m3Dr6_s100_AB04 48382737 NaN NaN NaN
mcs10_m3Dr6_s100_AB05 172583009 NaN NaN NaN
mcs10_m3Dr6_s100_AB06 68486943 NaN NaN NaN
mcs10_m3Dr6_s100_AB07 16826622 NaN NaN NaN
mcs10_m3Dr6_s100_AB08 67589329 NaN NaN 1645749029
mcs10_m3Dr6_s100_AB09 255548541 NaN NaN NaN
mcs10_m3Dr6_s60_AB00 565883 33648575.000000 26932219.000000 12960986
mcs10_m3Dr6_s60_AB01 192609 10845823.000000 9737870.000000 3099376
mcs10_m3Dr6_s60_AB02 149976 19577368.000000 12759445.000000 12321150
mcs10_m3Dr6_s60_AB03 1313828 64341204.000000 56159686.000000 21914256
mcs10_m3Dr6_s60_AB04 207101 25387668.000000 21554998.000000 4724231
mcs10_m3Dr6_s60_AB05 886088 101357977.000000 84050407.000000 28637132
mcs10_m3Dr6_s60_AB06 455712 49364919.000000 40243926.000000 18515337
mcs10_m3Dr6_s60_AB07 185318 9406296.000000 8133188.000000 6260170
mcs10_m3Dr6_s60_AB08 1008411 36238218.000000 31204804.000000 17424571
mcs10_m3Dr6_s60_AB09 316749 42122418.000000 34822239.000000 9034058
mcs10_m3Dr6_s70_AB00 97630077 NaN NaN 362621386
mcs10_m3Dr6_s70_AB01 4677452 NaN NaN 336327366
mcs10_m3Dr6_s70_AB02 29029508 NaN NaN 250101323
mcs10_m3Dr6_s70_AB03 3242115 79043304.000000 65879726.000000 12630458
mcs10_m3Dr6_s70_AB04 14203549 NaN NaN 656422434
mcs10_m3Dr6_s70_AB05 5994024 NaN NaN 158359179
mcs10_m3Dr6_s70_AB06 12637800 NaN NaN 328730079
mcs10_m3Dr6_s70_AB07 4238350 NaN NaN 51095409
mcs10_m3Dr6_s70_AB08 10418260 NaN NaN 354996034
mcs10_m3Dr6_s70_AB09 4702921 NaN NaN 42830188
mcs10_m3Dr6_s80_AB00 NaN NaN NaN NaN
mcs10_m3Dr6_s80_AB01 107145916 NaN NaN NaN
mcs10_m3Dr6_s80_AB02 355572510 NaN NaN NaN
mcs10_m3Dr6_s80_AB03 NaN NaN NaN NaN
mcs10_m3Dr6_s80_AB04 24053613 NaN NaN 2302831767
mcs10_m3Dr6_s80_AB05 157695726 NaN NaN NaN
mcs10_m3Dr6_s80_AB06 267467626 NaN NaN NaN
mcs10_m3Dr6_s80_AB07 377735706 NaN NaN NaN
mcs10_m3Dr6_s80_AB08 258815341 NaN NaN NaN
mcs10_m3Dr6_s80_AB09 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB00 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB01 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB02 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB03 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB04 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB05 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB06 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB07 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB08 NaN NaN NaN NaN
mcs10_m3Dr6_s90_AB09 NaN NaN NaN NaN
mcs10_m4D_s100_AB00 1340577610 NaN NaN NaN
mcs10_m4D_s100_AB01 73123487 NaN NaN NaN
mcs10_m4D_s100_AB02 1628823539 NaN NaN NaN
mcs10_m4D_s100_AB03 2373146 NaN NaN NaN
mcs10_m4D_s100_AB04 53161265 NaN NaN NaN
mcs10_m4D_s100_AB05 12572124 NaN NaN NaN
mcs10_m4D_s100_AB06 42074248 NaN NaN NaN
mcs10_m4D_s100_AB07 97525787 NaN NaN NaN
mcs10_m4D_s100_AB08 12117469 NaN NaN NaN
mcs10_m4D_s100_AB09 511104303 NaN NaN NaN
mcs10_m4Dr2_s100_AB00 NaN NaN NaN NaN
mcs10_m4Dr2_s100_AB01 NaN NaN NaN NaN
mcs10_m4Dr2_s100_AB02 NaN NaN NaN NaN
mcs10_m4Dr2_s100_AB03 NaN NaN NaN NaN
mcs10_m4Dr2_s100_AB04 572037422 NaN NaN NaN
mcs10_m4Dr2_s100_AB05 NaN NaN NaN NaN
mcs10_m4Dr2_s100_AB06 63999744 NaN NaN NaN
mcs10_m4Dr2_s100_AB07 NaN NaN NaN NaN
mcs10_m4Dr2_s100_AB08 406530196 NaN NaN NaN
mcs10_m4Dr2_s100_AB09 609771241 NaN NaN NaN
mcs10_m4Dr4_s100_AB00 635237669 NaN NaN NaN
mcs10_m4Dr4_s100_AB01 NaN NaN NaN NaN
mcs10_m4Dr4_s100_AB02 NaN NaN NaN NaN
mcs10_m4Dr4_s100_AB03 19427087 NaN NaN NaN
mcs10_m4Dr4_s100_AB04 719603 NaN NaN NaN
mcs10_m4Dr4_s100_AB05 42116028 NaN NaN NaN
mcs10_m4Dr4_s100_AB06 100865796 NaN NaN NaN
mcs10_m4Dr4_s100_AB07 NaN NaN NaN NaN
mcs10_m4Dr4_s100_AB08 NaN NaN NaN NaN
mcs10_m4Dr4_s100_AB09 96853571 NaN NaN NaN
mcs10_m4Dr6_s100_AB00 NaN NaN NaN NaN
mcs10_m4Dr6_s100_AB01 653099806 NaN NaN NaN
mcs10_m4Dr6_s100_AB02 91673281 NaN NaN NaN
mcs10_m4Dr6_s100_AB03 37200754 NaN NaN NaN
mcs10_m4Dr6_s100_AB04 NaN NaN NaN NaN
mcs10_m4Dr6_s100_AB05 NaN NaN NaN NaN
mcs10_m4Dr6_s100_AB06 25494975 NaN NaN NaN
mcs10_m4Dr6_s100_AB07 NaN NaN NaN NaN
mcs10_m4Dr6_s100_AB08 NaN NaN NaN NaN
mcs10_m4Dr6_s100_AB09 4305551 NaN NaN NaN
mcs10_r001_s100_AB00 412782570 NaN NaN NaN
mcs10_r001_s100_AB01 NaN NaN NaN NaN
mcs10_r001_s100_AB02 NaN NaN NaN NaN
mcs10_r001_s100_AB03 NaN NaN NaN NaN
mcs10_r001_s100_AB04 NaN NaN NaN 2833869301
mcs10_r001_s100_AB05 NaN NaN NaN NaN
mcs10_r001_s100_AB06 35802996 NaN NaN NaN
mcs10_r001_s100_AB07 NaN NaN NaN NaN
mcs10_r001_s100_AB08 370133311 NaN NaN NaN
mcs10_r001_s100_AB09 NaN NaN NaN NaN
mcs10_r005_s100_AB00 57848858 NaN NaN 2040788603
mcs10_r005_s100_AB01 21734036 NaN NaN NaN
mcs10_r005_s100_AB02 40764699 NaN NaN 1973064820
mcs10_r005_s100_AB03 45075674 NaN NaN 1925682895
mcs10_r005_s100_AB04 50660571 NaN NaN 1718123153
mcs10_r005_s100_AB05 7607471 NaN NaN 482837799
mcs10_r005_s100_AB06 30370330 NaN NaN 1673940733
mcs10_r005_s100_AB07 14492902 NaN NaN 628274113
mcs10_r005_s100_AB08 128695098 NaN NaN NaN
mcs10_r005_s100_AB09 136855381 NaN NaN NaN
mcs10_r005_s20_AB00 88 701.000000 296.000000 334
mcs10_r005_s20_AB01 2144 2258.000000 1374.000000 1284
mcs10_r005_s20_AB02 6175 11780.000000 7558.000000 12183
mcs10_r005_s20_AB03 15 821.000000 332.000000 453
mcs10_r005_s20_AB04 112 2919.000000 1766.000000 2462
mcs10_r005_s20_AB05 52 1301.000000 955.000000 394
mcs10_r005_s20_AB06 588 9541.000000 4677.000000 2371
mcs10_r005_s20_AB07 407 305.000000 211.000000 763
mcs10_r005_s20_AB08 684 744.000000 445.000000 139
mcs10_r005_s20_AB09 707 5427.000000 2175.000000 5272
mcs10_r005_s25_AB00 5399 131638.000000 54021.000000 31043
mcs10_r005_s25_AB01 2506 27206.000000 19119.000000 24794
mcs10_r005_s25_AB02 6913 36915.000000 25116.000000 29018
mcs10_r005_s25_AB03 5707 62909.000000 38998.000000 41912
mcs10_r005_s25_AB04 6663 3598.000000 2444.000000 3066
mcs10_r005_s25_AB05 1863 4895.000000 1560.000000 6392
mcs10_r005_s25_AB06 13222 504.000000 341.000000 108
mcs10_r005_s25_AB07 1551 24446.000000 13757.000000 6232
mcs10_r005_s25_AB08 3802 7876.000000 4824.000000 4932
mcs10_r005_s25_AB09 43972 13436.000000 7399.000000 18003
mcs10_r005_s30_AB00 2119 12508.000000 9490.000000 7130
mcs10_r005_s30_AB01 2860 11355.000000 8278.000000 4534
mcs10_r005_s30_AB02 522 9051.000000 5619.000000 6960
mcs10_r005_s30_AB03 1284 6735.000000 4326.000000 4241
mcs10_r005_s30_AB04 2696 13570.000000 10124.000000 8785
mcs10_r005_s30_AB05 2693 37469.000000 27101.000000 17098
mcs10_r005_s30_AB06 457 8171.000000 3684.000000 2933
mcs10_r005_s30_AB07 313 10605.000000 6964.000000 7715
mcs10_r005_s30_AB08 81 5444.000000 2936.000000 968
mcs10_r005_s30_AB09 1131 23431.000000 15380.000000 3740
mcs10_r005_s35_AB00 1073 58328.000000 49787.000000 15009
mcs10_r005_s35_AB01 7543 37158.000000 24675.000000 16607
mcs10_r005_s35_AB02 10379 325879.000000 229253.000000 187262
mcs10_r005_s35_AB03 11411 25975.000000 17290.000000 24922
mcs10_r005_s35_AB04 37190 445516.000000 369292.000000 261835
mcs10_r005_s35_AB05 16567 330078.000000 200709.000000 170693
mcs10_r005_s35_AB06 2658 124465.000000 100647.000000 86397
mcs10_r005_s35_AB07 8022 130362.000000 102974.000000 37932
mcs10_r005_s35_AB08 8488 418762.000000 240972.000000 140118
mcs10_r005_s35_AB09 18803 222038.000000 173757.000000 169764
mcs10_r005_s40_AB00 9269 61190.000000 54536.000000 25229
mcs10_r005_s40_AB01 68525 537199.000000 402231.000000 354016
mcs10_r005_s40_AB02 107121 1047441.000000 840435.000000 432380
mcs10_r005_s40_AB03 97424 173507.000000 128846.000000 109644
mcs10_r005_s40_AB04 169553 2392318.000000 1694307.000000 1156567
mcs10_r005_s40_AB05 4112 177701.000000 112970.000000 58740
mcs10_r005_s40_AB06 26224 1001137.000000 509145.000000 260216
mcs10_r005_s40_AB07 31595 818004.000000 620641.000000 699459
mcs10_r005_s40_AB08 147095 731234.000000 634089.000000 403171
mcs10_r005_s40_AB09 56605 1640966.000000 1175886.000000 1058070
mcs10_r005_s50_AB00 623520 17286836.000000 10562245.000000 5353106
mcs10_r005_s50_AB01 1323648 42009431.000000 30474995.000000 8548689
mcs10_r005_s50_AB02 3441750 69032889.000000 53254825.000000 9010041
mcs10_r005_s50_AB03 1225721 16113529.000000 12542264.000000 4794949
mcs10_r005_s50_AB04 719586 3364758.000000 3043217.000000 1045365
mcs10_r005_s50_AB05 1046833 46738843.000000 38254053.000000 13386051
mcs10_r005_s50_AB06 4425107 81462532.000000 67196534.000000 47216480
mcs10_r005_s50_AB07 37164 1092678.000000 594984.000000 132435
mcs10_r005_s50_AB08 374746 30281738.000000 18332928.000000 3377646
mcs10_r005_s50_AB09 101182 15131383.000000 9770266.000000 3510077
mcs10_r005_s60_AB00 204655 33492783.000000 27365045.000000 16759035
mcs10_r005_s60_AB01 219288 17218627.000000 14399668.000000 5572556
mcs10_r005_s60_AB02 2227510 34647813.000000 26773721.000000 10702232
mcs10_r005_s60_AB03 1325357 16542801.000000 13328639.000000 16083185
mcs10_r005_s60_AB04 537607 19675285.000000 16736465.000000 3690660
mcs10_r005_s60_AB05 429810 17657890.000000 13859394.000000 4824045
mcs10_r005_s60_AB06 582991 15746273.000000 13521729.000000 4954440
mcs10_r005_s60_AB07 234328 58728779.000000 48467245.000000 9687233
mcs10_r005_s60_AB08 64761 14027846.000000 12360222.000000 6714688
mcs10_r005_s60_AB09 40638 8900586.000000 7523912.000000 2229554
mcs10_r005_s70_AB00 5307176 NaN NaN 125502628
mcs10_r005_s70_AB01 5401443 NaN NaN 82835190
mcs10_r005_s70_AB02 9302969 NaN NaN 287452781
mcs10_r005_s70_AB03 25400450 NaN NaN 198466538
mcs10_r005_s70_AB04 14341256 NaN NaN 249543815
mcs10_r005_s70_AB05 7799542 NaN NaN 186790014
mcs10_r005_s70_AB06 4433852 186095687.000000 169716725.000000 37673653
mcs10_r005_s70_AB07 4382481 NaN NaN 77394304
mcs10_r005_s70_AB08 2830968 200478740.000000 160486569.000000 57804633
mcs10_r005_s70_AB09 11833305 NaN NaN 98258161
mcs10_r005_s80_AB00 594647267 NaN NaN NaN
mcs10_r005_s80_AB01 154123232 NaN NaN 1430720204
mcs10_r005_s80_AB02 39900035 NaN NaN 1311324992
mcs10_r005_s80_AB03 183256294 NaN NaN 1046582212
mcs10_r005_s80_AB04 127664151 NaN NaN NaN
mcs10_r005_s80_AB05 62108609 NaN NaN 606210823
mcs10_r005_s80_AB06 127033513 NaN NaN 1689106555
mcs10_r005_s80_AB07 66333640 NaN NaN 1095283595
mcs10_r005_s80_AB08 113460613 NaN NaN 2143490022
mcs10_r005_s80_AB09 234002672 NaN NaN 1719897144
mcs10_r005_s90_AB00 NaN NaN NaN NaN
mcs10_r005_s90_AB01 NaN NaN NaN NaN
mcs10_r005_s90_AB02 NaN NaN NaN NaN
mcs10_r005_s90_AB03 NaN NaN NaN NaN
mcs10_r005_s90_AB04 NaN NaN NaN NaN
mcs10_r005_s90_AB05 NaN NaN NaN NaN
mcs10_r005_s90_AB06 NaN NaN NaN NaN
