instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs90_m2Dr6_s40_AB02 36 83 101 405 85.000000 85.000000 85.000000
mcs90_m2Dr6_s40_AB03 36 73 81 401 73.000000 73.000000 73.000000
mcs90_m2Dr6_s40_AB04 36 79 83 685 79.000000 79.000000 30751.000000
mcs90_m2Dr6_s40_AB05 38 98 123 397 108.000000 108.000000 114.000000
mcs90_m2Dr6_s40_AB06 36 75 81 484 77.000000 77.000000 77.000000
mcs90_m2Dr6_s40_AB07 36 75 95 556 75.000000 75.000000 83.000000
mcs90_m2Dr6_s40_AB08 37 95 115 471 97.000000 97.000000 111.000000
mcs90_m2Dr6_s40_AB09 36 75 93 348 77.000000 77.000000 77.000000
mcs90_m2Dr6_s50_AB00 49 102 103 681 102.000000 102.000000 102.000000
mcs90_m2Dr6_s50_AB01 50 99 107 662 99.000000 99.000000 99.000000
mcs90_m2Dr6_s50_AB02 49 102 103 572 102.000000 102.000000 102.000000
mcs90_m2Dr6_s50_AB03 50 115 153 719 101.000000 101.000000 101.000000
mcs90_m2Dr6_s50_AB04 52 100 101 918 100.000000 100.000000 100.000000
mcs90_m2Dr6_s50_AB05 49 101 102 797 101.000000 101.000000 101.000000
mcs90_m2Dr6_s50_AB06 49 104 120 1021 104.000000 104.000000 108.000000
mcs90_m2Dr6_s50_AB07 84 100 157 691 100.000000 100.000000 104.000000
mcs90_m2Dr6_s50_AB08 49 101 118 647 101.000000 101.000000 101.000000
mcs90_m2Dr6_s50_AB09 51 195 238 612 158.000000 158.000000 156.000000
mcs90_m2Dr6_s60_AB00 50 460 670 511 1241.000000 1225.000000 1549.000000
mcs90_m2Dr6_s60_AB01 60 1006 1496 976 3542.000000 3204.000000 3120.000000
mcs90_m2Dr6_s60_AB02 60 6885 8339 543 2788.000000 2672.000000 2783.000000
mcs90_m2Dr6_s60_AB03 74 1309 2201 540 8681.000000 8051.000000 15449.000000
mcs90_m2Dr6_s60_AB04 53 2372 3062 566 6071.000000 5243.000000 61084089.000000
mcs90_m2Dr6_s60_AB05 56 965 1397 627 1961.000000 1601.000000 2243.000000
mcs90_m2Dr6_s60_AB06 55 166 207 440 137.000000 137.000000 155.000000
mcs90_m2Dr6_s60_AB07 139 4932 6117 2180 5118.000000 3946.000000 3713.000000
mcs90_m2Dr6_s60_AB08 55 375 453 801 735.000000 735.000000 763.000000
mcs90_m2Dr6_s60_AB09 68 6108 7931 530 5586.000000 4478.000000 5158.000000
mcs90_m2Dr6_s70_AB00 64 129 173 906 129.000000 129.000000 141.000000
mcs90_m2Dr6_s70_AB01 77 2695 3390 879 8233.000000 7837.000000 2727.000000
mcs90_m2Dr6_s70_AB02 93 231 242 1101 169.000000 161.000000 181.000000
mcs90_m2Dr6_s70_AB03 130 1895 2101 884 777.000000 777.000000 607.000000
mcs90_m2Dr6_s70_AB04 64 129 149 805 129.000000 129.000000 133.000000
mcs90_m2Dr6_s70_AB05 64 129 173 620 129.000000 129.000000 135.000000
mcs90_m2Dr6_s70_AB06 64 159 199 733 240.000000 240.000000 230.000000
mcs90_m2Dr6_s70_AB07 64 213 267 698 497.000000 497.000000 525.000000
mcs90_m2Dr6_s70_AB08 65 1596 1861 607 506.000000 506.000000 580.000000
mcs90_m2Dr6_s70_AB09 229 833 1100 2008 4916.000000 4880.000000 8088.000000
mcs90_m2Dr6_s80_AB00 540 20582 28861 2875 46489.000000 43655.000000 31469.000000
mcs90_m2Dr6_s80_AB01 5584 17434 26097 10134 151582.000000 127296.000000 93446.000000
mcs90_m2Dr6_s80_AB02 688 198467 287393 3270 1271573.000000 1142299.000000 244958.000000
mcs90_m2Dr6_s80_AB03 5695 51476 80307 10929 152762.000000 63462.000000 47636.000000
mcs90_m2Dr6_s80_AB04 6419 87679 130182 12055 396463.000000 179615.000000 125282.000000
mcs90_m2Dr6_s80_AB05 745 13126 21537 3141 34441.000000 18686.000000 36734.000000
mcs90_m2Dr6_s80_AB06 588 5298 7923 2491 1288.000000 1280.000000 2133.000000
mcs90_m2Dr6_s80_AB07 1365 10826 16302 4434 26025.000000 10939.000000 11483.000000
mcs90_m2Dr6_s80_AB08 2790 171979 241154 6361 87433.000000 31599.000000 89446.000000
mcs90_m2Dr6_s80_AB09 572 8544 12251 2436 21645.000000 19115.000000 18313.000000
mcs90_m2Dr6_s90_AB00 106 1329 1717 2927 2139.000000 1837.000000 1767.000000
mcs90_m2Dr6_s90_AB01 135 591 788 2640 2525.000000 2525.000000 2211.000000
mcs90_m2Dr6_s90_AB02 93 1202 1449 2272 480.000000 480.000000 508.000000
mcs90_m2Dr6_s90_AB03 272 2107 2911 3454 5442.000000 5224.000000 4874.000000
mcs90_m2Dr6_s90_AB04 81 355 455 1018 280.000000 280.000000 318.000000
mcs90_m2Dr6_s90_AB05 94 429 571 1888 4019.000000 3991.000000 4107.000000
mcs90_m2Dr6_s90_AB06 102 931 1254 1286 1493.000000 1493.000000 1243.000000
mcs90_m2Dr6_s90_AB07 257 191 323 3283 335.000000 335.000000 373.000000
mcs90_m2Dr6_s90_AB08 126 203 266 2427 219.000000 205.000000 213.000000
mcs90_m2Dr6_s90_AB09 289 2410 2839 3142 6228.000000 6228.000000 4746.000000
mcs90_m3D_s10_AB00 18 41 67 69 22.000000 22.000000 26.000000
mcs90_m3D_s10_AB01 49 62 34 102 52.000000 50.000000 52.000000
mcs90_m3D_s10_AB02 25 50 43 99 29.000000 29.000000 31.000000
mcs90_m3D_s10_AB03 27 24 37 80 52.000000 50.000000 50.000000
mcs90_m3D_s10_AB04 8 45 36 57 47.000000 47.000000 49.000000
mcs90_m3D_s10_AB05 19 45 34 62 69.000000 69.000000 65.000000
mcs90_m3D_s10_AB06 22 22 31 85 59.000000 51.000000 51.000000
mcs90_m3D_s10_AB07 31 31 49 94 51.000000 51.000000 51.000000
mcs90_m3D_s10_AB08 17 120 98 66 52.000000 42.000000 44.000000
mcs90_m3D_s10_AB09 16 53 53 67 22.000000 22.000000 22.000000
mcs90_m3D_s30_AB00 27 55 60 170 55.000000 55.000000 59.000000
mcs90_m3D_s30_AB01 27 56 59 149 56.000000 56.000000 60.000000
mcs90_m3D_s30_AB02 27 55 58 309 55.000000 55.000000 55.000000
mcs90_m3D_s30_AB03 27 55 62 175 55.000000 55.000000 55.000000
mcs90_m3D_s30_AB04 27 56 59 227 56.000000 56.000000 60.000000
mcs90_m3D_s30_AB05 27 56 64 249 56.000000 56.000000 60.000000
mcs90_m3D_s30_AB06 27 58 62 233 59.000000 59.000000 59.000000
mcs90_m3D_s30_AB07 27 58 61 171 57.000000 57.000000 61.000000
mcs90_m3D_s30_AB08 29 55 60 231 55.000000 55.000000 55.000000
mcs90_m3D_s30_AB09 27 58 62 315 56.000000 56.000000 60.000000
mcs90_m3D_s70_AB00 67 129 141 1663 129.000000 129.000000 139.000000
mcs90_m3D_s70_AB01 64 130 136 744 130.000000 130.000000 134.000000
mcs90_m3D_s70_AB02 74 299 388 960 880.000000 880.000000 462.000000
mcs90_m3D_s70_AB03 70 129 135 1290 129.000000 129.000000 133.000000
mcs90_m3D_s70_AB04 64 130 155 615 130.000000 130.000000 170.000000
mcs90_m3D_s70_AB05 64 163 209 739 163.000000 163.000000 181.000000
mcs90_m3D_s70_AB06 64 221 361 736 1207.000000 731.000000 863.000000
mcs90_m3D_s70_AB07 64 130 139 1087 131.000000 131.000000 131.000000
mcs90_m3D_s70_AB08 73 131 149 1132 133.000000 133.000000 133.000000
mcs90_m3D_s70_AB09 64 387 487 679 540.000000 540.000000 546.000000
mcs90_m3D_s80_AB00 1698 283564 375700 4279 438944.000000 312755.000000 172704.000000
mcs90_m3D_s80_AB01 1311 43053 58847 3748 77422.000000 59416.000000 78812.000000
mcs90_m3D_s80_AB02 742 6057 8283 3883 38560.000000 33110.000000 37798.000000
mcs90_m3D_s80_AB03 985 1280 1726 2864 2474.000000 1644.000000 1634.000000
mcs90_m3D_s80_AB04 1235 15140 21124 6983 28056.000000 18026.000000 21332.000000
mcs90_m3D_s80_AB05 1014 5054 6049 2924 9553.000000 8791.000000 8989.000000
mcs90_m3D_s80_AB06 3863 83029 122214 7898 229514.000000 202824.000000 174330.000000
mcs90_m3D_s80_AB07 1199 4037 6583 4631 19043.000000 14545.000000 16933.000000
mcs90_m3D_s80_AB08 313 20219 31236 3154 436767.000000 315533.000000 258533.000000
mcs90_m3D_s80_AB09 3885 59561 88606 7446 87021.000000 44779.000000 44960.000000
mcs90_m3Dr2_s10_AB00 11 80 44 60 56.000000 56.000000 54.000000
mcs90_m3Dr2_s10_AB01 17 30 47 68 28.000000 28.000000 27.000000
mcs90_m3Dr2_s10_AB02 23 79 40 87 19.000000 19.000000 19.000000
mcs90_m3Dr2_s10_AB03 24 46 35 102 56.000000 56.000000 69.000000
mcs90_m3Dr2_s10_AB04 16 58 55 67 20.000000 20.000000 22.000000
mcs90_m3Dr2_s10_AB05 22 56 43 71 49.000000 49.000000 57.000000
mcs90_m3Dr2_s10_AB06 21 32 21 68 30.000000 30.000000 31.000000
mcs90_m3Dr2_s10_AB07 12 69 33 12 33.000000 31.000000 31.000000
mcs90_m3Dr2_s10_AB08 20 49 41 69 83.000000 83.000000 83.000000
mcs90_m3Dr2_s10_AB09 19 21 31 68 21.000000 21.000000 21.000000
mcs90_m3Dr2_s30_AB00 27 153 86 225 61.000000 61.000000 63.000000
mcs90_m3Dr2_s30_AB01 26 147 187 212 83.000000 75.000000 81.000000
mcs90_m3Dr2_s30_AB02 27 63 98 229 57.000000 57.000000 57.000000
mcs90_m3Dr2_s30_AB03 27 69 92 300 75.000000 63.000000 157.000000
mcs90_m3Dr2_s30_AB04 27 56 66 285 59.000000 59.000000 59.000000
mcs90_m3Dr2_s30_AB05 27 55 82 219 55.000000 55.000000 55.000000
mcs90_m3Dr2_s30_AB06 27 55 68 305 55.000000 55.000000 59.000000
mcs90_m3Dr2_s30_AB07 27 67 78 297 65.000000 65.000000 69.000000
mcs90_m3Dr2_s30_AB08 27 57 68 221 57.000000 57.000000 61.000000
mcs90_m3Dr2_s30_AB09 27 58 72 150 58.000000 58.000000 60.000000
mcs90_m3Dr2_s70_AB00 64 129 139 628 129.000000 129.000000 133.000000
mcs90_m3Dr2_s70_AB01 64 149 175 731 227.000000 227.000000 449.000000
mcs90_m3Dr2_s70_AB02 65 136 162 747 136.000000 136.000000 150.000000
mcs90_m3Dr2_s70_AB03 64 129 141 1296 129.000000 129.000000 129.000000
mcs90_m3Dr2_s70_AB04 64 129 193 692 129.000000 129.000000 133.000000
mcs90_m3Dr2_s70_AB05 64 130 136 989 130.000000 130.000000 130.000000
mcs90_m3Dr2_s70_AB06 65 159 185 907 239.000000 239.000000 255.000000
mcs90_m3Dr2_s70_AB07 64 129 141 870 129.000000 129.000000 133.000000
mcs90_m3Dr2_s70_AB08 70 224 268 703 298.000000 298.000000 258.000000
mcs90_m3Dr2_s70_AB09 64 130 147 523 133.000000 133.000000 133.000000
mcs90_m3Dr2_s80_AB00 1834 17257 28175 5414 172250.000000 89713.000000 89927.000000
mcs90_m3Dr2_s80_AB01 341 4000 5828 2039 4743.000000 13765.000000 11395.000000
mcs90_m3Dr2_s80_AB02 2307 76391 105449 4872 36141.000000 28865.000000 32757.000000
mcs90_m3Dr2_s80_AB03 285 652 880 1239 545.000000 521.000000 557.000000
mcs90_m3Dr2_s80_AB04 3635 10362 15436 7111 92312.000000 48869.000000 53538.000000
mcs90_m3Dr2_s80_AB05 484 2813 4104 2365 31234.000000 28490.000000 60798.000000
mcs90_m3Dr2_s80_AB06 253 2189 3445 3930 5542.000000 5394.000000 5554.000000
mcs90_m3Dr2_s80_AB07 1014 11636 16795 3113 57770.000000 51988.000000 35060.000000
mcs90_m3Dr2_s80_AB08 603 6283 9818 2535 43869.000000 24926.000000 31380.000000
mcs90_m3Dr2_s80_AB09 709 8644 13482 2262 73074.000000 72954.000000 72254.000000
mcs90_m3Dr4_s10_AB00 10 27 41 10 37.000000 37.000000 37.000000
mcs90_m3Dr4_s10_AB01 63 93 116 121 43.000000 43.000000 43.000000
mcs90_m3Dr4_s10_AB02 33 54 53 106 21.000000 21.000000 21.000000
mcs90_m3Dr4_s10_AB03 17 80 38 88 55.000000 47.000000 47.000000
mcs90_m3Dr4_s10_AB04 13 51 49 64 38.000000 38.000000 38.000000
mcs90_m3Dr4_s10_AB05 23 27 39 101 30.000000 30.000000 34.000000
mcs90_m3Dr4_s10_AB06 8 27 45 57 29.000000 29.000000 35.000000
mcs90_m3Dr4_s10_AB07 19 62 67 70 32.000000 32.000000 32.000000
mcs90_m3Dr4_s10_AB08 15 26 46 64 44.000000 44.000000 49.000000
mcs90_m3Dr4_s10_AB09 25 132 87 72 51.000000 49.000000 43.000000
mcs90_m3Dr4_s30_AB00 36 87 131 278 129.000000 129.000000 149.000000
mcs90_m3Dr4_s30_AB01 28 61 78 262 63.000000 63.000000 63.000000
mcs90_m3Dr4_s30_AB02 27 68 79 254 72.000000 72.000000 72.000000
mcs90_m3Dr4_s30_AB03 27 59 66 187 58.000000 58.000000 58.000000
mcs90_m3Dr4_s30_AB04 27 59 74 242 57.000000 57.000000 61.000000
mcs90_m3Dr4_s30_AB05 27 65 90 205 71.000000 71.000000 81.000000
mcs90_m3Dr4_s30_AB06 29 55 71 227 57.000000 57.000000 57.000000
mcs90_m3Dr4_s30_AB07 27 62 68 218 56.000000 56.000000 56.000000
mcs90_m3Dr4_s30_AB08 27 55 58 203 99.000000 99.000000 99.000000
mcs90_m3Dr4_s30_AB09 27 100 70 220 56.000000 56.000000 56.000000
mcs90_m3Dr4_s70_AB00 64 129 141 843 129.000000 129.000000 129.000000
mcs90_m3Dr4_s70_AB01 63 195 262 827 231.000000 231.000000 247.000000
mcs90_m3Dr4_s70_AB02 64 130 143 676 130.000000 130.000000 130.000000
mcs90_m3Dr4_s70_AB03 65 130 136 585 130.000000 130.000000 130.000000
mcs90_m3Dr4_s70_AB04 65 657 883 2063 1241.000000 1241.000000 757.000000
mcs90_m3Dr4_s70_AB05 66 152 189 1481 144.000000 144.000000 144.000000
mcs90_m3Dr4_s70_AB06 182 2100 2522 1942 1760.000000 1030.000000 852.000000
mcs90_m3Dr4_s70_AB07 64 153 173 760 191.000000 191.000000 193.000000
mcs90_m3Dr4_s70_AB08 63 360 495 754 250.000000 250.000000 264.000000
mcs90_m3Dr4_s70_AB09 63 607 800 1142 381.000000 381.000000 373.000000
mcs90_m3Dr4_s80_AB00 1831 81822 123439 6236 108935.000000 50253.000000 65236.000000
mcs90_m3Dr4_s80_AB01 268 1904 2813 2124 5216.000000 5190.000000 4502.000000
mcs90_m3Dr4_s80_AB02 291 5590 6726 2083 5518.000000 5128.000000 21838582.000000
mcs90_m3Dr4_s80_AB03 719 24558 34032 2567 9395.000000 6821.000000 7189.000000
mcs90_m3Dr4_s80_AB04 4854 90919 125177 9440 112509.000000 108617.000000 119291.000000
mcs90_m3Dr4_s80_AB05 723 1623 2620 3599 27583.000000 26649.000000 30427.000000
mcs90_m3Dr4_s80_AB06 426 62498 83994 2937 284614.000000 238696.000000 178648.000000
mcs90_m3Dr4_s80_AB07 4135 191268 280345 8675 110436.000000 91758.000000 100280.000000
mcs90_m3Dr4_s80_AB08 785 82175 129395 2539 353369.000000 333541.000000 293342.000000
mcs90_m3Dr4_s80_AB09 882 31815 53149 2888 94716.000000 84476.000000 67828.000000
mcs90_m3Dr6_s10_AB00 16 110 77 81 72.000000 68.000000 66.000000
mcs90_m3Dr6_s10_AB01 17 57 45 78 56.000000 56.000000 52.000000
mcs90_m3Dr6_s10_AB02 8 20 22 55 20.000000 20.000000 20.000000
mcs90_m3Dr6_s10_AB03 12 34 31 65 36.000000 36.000000 36.000000
mcs90_m3Dr6_s10_AB04 29 21 28 88 71.000000 67.000000 68.000000
mcs90_m3Dr6_s10_AB05 18 56 39 18 53.000000 53.000000 55.000000
mcs90_m3Dr6_s10_AB06 38 81 63 70 64.000000 64.000000 68.000000
mcs90_m3Dr6_s10_AB07 13 43 40 62 62.000000 77.000000 79.000000
mcs90_m3Dr6_s10_AB08 13 41 37 62 21.000000 21.000000 21.000000
mcs90_m3Dr6_s10_AB09 30 29 36 83 66.000000 60.000000 64.000000
mcs90_m3Dr6_s30_AB00 27 56 62 288 56.000000 56.000000 56.000000
mcs90_m3Dr6_s30_AB01 29 65 76 231 63.000000 63.000000 63.000000
mcs90_m3Dr6_s30_AB02 27 105 153 290 88.000000 80.000000 88.000000
mcs90_m3Dr6_s30_AB03 27 66 92 246 57.000000 57.000000 61.000000
mcs90_m3Dr6_s30_AB04 27 57 66 220 59.000000 59.000000 59.000000
mcs90_m3Dr6_s30_AB05 27 55 60 252 55.000000 55.000000 55.000000
mcs90_m3Dr6_s30_AB06 27 57 60 275 57.000000 57.000000 57.000000
mcs90_m3Dr6_s30_AB07 26 131 187 221 63.000000 63.000000 63.000000
mcs90_m3Dr6_s30_AB08 28 55 60 207 55.000000 55.000000 55.000000
mcs90_m3Dr6_s30_AB09 27 107 72 265 59.000000 59.000000 59.000000
mcs90_m3Dr6_s70_AB00 64 129 141 666 131.000000 131.000000 131.000000
mcs90_m3Dr6_s70_AB01 63 397 484 972 145.000000 145.000000 145.000000
mcs90_m3Dr6_s70_AB02 71 389 529 683 1886.000000 1886.000000 1578.000000
mcs90_m3Dr6_s70_AB03 64 165 211 1099 139.000000 139.000000 143.000000
mcs90_m3Dr6_s70_AB04 64 146 224 1831 173.000000 173.000000 209.000000
mcs90_m3Dr6_s70_AB05 65 375 525 949 521.000000 521.000000 697.000000
mcs90_m3Dr6_s70_AB06 75 253 357 1747 2375.000000 2355.000000 2243.000000
mcs90_m3Dr6_s70_AB07 64 150 178 790 233.000000 233.000000 255.000000
mcs90_m3Dr6_s70_AB08 64 130 149 686 130.000000 130.000000 130.000000
mcs90_m3Dr6_s70_AB09 70 167 201 1498 165.000000 165.000000 169.000000
mcs90_m3Dr6_s80_AB00 160 9583 13258 2291 8276.000000 8242.000000 8828.000000
mcs90_m3Dr6_s80_AB01 286 8568 13008 1110 38320.000000 32200.000000 36336.000000
mcs90_m3Dr6_s80_AB02 831 2555 3632 3007 2067.000000 2051.000000 1915.000000
mcs90_m3Dr6_s80_AB03 1499 12193 16824 5214 36017.000000 23109.000000 31379.000000
mcs90_m3Dr6_s80_AB04 154 16063 23288 1064 68937.000000 69103.000000 56765.000000
mcs90_m3Dr6_s80_AB05 560 20311 24785 2546 4590.000000 4586.000000 5029.000000
mcs90_m3Dr6_s80_AB06 476 18669 24605 2597 17644.000000 14548.000000 15220.000000
mcs90_m3Dr6_s80_AB07 5701 88289 138548 11028 119236.000000 108616.000000 65376.000000
mcs90_m3Dr6_s80_AB08 1480 24506 37641 4853 44316.000000 41426.000000 44538.000000
mcs90_m3Dr6_s80_AB09 3463 76876 107046 8442 59455.000000 58275.000000 58025.000000
mcs90_m4D_s100_AB00 NaN NaN NaN NaN NaN 294475.000000 49263.000000
mcs90_m4D_s100_AB01 NaN NaN NaN NaN NaN 693124.000000 447436.000000
mcs90_m4D_s100_AB02 NaN NaN NaN NaN NaN 64532.000000 156920.000000
mcs90_m4D_s100_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs90_m4D_s100_AB04 NaN NaN NaN NaN NaN 7447.000000 3789.000000
mcs90_m4D_s100_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs90_m4D_s100_AB06 NaN NaN NaN NaN NaN 94805.000000 NaN
mcs90_m4D_s100_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs90_m4D_s100_AB08 NaN NaN NaN NaN NaN 775745.000000 NaN
mcs90_m4D_s100_AB09 NaN NaN NaN NaN NaN 256131.000000 3187937.000000
mcs90_m4D_s20_AB00 19 97 155 142 196.000000 112.000000 129.000000
mcs90_m4D_s20_AB01 17 49 75 126 49.000000 49.000000 62.000000
mcs90_m4D_s20_AB02 26 69 107 130 55.000000 49.000000 49.000000
mcs90_m4D_s20_AB03 21 94 157 134 97.000000 91.000000 91.000000
mcs90_m4D_s20_AB04 25 264 301 126 136.000000 120.000000 118.000000
mcs90_m4D_s20_AB05 19 75 101 118 62.000000 58.000000 64.000000
mcs90_m4D_s20_AB06 57 61 89 207 59.000000 51.000000 61.000000
mcs90_m4D_s20_AB07 22 47 61 131 41.000000 41.000000 41.000000
mcs90_m4D_s20_AB08 28 75 109 142 81.000000 69.000000 63.000000
mcs90_m4D_s20_AB09 19 76 116 176 86.000000 74.000000 72.000000
mcs90_m4D_s90_AB00 NaN NaN NaN NaN NaN 1040.000000 512.000000
mcs90_m4D_s90_AB01 NaN NaN NaN NaN NaN 1694.000000 634.000000
mcs90_m4D_s90_AB02 NaN NaN NaN NaN NaN 1405.000000 2133.000000
mcs90_m4D_s90_AB03 NaN NaN NaN NaN NaN 77442.000000 11116.000000
mcs90_m4D_s90_AB04 NaN NaN NaN NaN NaN 33586.000000 2122.000000
mcs90_m4D_s90_AB05 NaN NaN NaN NaN NaN 8182.000000 3618.000000
mcs90_m4D_s90_AB06 NaN NaN NaN NaN NaN 96064.000000 66085.000000
mcs90_m4D_s90_AB07 NaN NaN NaN NaN NaN 1031.000000 1339.000000
mcs90_m4D_s90_AB08 NaN NaN NaN NaN NaN 767.000000 1195.000000
mcs90_m4D_s90_AB09 NaN NaN NaN NaN NaN 272.000000 282.000000
mcs90_m4Dr2_s100_AB00 6530 260254 344269 11984 1215077.000000 378175.000000 254775.000000
mcs90_m4Dr2_s100_AB01 282 8941 10713 2256 327753.000000 254145.000000 34741.000000
mcs90_m4Dr2_s100_AB02 1416 9528 11807 4806 19718.000000 17702.000000 23212.000000
mcs90_m4Dr2_s100_AB03 45622 139430 189876 53123 516106.000000 197280.000000 400310.000000
mcs90_m4Dr2_s100_AB04 23087 184455 239080 27630 412127.000000 149895.000000 152831.000000
mcs90_m4Dr2_s100_AB05 357 73867 88296 1440 167186.000000 177106.000000 225706.000000
mcs90_m4Dr2_s100_AB06 4495 80581 102031 3089 573672.000000 218402.000000 385764.000000
mcs90_m4Dr2_s100_AB07 183 352678 448887 2170 2642574.000000 2147070.000000 2383584.000000
mcs90_m4Dr2_s100_AB08 4618 1910516 2464856 11259 937454.000000 117381.000000 172751.000000
mcs90_m4Dr2_s100_AB09 161 2838 3308 1104 9559.000000 4749.000000 4063.000000
mcs90_m4Dr2_s20_AB00 16 36 51 121 68.000000 66.000000 60.000000
mcs90_m4Dr2_s20_AB01 16 41 54 113 65.000000 65.000000 73.000000
mcs90_m4Dr2_s20_AB02 17 72 114 118 76.000000 76.000000 82.000000
mcs90_m4Dr2_s20_AB03 19 86 137 128 104.000000 98.000000 99.000000
mcs90_m4Dr2_s20_AB04 16 62 88 122 68.000000 66.000000 68.000000
mcs90_m4Dr2_s20_AB05 23 152 132 124 136.000000 114.000000 132.000000
mcs90_m4Dr2_s20_AB06 16 37 63 139 37.000000 37.000000 37.000000
mcs90_m4Dr2_s20_AB07 16 79 121 123 92.000000 93.000000 93.000000
mcs90_m4Dr2_s20_AB08 16 36 53 118 52.000000 44.000000 48.000000
mcs90_m4Dr2_s20_AB09 16 43 69 117 55.000000 48.000000 48.000000
mcs90_m4Dr2_s90_AB00 245 1764 2178 3189 906.000000 808.000000 1178.000000
mcs90_m4Dr2_s90_AB01 140 579 681 2376 275.000000 559.000000 899.000000
mcs90_m4Dr2_s90_AB02 NaN NaN NaN NaN NaN 21045.000000 24351.000000
mcs90_m4Dr2_s90_AB03 1707 8251 9923 8808 5835.000000 4563.000000 5075.000000
mcs90_m4Dr2_s90_AB04 190 2334 2733 2399 724.000000 688.000000 862.000000
mcs90_m4Dr2_s90_AB05 87 684 386 1491 835.000000 835.000000 1091.000000
mcs90_m4Dr2_s90_AB06 983 315 386 5507 2171.000000 321.000000 419.000000
mcs90_m4Dr2_s90_AB07 2016 1403 1603 6201 39803.000000 24047.000000 21753.000000
mcs90_m4Dr2_s90_AB08 3883 206217 260642 16404 285541.000000 159535.000000 196539.000000
mcs90_m4Dr2_s90_AB09 1173 1330 1821 3564 910.000000 662.000000 1198.000000
mcs90_m4Dr4_s100_AB00 191 7849 9967 1572 164211.000000 123599.000000 84359.000000
mcs90_m4Dr4_s100_AB01 12757 31388 39077 16860 223138.000000 110102.000000 76810.000000
mcs90_m4Dr4_s100_AB02 4251 2557325 1688111 6893 25514491.000000 7625993.000000 1901353.000000
mcs90_m4Dr4_s100_AB03 285 80905 59515 1220 1647757.000000 891967.000000 224585.000000
mcs90_m4Dr4_s100_AB04 4892 167317 204613 5683 4657335.000000 1327639.000000 400339.000000
mcs90_m4Dr4_s100_AB05 30623 133815 152359 34946 393601.000000 252035.000000 366371.000000
mcs90_m4Dr4_s100_AB06 10444 3520889 4115785 16416 85530281.000000 27759377.000000 10014199.000000
mcs90_m4Dr4_s100_AB07 753 370892 239656 2155 28907.000000 22939.000000 25939.000000
mcs90_m4Dr4_s100_AB08 1382 56574 69943 5618 471928.000000 365656.000000 552314.000000
mcs90_m4Dr4_s100_AB09 7337 538818 682163 10826 1102083.000000 678727.000000 1044043.000000
mcs90_m4Dr4_s20_AB00 17 51 79 133 45.000000 45.000000 45.000000
mcs90_m4Dr4_s20_AB01 17 41 71 123 47.000000 47.000000 47.000000
mcs90_m4Dr4_s20_AB02 18 75 105 166 112.000000 81.000000 201.000000
mcs90_m4Dr4_s20_AB03 16 37 49 116 106.000000 80.000000 92.000000
mcs90_m4Dr4_s20_AB04 18 57 84 149 45.000000 45.000000 45.000000
mcs90_m4Dr4_s20_AB05 17 71 65 128 73.000000 73.000000 77.000000
mcs90_m4Dr4_s20_AB06 45 99 163 202 192.000000 95.000000 97.000000
mcs90_m4Dr4_s20_AB07 17 35 41 135 35.000000 35.000000 35.000000
mcs90_m4Dr4_s20_AB08 18 43 60 124 45.000000 45.000000 47.000000
mcs90_m4Dr4_s20_AB09 28 62 98 150 59.000000 59.000000 59.000000
mcs90_m4Dr4_s90_AB00 9051 1357 1589 14524 3631.000000 3527.000000 3007.000000
mcs90_m4Dr4_s90_AB01 404 571 571 2815 1949.000000 1373.000000 1251.000000
mcs90_m4Dr4_s90_AB02 395 2595 2909 2536 24346.000000 24342.000000 15560.000000
mcs90_m4Dr4_s90_AB03 689 4260 4789 5478 6002.000000 5874.000000 6408.000000
mcs90_m4Dr4_s90_AB04 1505 22453 26170 6655 23457.000000 15821.000000 12257.000000
mcs90_m4Dr4_s90_AB05 134 3327 3823 2423 5199.000000 4929.000000 4751.000000
mcs90_m4Dr4_s90_AB06 7432 32322 40544 15464 52069.000000 31403.000000 34765.000000
mcs90_m4Dr4_s90_AB07 5027 11669 14662 10789 254613.000000 185299.000000 295355.000000
mcs90_m4Dr4_s90_AB08 219 543 631 3131 2991.000000 2991.000000 2743.000000
mcs90_m4Dr4_s90_AB09 2984 657 511 7626 2538.000000 622.000000 666.000000
mcs90_m4Dr6_s100_AB00 82 828 1045 1512 681.000000 719.000000 873.000000
mcs90_m4Dr6_s100_AB01 179 1842 2272 1704 7281.000000 4923.000000 5081.000000
mcs90_m4Dr6_s100_AB02 480 1764 2234 2410 12517.000000 1597.000000 1445.000000
mcs90_m4Dr6_s100_AB03 1101 31571 42125 4136 337716.000000 312824.000000 238322.000000
mcs90_m4Dr6_s100_AB04 4781 2887768 4143542 4821 26693888.000000 7263228.000000 1172620.000000
mcs90_m4Dr6_s100_AB05 3995 371849 536452 8808 2521249.000000 2148507.000000 1733181.000000
mcs90_m4Dr6_s100_AB06 202 150927 188502 2642 378653.000000 333557.000000 212057.000000
mcs90_m4Dr6_s100_AB07 627 182459 210446 2572 3533991.000000 1901027.000000 2277223.000000
mcs90_m4Dr6_s100_AB08 173 1932 2316 1515 75940.000000 68950.000000 41616.000000
