instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs10_m2Dr4_s100_AB00 51 0 23 51 0.007903 0.072361 0.114719
mcs10_m2Dr4_s100_AB01 45 0 11 48 0.005633 0.039738 0.053893
mcs10_m2Dr4_s100_AB02 51 0 14 52 0.007089 0.050070 0.063118
mcs10_m2Dr4_s100_AB03 51 0 21 52 0.007665 0.060666 0.084834
mcs10_m2Dr4_s100_AB04 46 0 16 47 0.006629 0.044635 0.053644
mcs10_m2Dr4_s100_AB05 49 0 18 48 0.007431 0.063489 0.084073
mcs10_m2Dr4_s100_AB06 56 1 28 48 0.007199 0.070376 0.170585
mcs10_m2Dr4_s100_AB07 61 0 14 58 0.006498 0.043251 0.064249
mcs10_m2Dr4_s100_AB08 56 0 25 56 0.008014 0.066800 0.096033
mcs10_m2Dr4_s100_AB09 63 0 24 63 0.008442 0.072868 0.093868
mcs10_m2Dr4_s40_AB00 10 0 1 13 0.002109 0.006225 0.006362
mcs10_m2Dr4_s40_AB01 15 0 2 18 0.002351 0.006930 0.007609
mcs10_m2Dr4_s40_AB02 12 0 1 16 0.002093 0.006213 0.006162
mcs10_m2Dr4_s40_AB03 14 0 2 16 0.002276 0.006576 0.007171
mcs10_m2Dr4_s40_AB04 12 0 1 16 0.002042 0.005849 0.005614
mcs10_m2Dr4_s40_AB05 12 0 1 17 0.002304 0.006649 0.006657
mcs10_m2Dr4_s40_AB06 15 0 1 18 0.002403 0.006997 0.006630
mcs10_m2Dr4_s40_AB07 11 0 1 14 0.001895 0.005648 0.008869
mcs10_m2Dr4_s40_AB08 12 0 1 17 0.002081 0.005911 0.006321
mcs10_m2Dr4_s40_AB09 13 0 1 16 0.002178 0.005883 0.007222
mcs10_m2Dr4_s50_AB00 34 0 4 38 0.004408 0.014591 0.016553
mcs10_m2Dr4_s50_AB01 24 0 2 28 0.003281 0.011002 0.012542
mcs10_m2Dr4_s50_AB02 32 0 4 34 0.003907 0.013368 0.013336
mcs10_m2Dr4_s50_AB03 35 0 4 38 0.004664 0.014960 0.022210
mcs10_m2Dr4_s50_AB04 33 0 3 35 0.004350 0.014360 0.014511
mcs10_m2Dr4_s50_AB05 30 0 3 36 0.004159 0.014329 0.014668
mcs10_m2Dr4_s50_AB06 32 0 2 35 0.004001 0.012678 0.012539
mcs10_m2Dr4_s50_AB07 33 0 3 35 0.004101 0.012927 0.483514
mcs10_m2Dr4_s50_AB08 36 0 3 39 0.004120 0.012387 0.035926
mcs10_m2Dr4_s50_AB09 35 0 3 37 0.004286 0.014331 0.013275
mcs10_m2Dr4_s60_AB00 19 0 3 23 0.002755 0.010432 0.012779
mcs10_m2Dr4_s60_AB01 18 0 2 24 0.002584 0.008199 0.018814
mcs10_m2Dr4_s60_AB02 28 0 2 31 0.003290 0.012271 0.014210
mcs10_m2Dr4_s60_AB03 18 0 2 23 0.002465 0.009112 0.009667
mcs10_m2Dr4_s60_AB04 17 0 2 21 0.002426 0.008586 0.013263
mcs10_m2Dr4_s60_AB05 20 0 2 25 0.002765 0.009370 0.009796
mcs10_m2Dr4_s60_AB06 16 0 2 21 0.002458 0.009287 0.009574
mcs10_m2Dr4_s60_AB07 19 0 2 22 0.002549 0.010052 0.019200
mcs10_m2Dr4_s60_AB08 22 0 2 25 0.002914 0.010739 0.012194
mcs10_m2Dr4_s60_AB09 21 0 2 24 0.002693 0.009804 0.011931
mcs10_m2Dr4_s70_AB00 42 0 12 44 0.006930 0.038613 0.043918
mcs10_m2Dr4_s70_AB01 44 0 7 45 0.005506 0.029748 0.035581
mcs10_m2Dr4_s70_AB02 38 0 10 41 0.005980 0.031411 0.034362
mcs10_m2Dr4_s70_AB03 48 0 11 50 0.006699 0.037392 0.040172
mcs10_m2Dr4_s70_AB04 45 0 9 46 0.005640 0.030257 0.042786
mcs10_m2Dr4_s70_AB05 46 0 7 47 0.006964 0.036636 0.041035
mcs10_m2Dr4_s70_AB06 39 0 6 41 0.006038 0.034205 0.051194
mcs10_m2Dr4_s70_AB07 42 0 6 43 0.006466 0.037456 0.048509
mcs10_m2Dr4_s70_AB08 49 0 10 54 0.007009 0.033541 0.034013
mcs10_m2Dr4_s70_AB09 42 0 10 44 0.006582 0.037908 0.046913
mcs10_m2Dr4_s80_AB00 80 0 13 81 0.009500 0.057368 0.125137
mcs10_m2Dr4_s80_AB01 71 0 18 67 0.009069 0.057822 0.080589
mcs10_m2Dr4_s80_AB02 77 0 12 75 0.008688 0.040206 0.045784
mcs10_m2Dr4_s80_AB03 85 0 11 81 0.008777 0.041219 0.047996
mcs10_m2Dr4_s80_AB04 78 0 15 78 0.008749 0.051749 0.056094
mcs10_m2Dr4_s80_AB05 80 0 19 81 0.010170 0.095261 0.080193
mcs10_m2Dr4_s80_AB06 73 0 16 72 0.008747 0.051556 0.068027
mcs10_m2Dr4_s80_AB07 91 0 10 92 0.008898 0.041513 0.047016
mcs10_m2Dr4_s80_AB08 66 0 15 69 0.008596 0.051056 0.057793
mcs10_m2Dr4_s80_AB09 79 0 11 77 0.008807 0.049749 0.066786
mcs10_m2Dr4_s90_AB00 143 0 23 137 0.013460 0.081425 0.097313
mcs10_m2Dr4_s90_AB01 130 0 13 120 0.010407 0.055595 0.088675
mcs10_m2Dr4_s90_AB02 128 0 17 121 0.011047 0.064705 0.080417
mcs10_m2Dr4_s90_AB03 116 0 17 115 0.010771 0.060489 0.095950
mcs10_m2Dr4_s90_AB04 126 0 32 120 0.012466 0.079200 0.099968
mcs10_m2Dr4_s90_AB05 139 0 19 143 0.013432 0.096295 0.101863
mcs10_m2Dr4_s90_AB06 125 0 20 115 0.011612 0.069842 0.072613
mcs10_m2Dr4_s90_AB07 130 0 20 126 0.011944 0.068752 0.072618
mcs10_m2Dr4_s90_AB08 130 0 23 119 0.013784 0.090904 0.094707
mcs10_m2Dr4_s90_AB09 148 0 19 141 0.012568 0.063085 0.086730
mcs10_m2Dr6_s100_AB00 59 0 9 59 0.007403 0.057608 0.092976
mcs10_m2Dr6_s100_AB01 61 0 21 63 0.008594 0.078287 0.119309
mcs10_m2Dr6_s100_AB02 54 0 14 57 0.010219 0.042636 0.083223
mcs10_m2Dr6_s100_AB03 48 0 14 50 0.006168 0.050646 0.071575
mcs10_m2Dr6_s100_AB04 53 0 17 53 0.006984 0.053285 0.114907
mcs10_m2Dr6_s100_AB05 62 0 25 64 0.008488 0.074386 0.103203
mcs10_m2Dr6_s100_AB06 53 0 15 54 0.006751 0.051471 0.085690
mcs10_m2Dr6_s100_AB07 54 0 17 54 0.008389 0.072543 0.136070
mcs10_m2Dr6_s100_AB08 52 0 11 54 0.005620 0.040250 0.046677
mcs10_m2Dr6_s100_AB09 63 0 19 60 0.008651 0.074933 0.107512
mcs10_m2Dr6_s40_AB00 11 0 1 17 0.002119 0.005669 0.007034
mcs10_m2Dr6_s40_AB01 13 0 2 19 0.002732 0.008402 0.008475
mcs10_m2Dr6_s40_AB02 12 0 1 17 0.002171 0.005732 0.006988
mcs10_m2Dr6_s40_AB03 11 0 1 16 0.002211 0.006780 0.007182
mcs10_m2Dr6_s40_AB04 13 0 1 16 0.002498 0.006053 0.007094
mcs10_m2Dr6_s40_AB05 13 0 1 19 0.002278 0.006950 0.006861
mcs10_m2Dr6_s40_AB06 17 0 2 20 0.003272 0.009803 0.011081
mcs10_m2Dr6_s40_AB07 12 0 2 18 0.002147 0.005979 0.006390
mcs10_m2Dr6_s40_AB08 10 0 1 15 0.002220 0.006181 0.006244
mcs10_m2Dr6_s40_AB09 11 0 1 15 0.002374 0.007749 0.007561
mcs10_m2Dr6_s50_AB00 35 0 4 39 0.004593 0.015176 0.019588
mcs10_m2Dr6_s50_AB01 43 0 3 44 0.008418 0.015090 0.017429
mcs10_m2Dr6_s50_AB02 30 0 4 32 0.004474 0.015149 0.020413
mcs10_m2Dr6_s50_AB03 37 0 3 40 0.004628 0.015249 0.018930
mcs10_m2Dr6_s50_AB04 31 0 3 35 0.004078 0.013110 0.014193
mcs10_m2Dr6_s50_AB05 30 0 3 34 0.003809 0.012394 0.013910
mcs10_m2Dr6_s50_AB06 48 0 3 52 0.006165 0.016286 0.016968
mcs10_m2Dr6_s50_AB07 38 0 3 42 0.004592 0.013478 0.015357
mcs10_m2Dr6_s50_AB08 30 0 2 34 0.003657 0.012327 0.011617
mcs10_m2Dr6_s50_AB09 34 0 4 37 0.004433 0.015401 0.015428
mcs10_m2Dr6_s60_AB00 22 0 3 25 0.002837 0.010926 0.016836
mcs10_m2Dr6_s60_AB01 25 0 2 30 0.003021 0.010994 0.013149
mcs10_m2Dr6_s60_AB02 19 0 2 23 0.002494 0.009734 0.011445
mcs10_m2Dr6_s60_AB03 15 0 2 19 0.002349 0.009659 0.011652
mcs10_m2Dr6_s60_AB04 19 0 3 25 0.002793 0.010799 0.011523
mcs10_m2Dr6_s60_AB05 19 0 3 22 0.002722 0.011750 0.013322
mcs10_m2Dr6_s60_AB06 20 0 2 24 0.002826 0.010669 0.011901
mcs10_m2Dr6_s60_AB07 20 0 2 26 0.002725 0.010561 0.010395
mcs10_m2Dr6_s60_AB08 18 0 2 22 0.002628 0.010463 0.011269
mcs10_m2Dr6_s60_AB09 20 0 2 26 0.002819 0.010437 0.011386
mcs10_m2Dr6_s70_AB00 40 0 8 41 0.006676 0.041048 0.063051
mcs10_m2Dr6_s70_AB01 46 0 14 45 0.007817 0.049905 0.078844
mcs10_m2Dr6_s70_AB02 44 0 8 43 0.006929 0.036084 0.037463
mcs10_m2Dr6_s70_AB03 38 0 8 40 0.006480 0.038340 0.056405
mcs10_m2Dr6_s70_AB04 42 0 11 45 0.007241 0.037659 0.043377
mcs10_m2Dr6_s70_AB05 42 0 10 46 0.005665 0.030370 0.031947
mcs10_m2Dr6_s70_AB06 53 0 12 55 0.006972 0.035328 0.066788
mcs10_m2Dr6_s70_AB07 43 0 7 45 0.006700 0.040093 0.060247
mcs10_m2Dr6_s70_AB08 45 0 13 48 0.007573 0.046954 0.077117
mcs10_m2Dr6_s70_AB09 34 0 9 38 0.005930 0.038790 0.043401
mcs10_m2Dr6_s80_AB00 64 0 15 63 0.011323 0.073951 0.097875
mcs10_m2Dr6_s80_AB01 69 0 15 69 0.008777 0.044672 0.047356
mcs10_m2Dr6_s80_AB02 84 0 11 83 0.008404 0.046960 0.049016
mcs10_m2Dr6_s80_AB03 82 0 17 84 0.009708 0.058977 0.069794
mcs10_m2Dr6_s80_AB04 84 0 14 83 0.008854 0.049733 0.059372
mcs10_m2Dr6_s80_AB05 80 0 17 80 0.009311 0.060786 0.079229
mcs10_m2Dr6_s80_AB06 66 0 14 69 0.007947 0.050420 0.066231
mcs10_m2Dr6_s80_AB07 67 0 15 66 0.009830 0.064829 0.067800
mcs10_m2Dr6_s80_AB08 88 0 13 86 0.009938 0.042228 0.060133
mcs10_m2Dr6_s80_AB09 79 0 25 78 0.009955 0.049146 0.055602
mcs10_m2Dr6_s90_AB00 129 1 29 121 0.014779 0.103026 0.115179
mcs10_m2Dr6_s90_AB01 129 0 27 130 0.013161 0.088765 0.124519
mcs10_m2Dr6_s90_AB02 170 0 17 128 0.011778 0.070037 0.076079
mcs10_m2Dr6_s90_AB03 121 0 21 121 0.011970 0.082209 0.100231
mcs10_m2Dr6_s90_AB04 106 0 20 105 0.011958 0.075011 0.089380
mcs10_m2Dr6_s90_AB05 142 1 32 140 0.018618 0.140758 0.194125
mcs10_m2Dr6_s90_AB06 131 1 27 127 0.014195 0.087351 0.100277
mcs10_m2Dr6_s90_AB07 144 0 17 140 0.013627 0.055664 0.064418
mcs10_m2Dr6_s90_AB08 132 0 15 122 0.010802 0.058469 0.066360
mcs10_m2Dr6_s90_AB09 125 0 20 120 0.011004 0.059008 0.063416
mcs10_m3D_s100_AB00 54 0 15 56 0.006679 0.053643 0.077898
mcs10_m3D_s100_AB01 65 0 12 53 0.006561 0.040340 0.041132
mcs10_m3D_s100_AB02 50 0 16 53 0.006482 0.051227 0.088679
mcs10_m3D_s100_AB03 60 0 15 62 0.008322 0.068767 0.094583
mcs10_m3D_s100_AB04 56 0 16 58 0.007222 0.053067 0.061787
mcs10_m3D_s100_AB05 56 0 17 56 0.006636 0.045029 0.063572
mcs10_m3D_s100_AB06 66 0 10 65 0.006863 0.047290 0.062885
mcs10_m3D_s100_AB07 49 0 11 51 0.006354 0.046421 0.084479
mcs10_m3D_s100_AB08 49 0 24 51 0.006283 0.051168 0.103633
mcs10_m3D_s100_AB09 50 0 11 51 0.006315 0.046958 0.095745
mcs10_m3D_s60_AB00 19 0 3 24 0.003713 0.018309 0.031448
mcs10_m3D_s60_AB01 21 0 6 21 0.003836 0.017065 0.020406
mcs10_m3D_s60_AB02 23 0 7 29 0.004436 0.016388 0.016861
mcs10_m3D_s60_AB03 23 0 4 27 0.004530 0.019843 0.024393
mcs10_m3D_s60_AB04 18 0 4 23 0.003561 0.016287 0.019297
mcs10_m3D_s60_AB05 18 0 4 21 0.003840 0.019052 0.024813
mcs10_m3D_s60_AB06 22 0 6 24 0.004036 0.021576 0.027117
mcs10_m3D_s60_AB07 21 0 4 25 0.004027 0.018791 0.021931
mcs10_m3D_s60_AB08 17 0 4 22 0.003646 0.017310 0.018882
mcs10_m3D_s60_AB09 22 0 5 26 0.004057 0.016892 0.019082
mcs10_m3D_s70_AB00 47 0 11 49 0.006564 0.038179 0.047160
mcs10_m3D_s70_AB01 50 0 9 47 0.006150 0.030602 0.033832
mcs10_m3D_s70_AB02 43 0 8 46 0.006264 0.030093 0.036812
mcs10_m3D_s70_AB03 38 0 8 39 0.005116 0.026971 0.030673
mcs10_m3D_s70_AB04 36 0 6 36 0.005954 0.034062 0.051545
mcs10_m3D_s70_AB05 45 0 7 47 0.005844 0.030005 0.039776
mcs10_m3D_s70_AB06 36 0 7 39 0.005130 0.028499 0.034054
mcs10_m3D_s70_AB07 42 0 9 46 0.005666 0.027459 0.030517
mcs10_m3D_s70_AB08 49 0 9 49 0.006042 0.031970 0.045445
mcs10_m3D_s70_AB09 43 0 10 50 0.005866 0.031248 0.037794
mcs10_m3D_s80_AB00 65 0 12 66 0.007305 0.044072 0.056520
mcs10_m3D_s80_AB01 71 0 11 73 0.007555 0.043293 0.049986
mcs10_m3D_s80_AB02 73 0 11 74 0.007498 0.037044 0.040686
mcs10_m3D_s80_AB03 68 0 10 67 0.007419 0.042449 0.047370
mcs10_m3D_s80_AB04 76 0 11 71 0.007890 0.043525 0.044214
mcs10_m3D_s80_AB05 111 0 13 99 0.009665 0.044982 0.047047
mcs10_m3D_s80_AB06 75 0 10 76 0.007666 0.039921 0.047909
mcs10_m3D_s80_AB07 77 0 14 76 0.008052 0.045332 0.060010
mcs10_m3D_s80_AB08 56 0 8 56 0.007354 0.044518 0.058622
mcs10_m3D_s80_AB09 73 0 9 73 0.007764 0.042207 0.053102
mcs10_m3D_s90_AB00 144 0 16 131 0.012592 0.066902 0.076937
mcs10_m3D_s90_AB01 115 0 17 110 0.010942 0.065479 0.071114
mcs10_m3D_s90_AB02 134 0 15 119 0.010939 0.057714 0.063262
mcs10_m3D_s90_AB03 124 0 14 100 0.010047 0.058495 0.078841
mcs10_m3D_s90_AB04 127 0 12 116 0.010379 0.050253 0.053669
mcs10_m3D_s90_AB05 140 0 23 111 0.010103 0.051457 0.056746
mcs10_m3D_s90_AB06 134 0 17 136 0.011916 0.067022 0.107313
mcs10_m3D_s90_AB07 114 0 12 107 0.010180 0.059836 0.064092
mcs10_m3D_s90_AB08 137 0 19 126 0.012389 0.077420 0.089091
mcs10_m3D_s90_AB09 124 0 26 127 0.011968 0.075585 0.089295
mcs10_m3Dr2_s100_AB00 50 0 13 51 0.007571 0.059219 0.140680
mcs10_m3Dr2_s100_AB01 66 0 17 67 0.007647 0.058909 0.065794
mcs10_m3Dr2_s100_AB02 67 0 22 70 0.008053 0.062780 0.083940
mcs10_m3Dr2_s100_AB03 48 0 14 51 0.005810 0.043515 0.060565
mcs10_m3Dr2_s100_AB04 59 0 16 61 0.006943 0.053800 0.075106
mcs10_m3Dr2_s100_AB05 46 0 13 49 0.006471 0.055285 0.107875
mcs10_m3Dr2_s100_AB06 56 0 12 56 0.006955 0.047078 0.056185
mcs10_m3Dr2_s100_AB07 55 0 15 57 0.006929 0.046373 0.054410
mcs10_m3Dr2_s100_AB08 56 0 15 57 0.006589 0.051915 0.059954
mcs10_m3Dr2_s100_AB09 60 0 12 61 0.007131 0.054816 0.088811
mcs10_m3Dr2_s60_AB00 20 0 4 24 0.003960 0.020043 0.028826
mcs10_m3Dr2_s60_AB01 21 0 6 26 0.004817 0.024848 0.033651
mcs10_m3Dr2_s60_AB02 20 0 4 26 0.004126 0.017277 0.020835
mcs10_m3Dr2_s60_AB03 19 0 5 25 0.003637 0.013948 0.014700
mcs10_m3Dr2_s60_AB04 21 0 3 24 0.003740 0.015093 0.015831
mcs10_m3Dr2_s60_AB05 16 0 5 19 0.003623 0.018726 0.021677
mcs10_m3Dr2_s60_AB06 20 0 6 25 0.006111 0.036473 0.046189
mcs10_m3Dr2_s60_AB07 18 0 3 22 0.003653 0.016278 0.023231
mcs10_m3Dr2_s60_AB08 21 0 6 26 0.004063 0.019840 0.028476
mcs10_m3Dr2_s60_AB09 18 0 4 24 0.003466 0.013865 0.013482
mcs10_m3Dr2_s70_AB00 37 0 9 41 0.006700 0.042432 0.042435
mcs10_m3Dr2_s70_AB01 42 0 10 45 0.005721 0.031824 0.041546
mcs10_m3Dr2_s70_AB02 40 0 8 44 0.005603 0.031600 0.040026
mcs10_m3Dr2_s70_AB03 41 0 11 44 0.006666 0.039446 0.068584
mcs10_m3Dr2_s70_AB04 43 0 6 48 0.005724 0.027935 0.032761
mcs10_m3Dr2_s70_AB05 43 0 6 42 0.005511 0.029290 0.031685
mcs10_m3Dr2_s70_AB06 42 0 7 42 0.005515 0.025496 0.028231
mcs10_m3Dr2_s70_AB07 42 0 8 42 0.005224 0.026230 0.033114
mcs10_m3Dr2_s70_AB08 30 0 6 33 0.004829 0.024855 0.037597
mcs10_m3Dr2_s70_AB09 44 0 8 47 0.005479 0.025246 0.026530
mcs10_m3Dr2_s80_AB00 77 0 8 79 0.007916 0.035073 0.037734
mcs10_m3Dr2_s80_AB01 63 0 10 63 0.007236 0.041393 0.046649
mcs10_m3Dr2_s80_AB02 76 0 12 77 0.008114 0.044359 0.049215
mcs10_m3Dr2_s80_AB03 73 0 18 72 0.008718 0.074337 0.092264
mcs10_m3Dr2_s80_AB04 63 0 15 65 0.008095 0.051310 0.062204
mcs10_m3Dr2_s80_AB05 77 0 13 74 0.008769 0.050844 1.622098
mcs10_m3Dr2_s80_AB06 71 0 10 74 0.007946 0.041125 0.056929
mcs10_m3Dr2_s80_AB07 89 0 12 88 0.008332 0.041499 0.043885
mcs10_m3Dr2_s80_AB08 81 0 12 84 0.008637 0.048883 0.058049
mcs10_m3Dr2_s80_AB09 78 0 13 74 0.009533 0.058174 0.078015
mcs10_m3Dr2_s90_AB00 126 0 14 127 0.010322 0.057865 0.055772
mcs10_m3Dr2_s90_AB01 118 0 23 112 0.012818 0.084124 0.088027
mcs10_m3Dr2_s90_AB02 135 0 16 129 0.011594 0.053379 0.059610
mcs10_m3Dr2_s90_AB03 120 0 16 116 0.010485 0.066382 0.065543
mcs10_m3Dr2_s90_AB04 126 0 17 121 0.011176 0.068922 0.067815
mcs10_m3Dr2_s90_AB05 126 0 20 128 0.012003 0.073257 0.079289
mcs10_m3Dr2_s90_AB06 145 0 19 144 0.012463 0.065836 0.085041
mcs10_m3Dr2_s90_AB07 155 0 15 119 0.011539 0.066321 0.070985
mcs10_m3Dr2_s90_AB08 124 0 16 120 0.011108 0.065882 0.120622
mcs10_m3Dr2_s90_AB09 164 0 20 143 0.014143 0.089401 0.097730
mcs10_m3Dr4_s100_AB00 62 0 22 61 0.007779 0.064175 0.074412
mcs10_m3Dr4_s100_AB01 58 0 18 61 0.006880 0.053593 0.084721
mcs10_m3Dr4_s100_AB02 52 0 12 54 0.005641 0.037456 0.045519
mcs10_m3Dr4_s100_AB03 48 0 14 51 0.006156 0.049544 0.060227
mcs10_m3Dr4_s100_AB04 57 0 16 59 0.007509 0.060006 0.098823
mcs10_m3Dr4_s100_AB05 51 0 12 54 0.006416 0.050705 0.075235
mcs10_m3Dr4_s100_AB06 55 0 10 55 0.006729 0.047018 0.064658
mcs10_m3Dr4_s100_AB07 46 0 12 50 0.006264 0.050626 0.078161
mcs10_m3Dr4_s100_AB08 57 0 13 56 0.006872 0.044461 0.049623
mcs10_m3Dr4_s100_AB09 55 0 12 55 0.006702 0.045262 0.047507
mcs10_m3Dr4_s60_AB00 17 0 7 20 0.004779 0.023346 0.046513
mcs10_m3Dr4_s60_AB01 18 0 6 21 0.004052 0.018109 0.018774
mcs10_m3Dr4_s60_AB02 20 0 7 26 0.004045 0.021153 0.023546
mcs10_m3Dr4_s60_AB03 18 0 5 21 0.003535 0.017571 0.040566
mcs10_m3Dr4_s60_AB04 14 0 4 18 0.003361 0.013868 0.013271
mcs10_m3Dr4_s60_AB05 25 0 5 27 0.004782 0.021551 0.021546
mcs10_m3Dr4_s60_AB06 19 0 6 22 0.004194 0.020977 0.024770
mcs10_m3Dr4_s60_AB07 20 0 5 23 0.003467 0.015331 0.019493
mcs10_m3Dr4_s60_AB08 20 0 7 24 0.005388 0.032156 0.056273
mcs10_m3Dr4_s60_AB09 18 0 6 22 0.003814 0.020075 0.025053
mcs10_m3Dr4_s70_AB00 44 0 9 47 0.005881 0.030408 0.034291
mcs10_m3Dr4_s70_AB01 46 0 9 47 0.006497 0.033747 0.044131
mcs10_m3Dr4_s70_AB02 40 0 8 44 0.005550 0.025526 0.027605
mcs10_m3Dr4_s70_AB03 49 0 10 51 0.005906 0.029996 0.034596
mcs10_m3Dr4_s70_AB04 41 0 7 44 0.005821 0.032143 0.033657
mcs10_m3Dr4_s70_AB05 40 0 9 43 0.005484 0.028412 0.040864
mcs10_m3Dr4_s70_AB06 45 0 8 46 0.005798 0.029256 0.034990
mcs10_m3Dr4_s70_AB07 38 0 6 42 0.004925 0.026471 0.033557
mcs10_m3Dr4_s70_AB08 43 0 12 45 0.007937 0.046479 0.056578
mcs10_m3Dr4_s70_AB09 43 0 13 47 0.007348 0.035100 0.046631
mcs10_m3Dr4_s80_AB00 78 0 12 80 0.008221 0.047562 0.064112
mcs10_m3Dr4_s80_AB01 73 0 16 66 0.007885 0.054554 0.060129
mcs10_m3Dr4_s80_AB02 80 0 20 76 0.010619 0.064007 0.073562
mcs10_m3Dr4_s80_AB03 76 0 10 76 0.007991 0.040651 0.042768
mcs10_m3Dr4_s80_AB04 69 0 12 70 0.007958 0.047419 0.058351
mcs10_m3Dr4_s80_AB05 81 0 12 81 0.008698 0.047732 0.050577
mcs10_m3Dr4_s80_AB06 68 1 14 66 0.009144 0.057747 0.073089
mcs10_m3Dr4_s80_AB07 81 0 10 81 0.007593 0.037303 0.043996
mcs10_m3Dr4_s80_AB08 64 0 13 66 0.008664 0.054000 0.076329
mcs10_m3Dr4_s80_AB09 83 0 18 82 0.010284 0.058219 0.058201
mcs10_m3Dr4_s90_AB00 126 0 20 120 0.011716 0.067704 0.070717
mcs10_m3Dr4_s90_AB01 130 0 16 129 0.011535 0.064693 0.080969
mcs10_m3Dr4_s90_AB02 110 0 14 108 0.009790 0.057301 0.059516
mcs10_m3Dr4_s90_AB03 187 0 19 157 0.014822 0.084467 0.170845
mcs10_m3Dr4_s90_AB04 135 0 22 129 0.013327 0.083289 0.096478
mcs10_m3Dr4_s90_AB05 159 0 18 154 0.013566 0.068648 0.102797
mcs10_m3Dr4_s90_AB06 131 0 16 136 0.011276 0.062806 0.074684
mcs10_m3Dr4_s90_AB07 161 0 25 134 0.014907 0.097886 0.118474
mcs10_m3Dr4_s90_AB08 135 1 33 119 0.014472 0.100522 0.109626
mcs10_m3Dr4_s90_AB09 128 0 16 128 0.011898 0.068982 0.071893
mcs10_m3Dr6_s100_AB00 54 0 15 54 0.008145 0.068081 0.180399
mcs10_m3Dr6_s100_AB01 37 0 16 40 0.006591 0.048452 0.060752
mcs10_m3Dr6_s100_AB02 59 1 15 57 0.007198 0.045945 0.051040
mcs10_m3Dr6_s100_AB03 50 0 19 50 0.007630 0.072388 0.116800
mcs10_m3Dr6_s100_AB04 49 0 14 50 0.006084 0.047104 0.052159
mcs10_m3Dr6_s100_AB05 53 0 9 55 0.006151 0.042783 0.055912
mcs10_m3Dr6_s100_AB06 50 0 14 53 0.006071 0.042420 0.053939
mcs10_m3Dr6_s100_AB07 47 0 11 46 0.006239 0.047619 0.062244
mcs10_m3Dr6_s100_AB08 52 0 12 53 0.006195 0.046111 0.073989
mcs10_m3Dr6_s100_AB09 58 0 16 59 0.007179 0.055088 0.068774
mcs10_m3Dr6_s60_AB00 26 0 6 28 0.005187 0.018261 0.020251
mcs10_m3Dr6_s60_AB01 19 0 6 25 0.003839 0.016830 0.018416
mcs10_m3Dr6_s60_AB02 18 0 4 21 0.004028 0.019488 0.023208
mcs10_m3Dr6_s60_AB03 20 0 6 24 0.004023 0.022503 0.030756
mcs10_m3Dr6_s60_AB04 17 0 6 23 0.003773 0.019028 0.023444
mcs10_m3Dr6_s60_AB05 21 0 7 23 0.004659 0.025030 0.056538
mcs10_m3Dr6_s60_AB06 19 0 4 24 0.003376 0.015053 0.017338
mcs10_m3Dr6_s60_AB07 18 0 5 21 0.004002 0.020660 0.025356
mcs10_m3Dr6_s60_AB08 21 0 4 26 0.004311 0.018642 0.020030
mcs10_m3Dr6_s60_AB09 17 0 6 23 0.003974 0.020969 0.027183
mcs10_m3Dr6_s70_AB00 42 0 8 43 0.005517 0.026884 0.027488
mcs10_m3Dr6_s70_AB01 35 0 8 36 0.004865 0.027675 0.032381
mcs10_m3Dr6_s70_AB02 44 0 8 47 0.005734 0.030901 0.035764
mcs10_m3Dr6_s70_AB03 39 0 6 45 0.005335 0.028134 0.035438
mcs10_m3Dr6_s70_AB04 39 0 12 41 0.006776 0.042631 0.049462
mcs10_m3Dr6_s70_AB05 40 0 8 41 0.005843 0.030691 0.034735
mcs10_m3Dr6_s70_AB06 44 0 7 45 0.005783 0.029439 0.029206
mcs10_m3Dr6_s70_AB07 38 0 8 39 0.005528 0.027251 0.027719
mcs10_m3Dr6_s70_AB08 44 0 13 44 0.006887 0.042022 0.052989
mcs10_m3Dr6_s70_AB09 36 0 11 38 0.007152 0.047315 0.072966
mcs10_m3Dr6_s80_AB00 75 0 13 76 0.009658 0.051173 0.052944
mcs10_m3Dr6_s80_AB01 73 0 14 73 0.008354 0.049293 0.054825
mcs10_m3Dr6_s80_AB02 85 0 15 77 0.009569 0.058341 0.069808
mcs10_m3Dr6_s80_AB03 82 0 14 81 0.009896 0.062173 0.069881
mcs10_m3Dr6_s80_AB04 68 0 12 69 0.008289 0.044649 0.058835
mcs10_m3Dr6_s80_AB05 87 0 13 82 0.009321 0.045626 0.048887
mcs10_m3Dr6_s80_AB06 68 0 10 67 0.007001 0.039074 0.041151
mcs10_m3Dr6_s80_AB07 78 0 14 66 0.007831 0.047893 0.051548
mcs10_m3Dr6_s80_AB08 74 0 13 72 0.007949 0.047626 0.063869
mcs10_m3Dr6_s80_AB09 79 0 12 77 0.008376 0.039484 0.057300
mcs10_m3Dr6_s90_AB00 129 1 28 129 0.014359 0.095751 0.105887
mcs10_m3Dr6_s90_AB01 111 0 17 108 0.011547 0.071252 0.070452
mcs10_m3Dr6_s90_AB02 126 0 16 126 0.012737 0.083001 0.092015
mcs10_m3Dr6_s90_AB03 127 1 23 116 0.012638 0.079832 0.102189
mcs10_m3Dr6_s90_AB04 124 0 18 120 0.010843 0.058416 0.059924
